row_id,PCGDP,PCRS,FSR,TIG,RUUR,HBTP,IPR,URIR,GCR,WEI,SDEI,EPES,UGPR,UWPR,PCURA,REPC
338,0.4218,0.612033,0.738476,0.470629,0.529412,0.515655,0.793103,0.918379,0.760252,0.92702,0.998403,0.224937,1.0,1.0,0.627713,0.045551
339,0.481245,0.682275,0.773685,0.452763,0.588235,0.52381,0.793103,0.926788,0.73817,0.92702,0.998841,0.167996,1.0,1.0,0.58389,0.056904
340,0.504762,0.724818,0.682174,0.45367,0.588235,0.545216,0.793103,0.945528,0.757098,0.92702,0.998975,0.169474,0.999573,1.0,0.649416,0.07905
341,0.532082,0.787901,0.712874,0.473276,0.588235,0.592544,0.793103,0.960536,0.807571,0.92702,0.999094,0.113316,1.0,1.0,0.737062,0.080861
342,0.579825,0.815072,0.70909,0.518193,0.588235,0.592544,0.793103,0.973433,0.807571,0.92702,0.999094,0.113316,1.0,1.0,0.737062,0.080861
343,0.031331,0.030491,0.425812,0.234849,0.323529,0.068735,0.258621,0.60255,0.706625,0.562693,0.957091,0.221871,0.506765,0.295405,0.353088,0.001901
344,0.043464,0.046057,0.384127,0.243444,0.264706,0.068735,0.258621,0.620554,0.757098,0.637023,0.969158,0.177094,0.612733,0.502621,0.334307,0.002136
345,0.050284,0.058052,0.341317,0.286008,0.323529,0.095675,0.258621,0.616849,0.750789,0.663054,0.971934,0.496387,0.767554,0.680851,0.385643,0.002459
346,0.070534,0.079382,0.453447,0.328453,0.470588,0.12247,0.258621,0.602781,0.772871,0.757014,0.970534,0.28749,0.749893,0.674067,0.407763,0.00266
347,0.091819,0.1035,0.420269,0.308669,0.852941,0.156837,0.327586,0.642074,0.747634,0.825811,0.972651,0.374022,0.908702,0.879433,0.600167,0.003229
348,0.105336,0.121558,0.434236,0.34075,0.764706,0.197757,0.413793,0.651875,0.728707,0.848349,0.974736,0.248516,0.888193,0.930311,0.618114,0.004021
349,0.119221,0.142862,0.464214,0.41255,0.705882,0.222222,0.448276,0.68039,0.757098,0.880274,0.978519,0.242434,0.922945,0.950046,0.612688,0.004669
350,0.133346,0.161289,0.497196,0.419046,0.676471,0.256007,0.482759,0.711415,0.731861,0.883929,0.980478,0.213026,0.950007,0.941412,0.581386,0.005393
351,0.144862,0.188854,0.498882,0.436151,0.676471,0.318917,0.551724,0.728925,0.618297,0.901463,0.98214,0.284708,0.968238,0.958064,0.556344,0.006761
352,0.159858,0.207721,0.450062,0.459643,0.647059,0.340469,0.551724,0.739065,0.700315,0.895743,0.993268,0.312489,0.962114,0.920136,0.572204,0.007485
353,0.176293,0.232156,0.454233,0.480364,0.676471,0.359983,0.551724,0.744774,0.694006,0.895743,0.995586,0.272816,0.976072,0.950663,0.59182,0.008573
354,0.192773,0.248322,0.429629,0.517068,0.676471,0.398719,0.551724,0.746653,0.709779,0.895743,0.996636,0.465008,0.953568,0.908726,0.532972,0.009877
355,0.209407,0.262956,0.421753,0.534259,0.676471,0.467307,0.551724,0.746965,0.744479,0.895743,0.997372,0.444116,0.967668,0.952821,0.592654,0.010561
356,0.216254,0.265138,0.394339,0.550452,0.529412,0.544779,0.551724,0.789602,0.709779,0.895743,0.997857,0.349657,0.985045,0.938945,0.578881,0.032442
357,0.255063,0.346096,0.454711,0.574004,0.441176,0.576817,0.551724,0.811731,0.716088,0.895743,0.998683,0.287973,0.991739,0.868332,0.914858,0.037514
358,0.270141,0.312464,0.375357,0.552209,0.441176,0.56837,0.551724,0.863258,0.766562,0.895743,0.99897,0.263602,0.993306,0.998458,0.88606,0.027593
359,0.29575,0.347994,0.379425,0.559949,0.441176,0.550896,0.551724,0.878959,0.757098,0.895743,0.999092,0.190026,0.997436,0.995375,0.890234,0.046484
360,0.309113,0.329998,0.365603,0.55559,0.441176,0.550896,0.551724,0.903247,0.757098,0.895743,0.999092,0.190026,0.997436,0.995375,0.890234,0.046484
361,0.039997,0.073112,0.448976,0.224169,0.117647,0.099752,0.224138,0.631968,0.615142,0.607869,0.845012,0.226282,0.853582,0.924761,0.36394,0.006057
362,0.056151,0.099069,0.413528,0.202232,0.117647,0.099752,0.224138,0.659176,0.615142,0.675076,0.879375,0.273795,0.870389,0.934628,0.375209,0.006947
363,0.069436,0.120393,0.367267,0.206213,0.117647,0.137323,0.224138,0.656688,0.621451,0.719653,0.89899,0.45251,0.874662,0.921369,0.409015,0.007521
364,0.093385,0.148703,0.383671,0.177875,0.117647,0.174894,0.224138,0.702216,0.618297,0.784711,0.91932,0.503435,0.882495,0.925686,0.419032,0.008589
365,0.122243,0.182916,0.463397,0.159618,0.147059,0.229358,0.293103,0.735379,0.640379,0.822135,0.930935,0.385313,0.912975,0.946038,0.448247,0.009152
366,0.142344,0.216455,0.47457,0.162242,0.235294,0.337702,0.344828,0.738846,0.656151,0.856916,0.942998,0.284503,0.930067,0.945729,0.492905,0.009416
367,0.163606,0.250841,0.49301,0.219301,0.323529,0.423766,0.396552,0.765083,0.630915,0.880589,0.951141,0.278859,0.930067,0.944187,0.492905,0.011311
368,0.185386,0.28652,0.514431,0.24374,0.441176,0.495122,0.431034,0.784743,0.624606,0.897593,0.957245,0.210753,0.924655,0.961455,0.522955,0.012742
369,0.20075,0.346341,0.480423,0.274726,0.588235,0.554099,0.465517,0.787512,0.611987,0.904021,0.962421,0.256779,0.921521,0.963922,0.505426,0.013781
370,0.222634,0.388915,0.472407,0.296337,0.647059,0.592398,0.534483,0.777146,0.615142,0.943552,0.986529,0.23826,0.947301,0.972865,0.505008,0.014552
371,0.251333,0.436425,0.466367,0.334002,0.588235,0.628368,0.534483,0.77736,0.640379,0.943552,0.990392,0.202523,0.959123,0.97749,0.488314,0.015374
372,0.287306,0.488242,0.441587,0.359507,0.588235,0.668705,0.534483,0.780798,0.640379,0.943552,0.994099,0.346102,0.966387,0.980574,0.540902,0.016705
373,0.312783,0.550012,0.407224,0.371495,0.647059,0.690986,0.534483,0.783401,0.656151,0.943552,0.994728,0.451425,0.970375,0.974098,0.559683,0.018488
374,0.299058,0.450132,0.263255,0.424438,0.352941,0.737003,0.534483,0.800941,0.725552,0.943552,0.995371,0.293306,0.977211,0.986432,0.619783,0.022554
375,0.357427,0.546719,0.394473,0.403077,0.470588,0.784185,0.534483,0.819387,0.77918,0.943552,0.996244,0.211241,0.983763,0.995991,0.613523,0.022919
376,0.374701,0.570139,0.35684,0.418785,0.470588,0.822339,0.534483,0.83702,0.782334,0.943552,0.996715,0.187118,0.992879,0.997842,0.652337,0.026634
377,0.398205,0.631568,0.375606,0.448676,0.470588,0.88787,0.534483,0.857395,0.798107,0.943552,0.997124,0.197696,0.943883,0.998458,0.716194,0.032681
378,0.431301,0.666121,0.372915,0.453497,0.470588,0.88787,0.534483,0.870465,0.798107,0.943552,0.997124,0.197696,0.943883,0.998458,0.716194,0.032681
379,0.031072,0.045402,0.431821,0.211192,0.088235,0.093782,0.12069,0.46856,0.55205,0.587985,0.798374,0.226773,0.761715,0.806044,0.307596,0.004245
380,0.045284,0.064032,0.389478,0.208347,0.117647,0.093782,0.12069,0.506505,0.55836,0.682165,0.846212,0.254243,0.775815,0.832562,0.332638,0.004702
381,0.055361,0.07986,0.360213,0.23668,0.147059,0.137323,0.12069,0.506207,0.583596,0.715284,0.868483,0.416443,0.794901,0.840271,0.356845,0.005128
382,0.073629,0.100772,0.379152,0.211408,0.117647,0.180719,0.12069,0.559641,0.583596,0.774756,0.893506,0.421403,0.80772,0.851064,0.37187,0.005771
383,0.095232,0.12927,0.413695,0.18834,0.117647,0.226154,0.172414,0.589967,0.589905,0.821293,0.925002,0.264087,0.835494,0.86679,0.399833,0.006448
384,0.110827,0.154382,0.415696,0.203548,0.117647,0.329693,0.224138,0.591644,0.596215,0.828728,0.937068,0.303472,0.876513,0.889608,0.394407,0.006892
385,0.126703,0.181241,0.416004,0.231803,0.117647,0.383719,0.275862,0.618711,0.615142,0.853107,0.943648,0.317924,0.885059,0.903176,0.407346,0.00767
386,0.142489,0.208511,0.436356,0.255938,0.147059,0.468618,0.327586,0.641564,0.646688,0.87327,0.950147,0.317472,0.875231,0.909035,0.405676,0.008252
387,0.160521,0.220143,0.422939,0.291995,0.147059,0.552352,0.344828,0.648856,0.681388,0.891507,0.95684,0.294126,0.890044,0.916744,0.426962,0.00858
388,0.176179,0.248342,0.407715,0.339101,0.117647,0.609,0.413793,0.649268,0.709779,0.916392,0.979299,0.309912,0.904287,0.901634,0.440317,0.009152
389,0.196253,0.277346,0.380513,0.388564,0.176471,0.660405,0.413793,0.648448,0.728707,0.916392,0.983162,0.280985,0.907421,0.892692,0.404007,0.009706
390,0.213191,0.307653,0.359111,0.422651,0.294118,0.718509,0.413793,0.656749,0.728707,0.916392,0.986976,0.285951,0.909415,0.88745,0.539232,0.010239
391,0.237426,0.339609,0.349863,0.404856,0.558824,0.765982,0.413793,0.663288,0.728707,0.916392,0.990122,0.364421,0.952286,0.929386,0.569699,0.010763
392,0.248465,0.327172,0.331548,0.389501,0.558824,0.83894,0.413793,0.693434,0.73817,0.916392,0.994947,0.347999,0.961402,0.967314,0.654424,0.02677
393,0.277396,0.377459,0.368092,0.391132,0.676471,0.87156,0.413793,0.718699,0.760252,0.916392,0.996206,0.250014,0.96368,0.968856,0.672371,0.029449
394,0.291026,0.385105,0.316801,0.412716,0.676471,0.900684,0.413793,0.731928,0.763407,0.916392,0.997021,0.168698,0.967241,0.969473,0.680718,0.030109
395,0.309271,0.409231,0.32332,0.420584,0.676471,0.883938,0.413793,0.758986,0.753943,0.916392,0.997348,0.156354,0.979917,0.995683,0.728297,0.029501
396,0.333261,0.435328,0.33574,0.438136,0.676471,0.883938,0.413793,0.777753,0.753943,0.916392,0.997348,0.156354,0.979917,0.995683,0.728297,0.029501
397,0.012355,0.014901,0.246582,0.173947,0.382353,0.116645,0.086207,0.019507,0.189274,0.786823,0.595029,0.691922,0.493804,0.745914,0.241653,0.004532
398,0.019375,0.024822,0.236344,0.196819,0.411765,0.116645,0.086207,0.133517,0.246057,0.80787,0.661616,0.668878,0.506053,0.625347,0.26419,0.004867
399,0.022796,0.034114,0.187124,0.222224,0.382353,0.150866,0.086207,0.148347,0.290221,0.814995,0.683051,0.572872,0.615867,0.681159,0.302588,0.005262
400,0.03468,0.048819,0.199309,0.17639,0.411765,0.185088,0.086207,0.213733,0.283912,0.854147,0.710298,0.637666,0.633813,0.740056,0.340568,0.005705
401,0.05022,0.068976,0.211179,0.212432,0.441176,0.20664,0.12069,0.220559,0.309148,0.867243,0.731827,0.653302,0.652756,0.768733,0.356427,0.006173
402,0.060634,0.086258,0.212741,0.234705,0.558824,0.334498,0.189655,0.230961,0.375394,0.879462,0.780221,0.444067,0.683948,0.777058,0.355593,0.006783
403,0.072005,0.104936,0.224305,0.266913,0.676471,0.35474,0.258621,0.267889,0.44164,0.895349,0.806549,0.364841,0.718274,0.805119,0.416528,0.007437
404,0.081429,0.123074,0.226272,0.292428,0.705882,0.388234,0.293103,0.301433,0.400631,0.908156,0.817187,0.340981,0.764706,0.84428,0.46995,0.007857
405,0.082436,0.12768,0.211357,0.375133,0.735294,0.415757,0.327586,0.320644,0.381703,0.906113,0.819831,0.398368,0.797322,0.916127,0.464942,0.008663
406,0.089015,0.142628,0.209532,0.408569,0.705882,0.449687,0.37931,0.312933,0.422713,0.917929,0.953076,0.36497,0.831221,0.93617,0.474958,0.009024
407,0.096761,0.155731,0.206183,0.436225,0.558824,0.513179,0.37931,0.316108,0.479495,0.917929,0.962991,0.376535,0.865546,0.963306,0.520451,0.009703
408,0.110713,0.169988,0.188201,0.445315,0.529412,0.598806,0.37931,0.330432,0.485804,0.917929,0.967983,0.426066,0.870531,0.935245,0.578881,0.010674
409,0.122188,0.182617,0.170515,0.45472,0.470588,0.696665,0.37931,0.349153,0.564669,0.917929,0.973235,0.30999,0.895456,0.939562,0.637312,0.011442
410,0.127366,0.175807,0.164686,0.459996,0.382353,0.700597,0.37931,0.384747,0.574132,0.917929,0.980265,0.317236,0.925936,0.942954,0.676544,0.020481
411,0.150634,0.19635,0.207969,0.416585,0.352941,0.77137,0.37931,0.427478,0.574132,0.917929,0.982899,0.199466,0.955419,0.983349,0.75793,0.023138
412,0.167286,0.185603,0.168236,0.385782,0.352941,0.80399,0.37931,0.458776,0.570978,0.917929,0.98577,0.303903,0.956274,0.984582,0.758347,0.022494
413,0.181901,0.206918,0.178087,0.396165,0.352941,0.905199,0.37931,0.481258,0.589905,0.917929,0.986489,0.400577,0.971229,0.989824,0.742905,0.029378
414,0.204398,0.217457,0.175764,0.425735,0.352941,0.905199,0.37931,0.508649,0.589905,0.917929,0.986489,0.400577,0.971229,0.989824,0.742905,0.029378
415,0.082295,0.098261,0.793917,0.207665,0.205882,0.071065,0.534483,0.654652,0.596215,0.640743,0.901079,0.036828,0.962114,0.964847,0.289649,0.024692
416,0.101525,0.124326,0.753799,0.196543,0.205882,0.071065,0.534483,0.640761,0.656151,0.69205,0.918784,0.064972,0.960547,0.921986,0.334307,0.029079
417,0.118976,0.148362,0.672532,0.214927,0.205882,0.118684,0.534483,0.637929,0.681388,0.72594,0.930062,0.259825,0.980487,0.974715,0.356427,0.033241
418,0.149713,0.180793,0.693802,0.187186,0.235294,0.166157,0.534483,0.646282,0.722397,0.79953,0.943582,0.251644,0.984618,0.984582,0.356427,0.038761
419,0.182178,0.21401,0.698043,0.178171,0.264706,0.209553,0.637931,0.681345,0.735016,0.766647,0.95507,0.147612,0.981057,0.972556,0.393155,0.040738
420,0.205006,0.248708,0.695909,0.180311,0.294118,0.241445,0.706897,0.689588,0.753943,0.859807,0.96197,0.170637,0.98006,0.973173,0.421119,0.047877
421,0.229036,0.284946,0.706584,0.180143,0.294118,0.302607,0.758621,0.711362,0.77918,0.88197,0.966832,0.178291,0.983621,0.982115,0.390651,0.054537
422,0.253783,0.320935,0.733337,0.179993,0.323529,0.330712,0.793103,0.728401,0.77918,0.90202,0.970494,0.171487,0.983336,0.984274,0.399416,0.058815
423,0.271661,0.427964,0.644753,0.212451,0.264706,0.356488,0.862069,0.735004,0.785489,0.918374,0.973961,0.258503,0.97949,0.986124,0.407346,0.062411
424,0.300587,0.477847,0.628004,0.241048,0.205882,0.35707,0.862069,0.739647,0.794953,0.947953,0.983155,0.369168,0.960262,0.985199,0.432805,0.064529
425,0.344754,0.534247,0.604024,0.279908,0.205882,0.379205,0.862069,0.745171,0.807571,0.947953,0.99274,0.2899,0.96368,0.986432,0.558013,0.067041
426,0.394489,0.594257,0.629527,0.276543,0.264706,0.411388,0.862069,0.754982,0.826498,0.947953,0.994244,0.288389,0.975644,0.990441,0.690735,0.071611
427,0.430802,0.659446,0.605746,0.30049,0.323529,0.441386,0.862069,0.768139,0.832808,0.947953,0.993917,0.450769,0.977496,0.995683,0.723289,0.075588
428,0.441619,0.6536,0.593433,0.319011,0.235294,0.460317,0.862069,0.797857,0.835962,0.947953,0.99631,0.360784,0.988748,0.996916,0.617279,0.054295
429,0.503528,0.7217,0.660826,0.312022,0.382353,0.47852,0.862069,0.821172,0.826498,0.947953,0.997332,0.30893,0.9906,0.997533,0.706594,0.058906
430,0.525616,0.754831,0.589413,0.353118,0.382353,0.508228,0.862069,0.840684,0.820189,0.947953,0.997652,0.219339,0.9953,0.999075,0.747913,0.053119
431,0.553961,0.804307,0.619079,0.364056,0.382353,0.542886,0.862069,0.862103,0.823344,0.947953,0.997884,0.202889,0.996724,0.999075,0.805092,0.067656
432,0.59051,0.838986,0.598066,0.391727,0.382353,0.542886,0.862069,0.878987,0.823344,0.947953,0.997884,0.202889,0.996724,0.999075,0.805092,0.067656
433,0.019116,0.023071,0.0103,0.49288,0.176471,0.151449,0.137931,0.061535,0.198738,0.91617,0.988617,0.148582,0.50292,0.709528,0.478715,3.5e-05
434,0.026884,0.031435,0.00153,0.503247,0.205882,0.151449,0.137931,0.084696,0.22082,0.936972,0.989651,0.109681,0.641077,0.586494,0.393155,0.0
435,0.033468,0.044051,0.0,0.494705,0.235294,0.144896,0.137931,0.121321,0.362776,0.952708,0.992153,0.205827,0.73508,0.769658,0.387312,0.000142
436,0.042793,0.060945,0.002827,0.49308,0.176471,0.138488,0.137931,0.208658,0.230284,0.958242,0.984306,0.216225,0.712719,0.920444,0.384391,0.000146
437,0.055833,0.080095,0.009278,0.483218,0.411765,0.162225,0.172414,0.341252,0.189274,0.955945,0.985829,0.213066,0.764136,0.751156,0.39399,0.000234
438,0.067989,0.09719,0.035664,0.500572,0.588235,0.095529,0.224138,0.404026,0.451104,0.974483,0.987805,0.296397,0.0,0.241135,0.424875,0.000369
439,0.083629,0.11738,0.033462,0.499435,0.617647,0.21363,0.293103,0.449122,0.0,0.984839,0.98955,0.142635,0.125766,0.905951,0.381886,0.000438
440,0.097541,0.133199,0.046028,0.501333,0.617647,0.246396,0.327586,0.498335,0.810726,0.989418,0.990796,0.271454,0.389403,0.662966,0.434057,0.000543
441,0.109211,0.181982,0.039759,0.513078,0.617647,0.329984,0.431034,0.459017,0.772871,0.992413,0.98933,0.547585,0.714855,0.631822,0.873957,0.000672
442,0.123586,0.203022,0.038595,0.495818,0.588235,0.3361,0.448276,0.471585,0.457413,1.0,0.993873,0.207061,0.330437,0.0,0.533389,0.00061
443,0.142385,0.23123,0.052412,0.480125,0.558824,0.395952,0.448276,0.507565,0.526814,1.0,0.995447,0.322952,0.384276,0.777983,0.444908,0.000746
444,0.164586,0.266991,0.059632,0.437732,0.529412,0.410805,0.448276,0.514681,0.605678,1.0,0.995237,0.240345,0.359778,0.565217,0.340985,0.000999
445,0.180195,0.292801,0.042246,0.444008,0.5,0.408912,0.448276,0.540472,0.615142,1.0,0.995905,0.171659,0.431847,0.846747,0.488731,0.001899
446,0.201925,0.282725,0.040537,0.44589,0.5,0.441386,0.448276,0.568782,0.630915,1.0,0.993848,0.22915,0.475858,0.962381,0.696995,0.003096
447,0.222575,0.3166,0.047775,0.467132,0.588235,0.482015,0.448276,0.59854,0.634069,1.0,0.997862,0.085251,0.545506,0.966081,0.72788,0.004357
448,0.231999,0.287532,0.005944,0.449532,0.588235,0.499782,0.448276,0.62675,0.716088,1.0,0.997452,0.111585,0.633386,0.990749,0.750835,0.00504
449,0.262554,0.361591,0.022813,0.438367,0.588235,0.559924,0.448276,0.656377,0.769716,1.0,0.997369,0.229409,0.813844,1.0,0.740401,0.008179
450,0.306091,0.384446,0.03489,0.441823,0.588235,0.559924,0.448276,0.670852,0.769716,1.0,0.997369,0.229409,0.813844,1.0,0.740401,0.008179
451,0.0,0.0,0.332051,0.241431,0.176471,0.0,0.0,0.0,0.391167,0.734521,0.0,0.431928,0.459906,0.460993,0.090568,0.002164
452,0.008707,0.009436,0.300026,0.257259,0.176471,0.0,0.0,0.123739,0.369085,0.798708,0.269679,0.501313,0.541661,0.651249,0.090985,0.002342
453,0.013776,0.017507,0.270047,0.281194,0.235294,0.032765,0.0,0.106045,0.293375,0.810027,0.368864,0.533643,0.551204,0.75609,0.093907,0.002578
454,0.023159,0.030688,0.296711,0.298855,0.294118,0.065676,0.0,0.194697,0.362776,0.845378,0.473606,0.416189,0.568722,0.81807,0.108932,0.003744
455,0.037416,0.045429,0.315359,0.315899,0.294118,0.103976,0.068966,0.230133,0.44795,0.837528,0.592819,0.271369,0.594929,0.739439,0.108097,0.004425
456,0.050679,0.059512,0.342762,0.308582,0.382353,0.282074,0.155172,0.246984,0.463722,0.843401,0.680278,0.257992,0.591938,0.755473,0.115192,0.00513
457,0.064935,0.072208,0.369111,0.322708,0.382353,0.393476,0.224138,0.296064,0.51735,0.878936,0.743853,0.219462,0.641931,0.779833,0.231219,0.006002
458,0.078602,0.084626,0.362804,0.309791,0.382353,0.456531,0.258621,0.339688,0.501577,0.871111,0.791049,0.261941,0.662441,0.829479,0.262521,0.007216
459,0.094238,0.164303,0.358133,0.296178,0.382353,0.510558,0.310345,0.361153,0.561514,0.897243,0.832473,0.268721,0.772967,0.859081,0.299666,0.008535
460,0.108041,0.19074,0.340871,0.297871,0.411765,0.561526,0.396552,0.370053,0.589905,0.937867,0.937939,0.357917,0.795756,0.877582,0.336811,0.009453
461,0.128001,0.219615,0.32235,0.337722,0.411765,0.647881,0.396552,0.381023,0.596215,0.937867,0.945424,0.313819,0.825381,0.893309,0.339733,0.010956
462,0.147435,0.244157,0.314963,0.365964,0.411765,0.693753,0.396552,0.392174,0.646688,0.937867,0.956148,0.305989,0.818402,0.897626,0.395242,0.011719
463,0.163116,0.255733,0.262852,0.378532,0.441176,0.765254,0.396552,0.41381,0.671924,0.937867,0.971192,0.389341,0.883208,0.948504,0.437813,0.012978
464,0.17504,0.268597,0.278863,0.377121,0.235294,0.744284,0.396552,0.453887,0.719243,0.937867,0.979483,0.284988,0.922376,0.966081,0.717446,0.020879
465,0.193739,0.30973,0.325081,0.377974,0.029412,0.82263,0.396552,0.474513,0.747634,0.937867,0.984823,0.334131,0.860276,0.951896,0.753756,0.022499
466,0.200296,0.292901,0.291348,0.372399,0.029412,0.869667,0.396552,0.495991,0.757098,0.937867,0.987375,0.196232,0.904002,0.965464,0.945326,0.022207
467,0.21051,0.310422,0.305592,0.385895,0.029412,0.888452,0.396552,0.541246,0.750789,0.937867,0.986744,0.206345,0.925936,0.941412,0.906928,0.025903
468,0.230987,0.323515,0.302908,0.46482,0.029412,0.888452,0.396552,0.57251,0.750789,0.937867,0.986744,0.206345,0.925936,0.941412,0.906928,0.025903
469,0.073706,0.107903,0.619792,0.190638,0.088235,0.327654,0.413793,0.603421,0.611987,0.694697,0.751802,0.150186,0.885914,0.905643,0.232471,0.036029
470,0.092595,0.139927,0.637899,0.153394,0.205882,0.327654,0.413793,0.594621,0.630915,0.769997,0.807087,0.233214,0.891468,0.904101,0.246661,0.038907
471,0.099066,0.165919,0.596719,0.163312,0.205882,0.363332,0.413793,0.559669,0.637224,0.779842,0.830158,0.206327,0.910839,0.914585,0.26586,0.039338
472,0.109397,0.201325,0.635194,0.14341,0.294118,0.399155,0.413793,0.58841,0.66877,0.803221,0.847721,0.264343,0.917248,0.921061,0.298414,0.051918
473,0.134195,0.242605,0.690878,0.144439,0.264706,0.438765,0.482759,0.631174,0.684543,0.831443,0.857452,0.176645,0.935337,0.94943,0.301753,0.055775
474,0.149735,0.284436,0.695951,0.179263,0.294118,0.466142,0.517241,0.627743,0.697161,0.846919,0.877217,0.201158,0.943313,0.952205,0.313439,0.059588
475,0.164155,0.329195,0.653267,0.216641,0.352941,0.502403,0.62069,0.647184,0.697161,0.868904,0.889333,0.208409,0.945165,0.962072,0.335977,0.064726
476,0.173044,0.373822,0.636443,0.271743,0.352941,0.547546,0.672414,0.658911,0.694006,0.851628,0.8972,0.208254,0.945734,0.96053,0.363523,0.072465
477,0.175617,0.254582,0.463083,0.338118,0.352941,0.587302,0.724138,0.665908,0.700315,0.856519,0.900783,0.294973,0.925367,0.964231,0.391903,0.079421
478,0.17828,0.263397,0.469881,0.407529,0.235294,0.646134,0.741379,0.677873,0.577287,0.888045,0.958295,0.177674,0.944025,0.967931,0.374374,0.087506
479,0.192582,0.267902,0.480771,0.415402,0.235294,0.6955,0.741379,0.680645,0.712934,0.888045,0.966736,0.224148,0.959265,0.952205,0.402337,0.096622
480,0.21271,0.283989,0.480469,0.416851,0.205882,0.750692,0.741379,0.679666,0.687697,0.888045,0.97176,0.154072,0.964677,0.974098,0.454508,0.057532
481,0.227965,0.301221,0.448411,0.420388,0.117647,0.7504,0.741379,0.711741,0.716088,0.888045,0.978131,0.236689,0.970802,0.974098,0.459933,0.034204
482,0.230733,0.275132,0.425748,0.426499,0.0,0.774865,0.741379,0.775308,0.744479,0.888045,0.982963,0.131203,0.982196,0.991058,0.50793,0.03192
483,0.259605,0.302193,0.458244,0.393006,0.088235,0.817679,0.741379,0.805361,0.747634,0.888045,0.987786,0.087454,0.96952,0.989516,0.657763,0.034751
484,0.275168,0.292199,0.382552,0.392504,0.088235,0.831804,0.741379,0.817593,0.719243,0.888045,0.990677,0.05961,0.967668,0.968856,0.639816,0.027179
485,0.291888,0.318355,0.400363,0.407188,0.088235,0.863987,0.741379,0.847799,0.725552,0.888045,0.991072,0.080215,0.957271,0.914277,0.665275,0.041292
486,0.319698,0.334865,0.405937,0.487938,0.088235,0.863987,0.741379,0.858721,0.725552,0.888045,0.991072,0.080215,0.957271,0.914277,0.665275,0.041292
487,0.04169,0.055874,0.577471,0.242852,0.176471,0.06655,0.258621,0.371228,0.432177,0.56934,0.641415,0.700437,0.834781,0.737589,0.213689,0.007419
488,0.059381,0.078241,0.568822,0.285731,0.176471,0.06655,0.258621,0.422646,0.561514,0.635927,0.725551,0.73118,0.869962,0.790318,0.227462,0.008757
489,0.070639,0.094913,0.499581,0.290502,0.176471,0.111985,0.258621,0.420442,0.643533,0.682673,0.767752,0.507343,0.883635,0.833488,0.239566,0.010121
490,0.092137,0.123574,0.555979,0.310421,0.205882,0.15742,0.258621,0.502697,0.709779,0.799775,0.815337,0.534882,0.886341,0.816528,0.222454,0.01094
491,0.122901,0.157756,0.580767,0.31375,0.323529,0.205767,0.293103,0.575241,0.697161,0.855212,0.880441,0.515491,0.900726,0.796793,0.266694,0.012227
492,0.142484,0.187134,0.558358,0.303629,0.382353,0.347022,0.362069,0.580453,0.782334,0.883712,0.899182,0.566119,0.904857,0.810052,0.276711,0.013221
493,0.162209,0.217093,0.551306,0.306699,0.352941,0.423038,0.413793,0.611416,0.744479,0.892737,0.91299,0.485079,0.901581,0.884366,0.300083,0.014044
494,0.183916,0.246819,0.583692,0.308385,0.323529,0.482015,0.448276,0.638014,0.709779,0.910967,0.925438,0.393325,0.918388,0.900709,0.318865,0.014849
495,0.202832,0.340246,0.568583,0.335566,0.294118,0.552497,0.482759,0.661256,0.700315,0.922866,0.936043,0.480146,0.933628,0.903484,0.334307,0.015365
496,0.229363,0.386735,0.55558,0.365193,0.264706,0.611912,0.551724,0.673145,0.716088,0.887654,0.985195,0.428581,0.944595,0.911502,0.34182,0.016086
497,0.255879,0.431988,0.513523,0.391407,0.352941,0.677443,0.551724,0.679903,0.700315,0.887654,0.98742,0.457043,0.948298,0.93987,0.360184,0.017023
498,0.27534,0.473695,0.490393,0.412158,0.470588,0.733508,0.551724,0.686294,0.70347,0.887654,0.991256,0.449392,0.962826,0.946963,0.395659,0.01761
499,0.302007,0.517149,0.424417,0.429891,0.588235,0.780545,0.551724,0.69636,0.747634,0.887654,0.993473,0.456096,0.962399,0.934937,0.431553,0.018713
500,0.319962,0.524968,0.410488,0.418089,0.029412,0.770497,0.551724,0.721624,0.788644,0.887654,0.99447,0.473587,0.945307,0.836263,0.442821,0.01976
501,0.361506,0.632309,0.460816,0.422019,0.5,0.791612,0.551724,0.738694,0.772871,0.887654,0.99632,0.425777,0.97422,0.884675,0.497078,0.02112
502,0.368326,0.634096,0.412579,0.441739,0.5,0.836901,0.551724,0.75791,0.835962,0.887654,0.996726,0.460963,0.983193,0.955905,0.525876,0.022311
503,0.391893,0.701426,0.446658,0.441954,0.5,0.866608,0.551724,0.789801,0.763407,0.887654,0.997593,0.442199,0.995157,0.997533,0.555509,0.023614
504,0.422548,0.728109,0.448436,0.491383,0.5,0.866608,0.551724,0.805411,0.763407,0.887654,0.997593,0.442199,0.995157,0.997533,0.555509,0.023614
505,0.034321,0.039002,0.43626,0.178456,0.176471,0.178098,0.241379,0.190253,0.618297,0.769672,0.662112,0.633299,0.80302,0.867407,0.314691,0.010577
506,0.052421,0.058218,0.394704,0.164697,0.205882,0.178098,0.241379,0.192847,0.649842,0.823701,0.743567,0.547047,0.851161,0.896701,0.360184,0.011085
507,0.062195,0.073438,0.378012,0.190681,0.205882,0.206349,0.241379,0.201854,0.652997,0.836976,0.791769,0.581603,0.852443,0.940179,0.368114,0.012018
