row_id,ADMINCODE,REGION,ZONE,YEAR,PCGDP,PCRS,FSR,TIG,RUUR,HBTP,IPR,URIR,GCR,WEI,SDEI,EPES,UGPR,UWPR,PCURA,REPC,SCORE_ENTROPY,SCORE_CV,SCORE_DM,SCORE_PCA,SCORE_FACTOR
474,210000,辽宁,东部,2012,40778,21266.7428571429,68.1215024821272,39.7364499176406,3.6,52.6,50,2.674981,40.2,13.3774637786717,0.0059315576571831,2.04602739004824,96.02,98.45,11.55,2484.630739,0.233298,0.303964,0.503825,0.549998,0.374669
475,210000,辽宁,东部,2013,43956,24241.4662084765,64.3359589950398,41.810003748282,3.4,55.09,56,2.627399,40.2,12.2083628337012,0.0053465078505684,2.08930584790146,96.15,98.77,12.09,2696.584699,0.262236,0.336841,0.546669,0.59015,0.383661
476,210000,辽宁,东部,2014,45915,27207.4346030289,62.8439382815437,44.8668461027579,3.4,58.19,59,2.598695,40.1,13.1270817000155,0.0049666178960036,2.08838123881752,96.19,98.72,12.75,3015.807799,0.2861,0.362492,0.57612,0.610642,0.400023
477,210000,辽宁,东部,2015,46482,19282.6187183034,47.4693246400289,48.5490071894034,3.4,60.92,62,2.581571,40.3,12.8669539789117,0.0047935953449478,2.60598311767423,94.76,98.84,13.43,3302.741703,0.281327,0.359625,0.571742,0.617564,0.342965
478,210000,辽宁,东部,2016,47069,19868.5001155535,48.0721883485856,52.3996567365453,3.8,64.96,63,2.552286,36.4,11.1904866985411,0.0020164276081892,1.90585629179438,96.07,98.96,13.01,3636.228656,0.278587,0.353599,0.559826,0.621571,0.383785
479,210000,辽宁,东部,2017,50221,20167.9035250464,49.0380004180825,52.8363988383349,3.8,68.35,63,2.545501,40.7,11.1904866985411,0.0016088139031023,2.18325128806292,97.14,98.45,13.68,4012.234043,0.298919,0.37891,0.594671,0.652267,0.360591
480,210000,辽宁,东部,2018,54657,21237.007690515,49.0111882976252,52.9167818634227,3.9,72.14,63,2.547898,39.9,11.1904866985411,0.0013661980817081,1.76498579918017,97.52,99.16,14.93,2399.84326,0.282351,0.365896,0.601815,0.664353,0.340435
481,210000,辽宁,东部,2019,58019,22382.2772971709,46.1681192113614,53.1130181490467,4.2,72.12,63,2.469394,40.8,11.1904866985411,0.0010585267528454,2.25810213591084,97.95,99.16,15.06,1437.611698,0.272825,0.360077,0.606325,0.669903,0.312957
482,210000,辽宁,东部,2020,58629,20648.4136310223,44.1582130202505,53.4520258762005,4.6,73.8,63,2.313811,41.7,11.1904866985411,0.0008252236979937,1.62848738894976,98.75,99.71,16.21,1343.375527,0.257329,0.344782,0.596833,0.674494,0.270752
483,210000,辽宁,东部,2021,64992,22446.914164105,47.0401635593898,51.5939715990497,4.3,76.74,63,2.240256,41.8,11.1904866985411,0.0005923212245416,1.3673605807583,97.86,99.66,19.8,1460.173913,0.284406,0.375477,0.64252,0.702713,0.236856
484,210000,辽宁,东部,2022,68422,21782.70192995,40.3273693070113,51.5661154301137,4.3,77.71,63,2.210317,40.9,11.1904866985411,0.0004527147272784,1.20116331253404,97.73,98.99,19.37,1147.837599,0.273181,0.362224,0.625308,0.697411,0.20644
485,210000,辽宁,东部,2023,72107,23521.0425633668,41.9069535406508,52.3807159360994,4.3,79.92,63,2.136387,41.1,11.1904866985411,0.0004336398604407,1.32415077006379,97.0,97.22,19.98,1729.963899,0.295546,0.384613,0.645734,0.702993,0.216172
486,210000,辽宁,东部,2024,78236,24618.2912154031,42.4012537263777,56.8603642139412,4.3,79.92,63,2.109655,41.1,11.1904866985411,0.0004336398604407,1.32415077006379,97.0,97.22,19.98,1729.963899,0.30786,0.399094,0.660912,0.718188,0.252357
487,500000,重庆,西部,2007,16966,6076.34943181818,57.6139720714741,43.2640912235102,4.0,25.16,35,3.302809,31.8,28.1384283228876,0.0173182132601085,5.0260935202176,88.4,91.49,9.16,332.760989,0.106766,0.153389,0.271404,0.246271,0.44718
488,500000,重庆,西部,2008,20865,7562.87425149701,56.8468814283324,45.6428510890753,4.0,25.16,35,3.176962,35.9,24.5975082634121,0.0132553606237816,5.20959439375597,90.87,93.2,9.49,387.957746,0.123333,0.180125,0.317146,0.318812,0.419705
489,500000,重庆,西部,2009,23346,8670.86393844001,50.7062201549428,45.9075054125571,4.0,28.28,35,3.182357,38.5,22.1116490257397,0.0112175246572047,3.87356917861759,91.83,94.6,9.78,444.219653,0.112916,0.169361,0.31011,0.360438,0.358839
490,500000,重庆,西部,2010,28084,10575.7365684575,55.707882787998,47.0125103839907,3.9,31.4,35,2.981034,40.6,15.8844680297075,0.0089196930058398,4.03793942798296,92.02,94.05,9.37,478.00738,0.136752,0.201895,0.361762,0.421258,0.374705
491,500000,重庆,西部,2011,34864,12847.4864130435,57.906265562749,47.1971814352636,3.5,34.72,37,2.803482,40.2,12.9364641971421,0.0057758926111089,3.92220181772908,93.03,93.41,10.43,531.09434,0.168324,0.240475,0.419593,0.476925,0.375743
492,500000,重庆,西部,2012,39180,14800.0,55.9188671069736,46.6357348603757,3.3,44.42,41,2.790725,42.9,11.4209082912189,0.0048708970798765,4.2243858243937,93.32,93.84,10.67,572.093023,0.200853,0.280187,0.480232,0.532611,0.347933
493,500000,重庆,西部,2013,43527,16791.0993025573,55.2934414880416,46.8060118517609,3.4,49.64,44,2.714942,41.7,10.9410021799871,0.0042041511867112,3.740676881278,93.09,96.25,11.23,606.050955,0.211999,0.292501,0.501592,0.560342,0.341782
494,500000,重庆,西部,2014,48311,18766.677620769,58.165652359437,46.8995746659555,3.5,53.69,46,2.649842,40.6,9.97155322146091,0.0036030306760212,3.19302503639098,94.27,96.78,11.68,639.265306,0.22211,0.303167,0.519604,0.580269,0.353882
495,500000,重庆,西部,2015,52480,24975.8957654723,56.8256856540084,48.4074685951186,3.6,58.53,48,2.592956,40.3,9.338798665877,0.0030909260933262,3.71123417721519,95.34,96.87,12.05,660.524091,0.253064,0.33782,0.562733,0.611733,0.354964
496,500000,重庆,西部,2016,58327,28065.5948553055,55.6725581674292,50.0510458858126,3.7,62.61,52,2.563858,40.8,11.2112855795373,0.0007174166343006,3.40345993437969,96.11,97.13,12.23,690.263158,0.269926,0.356434,0.588862,0.638342,0.360814
497,500000,重庆,西部,2017,64171,31073.155216285,51.9426789782948,51.5052600628915,3.4,67.11,52,2.547318,40.3,11.2112855795373,0.0006099779231846,3.57333936000443,96.37,98.05,12.67,728.909091,0.294869,0.384396,0.622564,0.669786,0.346039
498,500000,重庆,西部,2018,68460,33845.0837812204,49.8913223003997,52.6564700214926,3.0,70.96,52,2.531674,40.4,11.2112855795373,0.0004247572815533,3.5276759268435,97.39,98.28,13.52,753.125,0.319336,0.412443,0.65931,0.703154,0.331897
499,500000,重庆,西部,2019,74337,36733.0614805521,44.0402419301604,53.6402070677546,2.6,74.19,52,2.507038,41.8,11.2112855795373,0.0003177185268027,3.56768598587365,97.36,97.89,14.38,798.617966,0.342889,0.439244,0.692223,0.737454,0.2937
500,500000,重庆,西部,2020,78294,37252.726706139,42.8048917541046,52.9854560847237,4.5,73.5,52,2.445205,43.1,11.2112855795373,0.0002695536192065,3.67208492117819,96.16,94.69,14.65,841.836735,0.302945,0.389383,0.621292,0.674069,0.26342
501,500000,重庆,西部,2021,87450,44386.6749688667,47.2682862260241,53.2034775423563,2.9,74.95,52,2.403425,42.6,11.2112855795373,0.0001802167587339,3.3867211575451,98.19,96.26,15.95,897.901364,0.36797,0.464059,0.718551,0.754289,0.288308
502,500000,重庆,西部,2022,88953,44505.4466230937,42.9903715073466,54.2974723632686,2.9,78.06,52,2.356392,44.6,11.2112855795373,0.0001606237380188,3.59673559149521,98.82,98.57,16.64,947.052519,0.377725,0.478548,0.742848,0.786485,0.245546
503,500000,重庆,西部,2023,94147,48980.2569727358,46.0126758864072,54.3093896993943,2.9,80.1,52,2.278338,42.3,11.2112855795373,0.0001187561783067,3.48473765967394,99.66,99.92,17.35,1000.774336,0.396687,0.49812,0.766344,0.801867,0.259306
504,500000,重庆,西部,2024,100903,50753.605015674,46.1703494050277,57.0514891343513,2.9,80.1,52,2.240133,42.3,11.2112855795373,0.0001187561783067,3.48473765967394,99.66,99.92,17.35,1000.774336,0.408582,0.511402,0.7798,0.815399,0.280893
505,610000,陕西,西部,2007,15342,4954.96224379719,45.0904674706111,39.6916470132704,4.0,32.82,34,3.745751,37.7,17.4853039529727,0.0163187722200711,4.62536884351547,86.17,95.7,11.58,463.033606,0.098928,0.148407,0.276171,0.323762,0.297289
506,610000,陕西,西部,2008,19331,6232.11403980635,41.405090583261,38.9283624508902,3.9,32.82,34,3.739401,38.7,14.6121374237231,0.0123854105714842,4.11054797972727,89.55,96.65,12.67,483.975848,0.101189,0.1537,0.290038,0.370695,0.243161
507,610000,陕西,西部,2009,21485,7243.62758250604,39.9247409917248,40.36985170922,3.9,34.76,34,3.717356,38.8,13.9061992047813,0.0100577658856185,4.31680458721574,89.64,98.06,12.86,522.459639,0.112022,0.168037,0.310541,0.398659,0.235171
508,610000,陕西,西部,2010,26388,8721.55287817938,43.1853724710771,38.8717344492748,3.9,36.7,34,3.427072,38.3,11.7491772640475,0.0079084223784179,3.73530193840898,90.39,99.39,13.38,597.433366,0.120353,0.179844,0.335846,0.434592,0.217519
509,610000,陕西,西部,2011,32467,10360.1593625498,51.1865320508665,36.9886078964444,3.6,39.36,38,3.252371,38.7,10.0052566303357,0.0075301229558689,3.27998061969217,92.09,95.72,13.72,662.563068,0.145301,0.207988,0.379306,0.45779,0.252699
510,610000,陕西,西部,2012,37453,12098.2307895432,48.1584331187195,36.8770505713316,3.2,45.09,42,3.22498,40.4,9.10375890937889,0.0059664554813892,2.83230037908418,94.11,96.15,14.71,748.371849,0.170705,0.238739,0.427843,0.513734,0.221178
511,610000,陕西,西部,2013,41906,13788.1177707676,47.7024995429828,37.8733008915211,3.3,49.19,45,3.150874,40.2,8.30969356319238,0.0050687187999044,2.99503147279588,93.75,96.52,14.74,613.517915,0.18565,0.256942,0.456029,0.537826,0.228494
512,610000,陕西,西部,2014,45610,15465.6388816305,47.7072555205047,39.0208303404683,3.3,52.81,46,3.071861,40.5,8.37724464875736,0.0044878609395201,2.8393690851735,95.08,96.31,15.38,606.340378,0.199341,0.27332,0.481152,0.56022,0.222846
513,610000,陕西,西部,2015,46654,17834.373374935,47.0731662728573,42.653697454578,3.4,55.86,50,3.040626,40.6,9.39292019576731,0.0041064205421592,3.44533667271472,94.73,97.12,15.67,633.199311,0.224643,0.303558,0.521267,0.583252,0.25273
514,610000,陕西,西部,2016,49341,19826.2777490965,41.7825337121272,44.3310336137101,3.3,59.11,52,3.02682,40.1,8.74549769502988,0.001313675456006,2.88856943023714,94.66,95.61,15.42,702.664298,0.230351,0.308259,0.525281,0.602702,0.243815
515,610000,陕西,西部,2017,55216,22057.3770491803,41.5189553897116,44.7914871818753,3.3,62.91,52,3.001461,39.9,8.74549769502988,0.0008652525205485,3.36258247658379,93.61,95.95,16.32,799.328039,0.253389,0.333994,0.556392,0.621178,0.236273
516,610000,陕西,西部,2018,61115,24193.0806410583,42.3039204592603,45.5118432538771,3.2,65.66,52,2.971462,38.8,8.74549769502988,0.0006148217142332,3.3196038050407,96.19,95.49,16.47,842.370744,0.269164,0.350863,0.576289,0.636191,0.243568
517,610000,陕西,西部,2019,65506,25745.9432048682,40.0086036247141,46.6115100103903,3.2,68.58,52,2.928606,39.3,8.74549769502988,0.0005555727866259,4.29271909515049,97.8,96.84,16.84,902.554028,0.29325,0.380647,0.614686,0.663708,0.225669
518,610000,陕西,西部,2020,65867,24023.0088495575,38.0638818815848,48.1446600113016,3.6,68.9,52,2.843797,40.8,8.74549769502988,0.0003601892819663,3.20960757598241,98.62,97.88,16.73,961.882194,0.270062,0.355207,0.587315,0.666121,0.205067
519,610000,陕西,西部,2021,76171,25485.3313100658,45.7294347543836,45.4585896546344,3.5,71.96,52,2.761139,41.8,8.74549769502988,0.0002692411118894,2.90399754828462,98.77,98.16,17.6,1072.94854,0.290027,0.377515,0.620314,0.688068,0.208729
520,610000,陕西,西部,2022,83030,25678.7158746208,48.9806211525548,43.6260209146665,3.5,73.2,52,2.701923,42.6,8.74549769502988,0.0002046397183767,3.43160311079163,99.03,98.25,18.11,1101.966292,0.306157,0.396968,0.647311,0.7002,0.202181
521,610000,陕西,西部,2023,85448,26415.2327935223,47.9102672025957,44.5964464676302,3.5,77.47,52,2.631415,43.0,8.74549769502988,0.0001814355607779,3.41473544545845,99.08,98.53,18.05,1322.512709,0.318118,0.4104,0.664141,0.716134,0.193875
522,610000,陕西,西部,2024,89915,27665.0645079686,46.495069693,51.7682082681464,3.5,77.47,52,2.572724,43.0,8.74549769502988,0.0001814355607779,3.41473544545845,99.08,98.53,18.05,1322.512709,0.331755,0.427349,0.682282,0.736807,0.237609
523,630000,青海,西部,2007,13100,3851.44927536232,20.0956768249468,50.4374392445494,3.8,32.63,34,3.832551,27.5,27.7017080960978,0.0185946396333842,6.72572643515238,89.41,100.0,10.53,104.229607,0.10523,0.152866,0.257344,0.277966,0.299087
524,630000,青海,西部,2008,16220,4687.72563176895,19.6837183718372,49.3923514327127,3.8,32.63,34,3.806686,28.2,22.2956851376965,0.0150518452447318,5.37678767876788,94.78,100.0,11.16,112.5,0.094448,0.142868,0.255003,0.324042,0.260542
525,630000,青海,西部,2009,16907,5394.97307001795,18.0256805341551,49.8776205171863,3.8,34.92,34,3.797814,29.0,23.5937001170586,0.0144407789720123,5.9537750385208,91.49,99.45,11.47,116.666667,0.106335,0.156356,0.27031,0.324667,0.25318
526,630000,青海,西部,2010,20418,6234.45825932504,14.8264729620662,49.5892326516343,3.8,37.2,34,3.590367,29.4,19.759657402552,0.012532773990561,4.86279257465698,90.79,99.87,11.42,123.151125,0.099432,0.149771,0.269367,0.358713,0.21583
527,630000,青海,西部,2011,24233,7278.16901408451,15.691442628712,48.4967892586106,3.8,41.46,37,3.388889,31.1,15.5370694687682,0.0114273204903677,4.31641291202828,92.1,99.86,11.22,133.881579,0.108908,0.163783,0.300149,0.405884,0.198012
528,630000,青海,西部,2012,26839,8411.55866900175,16.0838617833571,48.0274779195289,3.4,45.39,42,3.277798,32.5,14.3892705266601,0.0100686947988223,3.79534963979121,92.65,99.9,11.17,149.66443,0.129051,0.188933,0.343176,0.451935,0.199169
529,630000,青海,西部,2013,30005,9625.21891418564,18.2288994747771,48.3044417206561,3.3,51.11,48,3.149489,31.2,12.8132843051421,0.0091460923364267,5.43788933675339,84.76,99.08,10.9,155.172414,0.17276,0.239437,0.408271,0.470124,0.252176
530,630000,青海,西部,2014,32218,10777.7777777778,18.6785213332047,49.629268820696,3.2,56.62,50,3.062886,31.6,12.4484494236077,0.0083509227688477,4.21023726649993,88.81,99.71,11.08,175.265018,0.177152,0.245553,0.426406,0.506175,0.245666
531,630000,青海,西部,2015,34883,12038.1282495667,17.6304812693049,51.7652909000497,3.2,58.71,54,3.093659,29.8,11.7667826951765,0.0074987568373943,5.76572771192481,85.96,99.06,10.63,211.827957,0.208385,0.28091,0.46508,0.513872,0.292658
532,630000,青海,西部,2016,38968,13228.5223367698,15.6420514165792,51.7801789035515,3.1,58.6,54,3.088296,31.1,12.0782038791958,0.0024887078203879,4.8144018887723,87.55,99.21,11.04,220.0,0.20483,0.277853,0.465836,0.544908,0.261635
533,630000,青海,西部,2017,42211,14383.9590443686,16.0868769765558,50.7484483388098,3.1,64.08,54,3.082752,32.6,12.0782038791958,0.0020404851730152,3.98120801860903,94.19,98.93,14.4,245.977011,0.215225,0.291579,0.497217,0.581151,0.195534
534,630000,青海,西部,2018,46854,15330.4940374787,16.5645884802389,50.4439592430859,3.0,64.92,54,3.032329,33.9,12.0782038791958,0.0016921397379912,3.85509551240417,94.69,99.0,16.19,260.956175,0.228214,0.307713,0.522742,0.603783,0.16952
535,630000,青海,西部,2019,49976,16232.2033898305,15.1448486051715,50.501513039339,2.2,68.18,54,2.941995,35.2,12.0782038791958,0.0014688381897929,3.72276207697715,93.83,99.24,18.44,293.82716,0.259816,0.3464,0.580257,0.651002,0.134945
536,630000,青海,西部,2020,50845,15092.7487352445,15.4172099087353,50.7874277360622,2.1,69.7,54,2.876843,35.9,12.0782038791958,0.0013323144394976,3.80321185405931,93.81,98.69,18.91,588.185654,0.269839,0.35826,0.595578,0.660046,0.128132
537,630000,青海,西部,2021,57036,16430.9764309764,17.7274982205638,49.2363593394582,1.8,70.96,54,2.774552,34.8,12.0782038791958,0.0012052819709905,3.89157302159049,94.48,98.83,18.93,624.137931,0.287463,0.377844,0.620742,0.674679,0.131839
538,630000,青海,西部,2022,60946,14702.5210084034,16.6624474710141,45.6213948610383,1.8,72.19,54,2.679579,36.5,12.0782038791958,0.0011315651477934,4.32180649081059,94.72,99.57,19.58,635.371179,0.291864,0.385359,0.636886,0.686521,0.078307
539,630000,青海,西部,2023,63903,17429.2929292929,17.4229686757557,47.3585849280093,1.8,76.96,54,2.587934,36.6,12.0782038791958,0.0010318233265773,4.9860192258489,97.02,99.53,19.78,785.520362,0.319966,0.418607,0.679825,0.712668,0.08164
540,630000,青海,西部,2024,66568,17340.6408094435,17.1154858795163,48.8331477169181,1.8,76.96,54,2.52414,36.6,12.0782038791958,0.0010318233265773,4.9860192258489,97.02,99.53,19.78,785.520362,0.323734,0.423576,0.686163,0.71913,0.088512
541,230000,黑龙江,中部,2007,16023,6240.06276150628,37.0993960935592,30.2123630902829,4.3,35.4,30,2.655462,28.8,17.7877348481139,0.0084129082806914,3.73461807339527,74.45,81.84,8.73,232.728304,0.058288,0.091531,0.195112,0.223603,0.222572
542,230000,黑龙江,中部,2008,18654,7655.6862745098,37.4946508461389,29.7917075495501,4.2,35.4,30,2.573266,31.4,15.5582966555465,0.0070925962266266,3.14530247033651,79.45,84.24,9.28,259.378664,0.063045,0.10176,0.220206,0.276725,0.184541
543,230000,黑龙江,中部,2009,18871,8891.27025614218,34.1719300861674,33.3707351535553,4.3,38.5,30,2.621675,33.6,15.3081494410506,0.0067932787543808,3.14580293331345,83.78,86.56,9.39,284.439225,0.070729,0.114315,0.241473,0.315775,0.165151
544,230000,黑龙江,中部,2010,21694,10537.9598225933,33.5325992890333,34.5485839461743,4.3,41.6,30,2.440563,34.9,14.2718727056077,0.0059001239724131,3.94981515752662,84.67,88.43,10.0,327.823529,0.09613,0.148249,0.292325,0.359419,0.142649
545,230000,黑龙江,中部,2011,26093,12559.7567424643,35.7022705148027,33.4494212380473,4.1,43.1,32,2.262124,36.3,15.1646703573226,0.005253145445395,3.30233923151807,81.41,90.78,11.2,353.827461,0.110877,0.166372,0.324588,0.392204,0.128956
546,230000,黑龙江,中部,2012,29352,14744.8979591837,36.675474220563,34.4641333357541,4.2,46.48,35,2.258157,36.0,14.7596180032317,0.0046687485248461,3.30630107960852,83.39,94.14,11.83,400.560399,0.128421,0.188116,0.358714,0.429177,0.133435
547,230000,黑龙江,中部,2013,32068,17051.8276050191,37.9142699410539,34.6600163725515,4.4,49.33,40,2.225211,36.0,12.9199686052105,0.0041277396595522,3.43555405172772,85.58,95.46,13.15,435.305592,0.148374,0.212647,0.398529,0.464623,0.134725
548,230000,黑龙江,中部,2014,33464,19443.7361419069,37.8924471932491,37.8561803661222,4.5,52.53,42,2.16292,36.0,12.2953298057646,0.0038797778289019,3.24877264706396,86.23,96.2,13.32,472.875595,0.161817,0.228801,0.422005,0.490099,0.153719
549,230000,黑龙江,中部,2015,32759,12669.3114196656,28.9972293106107,43.2070145423439,4.5,55.77,44,2.181433,35.8,12.7112917023097,0.0039033361847733,3.86802166808434,86.61,97.2,13.14,520.286738,0.160604,0.231674,0.428045,0.499847,0.146668
550,230000,黑龙江,中部,2016,34025,13843.777071903,27.1662558488316,45.8511979823455,4.2,57.92,48,2.175118,35.4,11.6296763345944,0.001837746952501,2.68348417681095,86.66,97.25,13.71,575.129918,0.168073,0.239928,0.44359,0.534355,0.161978
551,230000,黑龙江,中部,2017,35887,14937.9229185054,26.7892387116792,47.3337123365549,4.2,63.8,48,2.167075,35.5,11.6296763345944,0.0014919191098838,4.16282417023624,87.77,98.53,13.89,615.984556,0.200001,0.279533,0.495983,0.562426,0.1597
552,230000,黑龙江,中部,2018,38199,15855.1247370003,27.4250280643609,49.112987973378,4.0,66.29,48,2.114677,36.0,11.6296763345944,0.0011372747440937,3.29480942962527,89.5,98.48,14.86,680.921053,0.207231,0.288252,0.512003,0.587084,0.15586
553,230000,黑龙江,中部,2019,41156,17041.1674347158,25.196944663937,49.6227223058977,3.5,70.0,48,2.065479,36.4,11.6296763345944,0.0009959835799297,4.211463097319,91.09,98.79,15.22,743.402778,0.240646,0.328943,0.565657,0.623038,0.139179
554,230000,黑龙江,中部,2020,42432,15743.2986439609,21.1492620302014,49.4264086728182,3.4,79.5,48,1.92448,36.9,11.6296763345944,0.0010503616119236,4.04208896008926,90.82,98.99,15.59,1028.414299,0.253045,0.343606,0.589633,0.64576,0.091582
555,230000,黑龙江,中部,2021,47199,17206.08,25.4761685547552,49.1869809263572,3.2,83.37,48,1.880821,37.4,11.6296763345944,0.0007423510250232,2.75308973301651,92.23,99.17,16.54,1092.723881,0.259692,0.350323,0.60478,0.670076,0.091841
556,230000,黑龙江,中部,2022,50873,16130.0419490158,23.6731908899319,48.1280990430471,3.2,84.31,48,1.886311,38.0,11.6296763345944,0.0006480750402678,2.91911760659869,93.22,99.1,16.63,823.973257,0.257148,0.349092,0.60749,0.674787,0.067471
557,230000,黑龙江,中部,2023,51563,17461.7896799477,24.1697308376786,50.833233651685,3.2,89.26,48,1.847135,39.7,11.6296763345944,0.0005999785946776,2.66288579124859,93.42,99.39,16.61,1193.942403,0.272778,0.367022,0.630257,0.69969,0.073431
558,230000,黑龙江,中部,2024,54102,17978.5407725322,22.4966031608808,55.3878460147236,3.2,89.26,48,1.822831,39.7,11.6296763345944,0.0005999785946776,2.66288579124859,93.42,99.39,16.61,1193.942403,0.279889,0.375975,0.639207,0.711733,0.097351
