row_id,ADMINCODE,REGION,ZONE,YEAR,PCGDP,PCRS,FSR,TIG,RUUR,HBTP,IPR,HESP,GCR,WEI,SDEI,EPES,UGPR,UWPR,PCURA,PTVP,RESILIENCE_SCORE
463,520000,贵州,西部,2019,43727,19359.14760914761,29.7116700343266,50.79102884437633,3.1,73.14,43,2453.0,39.4,8.541094264102304,0.0013936180997417,3.169242562290502,91.8,98.33,14.53,11.16,0.479558
464,520000,贵州,西部,2020,46355,20214.10057024365,31.13163167523303,50.71274999440102,3.8,71.7,43,2654.0,40.9,8.541094264102304,0.0009932588295894,2.546389058280338,94.55,98.9,21.23,11.29,0.484676
465,520000,贵州,西部,2021,50476,22947.81931464175,35.23052731569354,50.76007523665629,4.5,77.08,43,2593.0,41.8,8.541094264102304,0.000735407480497,2.83970869461772,90.19,98.44,22.1,8.43,0.481293
466,520000,贵州,西部,2022,51921,21829.35684647303,32.23882994722595,50.45076560188701,4.5,80.31,43,2608.0,42.1,8.541094264102304,0.0006121816655339,2.016625194826502,93.26,98.88,26.69,14.25,0.501379
467,520000,贵州,西部,2023,54172,22993.79042690815,33.50210358334542,51.1994759315842,4.5,81.6,43,2641.0,41.9,8.541094264102304,0.0006426532398043,2.076986314618696,94.8,98.1,25.77,14.25,0.503837
468,520000,贵州,西部,2024,58685,23863.98963730569,33.26403390152735,55.57790806940456,4.5,81.6,43,2641.0,41.9,8.541094264102304,0.0006426532398043,2.076986314618696,94.8,98.1,25.77,14.25,0.509591
469,210000,辽宁,东部,2007,24022,9534.201954397397,61.36724329471512,40.36746273877305,4.3,43.09,44,1809.678920428106,37.5,21.47227997901324,0.0119877188550552,1.741787017933661,91.99,96.94,9.61,10.02,0.354223
470,210000,辽宁,东部,2008,28185,11662.57242178447,62.97302443079181,38.30132562182291,3.9,43.09,44,2621.0,38.1,17.46797169150663,0.009318075088361,2.237360861509313,92.38,96.89,9.95,10.58,0.391415
471,210000,辽宁,东部,2009,29611,13390.00230361668,59.32097867946123,38.851564877455,3.9,45.54,44,2659.0,38.3,16.94445094688546,0.0082039997815179,2.076879201011039,93.74,97.23,10.41,10.34,0.392881
472,210000,辽宁,东部,2010,31888,15743.08571428572,62.73319523627738,37.74745795643445,3.6,48.0,44,2671.0,39.3,15.70122982376604,0.0073559148838179,2.423165259620379,94.19,97.44,11.19,9.35,0.41895
473,210000,辽宁,东部,2011,37353,18486.64078556748,67.67156956872384,37.80457233000508,3.7,50.72,48,2712.0,39.8,14.20045368666271,0.0068860096973995,1.89971453076795,95.46,98.36,11.27,11.03,0.431516
474,210000,辽宁,东部,2012,40778,21266.74285714286,68.12150248212716,39.7364499176406,3.6,52.6,50,2811.0,40.2,13.37746377867172,0.0059315576571831,2.046027390048238,96.02,98.45,11.55,11.11,0.451064
475,210000,辽宁,东部,2013,43956,24241.46620847652,64.33595899503985,41.81000374828204,3.4,55.09,56,2903.0,40.2,12.20836283370122,0.0053465078505684,2.089305847901459,96.15,98.77,12.09,11.19,0.47184
476,210000,辽宁,东部,2014,45915,27207.43460302891,62.84393828154372,44.86684610275795,3.4,58.19,59,2933.0,40.1,13.12708170001548,0.0049666178960036,2.088381238817516,96.19,98.72,12.75,11.79,0.487013
477,210000,辽宁,东部,2015,46482,19282.61871830337,47.46932464002892,48.54900718940342,3.4,60.92,62,2876.0,40.3,12.86695397891174,0.0047935953449478,2.605983117674229,94.76,98.84,13.43,12.3,0.487913
478,210000,辽宁,东部,2016,47069,19868.5001155535,48.07218834858556,52.3996567365453,3.8,64.96,63,2845.0,36.4,11.19048669854113,0.0020164276081892,1.905856291794376,96.07,98.96,13.01,12.91,0.472639
479,210000,辽宁,东部,2017,50221,20167.90352504639,49.03800041808248,52.83639883833494,3.8,68.35,63,2859.0,40.7,11.19048669854113,0.0016088139031023,2.183251288062925,97.14,98.45,13.68,13.23,0.495238
480,210000,辽宁,东部,2018,54657,21237.00769051503,49.0111882976252,52.91678186342273,3.9,72.14,63,2866.0,39.9,11.19048669854113,0.0013661980817081,1.764985799180174,97.52,99.16,14.93,11.72,0.491053
481,210000,辽宁,东部,2019,58019,22382.27729717092,46.16811921136135,53.11301814904669,4.2,72.12,63,3136.0,40.8,11.19048669854113,0.0010585267528454,2.258102135910838,97.95,99.16,15.06,12.14,0.49813
482,210000,辽宁,东部,2020,58629,20648.41363102233,44.15821302025051,53.45202587620045,4.6,73.8,63,3487.0,41.7,11.19048669854113,0.0008252236979937,1.628487388949764,98.75,99.71,16.21,12.3,0.484983
483,210000,辽宁,东部,2021,64992,22446.91416410499,47.04016355938979,51.59397159904968,4.3,76.74,63,3742.0,41.8,11.19048669854113,0.0005923212245416,1.367360580758299,97.86,99.66,19.8,11.95,0.509504
484,210000,辽宁,东部,2022,68422,21782.70192994997,40.32736930701134,51.56611543011368,4.3,77.71,63,3931.0,40.9,11.19048669854113,0.0004527147272784,1.201163312534038,97.73,98.99,19.37,11.52,0.495944
485,210000,辽宁,东部,2023,72107,23521.04256336681,41.90695354065079,52.38071593609936,4.3,79.92,63,3963.0,41.1,11.19048669854113,0.0004336398604407,1.324150770063789,97.0,97.22,19.98,11.52,0.506274
486,210000,辽宁,东部,2024,78236,24618.29121540313,42.40125372637772,56.8603642139412,4.3,79.92,63,3963.0,41.1,11.19048669854113,0.0004336398604407,1.324150770063789,97.0,97.22,19.98,11.52,0.513433
487,500000,重庆,西部,2007,16966,6076.349431818181,57.61397207147412,43.26409122351018,4.0,25.16,35,1469.105113636364,31.8,28.13842832288763,0.0173182132601085,5.026093520217597,88.4,91.49,9.16,9.64,0.362078
488,500000,重庆,西部,2008,20865,7562.874251497006,56.84688142833241,45.64285108907534,4.0,25.16,35,2192.0,35.9,24.59750826341215,0.0132553606237816,5.209594393755967,90.87,93.2,9.49,9.56,0.391252
489,500000,重庆,西部,2009,23346,8670.863938440014,50.70622015494277,45.90750541255714,4.0,28.28,35,2317.0,38.5,22.11164902573972,0.0112175246572047,3.873569178617589,91.83,94.6,9.78,7.85,0.368269
490,500000,重庆,西部,2010,28084,10575.73656845754,55.70788278799795,47.01251038399067,3.9,31.4,35,2413.0,40.6,15.88446802970751,0.0089196930058398,4.037939427982962,92.02,94.05,9.37,7.23,0.39256
491,500000,重庆,西部,2011,34864,12847.48641304348,57.90626556274901,47.19718143526355,3.5,34.72,37,2522.0,40.2,12.93646419714207,0.0057758926111089,3.922201817729084,93.03,93.41,10.43,8.8,0.424435
492,500000,重庆,西部,2012,39180,14800.0,55.91886710697357,46.63573486037567,3.3,44.42,41,2734.0,42.9,11.42090829121893,0.0048708970798765,4.224385824393703,93.32,93.84,10.67,9.0,0.460347
493,500000,重庆,西部,2013,43527,16791.09930255729,55.29344148804158,46.80601185176088,3.4,49.64,44,2894.0,41.7,10.9410021799871,0.0042041511867112,3.740676881278002,93.09,96.25,11.23,11.57,0.471614
494,500000,重庆,西部,2014,48311,18766.67762076898,58.16565235943699,46.8995746659555,3.5,53.69,46,3017.0,40.6,9.971553221460908,0.0036030306760212,3.193025036390983,94.27,96.78,11.68,11.18,0.473044
495,500000,重庆,西部,2015,52480,24975.89576547232,56.82568565400844,48.40746859511861,3.6,58.53,48,3071.0,40.3,9.338798665877,0.0030909260933262,3.71123417721519,95.34,96.87,12.05,11.03,0.497174
496,500000,重庆,西部,2016,58327,28065.59485530546,55.67255816742923,50.05104588581257,3.7,62.61,52,3059.0,40.8,11.21128557953726,0.0007174166343006,3.403459934379693,96.11,97.13,12.23,10.7,0.503131
497,500000,重庆,西部,2017,64171,31073.15521628498,51.94267897829477,51.50526006289152,3.4,67.11,52,3084.0,40.3,11.21128557953726,0.0006099779231846,3.573339360004428,96.37,98.05,12.67,11.5,0.52428
498,500000,重庆,西部,2018,68460,33845.08378122036,49.8913223003997,52.65647002149263,3.0,70.96,52,3081.0,40.4,11.21128557953726,0.0004247572815533,3.527675926843502,97.39,98.28,13.52,9.51,0.537998
499,500000,重庆,西部,2019,74337,36733.06148055207,44.0402419301604,53.64020706775455,2.6,74.19,52,3258.0,41.8,11.21128557953726,0.0003177185268027,3.567685985873655,97.36,97.89,14.38,10.1,0.55797
500,500000,重庆,西部,2020,78294,37252.72670613898,42.80489175410456,52.98545608472369,4.5,73.5,52,3438.0,43.1,11.21128557953726,0.0002695536192065,3.67208492117819,96.16,94.69,14.65,10.05,0.512612
501,500000,重庆,西部,2021,87450,44386.67496886675,47.26828622602408,53.20347754235628,2.9,74.95,52,3605.0,42.6,11.21128557953726,0.0001802167587339,3.386721157545097,98.19,96.26,15.95,9.38,0.566352
502,500000,重庆,西部,2022,88953,44505.44662309368,42.99037150734655,54.29747236326861,2.9,78.06,52,3838.0,44.6,11.21128557953726,0.0001606237380188,3.596735591495206,98.82,98.57,16.64,10.82,0.585735
503,500000,重庆,西部,2023,94147,48980.25697273583,46.01267588640716,54.30938969939428,2.9,80.1,52,4012.0,42.3,11.21128557953726,0.0001187561783067,3.484737659673941,99.66,99.92,17.35,10.82,0.596489
504,500000,重庆,西部,2024,100903,50753.60501567398,46.17034940502769,57.05148913435135,2.9,80.1,52,4012.0,42.3,11.21128557953726,0.0001187561783067,3.484737659673941,99.66,99.92,17.35,10.82,0.60204
505,610000,陕西,西部,2007,15342,4954.962243797195,45.09046747061112,39.69164701327044,4.0,32.82,34,2094.120819848976,37.7,17.48530395297265,0.0163187722200711,4.62536884351547,86.17,95.7,11.58,10.99,0.381037
506,610000,陕西,西部,2008,19331,6232.114039806347,41.405090583261,38.92836245089024,3.9,32.82,34,2880.0,38.7,14.61213742372315,0.0123854105714842,4.11054797972727,89.55,96.65,12.67,12.13,0.392737
507,610000,陕西,西部,2009,21485,7243.627582506037,39.92474099172477,40.36985170922004,3.9,34.76,34,3045.0,38.8,13.90619920478132,0.0100577658856185,4.316804587215742,89.64,98.06,12.86,13.36,0.40972
508,610000,陕西,西部,2010,26388,8721.552878179384,43.1853724710771,38.87173444927477,3.9,36.7,34,3208.0,38.3,11.74917726404745,0.0079084223784179,3.735301938408981,90.39,99.39,13.38,12.64,0.409684
509,610000,陕西,西部,2011,32467,10360.1593625498,51.18653205086648,36.98860789644438,3.6,39.36,38,3378.0,38.7,10.00525663033568,0.0075301229558689,3.279980619692167,92.09,95.72,13.72,15.59,0.434556
510,610000,陕西,西部,2012,37453,12098.23078954317,48.15843311871954,36.8770505713316,3.2,45.09,42,3525.0,40.4,9.10375890937889,0.0059664554813892,2.832300379084181,94.11,96.15,14.71,15.58,0.45579
511,610000,陕西,西部,2013,41906,13788.11777076761,47.7024995429828,37.87330089152112,3.3,49.19,45,3612.0,40.2,8.309693563192376,0.0050687187999044,2.995031472795881,93.75,96.52,14.74,16.27,0.471334
512,610000,陕西,西部,2014,45610,15465.63888163052,47.70725552050473,39.02083034046833,3.3,52.81,46,3652.0,40.5,8.377244648757362,0.0044878609395201,2.839369085173502,95.08,96.31,15.38,15.85,0.479637
513,610000,陕西,西部,2015,46654,17834.373374935,47.07316627285731,42.65369745457796,3.4,55.86,50,3628.0,40.6,9.392920195767314,0.0041064205421592,3.445336672714725,94.73,97.12,15.67,15.51,0.503439
514,610000,陕西,西部,2016,49341,19826.27774909654,41.78253371212725,44.33103361371011,3.3,59.11,52,3540.0,40.1,8.745497695029876,0.001313675456006,2.888569430237141,94.66,95.61,15.42,16.01,0.49743
515,610000,陕西,西部,2017,55216,22057.37704918033,41.51895538971156,44.79148718187533,3.3,62.91,52,3582.0,39.9,8.745497695029876,0.0008652525205485,3.362582476583789,93.61,95.95,16.32,15.63,0.517211
516,610000,陕西,西部,2018,61115,24193.08064105825,42.30392045926026,45.51184325387709,3.2,65.66,52,3562.0,38.8,8.745497695029876,0.0006148217142332,3.319603805040699,96.19,95.49,16.47,13.72,0.52065
517,610000,陕西,西部,2019,65506,25745.94320486816,40.00860362471408,46.61151001039033,3.2,68.58,52,3812.0,39.3,8.745497695029876,0.0005555727866259,4.292719095150493,97.8,96.84,16.84,14.73,0.554226
518,610000,陕西,西部,2020,65867,24023.00884955752,38.06388188158481,48.14466001130157,3.6,68.9,52,4132.0,40.8,8.745497695029876,0.0003601892819663,3.209607575982409,98.62,97.88,16.73,14.07,0.525287
519,610000,陕西,西部,2021,76171,25485.33131006576,45.7294347543836,45.45858965463437,3.5,71.96,52,4279.0,41.8,8.745497695029876,0.0002692411118894,2.903997548284623,98.77,98.16,17.6,11.35,0.533037
520,610000,陕西,西部,2022,83030,25678.71587462082,48.98062115255482,43.62602091466646,3.5,73.2,52,4409.0,42.6,8.745497695029876,0.0002046397183767,3.431603110791631,99.03,98.25,18.11,15.23,0.56411
521,610000,陕西,西部,2023,85448,26415.23279352226,47.91026720259566,44.59644646763018,3.5,77.47,52,4624.0,43.0,8.745497695029876,0.0001814355607779,3.414735445458448,99.08,98.53,18.05,15.23,0.572048
522,610000,陕西,西部,2024,89915,27665.06450796863,46.495069693,51.76820826814635,3.5,77.47,52,4624.0,43.0,8.745497695029876,0.0001814355607779,3.414735445458448,99.08,98.53,18.05,15.23,0.579652
523,630000,青海,西部,2007,13100,3851.449275362319,20.09567682494685,50.43743924454937,3.8,32.63,34,682.9710144927536,27.5,27.70170809609776,0.0185946396333842,6.725726435152375,89.41,100.0,10.53,18.73,0.398443
524,630000,青海,西部,2008,16220,4687.725631768953,19.68371837183718,49.39235143271268,3.8,32.63,34,1033.0,28.2,22.29568513769651,0.0150518452447318,5.376787678767877,94.78,100.0,11.16,17.66,0.382635
525,630000,青海,西部,2009,16907,5394.973070017953,18.02568053415511,49.87762051718633,3.8,34.92,34,1080.0,29.0,23.59370011705863,0.0144407789720123,5.953775038520801,91.49,99.45,11.47,17.62,0.396347
526,630000,青海,西部,2010,20418,6234.458259325044,14.82647296206618,49.58923265163433,3.8,37.2,34,1119.0,29.4,19.759657402552,0.012532773990561,4.862792574656981,90.79,99.87,11.42,18.3,0.380195
527,630000,青海,西部,2011,24233,7278.169014084507,15.691442628712,48.49678925861063,3.8,41.46,37,1082.0,31.1,15.53706946876824,0.0114273204903677,4.316412912028279,92.1,99.86,11.22,16.94,0.380392
528,630000,青海,西部,2012,26839,8411.558669001752,16.08386178335706,48.02747791952895,3.4,45.39,42,1133.0,32.5,14.38927052666012,0.0100686947988223,3.795349639791209,92.65,99.9,11.17,16.6,0.394275
529,630000,青海,西部,2013,30005,9625.21891418564,18.22889947477709,48.30444172065605,3.3,51.11,48,1162.0,31.2,12.81328430514212,0.0091460923364267,5.43788933675339,84.76,99.08,10.9,14.47,0.435803
530,630000,青海,西部,2014,32218,10777.77777777778,18.67852133320469,49.629268820696,3.2,56.62,50,1220.0,31.6,12.44844942360773,0.0083509227688477,4.210237266499929,88.81,99.71,11.08,14.4,0.43016
531,630000,青海,西部,2015,34883,12038.12824956672,17.63048126930489,51.76529090004973,3.2,58.71,54,1275.0,29.8,11.76678269517653,0.0074987568373943,5.765727711924813,85.96,99.06,10.63,13.25,0.463007
532,630000,青海,西部,2016,38968,13228.52233676976,15.64205141657922,51.7801789035515,3.1,58.6,54,1319.0,31.1,12.07820387919582,0.0024887078203879,4.814401888772299,87.55,99.21,11.04,14.49,0.456845
533,630000,青海,西部,2017,42211,14383.9590443686,16.08687697655576,50.74844833880978,3.1,64.08,54,1391.0,32.6,12.07820387919582,0.0020404851730152,3.981208018609027,94.19,98.93,14.4,14.37,0.466649
534,630000,青海,西部,2018,46854,15330.49403747871,16.56458848023891,50.44395924308588,3.0,64.92,54,1426.0,33.9,12.07820387919582,0.0016921397379912,3.855095512404168,94.69,99.0,16.19,14.57,0.479832
535,630000,青海,西部,2019,49976,16232.20338983051,15.14484860517152,50.50151303933902,2.2,68.18,54,1486.0,35.2,12.07820387919582,0.0014688381897929,3.722762076977147,93.83,99.24,18.44,14.09,0.509949
536,630000,青海,西部,2020,50845,15092.74873524452,15.41720990873533,50.7874277360622,2.1,69.7,54,1499.0,35.9,12.07820387919582,0.0013323144394976,3.803211854059312,93.81,98.69,18.91,13.87,0.517589
537,630000,青海,西部,2021,57036,16430.97643097643,17.72749822056381,49.23635933945822,1.8,70.96,54,1613.0,34.8,12.07820387919582,0.0012052819709905,3.891573021590493,94.48,98.83,18.93,12.78,0.528139
538,630000,青海,西部,2022,60946,14702.52100840336,16.66244747101413,45.62139486103828,1.8,72.19,54,1738.0,36.5,12.07820387919582,0.0011315651477934,4.321806490810592,94.72,99.57,19.58,19.34,0.558508
539,630000,青海,西部,2023,63903,17429.29292929293,17.42296867575569,47.35858492800927,1.8,76.96,54,1813.0,36.6,12.07820387919582,0.0010318233265773,4.986019225848898,97.02,99.53,19.78,19.34,0.585917
540,630000,青海,西部,2024,66568,17340.64080944351,17.11548587951629,48.83314771691809,1.8,76.96,54,1813.0,36.6,12.07820387919582,0.0010318233265773,4.986019225848898,97.02,99.53,19.78,19.34,0.587491
541,230000,黑龙江,中部,2007,16023,6240.062761506276,37.09939609355918,30.21236309028288,4.3,35.4,30,1660.303347280335,28.8,17.78773484811387,0.0084129082806914,3.734618073395268,74.45,81.84,8.73,8.96,0.283853
542,230000,黑龙江,中部,2008,18654,7655.686274509804,37.49465084613888,29.79170754955006,4.2,35.4,30,2352.0,31.4,15.55829665554652,0.0070925962266266,3.145302470336511,79.45,84.24,9.28,9.71,0.297748
543,230000,黑龙江,中部,2009,18871,8891.270256142185,34.17193008616741,33.37073515355525,4.3,38.5,30,2420.0,33.6,15.30814944105058,0.0067932787543808,3.145802933313451,83.78,86.56,9.39,10.14,0.310882
544,230000,黑龙江,中部,2010,21694,10537.95982259327,33.53259928903327,34.54858394617431,4.3,41.6,30,2447.0,34.9,14.27187270560765,0.0059001239724131,3.949815157526617,84.67,88.43,10.0,10.0,0.341506
545,230000,黑龙江,中部,2011,26093,12559.75674246431,35.70227051480273,33.44942123804731,4.1,43.1,32,2409.0,36.3,15.1646703573226,0.005253145445395,3.302339231518066,81.41,90.78,11.2,11.14,0.351356
546,230000,黑龙江,中部,2012,29352,14744.89795918367,36.67547422056302,34.4641333357541,4.2,46.48,35,2441.0,36.0,14.75961800323172,0.0046687485248461,3.306301079608516,83.39,94.14,11.83,11.26,0.369154
547,230000,黑龙江,中部,2013,32068,17051.82760501909,37.91426994105392,34.6600163725515,4.4,49.33,40,2529.0,36.0,12.91996860521052,0.0041277396595522,3.435554051727721,85.58,95.46,13.15,12.62,0.394048
548,230000,黑龙江,中部,2014,33464,19443.73614190688,37.89244719324913,37.8561803661222,4.5,52.53,42,2555.0,36.0,12.29532980576462,0.0038797778289019,3.248772647063962,86.23,96.2,13.32,12.78,0.40233
549,230000,黑龙江,中部,2015,32759,12669.31141966563,28.9972293106107,43.20701454234388,4.5,55.77,44,2518.0,35.8,12.71129170230967,0.0039033361847733,3.868021668084345,86.61,97.2,13.14,13.11,0.411819
550,230000,黑龙江,中部,2016,34025,13843.77707190298,27.16625584883165,45.85119798234552,4.2,57.92,48,2427.0,35.4,11.62967633459437,0.001837746952501,2.683484176810949,86.66,97.25,13.71,13.58,0.40789
551,230000,黑龙江,中部,2017,35887,14937.92291850544,26.78923871167917,47.33371233655486,4.2,63.8,48,2403.0,35.5,11.62967633459437,0.0014919191098838,4.162824170236238,87.77,98.53,13.89,14.09,0.451933
552,230000,黑龙江,中部,2018,38199,15855.1247370003,27.42502806436093,49.11298797337796,4.0,66.29,48,2405.0,36.0,11.62967633459437,0.0011372747440937,3.294809429625274,89.5,98.48,14.86,14.03,0.451123
553,230000,黑龙江,中部,2019,41156,17041.16743471582,25.19694466393697,49.62272230589765,3.5,70.0,48,2531.0,36.4,11.62967633459437,0.0009959835799297,4.211463097318998,91.09,98.79,15.22,14.81,0.492366
554,230000,黑龙江,中部,2020,42432,15743.29864396089,21.14926203020143,49.42640867281823,3.4,79.5,48,2695.0,36.9,11.62967633459437,0.0010503616119236,4.042088960089258,90.82,98.99,15.59,13.99,0.498029
555,230000,黑龙江,中部,2021,47199,17206.08,25.47616855475522,49.18698092635716,3.2,83.37,48,3448.0,37.4,11.62967633459437,0.0007423510250232,2.753089733016508,92.23,99.17,16.54,13.11,0.497259
556,230000,黑龙江,中部,2022,50873,16130.04194901581,23.67319088993193,48.12809904304709,3.2,84.31,48,3734.0,38.0,11.62967633459437,0.0006480750402678,2.919117606598692,93.22,99.1,16.63,16.78,0.512927
557,230000,黑龙江,中部,2023,51563,17461.78967994775,24.16973083767857,50.83323365168504,3.2,89.26,48,3817.0,39.7,11.62967633459437,0.0005999785946776,2.662885791248589,93.42,99.39,16.61,16.78,0.521684
558,230000,黑龙江,中部,2024,54102,17978.54077253219,22.49660316088081,55.38784601472364,3.2,89.26,48,3817.0,39.7,11.62967633459437,0.0005999785946776,2.662885791248589,93.42,99.39,16.61,16.78,0.525348
