row_id,year,id,年末城镇人口比重,年末人口数,年末城镇人口数,年末农村人口数,城镇居民人均可支配收入（元）,农村居民人均可支配收入（元）,城-总收入,农-总收入,总收入,城总收/总,农总收/总,城总人/总,农总人/总,x1,x2,泰尔指数
244,2007,陕西,0.4062,3708.37461761745,1506.34176967621,2202.03284794124,10763.34,2644.69,16213268.6232267,5823694.25262172,22036962.8758485,0.735730631964524,0.264269368035476,0.4062,0.5938,1.81125217125683,0.44504777372091,0.22309202691863
245,2007,甘肃,0.3159,2548.19,804.973221,1743.216779,10012.34,2328.92,8059665.57954714,4059812.42094868,12119478.0004958,0.665017551021373,0.334982448978627,0.3159,0.6841,2.10515210832977,0.489668833472631,0.255844735031756
246,2007,青海,0.4007,552.0,221.1864,330.8136,10276.06,2683.78,2272924.717584,887830.923408,3160755.640992,0.719108015851122,0.280891984148878,0.4007,0.5993,1.79462943811111,0.468700123725809,0.207675602397305
247,2007,宁夏,0.4402,610.0,268.522,341.478,10859.33,3180.84,2915969.01026,1086186.88152,4002155.89178,0.728599557115975,0.271400442884024,0.4402,0.5598,1.65515574083593,0.484816796863209,0.170648120316325
248,2007,新疆,0.3915,2095.0,820.1925,1274.8075,10313.44,3182.97,8459006.1372,4057674.028275,12516680.165475,0.675818669596802,0.324181330403197,0.3915,0.6085,1.72622904111572,0.532754856866389,0.16482095737885
249,2008,北京,0.849,1771.0,1530.6,240.4,24724.89,10661.92,37843916.634,2563125.568,40407042.202,0.93656735488862,0.0634326451113795,0.849,0.135742518351214,1.10314176076398,0.467301225009372,0.0436771990754096
250,2008,天津,0.7723,1176.0,908.2248,267.7752,19422.53,7910.78,17640023.424744,2118310.696656,19758334.1214,0.892789003180097,0.107210996819903,0.7723,0.2277,1.15601321142056,0.470843200790089,0.0486794938157075
251,2008,河北,0.419,6989.0,2928.391,4060.609,13441.09,4795.46,39360766.98619,19472488.03514,58833255.02133,0.669022425699883,0.330977574300117,0.419,0.581,1.59671223317394,0.569668802581958,0.126825684369852
252,2008,山西,0.4511,3411.0,1538.7021,1872.2979,13119.05,4097.24,20186309.785005,7671253.847796,27857563.632801,0.724625816208728,0.275374183791272,0.4511,0.5489,1.60635295102799,0.501683701569087,0.153499160656928
253,2008,内蒙古,0.5171,2444.32650249699,1263.96123444119,1180.3652680558,14432.55,4656.18,18242183.7141342,5495993.15381606,23738176.8679503,0.768474504828701,0.231525495171299,0.5171,0.482900000000001,1.48612358311487,0.479448115906602,0.134248467621288
254,2008,辽宁,0.6005,4315.0,2591.1575,1723.8425,14392.69,5576.48,37293726.638675,9612973.2244,46906699.863075,0.795061830133837,0.204938169866163,0.6005,0.3995,1.32399971712546,0.512986657987893,0.0863425182931663
255,2008,吉林,0.5321,2734.0,1454.7614,1279.2386,12829.45,4932.74,18663788.64323,6310151.411764,24973940.054994,0.747330561462521,0.252669438537479,0.5321,0.4679,1.40449269209269,0.540007348872578,0.098162411289308
256,2008,黑龙江,0.554,3825.0,2119.05,1705.95,11581.28,4855.59,24541311.384,8283393.7605,32824705.1445,0.747647580563631,0.252352419436369,0.554,0.446,1.34954436924843,0.565812599633114,0.080407322834887
257,2008,上海,0.886,2140.65,1896.6159,244.0341,26674.9,11440.26,50592039.47091,2791813.552866,53383853.023776,0.947703033881376,0.0522969661186237,0.886,0.114,1.06964225043045,0.458745316830032,0.0230504548715786
258,2008,江苏,0.543,7762.0,4214.766,3547.234,18679.52,7356.47,78729805.79232,26095120.50398,104824926.2963,0.75105996802498,0.24894003197502,0.543,0.457,1.38316752859112,0.54472654699129,0.0924020235315012
259,2008,浙江,0.576,5212.4,3002.3424,2210.0576,22726.66,9257.93,68233214.928384,20460558.556768,88693773.485152,0.769312345694783,0.230687654305217,0.576,0.424,1.33561171127566,0.54407465638023,0.0822184572853027
260,2008,安徽,0.405,6135.0,2484.675,3650.325,12990.35,4202.49,32276797.88625,15340454.30925,47617252.1955,0.677838312755482,0.322161687244518,0.405,0.595,1.67367484630983,0.541448213856332,0.151452726105696
261,2008,福建,0.499,3638.75833333333,1815.74040833333,1823.017925,17961.45,6196.07,32613330.5572587,11295546.6745548,43908877.2318134,0.742750273141333,0.257249726858667,0.499,0.501,1.48847750128524,0.513472508699934,0.123959667257308
262,2008,江西,0.4136,4400.0,1819.84,2580.16,12866.44,4697.19,23414862.1696,12119501.7504,35534363.92,0.658935733936728,0.341064266063272,0.4136,0.5864,1.59317150371549,0.581623918934638,0.122050579264434
263,2008,山东,0.476,9417.0,4482.492,4934.508,16305.41,5641.43,73088869.88172,27837681.46644,100926551.34816,0.724178810287393,0.275821189712607,0.476,0.524,1.52138405522562,0.526376316245433,0.126875077639334
264,2008,河南,0.3603,9429.0,3397.2687,6031.7313,13231.11,4454.24,44949635.869257,26866778.825712,71816414.694969,0.625896406276682,0.374103593723318,0.3603,0.6397,1.73715350062915,0.584810995346753,0.144955876175297
265,2008,湖北,0.452,5711.0,2581.372,3129.628,13152.86,4656.38,33952424.52392,14572737.22664,48525161.75056,0.699686993285049,0.300313006714951,0.452,0.548,1.54798007363949,0.548016435611224,0.125105605327837
266,2008,湖南,0.4215,6380.0,2689.17,3690.83,13821.16,4512.46,37167448.8372,16654722.7418,53822171.579,0.690560186384263,0.309439813615737,0.4215,0.5785,1.63833970672423,0.53490028282755,0.147309333910897
267,2008,广东,0.6337,9893.0,6269.1941,3623.8059,19732.86,6399.79,123709129.488126,23191596.760761,146900726.248887,0.842127419292206,0.157872580707794,0.6337,0.3663,1.32890550622093,0.430992576324855,0.10658797839113
268,2008,广西,0.3816,4816.0,1837.7856,2978.2144,14146.04,3690.34,25997388.609024,10990623.728896,36988012.33792,0.702859844738712,0.297140155261288,0.3816,0.6184,1.84187590340333,0.480498310577763,0.211512545038517
269,2008,海南,0.48,854.0,409.92,444.08,12607.84,4389.97,5168205.7728,1949497.8776,7117703.6504,0.726105781674341,0.273894218325659,0.48,0.52,1.51272037848821,0.526719650626268,0.12495217726925
270,2008,重庆,0.4999,2839.0,1419.2161,1419.7839,14367.55,4126.21,20390658.277555,5858326.526019,26248984.803574,0.776817024739892,0.223182975260108,0.4999,0.5001,1.55394483844747,0.446276695181179,0.162350799985218
271,2008,四川,0.374,8138.0,3043.612,5094.388,12633.38,4121.21,38451106.96856,20995042.76948,59446149.73804,0.646822496292891,0.353177503707109,0.374,0.626,1.72947191522163,0.564181315826053,0.152188186856431
272,2008,贵州,0.2911,3596.0,1046.7956,2549.2044,11758.76,2796.93,12309018.229456,7129946.262492,19438964.491948,0.633213679388871,0.366786320611129,0.2911,0.7089,2.17524451868386,0.517402060390929,0.250408008965549
273,2008,云南,0.33,4543.0,1499.19,3043.81,13250.22,3102.6,19864597.3218,9443724.906,29308322.2278,0.677780091518092,0.322219908481908,0.33,0.67,2.05387906520634,0.480925236540162,0.251939847699391
274,2008,西藏,0.2261,292.0,66.0212,225.9788,12481.51,3175.82,824044.268012,717667.992616,1541712.260628,0.534499393340969,0.465500606659031,0.2261,0.7739,2.36399554772653,0.601499685565358,0.22323069025216
275,2008,陕西,0.421,3717.59720167046,1565.10842190326,2152.4887797672,12857.89,3136.46,20123991.9269057,6751194.95818863,26875186.8850943,0.748794492590747,0.251205507409253,0.421,0.579000000000001,1.77860924605878,0.433860979981438,0.22141521702489
276,2008,甘肃,0.3215,2550.88,820.10792,1730.77208,10969.41,2723.79,8996100.0187272,4714259.6837832,13710359.7025104,0.656153464527994,0.343846535472006,0.3215,0.6785,2.04091279790978,0.506774554859257,0.234389295286572
277,2008,青海,0.4086,554.0,226.3644,327.6356,11640.43,3061.24,2634978.952692,1002971.204144,3637950.156836,0.724303203478658,0.275696796521342,0.4086,0.5914,1.77264611717733,0.46617652438509,0.204235037262707
278,2008,宁夏,0.4498,618.0,277.9764,340.0236,12931.53,3681.42,3594660.155892,1251769.681512,4846429.837404,0.741713029279608,0.258286970720392,0.4498,0.5502,1.64898405798045,0.469441967866942,0.175655382720212
279,2008,新疆,0.3964,2131.0,844.7284,1286.2716,11432.1,3502.9,9657019.54164,4505680.78764,14162700.32928,0.681862873400989,0.318137126599011,0.3964,0.6036,1.72013842936677,0.527066147447002,0.166101362599238
280,2009,北京,0.85,1860.0,1581.1,278.9,26738.48,11668.59,42276210.728,3254369.751,45530580.479,0.928523429379491,0.0714765706205088,0.85,0.14994623655914,1.09238050515234,0.476681324324655,0.0290861490905266
281,2009,天津,0.7801,1228.16,958.087616,270.072384,21402.01,8687.56,20505000.7385082,2346270.04034304,22851270.7788512,0.897324307998026,0.102675692001974,0.7801,0.2199,1.1502683091886,0.466919927248632,0.0474235705044103
282,2009,河北,0.43,7034.4,3024.792,4009.608,14718.25,5149.67,44519644.854,20648158.02936,65167802.88336,0.683153994522158,0.316846005477842,0.43,0.57,1.58873021981897,0.555870185048845,0.130197490923021
283,2009,山西,0.4599,3427.36,1576.242864,1851.117136,13996.55,4244.1,22061962.0581192,7856326.2368976,29918288.2950168,0.73740722866802,0.26259277133198,0.4599,0.5401,1.60340775966084,0.486192874156601,0.158784226367996
284,2009,内蒙古,0.534,2458.22352333391,1293.38538,1164.83814333391,15849.19,4937.8,20499110.6308422,5751737.78415418,26250848.4149964,0.780893261306237,0.219106738693762,0.534,0.473853631403756,1.46234693128509,0.462393288080699,0.127767053295592
285,2009,辽宁,0.6035,4341.0,2606.5165,1734.4835,15761.38,5958.0,41082297.03277,10334052.693,51416349.72577,0.799012322965033,0.200987677034967,0.6035,0.399558511863626,1.3239640811351,0.503024390839575,0.0861251171755384
286,2009,吉林,0.5332,2739.55,1460.72806,1278.82194,14006.27,5265.91,20459351.6049362,6734161.2420654,27193512.8470016,0.752361481212313,0.247638518787687,0.5332,0.4668,1.41103053490681,0.530502396717409,0.102067655797279
287,2009,黑龙江,0.555,3826.0,2123.43,1702.57,12565.98,5206.76,26682978.9114,8864873.3732,35547852.2846,0.750621407385547,0.249378592614453,0.555,0.445,1.35247100429828,0.560401331717871,0.0822219295389192
288,2009,上海,0.886,2210.28,1958.30808,251.97192,28837.78,12482.94,56473257.5832624,3145350.3590448,59618607.9423072,0.947242136849479,0.0527578631505209,0.886,0.114,1.06912205062018,0.462788273250183,0.0226624037761395
289,2009,江苏,0.556,7810.0,4295.1,3514.9,20551.72,8003.54,88271692.572,28131642.746,116403335.318,0.758326145302042,0.241673854697958,0.556,0.450051216389245,1.36389594478785,0.536991893138084,0.0850768281501229
290,2009,浙江,0.579,5275.5,2999.22,2276.28,24610.81,10007.31,73813233.5682,22779439.6068,96592673.175,0.764170108787343,0.235829891212657,0.579,0.431481376172875,1.31981020515949,0.546558679552767,0.0695799455950359
291,2009,安徽,0.421,6131.0,2581.151,3549.849,14085.74,4504.32,36357421.88674,15989655.84768,52347077.73442,0.69454539699804,0.30545460300196,0.421,0.579,1.64975153681245,0.52755544559924,0.152367957559811
292,2009,福建,0.514,3665.87916666667,1864.278,1801.60116666667,19576.83,6680.18,36496653.47874,12035020.0815434,48531673.5602834,0.752017204463512,0.247982795536488,0.514,0.49145132306825,1.46306849117415,0.504592792605118,0.116548464572611
293,2009,江西,0.4318,4432.1581,1913.80586758,2518.35223242,14021.54,5075.01,26834505.5245077,12780662.7630538,39615168.2875615,0.67737956657711,0.32262043342289,0.4318,0.5682,1.56873452194792,0.567793793422897,0.122401007932265
294,2009,山东,0.4832,9470.3,4576.04896,4894.25104,17811.04,6118.77,81504191.0685184,29946796.4360208,111450987.504539,0.731300752855141,0.268699247144859,0.4832,0.5168,1.5134535448161,0.519928883794232,0.127300457803877
295,2009,河南,0.377,9487.0,3577.0,5910.0,14371.56,4806.95,51407070.12,28409074.5,79816144.62,0.644068569895803,0.355931430104197,0.377,0.622957731632761,1.70840469468383,0.571357271979444,0.145708106953495
296,2009,湖北,0.46,5720.0,2631.2,3088.8,14367.48,5035.26,37803713.376,15552911.088,53356624.464,0.708510213225845,0.291489786774155,0.46,0.54,1.54023959396923,0.53979590143362,0.126310314938797
297,2009,湖南,0.432,6406.0,2767.392,3638.608,15084.31,4909.04,41744198.81952,17862072.21632,59606271.03584,0.700332332388652,0.299667667611348,0.432,0.568,1.62113965830707,0.527583921850964,0.146729445070346
298,2009,广东,0.634,10130.0,6110.492,4019.508,21574.72,6906.93,131832153.96224,27762460.39044,159594614.35268,0.82604387683729,0.17395612316271,0.634,0.396792497532083,1.30290832308721,0.438405776935449,0.0751243095898446
299,2009,广西,0.392,4856.0,1903.552,2952.448,15451.48,3980.44,29412695.65696,11752042.11712,41164737.77408,0.71451191596027,0.28548808403973,0.392,0.608,1.82273447949048,0.469552769802187,0.21312679901305
300,2009,海南,0.4913,864.07,424.0,440.07,13750.85,4744.36,5830360.4,2087850.5052,7918210.9052,0.73632294842906,0.26367705157094,0.4913,0.509299015126089,1.49872368904755,0.517725429933652,0.124345177301115
301,2009,重庆,0.5159,2859.0,1474.9581,1384.0419,15748.67,4478.35,23228628.380727,6198224.042865,29426852.423592,0.789368432829881,0.210631567170119,0.5159,0.4841,1.53008031174623,0.435099291820118,0.160450767991373
302,2009,四川,0.387,8185.0,3167.595,5017.405,13839.4,4462.05,43837614.243,22387911.98025,66225526.22325,0.661944370139407,0.338055629860593,0.387,0.613,1.71045056883568,0.551477373345176,0.15410784058893
303,2009,贵州,0.2989,3537.0,1135.2222,2401.7778,12862.53,3005.41,14601829.604166,7218327.017898,21820156.622064,0.669189953907159,0.330810046092841,0.2989,0.679043765903308,2.23884226800655,0.48717043393039,0.301440440755598
304,2009,云南,0.34,4571.0,1554.14,3016.86,14423.93,3369.34,22416806.5702,10164827.0724,32581633.6426,0.688019723507368,0.311980276492632,0.34,0.66,2.02358742208049,0.472697388625201,0.25119898211362
305,2009,西藏,0.238,297.0,69.02714,227.97286,13544.41,3531.72,934931.8852874,805136.3091192,1740068.1944066,0.537296117642235,0.462703882357765,0.238,0.767585387205387,2.2575467127825,0.602804443740611,0.203305457018095
306,2009,陕西,0.435,3726.66784581231,1640.82,2085.84784581231,14128.76,3437.55,23182751.9832,7170206.26237211,30352958.2455721,0.763772407145254,0.236227592854746,0.435,0.559708547182759,1.75579863711553,0.42205464619716,0.226170919440994
307,2009,甘肃,0.3265,2554.91,860.47769,1694.43231,11929.78,2980.1,10265309.5366082,5049577.727031,15314887.2636392,0.670283062480011,0.329716937519989,0.3265,0.663206261668708,2.05293434143954,0.497155947669101,0.251691418448008
308,2009,青海,0.419,557.3,233.0,324.3,12691.85,3346.15,2957201.05,1085156.445,4042357.495,0.731553568346631,0.268446431653369,0.419,0.581912793827382,1.74595123710413,0.461317287574537,0.200005719240249
309,2009,宁夏,0.461,625.2,288.0,337.2,14024.7,4048.33,4039113.6,1365096.876,5404210.476,0.747401237967624,0.252598762032377,0.461,0.539347408829175,1.62126081988639,0.468341476935474,0.169536655192454
310,2009,新疆,0.3985,2158.63,860.214055,1298.415945,12257.52,3883.1,10544090.9834436,5041878.9560295,15585969.9394731,0.676511697660829,0.323488302339171,0.3985,0.6015,1.69764541445628,0.537802663905521,0.157390553625793
311,2010,北京,0.8596,1961.9,1686.44924,275.45076,29072.93,13262.29,49030020.7030732,3653107.8598404,52683128.5629136,0.930658866329893,0.0693411336701066,0.8596,0.1404,1.08266503761039,0.493882718448052,0.0250009636609797
312,2010,天津,0.7955,1299.29,1033.585195,265.704805,24292.6,10074.86,25108471.708057,2676938.7117023,27785410.4197593,0.903656679125437,0.0963433208745631,0.7955,0.2045,1.13596062743612,0.471116483494196,0.0426841519770286
313,2010,河北,0.445,7193.6,3201.152,3992.448,16263.43,5957.98,52061711.47136,23786925.33504,75848636.8064,0.686389547174658,0.313610452825342,0.445,0.555,1.54244842061721,0.56506387896458,0.118447330932157
314,2010,山西,0.4805,3574.1145,1717.36201725,1856.75248275,15647.66,4736.25,26872696.9428421,8794043.94642469,35666740.8892668,0.753438533289957,0.246561466710043,0.4805,0.5195,1.56803024618097,0.474613025428379,0.15516059356034
315,2010,内蒙古,0.555,2472.1786,1372.059123,1100.119477,17698.15,5529.59,24282908.1677225,6083209.65882443,30366117.8265469,0.799671143556378,0.200328856443622,0.555,0.445,1.44084890730879,0.450177205491286,0.132180596359214
316,2010,辽宁,0.621,4374.9,2716.8129,1658.0871,17712.58,6907.93,48121765.836282,11453949.620703,59575715.456985,0.807741299741956,0.192258700258044,0.621,0.379,1.30071062760379,0.507278892501436,0.0818789801024317
317,2010,吉林,0.5335,2746.6021,1465.31222035,1281.28987965,15411.47,6237.44,22582615.3245574,7991968.7469241,30574584.0714815,0.738607441781077,0.261392558218923,0.5335,0.4665,1.38445631074241,0.560327027264573,0.0888669086259218
318,2010,黑龙江,0.5566,3833.4024,2133.67177584,1699.73062416,13856.51,6210.72,29565244.2986447,10556550.982083,40121795.2807277,0.736887372356596,0.263112627643404,0.5566,0.4434,1.32390832259539,0.593397897256211,0.0694460311081017
319,2010,上海,0.893,2302.6608,2056.2760944,246.3847056,31838.08,13977.96,65467882.7955948,3443955.55948858,68911838.3550833,0.950023745677153,0.0499762543228471,0.893,0.107,1.06385637813791,0.467067797409786,0.0207608831396771
320,2010,江苏,0.6058,7869.34,4767.246172,3102.093828,22944.26,9118.24,109380935.654373,28285636.0262227,137666571.680595,0.794535189763793,0.205464810236207,0.6058,0.3942,1.31154702833244,0.521219711405903,0.0816063017900408
321,2010,浙江,0.6162,5446.51,3356.139462,2090.370538,27359.02,11302.55,91820686.6636472,23626517.5242719,115447204.187919,0.795347858872235,0.204652141127765,0.6162,0.3838,1.2907300533467,0.533226006065046,0.074291833162282
322,2010,安徽,0.4301,5956.7096,2561.98079896,3394.72880104,15788.17,5285.17,40448988.3907163,17941718.8173926,58390707.2081089,0.692729893586544,0.307270106413456,0.4301,0.5699,1.61062518852951,0.539164952471409,0.140359491855247
323,2010,福建,0.571,3693.0,2108.703,1584.297,21781.31,7426.86,45930313.74093,11766352.01742,57696665.75835,0.796065303553227,0.203934696446772,0.571,0.429,1.39415990114401,0.475372252789679,0.112868658495286
324,2010,江西,0.4406,4462.2489,1966.06686534,2496.18203466,15481.12,5788.56,30436917.0703524,14449299.4785515,44886216.5489039,0.678090501060412,0.321909498939588,0.4406,0.5594,1.53901611679621,0.575454949838377,0.114468829521381
325,2010,山东,0.497,9587.8641,4765.1684577,4822.6956423,19945.83,6990.28,95045239.9786464,33711992.8944568,128757232.873103,0.738173987261114,0.261826012738886,0.497,0.503,1.4852595317125,0.52052885236359,0.121065085967283
326,2010,河南,0.385,9405.4697,3621.1058345,5784.3638655,15930.26,5523.73,57685157.431102,31951264.2147783,89636421.6458803,0.643545964596783,0.356454035403217,0.385,0.615,1.67154795999164,0.579600057566207,0.136205736401837
327,2010,湖北,0.497,5727.9143,2846.7734071,2881.1408929,16058.37,5832.27,45714540.6773724,16803591.5954339,62518132.2728063,0.731220511801134,0.268779488198866,0.497,0.503,1.47126863541476,0.534352859242278,0.11389875129897
328,2010,湖南,0.433,6570.1,2844.8533,3725.2467,16565.7,5621.96,47126986.31181,20943187.937532,68070174.249342,0.692329450181561,0.307670549818439,0.433,0.567,1.59891327986504,0.542628835658623,0.136838808031563
329,2010,广东,0.6618,10440.9641,6909.83004138,3531.13405862,23897.8,7890.25,165129736.362891,27861530.5060265,192991266.868917,0.855633205802258,0.144366794197742,0.6618,0.3382,1.2928878903026,0.426868108213311,0.0968970886273783
330,2010,广西,0.4,4610.0,1844.0,2766.0,17063.89,4543.41,31465813.16,12567072.06,44032885.22,0.714598032874485,0.285401967125515,0.4,0.6,1.78649508218621,0.475669945209191,0.202587017494741
331,2010,海南,0.498,868.5512,432.5384976,436.0127024,15581.05,5275.37,6739403.95803048,2300128.32985989,9039532.28789037,0.745547860596592,0.254452139403408,0.498,0.502,1.49708405742288,0.506876771719936,0.127945904731395
332,2010,重庆,0.5302,2884.62,1529.425524,1355.194476,17532.43,5276.66,26814545.9397433,7150900.48373016,33965446.4234735,0.789465435119729,0.210534564880271,0.5302,0.4698,1.48899553964491,0.448136579140637,0.145300487298427
333,2010,四川,0.4018,8044.92,3232.448856,4812.471144,15461.16,5086.89,49977408.954433,24480511.3377022,74457920.2921351,0.671216826340931,0.328783173659069,0.4018,0.5982,1.67052470468126,0.54962081855411,0.147641211888979
334,2010,贵州,0.3381,3478.9408,1176.22988448,2302.71091552,14142.74,3471.93,16635113.4364307,7994851.10892135,24629964.545352,0.675401436563169,0.324598563436831,0.3381,0.6619,1.99763808507296,0.490404235438633,0.236069834723109
335,2010,云南,0.347,4601.6,1596.7552,3004.8448,16064.54,3952.03,25651137.780608,11875236.794944,37526374.575552,0.683549585344688,0.316450414655312,0.347,0.653,1.9698835312527,0.484610129640601,0.234189108999683
336,2010,西藏,0.2267,300.7218,68.17363206,232.54816794,14980.47,4138.71,1021273.04986587,962449.428134957,1983722.47800083,0.514826575386239,0.485173424613761,0.2267,0.7733,2.27095975027013,0.627406471762267,0.196093296845793
337,2010,陕西,0.4576,3735.2267,1709.23973792,2025.98696208,15695.21,4104.98,26826876.6269994,8316635.95959916,35143512.5865985,0.763352170927542,0.236647829072458,0.4576,0.5424,1.6681647091948,0.436297619971347,0.194342697499686
338,2010,甘肃,0.3612,2559.98,924.664776,1635.315224,13188.55,3424.65,12194987.6315148,5600382.2818716,17795369.9133864,0.68528992040459,0.31471007959541,0.3612,0.6388,1.89725891584881,0.492658233555745,0.2160709108046
339,2010,青海,0.4472,563.47,251.983784,311.486216,13854.99,3862.68,3491232.80748216,1203171.57681888,4694404.38430104,0.743700908928402,0.256299091071598,0.4472,0.5528,1.66301634375761,0.463638008450792,0.181266245084951
340,2010,宁夏,0.479,632.96,303.18784,329.77216,15344.49,4674.89,4652262.7790016,1541648.5730624,6193911.352064,0.751102577122181,0.24889742287782,0.479,0.521,1.56806383532814,0.477730178268368,0.154014396625775
341,2010,新疆,0.4301,2185.11,939.815811,1245.294189,13643.77,4642.67,12822630.7676475,5781489.97244463,18604120.7400921,0.689236054032618,0.310763945967382,0.4301,0.5699,1.60250186940855,0.545295571095599,0.136564601299876
342,2011,北京,0.862,2023.8,1744.5156,279.2844,32903.03,14735.68,57399849.122268,4115445.547392,61515294.66966,0.933098824129964,0.0669011758700358,0.862,0.138,1.08248123448952,0.484791129493013,0.0255145999982616
343,2011,天津,0.805,1355.0,1090.775,264.225,26920.86,12321.22,29364601.0665,3255574.3545,32620175.421,0.90019752154968,0.0998024784503196,0.805,0.195,1.11825779074494,0.511807581796511,0.0337684616457473
344,2011,河北,0.456,7240.51,3301.67256,3938.83744,18292.23,7119.69,60394953.8522088,28043301.5331936,88438255.3854024,0.682905305956291,0.317094694043709,0.456,0.544,1.4975993551673,0.582894658168583,0.104648976094252
345,2011,山西,0.4968,3593.0,1785.0024,1807.9976,18123.87,5601.4,32351151.447288,10127317.75664,42478469.203928,0.761589389956088,0.238410610043912,0.4968,0.5032,1.53298991537055,0.473788970675501,0.147275115317527
346,2011,内蒙古,0.5662,2481.71,1405.144202,1076.565798,20407.57,6641.56,28675578.6624091,7150076.34136488,35825655.003774,0.800420220073809,0.199579779926191,0.5662,0.4338,1.41367046992902,0.460073259396477,0.122149407055052
347,2011,辽宁,0.6405,4383.0,2807.3115,1575.6885,20466.84,8296.54,57456795.30066,13072762.66779,70529557.96845,0.81464845315438,0.18535154684562,0.6405,0.3595,1.271894540444,0.515581493311876,0.0731411384735584
348,2011,吉林,0.534,2749.41,1468.18494,1281.22506,17796.57,7509.95,26128656.0576558,9621936.139347,35750592.1970028,0.730859391466146,0.269140608533854,0.534,0.466,1.36865054581675,0.57755495393531,0.0816169422698803
349,2011,黑龙江,0.565,3834.0,2166.21,1667.79,15696.18,7590.68,34001222.0778,12659660.1972,46660882.275,0.728687937733599,0.271312062266401,0.565,0.435,1.28971316413026,0.623705890267588,0.0573126602673048
350,2011,上海,0.893,2347.46,2096.28178,251.17822,36230.48,16053.79,75949295.1046544,4032362.3964538,79981657.5011082,0.949583910581024,0.0504160894189762,0.893,0.107,1.06336384163608,0.471178405784824,0.0204008507803427
351,2011,江苏,0.619,7898.8,4889.3572,3009.4428,26340.73,10804.95,128789237.878756,32516878.98186,161306116.860616,0.798415090421167,0.201584909578833,0.619,0.381,1.28984667273209,0.52909425086308,0.0748886113469313
352,2011,浙江,0.623,5463.0,3403.449,2059.551,30970.68,13070.69,105407129.87532,26919752.66019,132326882.53551,0.796566259671643,0.203433740328357,0.623,0.377,1.27859752756283,0.539612043311293,0.0702678892560664
353,2011,安徽,0.448,5968.0,2673.664,3294.336,18606.13,6232.21,49746539.96032,20530993.76256,70277533.72288,0.70785836276614,0.29214163723386,0.448,0.552,1.58004098831728,0.529242096438153,0.137917924871494
354,2011,福建,0.581,3720.0,2161.32,1558.68,24907.4,8778.55,53832861.768,13682950.314,67515812.082,0.797337099383747,0.202662900616253,0.581,0.419,1.37235301098752,0.483682340372919,0.10517903665485
355,2011,江西,0.457,4488.4367,2051.2155719,2437.2211281,17494.87,6891.63,35885749.7723662,16796426.2430478,52682176.015414,0.681174402550619,0.318825597449381,0.457,0.543,1.49053479770376,0.5871557964077,0.10211703342551
356,2011,山东,0.5095,9637.0,4910.0515,4726.9485,22791.84,8342.13,111909108.17976,39432818.890305,151341927.070065,0.739445508236133,0.260554491763867,0.5095,0.4905,1.45131601223971,0.531201818071084,0.110591589260224
357,2011,河南,0.4057,9388.0,3808.7116,5579.2884,18194.8,6604.03,69298745.81968,36845787.972252,106144533.791932,0.652871545467633,0.347128454532367,0.4057,0.5943,1.60924709259954,0.584096339445343,0.12396709001378
358,2011,湖北,0.5183,5757.5,2984.11225,2773.38775,18373.87,6897.92,54829690.5469075,19130606.82848,73960297.3753875,0.741339509069547,0.258660490930453,0.5183,0.4817,1.43032897756038,0.536974239008621,0.104492298257111
359,2011,湖南,0.451,6595.6,2974.6156,3620.9844,18844.05,6567.06,56053805.09718,23779221.813864,79833026.911044,0.702138040683831,0.297861959316169,0.451,0.549,1.55684709685994,0.542553659956592,0.128677168111954
360,2011,广东,0.665,10504.8488,6985.724452,3519.124348,26897.48,9371.73,187898383.733181,32980283.225882,220878666.959063,0.850685973073196,0.149314026926804,0.665,0.335,1.27922702717774,0.445713513214339,0.0888290222108547
361,2011,广西,0.418,4645.0,1941.61,2703.39,18854.06,5231.33,36607231.4366,14142325.2087,50749556.6453,0.721331058957936,0.278668941042064,0.418,0.582,1.72567238985152,0.478812613474337,0.188345703140093
362,2011,海南,0.505,877.34,443.0567,434.2833,18368.95,6446.01,8138486.369465,2799394.494633,10937880.864098,0.744064272648863,0.255935727351137,0.505,0.495,1.47339459930468,0.51704187343664,0.11955299260233
363,2011,重庆,0.5502,2919.0,1606.0338,1312.9662,20249.7,6480.41,32521702.63986,8508559.292142,41030261.932002,0.792627224602101,0.207372775397899,0.5502,0.4498,1.44061654780462,0.46103329345909,0.128799723068981
364,2011,四川,0.4183,8050.0,3367.315,4682.685,17899.12,6128.55,60271975.2628,28698069.15675,88970044.41955,0.677441218064133,0.322558781935867,0.4183,0.5817,1.61951044241964,0.554510541405994,0.136407543861809
365,2011,贵州,0.3496,3468.72,1212.664512,2256.055488,16495.01,4145.35,20002913.2520851,9352139.6171808,29355052.8692659,0.681412952692302,0.318587047307698,0.3496,0.6504,1.94912171822741,0.489832483560421,0.227387637968809
366,2011,云南,0.368,4630.8,1704.1344,2926.6656,18575.62,4721.99,31655353.043328,13819685.696544,45475038.739872,0.696103926912611,0.303896073087389,0.368,0.632,1.8915867579147,0.480848216910426,0.221193998848471
367,2011,西藏,0.2271,303.3,68.87943,234.42057,16195.56,4904.28,1115540.9413308,1149664.1130396,2265205.0543704,0.49246797290096,0.50753202709904,0.2271,0.7729,2.16850714619533,0.656659370033691,0.167726584293619
