row_id,ADMINCODE,REGION,ZONE,YEAR,PCGDP,PCRS,FSR,TIG,RUUR,HBTP,IPR,HESP,GCR,WEI,SDEI,EPES,UGPR,UWPR,PCURA,PTVP
1,110000,北京,东部,2007,63629,22883.054892601427,90.49045165201576,75.89851805668793,1.8,,,3449.8806682577565,36.2,10.341662270394703,0.0014550860869982,1.7932706880872993,100.0,100.0,5.6,21.56
2,110000,北京,东部,2008,68541,26230.942970073404,93.77478576423093,77.66885914789513,1.8,69.91,,6750.0,37.2,9.587576504050588,0.0010412169540594,1.810349667481588,100.0,100.0,6.21,24.67
3,110000,北京,东部,2009,71059,28547.84946236559,87.38622988139021,77.88371353936547,1.4,71.7,,6410.0,47.7,10.914974924230092,0.0009208659860939,2.330374196441275,100.0,100.0,6.15,24.75
4,110000,北京,东部,2010,78307,32315.49439347605,86.62689708977962,77.57350975674953,1.4,73.5,69.0,6196.0,46.7,9.116212242715852,0.0007691793638064,2.239338760249069,100.0,100.0,5.57,14.24
5,110000,北京,东部,2011,86246,35682.80632411067,92.63688552121113,78.48715442613795,1.4,73.96,70.0,5613.0,45.6,8.463010797728755,0.0005695569207856,2.912274322621201,100.0,100.0,5.26,22.38
6,110000,北京,东部,2012,92758,39092.87776708374,89.94982782995189,78.95157348079076,1.3,48.41,72.0,5534.0,46.2,7.373256871330428,0.0004930432542957,3.080880577210601,100.0,100.0,7.57,23.43
7,110000,北京,东部,2013,100569,41751.05882352941,87.7194117393367,79.5212589781685,1.2,49.18,75.0,5469.0,47.1,6.84091489784524,0.0004116472514265,3.310523617160957,100.0,100.0,7.61,24.39
8,110000,北京,东部,2014,106732,44394.28834638416,89.00450198578017,79.96990316671028,1.3,51.03,75.0,5429.0,49.1,6.5739335252551685,0.000344150745878,4.715482013052886,100.0,100.0,7.44,24.84
9,110000,北京,东部,2015,113692,56087.29433272395,82.330201997316,81.59658744667887,1.4,51.4,76.0,5218.0,48.4,6.123426597414757,0.0002873389267568,5.285393101765515,100.0,100.0,7.62,24.58
10,110000,北京,东部,2016,123391,59840.09111617312,79.31079155331001,82.26594973595847,1.4,53.86,78.0,5028.0,48.4,6.154275697824061,5.547091105424315e-05,5.6718127855377976,100.0,100.0,7.62,24.31
11,110000,北京,东部,2017,136172,63508.204193254336,79.5774947139217,82.69484322189874,1.4,55.58,,5300.0,48.4,,2.175149750694375e-05,6.717532196356379,100.0,100.0,7.44,26.55
12,110000,北京,东部,2018,150962,65795.16423357664,77.44059704768699,83.0909804869208,1.4,57.39,,5268.0,48.4,,8.1556213375219e-06,5.346366090560976,100.0,100.0,7.57,18.24
13,110000,北京,东部,2019,161776,68823.74429223745,78.52255409216016,83.68829542024146,1.3,59.33,,5320.0,48.5,,5.360402425158908e-06,4.1684945985456645,100.0,99.06,7.68,17.41
14,110000,北京,东部,2020,164158,62769.75788031064,77.06227217411589,83.7315994914212,2.6,58.0,,5393.0,49.0,,5.007887422690737e-06,3.3290332734697543,100.0,98.39,7.67,17.02
15,110000,北京,东部,2021,187526,68055.27638190954,82.33464536329723,81.72666497748845,3.2,59.51,,5313.0,49.3,,3.410840626035434e-06,3.4592067862853084,100.0,98.8,7.72,16.45
16,110000,北京,东部,2022,189988,63272.4358974359,76.50616201308047,83.75769422424646,,61.32,,5397.0,49.8,,2.647992701169209e-06,2.984275319146088,100.0,99.81,8.04,16.34
17,110000,北京,东部,2023,200278,66266.69716376944,77.54241806492081,84.84690601384347,,63.51,,5584.0,49.8,,2.513670942192424e-06,2.768323663164497,100.0,100.0,8.87,
18,110000,北京,东部,2024,228167,64555.19926706368,75.89704257021991,85.26736900393436,,,,,,,,,,,,
19,120000,天津,东部,2007,37976,14803.587443946186,80.1447362567289,46.3471527510581,3.6,,,3328.251121076233,34.8,13.689880723355138,0.0058844747979992,0.8764254890039002,100.0,100.0,11.94,12.72
20,120000,天津,东部,2008,45242,17676.020408163266,77.8615221500023,46.42829577029948,3.6,47.27,,4534.0,32.5,11.814796233405373,0.0046310589688175,1.2653851472825337,100.0,100.0,14.39,14.33
21,120000,天津,东部,2009,47497,19794.78827361564,73.11256982246415,48.71269440941572,3.6,48.28,,4432.0,30.3,10.446791368922517,0.0041456494325346,1.1883160778453763,100.0,100.0,13.76,15.38
22,120000,天津,东部,2010,54053,22018.475750577363,77.627756311554,50.34988581132518,3.6,49.3,53.0,4412.0,32.1,9.983603677460913,0.0034432277332084,1.9682751808489007,100.0,100.0,14.89,12.05
23,120000,天津,东部,2011,61458,25317.673378076062,81.00571721231623,51.9593220338983,3.6,49.4,56.0,4329.0,34.5,8.276979969183358,0.0028462249614791,1.7947704486369431,100.0,100.0,17.05,15.19
24,120000,天津,东部,2012,66517,28457.18432510885,82.12074411746866,52.64956319805375,3.6,37.87,58.0,4358.0,34.9,9.157691031737256,0.0024825832135353,1.7959042744294773,100.0,100.0,17.88,17.34
25,120000,天津,东部,2013,71345,31704.96453900709,81.55742367243187,54.13155830836367,3.6,39.22,61.0,4346.0,34.9,8.467231081706116,0.0021799022663744,1.9001965314744569,100.0,100.0,18.74,18.99
26,120000,天津,东部,2014,74960,33160.95171448565,82.86303601761014,55.13128958893295,3.5,40.12,61.0,4283.0,34.9,8.398116647557469,0.0019660545457962,2.008181093354595,100.0,100.0,16.71,18.14
27,120000,天津,东部,2015,75868,27541.34815844336,82.51303231395116,57.24160117652466,3.5,41.17,63.0,4185.0,36.4,8.548922285031482,0.0017087182315363,2.2615125218494283,100.0,100.0,16.02,16.3
28,120000,天津,东部,2016,79647,29023.562023562023,73.61944948275816,60.47468023559753,3.5,42.15,65.0,4058.0,37.2,7.975290140452374,0.0002326351374899,1.7740570844697698,100.0,100.0,15.39,18.09
29,120000,天津,东部,2017,87280,29860.992907801417,70.38330073662469,61.98496458002024,3.5,43.94,,4072.0,36.8,,0.0002015967101987,3.357765632711254,100.0,100.0,17.41,19.64
30,120000,天津,东部,2018,95689,30594.36008676789,67.87403807731474,62.50364816020474,3.5,43.75,,4150.0,38.0,,0.0001421847054157,2.1416878278915688,100.0,100.0,11.67,11.93
31,120000,天津,东部,2019,101557,31137.184115523465,67.78983662897143,63.48333392622105,3.5,43.71,,4214.0,37.5,,0.0001266408167621,6.8141102620854905,100.0,100.0,12.98,10.93
32,120000,天津,东部,2020,101068,27015.86157173756,61.024957557872014,63.43446601941747,3.6,49.2,,4430.0,37.6,,7.281553398058253e-05,1.9267932790708744,100.0,100.0,14.91,11.54
33,120000,天津,东部,2021,113660,29346.68608885652,67.91517977510269,62.13859012693575,3.7,50.02,,5153.0,38.3,,5.419155759287476e-05,1.4952974576136775,100.0,100.0,15.44,12.51
34,120000,天津,东部,2022,117925,28614.08657373441,67.64853489045106,61.22351570151623,,50.29,,5428.0,38.4,,4.029208663418505e-05,1.0645351542037416,100.0,100.0,16.11,11.25
35,120000,天津,东部,2023,122752,31244.134897360706,61.80641503222149,62.65168217095948,,53.16,,5559.0,38.2,,3.764047964725494e-05,1.03005103005103,99.48,100.0,16.41,
36,120000,天津,东部,2024,132143,30266.129032258068,58.93036667145398,63.945895263616336,,,,,,,,,,,,
37,130000,河北,东部,2007,17561,5838.686446780931,52.37580061726346,37.57457067860346,3.8,,,1340.1987613423591,36.5,18.342453241613114,0.0122810193451768,2.9071118043341184,95.26,99.97,13.59,8.98
38,130000,河北,东部,2008,20385,7141.365002146231,50.35898962092185,37.05466862909416,4.0,29.98,,1811.0,38.7,16.527841353229906,0.0094717642833501,4.058097328436974,97.11,99.97,14.49,9.79
39,130000,河北,东部,2009,21831,8195.76343474552,45.45597825855451,39.333241871312936,3.9,32.09,,1871.0,40.0,16.00513493914509,0.0081891173261731,4.438594473481315,97.86,99.97,15.32,9.02
40,130000,河北,东部,2010,25308,9482.624409229911,47.22470428048677,39.21437934635296,3.9,34.2,31.0,1951.0,42.7,14.582805661090005,0.0068530738296785,4.083340424928375,99.07,99.97,17.35,9.53
41,130000,河北,东部,2011,29647,11111.034292035398,49.12576786840015,39.31034805257965,3.8,36.28,36.0,2006.0,42.1,13.025714646452837,0.0066033191954995,2.981859506585364,99.86,100.0,17.84,10.44
42,130000,河北,东部,2012,31844,12743.04599283944,51.09230678720608,40.05546528003466,3.7,39.01,42.0,2063.0,41.0,13.249875419781173,0.0058117213736323,3.135969642892162,99.79,99.96,17.84,11.29
43,130000,河北,东部,2013,33346,14430.159165751922,52.0598333628146,40.970584840640406,3.7,41.39,46.0,2108.0,41.2,12.816410822931951,0.0052956355422183,3.89742333737,98.35,99.85,18.22,12.62
44,130000,河北,东部,2014,34507,16141.608630342756,52.308383041498296,41.91892545886572,3.6,43.73,49.0,2098.0,41.9,12.290262565998516,0.0047201583567708,4.13550552669275,94.26,99.29,18.49,11.34
45,130000,河北,东部,2015,35994,12753.57385976855,47.036410348372485,44.61785562761379,3.6,46.07,50.0,2141.0,41.2,11.76465240317595,0.0041987393175343,5.019717019489756,98.81,99.56,18.65,12.94
46,130000,河北,东部,2016,38688,13818.84745762712,47.108948959671245,45.86378498354645,3.7,48.26,53.0,2191.0,40.8,10.142375000438996,0.001937901461328,4.344139131469718,98.88,99.52,18.91,13.68
47,130000,河北,东部,2017,41451,15033.74274530976,48.70827421458674,48.08229550142294,3.7,52.53,,2328.0,41.8,,0.0014134748439988,5.323699613506487,98.78,99.05,18.88,15.34
48,130000,河北,东部,2018,43808,16124.293024508484,45.47973715443924,50.01446394170108,3.3,55.84,,2457.0,41.6,,0.0010561754876194,5.611418793949427,99.28,99.7,19.76,14.62
49,130000,河北,东部,2019,47036,17167.718544380285,44.99906126339504,51.649865918018456,3.1,56.65,,2596.0,42.3,,0.0008202157890824,6.047630051125039,99.46,99.98,19.95,13.18
50,130000,河北,东部,2020,48302,16509.244372990353,42.40883363128256,51.00378188361129,3.5,59.2,,2700.0,42.9,,0.0004489945520883,5.644263027289784,99.72,100.0,21.06,13.29
51,130000,河北,东部,2021,54181,17315.118152524166,47.10127811161806,49.53548645818636,3.1,61.09,,2926.0,42.9,,0.0004225550843996,3.9742501590717216,99.79,100.0,20.99,11.34
52,130000,河北,东部,2022,56481,17364.285714285714,43.58969399203064,51.08554825188149,,65.45,,3070.0,43.8,,0.0003481947223016,3.4240525100906547,99.55,100.0,21.2,17.58
53,130000,河北,东部,2023,59332,18795.617475990803,44.62321768939052,52.43616321644999,,72.24,,3190.0,43.7,,0.0003242756137911,3.3374244369007133,99.6,100.0,20.08,
54,130000,河北,东部,2024,64352,19866.35944700461,41.73990433828493,53.725574358941984,,,,,,,,,,,,
55,140000,山西,中部,2007,17542,5756.85234305924,56.946243523316056,34.19704831861985,3.2,,,1427.9398762157384,32.6,17.621470449491206,0.023362423343891,4.283183480646144,79.5,92.96,8.55,6.62
56,140000,山西,中部,2008,21234,7097.918498973908,56.88126416328269,34.064793022289905,3.3,37.12,,1979.0,35.2,14.80146753426554,0.0181088190502561,4.888899028151664,82.64,93.27,9.54,6.85
57,140000,山西,中部,2009,20906,8196.673475342865,51.59953896394954,36.557725670155016,3.9,41.01,,2050.0,36.5,14.812664390844478,0.0177458167776596,4.521354933726068,87.3,95.38,10.02,7.09
58,140000,山西,中部,2010,25434,9284.275321768326,50.2065901747991,34.18614315075417,3.6,44.9,36.0,2132.0,38.0,13.286200429025484,0.0140298071631532,4.264870350426643,89.94,97.26,10.66,6.83
59,140000,山西,中部,2011,30534,10958.450308815272,51.33278338304038,32.65622705243061,3.5,44.9,39.0,2202.0,38.3,10.65978851520047,0.0128423777353502,3.476531928844893,94.63,97.48,11.21,7.87
60,140000,山西,中部,2012,32864,12702.367531003383,54.95205583701159,35.85007403856852,3.3,45.78,44.0,2351.0,38.6,11.495065521993306,0.011142590579555,3.195190363331956,95.18,97.64,11.79,8.47
61,140000,山西,中部,2013,33848,14538.33097595474,56.15666654565975,38.41847971169247,3.1,47.56,49.0,2474.0,40.0,11.514782434596905,0.0104728376935397,3.239464973449984,96.1,98.14,12.88,9.9
62,140000,山西,中部,2014,34248,16207.19954648526,59.01052740756106,41.17588695875053,3.4,48.64,51.0,2519.0,40.1,11.991450800763973,0.0099894995328532,3.087564175698802,95.77,98.54,13.34,8.85
63,140000,山西,中部,2015,33593,15189.258312020462,47.9802627542748,49.76597614139435,3.5,50.0,54.0,2504.0,40.1,12.271636646277583,0.0094674056300902,2.9056637948915705,97.31,98.85,13.52,8.53
64,140000,山西,中部,2016,33972,16218.55435401252,45.40867810292634,51.13255876247238,3.5,51.52,56.0,2439.0,40.5,11.659663162124154,0.0041510413178865,3.369633055884464,97.92,99.29,14.77,9.42
65,140000,山西,中部,2017,41242,17260.68376068376,49.70157756587389,49.22433255317827,3.4,53.36,,2401.0,40.6,,0.0023556540530091,3.430660043339137,98.34,97.81,15.92,9.74
66,140000,山西,中部,2018,45517,18627.355796687607,53.51886477540377,51.02675130497991,3.3,56.03,,2383.0,41.3,,0.001766501024558,3.97510685331858,98.3,99.7,16.81,10.57
67,140000,山西,中部,2019,48469,19853.588790391765,49.83803038150956,51.11546080558438,2.7,58.58,,2515.0,42.3,,0.0013477502122441,4.800711562465505,96.43,99.28,17.22,11.3
68,140000,山西,中部,2020,51051,18862.1776504298,44.9350110646524,50.26912467200431,3.1,64.1,,2688.0,43.9,,0.0008998856220143,5.092675024017437,98.7,99.6,18.41,11.01
69,140000,山西,中部,2021,65625,21444.8275862069,56.16571091146153,43.74825101441164,2.3,65.79,,3112.0,43.7,,0.0006427522037218,4.256115974652341,97.9,99.53,18.29,10.32
70,140000,山西,中部,2022,73506,20650.67509336397,58.77631243086872,40.650565394642726,,65.6,,3388.0,44.0,,0.0005022690051164,4.104143622904791,97.56,98.66,18.71,13.96
71,140000,山西,中部,2023,73984,21600.115406809004,54.831135225770254,42.72517141278377,,67.03,,3528.0,42.9,,0.000513654652855,3.8081445282644224,97.32,98.35,17.46,
72,140000,山西,中部,2024,73769,22260.301799187466,56.05721991491086,51.30752666240434,,,,,,,,,,,,
73,150000,内蒙古,西部,2007,21334,8085.631947303416,45.49158743797988,44.15994116394744,4.0,,,1169.6171263894607,28.1,11.690762352667944,0.0281755017515338,5.703541499200783,75.6,81.45,12.23,6.9
74,150000,内蒙古,西部,2008,25620,10077.741407528642,44.733495122269815,44.60463924131744,4.1,33.28,,1650.0,30.6,11.281077790593365,0.0229238754325259,5.47790756030992,74.25,82.03,12.76,7.5
75,150000,内蒙古,西部,2009,28982,11616.354759967451,44.158311017001935,45.7954449480589,4.0,35.69,,1794.0,32.4,10.297429689479465,0.0196897609864587,5.080857777500986,75.51,87.89,13.62,7.5
76,150000,内蒙古,西部,2010,33262,13689.320388349515,47.0631185396965,44.89810851351846,3.9,38.1,31.0,1884.0,33.4,11.2864791034037,0.0170014268466688,4.749945018693643,79.26,87.97,14.89,6.89
77,150000,内蒙古,西部,2011,38276,16160.72874493927,45.38557010046132,43.39560799737791,3.8,40.81,35.0,1920.0,34.1,10.614076823040568,0.0149015129888666,3.932477142790235,82.23,91.39,15.77,7.2
78,150000,内蒙古,西部,2012,42441,18557.224025974025,45.322665857168296,42.62901022912866,3.7,44.5,39.0,2042.0,36.2,9.782523567110152,0.0132271898071651,3.8409335695667535,84.39,94.43,17.67,7.05
79,150000,内蒙古,西部,2013,46320,20831.771894093687,46.683050681943946,43.35697482532214,3.7,48.07,44.0,2137.0,36.2,9.385204171201854,0.0119263719672764,3.583596454108482,87.93,96.23,19.69,8.57
80,150000,内蒙古,西部,2014,49585,23101.6741527154,47.51751297687102,44.46217367702456,3.6,51.5,46.0,2156.0,39.8,9.205063249494168,0.0107943610073859,3.6791426759931753,92.28,97.79,21.1,9.01
81,150000,内蒙古,西部,2015,52972,16817.622950819674,46.19088822843385,46.71557649239323,3.7,53.32,50.0,2035.0,39.2,8.561356089273303,0.0095057533400262,4.120659493623265,94.09,98.47,22.61,9.1
82,150000,内蒙古,西部,2016,56560,18127.66830870279,44.683349916125785,47.56514108765492,3.7,55.25,52.0,1937.0,39.9,7.592553646668069,0.0041300138513195,3.532023994451228,94.9,98.98,23.45,10.26
83,150000,内蒙古,西部,2017,61196,19081.79202630497,37.59903574668924,49.4962444875521,3.6,59.44,,1969.0,40.2,,0.0025379075184083,3.1715721876496983,96.01,99.1,23.89,10.65
84,150000,内蒙古,西部,2018,66491,20034.26919900909,38.44904024870329,49.90273096748613,3.6,62.75,,1984.0,40.6,,0.0022508178033306,3.3679260513385185,94.76,99.23,22.75,10.18
85,150000,内蒙古,西部,2019,71170,20565.6314699793,40.37887357353884,49.88293391430646,3.7,63.43,,2053.0,40.5,,0.0020473493100944,3.028479232137011,95.8,99.27,23.32,11.53
86,150000,内蒙古,西部,2020,71640,19163.961714523517,38.92101947568954,48.21589987252289,3.8,67.4,,2127.0,40.5,,0.0015870900451964,2.834259301425384,97.26,99.5,23.93,11.51
87,150000,内蒙古,西部,2021,88137,20048.75,44.85005448920427,42.1973920438439,3.8,69.42,,2351.0,42.0,,0.0010620806954549,2.7458360132606305,97.86,99.58,25.52,9.87
88,150000,内蒙古,西部,2022,97433,19343.19033735944,47.97102433887597,40.11005220425073,,69.84,,2493.0,41.9,,0.0008666504196435,2.404334459975882,97.96,99.7,24.57,12.87
89,150000,内蒙古,西部,2023,102677,20588.48080133556,45.10725193966274,41.36151378568238,,72.26,,2523.0,42.2,,0.000894140577415,2.604648169169017,97.76,99.13,23.93,
90,150000,内蒙古,西部,2024,110011,21578.30820770519,45.47101344680458,44.98491331808198,,,,,,,,,,,,
91,210000,辽宁,东部,2007,24022,9534.201954397397,61.36724329471512,40.36746273877305,4.3,,,1809.6789204281065,37.5,21.472279979013237,0.0119877188550552,1.7417870179336614,91.99,96.94,9.61,10.02
92,210000,辽宁,东部,2008,28185,11662.57242178447,62.97302443079181,38.30132562182291,3.9,43.09,,2621.0,38.1,17.467971691506627,0.009318075088361,2.237360861509313,92.38,96.89,9.95,10.58
93,210000,辽宁,东部,2009,29611,13390.00230361668,59.320978679461234,38.851564877455,3.9,45.54,,2659.0,38.3,16.94445094688546,0.0082039997815179,2.076879201011039,93.74,97.23,10.41,10.34
94,210000,辽宁,东部,2010,31888,15743.085714285717,62.73319523627738,37.74745795643445,3.6,48.0,44.0,2671.0,39.3,15.70122982376604,0.0073559148838179,2.423165259620379,94.19,97.44,11.19,9.35
95,210000,辽宁,东部,2011,37353,18486.64078556748,67.67156956872384,37.80457233000508,3.7,50.72,48.0,2712.0,39.8,14.200453686662714,0.0068860096973995,1.8997145307679504,95.46,98.36,11.27,11.03
96,210000,辽宁,东部,2012,40778,21266.74285714286,68.12150248212716,39.7364499176406,3.6,52.6,50.0,2811.0,40.2,13.377463778671718,0.0059315576571831,2.046027390048238,96.02,98.45,11.55,11.11
97,210000,辽宁,东部,2013,43956,24241.46620847652,64.33595899503985,41.81000374828204,3.4,55.09,56.0,2903.0,40.2,12.20836283370122,0.0053465078505684,2.089305847901459,96.15,98.77,12.09,11.19
98,210000,辽宁,东部,2014,45915,27207.43460302891,62.84393828154372,44.866846102757954,3.4,58.19,59.0,2933.0,40.1,13.12708170001548,0.0049666178960036,2.088381238817516,96.19,98.72,12.75,11.79
99,210000,辽宁,东部,2015,46482,19282.618718303365,47.46932464002892,48.54900718940342,3.4,60.92,62.0,2876.0,40.3,12.866953978911743,0.0047935953449478,2.6059831176742287,94.76,98.84,13.43,12.3
100,210000,辽宁,东部,2016,47069,19868.500115553503,48.07218834858556,52.399656736545296,3.8,64.96,63.0,2845.0,36.4,11.19048669854113,0.0020164276081892,1.9058562917943755,96.07,98.96,13.01,12.91
101,210000,辽宁,东部,2017,50221,20167.903525046386,49.03800041808248,52.836398838334944,3.8,68.35,,2859.0,40.7,,0.0016088139031023,2.1832512880629253,97.14,98.45,13.68,13.23
102,210000,辽宁,东部,2018,54657,21237.007690515027,49.0111882976252,52.91678186342273,3.9,72.14,,2866.0,39.9,,0.0013661980817081,1.7649857991801738,97.52,99.16,14.93,11.72
103,210000,辽宁,东部,2019,58019,22382.277297170916,46.16811921136135,53.11301814904669,4.2,72.12,,3136.0,40.8,,0.0010585267528454,2.258102135910838,97.95,99.16,15.06,12.14
104,210000,辽宁,东部,2020,58629,20648.41363102233,44.15821302025051,53.45202587620045,4.6,73.8,,3487.0,41.7,,0.0008252236979937,1.6284873889497635,98.75,99.71,16.21,12.3
105,210000,辽宁,东部,2021,64992,22446.91416410499,47.04016355938979,51.59397159904968,4.3,76.74,,3742.0,41.8,,0.0005923212245416,1.3673605807582991,97.86,99.66,19.8,11.95
106,210000,辽宁,东部,2022,68422,21782.70192994997,40.32736930701134,51.56611543011368,,77.71,,3931.0,40.9,,0.0004527147272784,1.2011633125340375,97.73,98.99,19.37,11.52
107,210000,辽宁,东部,2023,72107,23521.04256336681,41.90695354065079,52.38071593609936,,79.92,,3963.0,41.1,,0.0004336398604407,1.3241507700637891,97.0,97.22,19.98,
108,210000,辽宁,东部,2024,78236,24618.29121540313,42.40125372637772,56.8603642139412,,,,,,,,,,,,
109,220000,吉林,中部,2007,14966,7466.300366300366,36.28700099574545,45.27853344116854,3.9,,,1722.3443223443223,31.3,23.983040462711077,0.0097786927431806,3.445505567122296,82.38,88.03,9.56,8.68
110,220000,吉林,中部,2008,17696,9324.067300658377,35.82686506456971,45.15688667342337,4.0,36.65,,2659.0,31.5,22.293213643038865,0.0078184789128591,3.864861200555876,84.82,88.63,10.39,9.27
111,220000,吉林,中部,2009,19858,10793.065693430655,32.92906348659081,45.83609332450136,4.0,39.42,,2695.0,32.8,20.18749540001472,0.0066791786266283,3.3450287653544795,85.48,88.75,10.94,9.56
112,220000,吉林,中部,2010,23370,12759.00982890426,33.70597286333753,46.74050386085329,3.8,42.2,32.0,2716.0,34.1,17.850557678808205,0.0055580687933858,4.003357112882921,85.64,89.6,12.39,9.75
113,220000,吉林,中部,2011,28270,15118.532110091744,38.61037179685158,47.80337703307217,3.7,44.47,35.0,2807.0,34.2,15.01848835104595,0.0053422284281022,4.6517754139907534,88.28,92.71,11.9,9.31
114,220000,吉林,中部,2012,32005,17690.511489992587,42.13539980576238,48.02028117077668,3.7,46.45,39.0,2889.0,33.9,13.771491126987785,0.0046496888684028,4.607073486565231,89.46,92.38,12.61,9.75
115,220000,吉林,中部,2013,35139,20338.830584707644,42.15082282562364,48.84969081131536,3.7,48.43,42.0,3033.0,31.4,12.484540565767563,0.0040465002810806,4.6207205598930345,91.43,93.84,13.61,10.21
116,220000,吉林,中部,2014,37539,23016.275548826645,41.307131210847,49.07941604374655,3.4,51.23,45.0,3168.0,35.8,12.258164852255057,0.0037355139718055,4.815927229039732,91.98,93.79,14.62,10.32
117,220000,吉林,中部,2015,38128,13668.9628779181,38.21298685151224,49.0077859852266,3.5,52.48,48.0,3169.0,36.1,12.667997604312236,0.0036224795368336,3.6585744925554073,92.46,93.64,14.52,10.62
118,220000,吉林,中部,2016,40259,14853.525516166732,35.241167957301684,51.74546849525271,3.5,55.32,51.0,3048.0,35.0,9.309772705476169,0.0013810300182219,3.4059379435541217,93.0,93.4,14.98,10.26
119,220000,吉林,中部,2017,42890,15804.829770387969,32.501368862931194,53.38948910455961,3.5,56.55,,3038.0,35.8,,0.0011234206189342,3.0898725615451514,92.99,94.85,14.3,11.15
120,220000,吉林,中部,2018,44925,16400.161030595813,32.74470325285849,53.6849775187048,3.5,61.76,,3131.0,37.6,,0.0007961755140485,3.1874160529239317,93.04,93.89,13.81,10.73
121,220000,吉林,中部,2019,47554,17163.39869281046,28.39640821473425,53.76317494968789,3.1,63.3,,3373.0,39.2,,0.0008391035917726,3.761866263963675,91.8,94.7,14.13,10.22
122,220000,吉林,中部,2020,50561,15863.693205502292,26.28968518379422,52.08142950391645,3.4,71.9,,3707.0,40.4,,0.000558093994778,3.1869295425194504,92.93,95.6,15.71,10.07
123,220000,吉林,中部,2021,55148,17616.421052631576,30.944806916177058,51.9735942509002,3.3,74.34,,4550.0,41.1,,0.0004732675975022,3.0369180164681184,94.85,95.91,16.19,9.57
124,220000,吉林,中部,2022,54279,16035.34923339012,21.043469229799133,52.72778336883,,75.47,,4989.0,42.7,,0.0004298608998213,2.622891634788242,96.54,96.46,17.15,11.23
125,220000,吉林,中部,2023,57739,17485.6776400171,24.390210694713907,53.9597374955658,,78.53,,5839.0,42.8,,0.0004064680146624,3.457798654367632,96.83,96.35,17.51,
126,220000,吉林,中部,2024,61689,18265.42943461373,25.495567021119516,57.05512074199927,,,,,,,,,,,,
127,230000,黑龙江,中部,2007,16023,6240.062761506276,37.09939609355918,30.21236309028288,4.3,,,1660.3033472803347,28.8,17.787734848113868,0.0084129082806914,3.734618073395268,74.45,81.84,8.73,8.96
128,230000,黑龙江,中部,2008,18654,7655.686274509804,37.49465084613888,29.791707549550058,4.2,35.4,,2352.0,31.4,15.558296655546522,0.0070925962266266,3.1453024703365107,79.45,84.24,9.28,9.71
129,230000,黑龙江,中部,2009,18871,8891.270256142185,34.171930086167414,33.37073515355525,4.3,38.5,,2420.0,33.6,15.308149441050576,0.0067932787543808,3.145802933313451,83.78,86.56,9.39,10.14
130,230000,黑龙江,中部,2010,21694,10537.959822593268,33.53259928903327,34.54858394617431,4.3,41.6,30.0,2447.0,34.9,14.271872705607649,0.0059001239724131,3.949815157526617,84.67,88.43,10.0,10.0
131,230000,黑龙江,中部,2011,26093,12559.756742464306,35.70227051480273,33.44942123804731,4.1,43.1,32.0,2409.0,36.3,15.164670357322596,0.005253145445395,3.3023392315180664,81.41,90.78,11.2,11.14
132,230000,黑龙江,中部,2012,29352,14744.897959183674,36.67547422056302,34.4641333357541,4.2,46.48,35.0,2441.0,36.0,14.759618003231722,0.0046687485248461,3.306301079608516,83.39,94.14,11.83,11.26
133,230000,黑龙江,中部,2013,32068,17051.827605019094,37.91426994105392,34.6600163725515,4.4,49.33,40.0,2529.0,36.0,12.919968605210522,0.0041277396595522,3.4355540517277205,85.58,95.46,13.15,12.62
134,230000,黑龙江,中部,2014,33464,19443.736141906877,37.892447193249126,37.8561803661222,4.5,52.53,42.0,2555.0,36.0,12.295329805764618,0.0038797778289019,3.2487726470639617,86.23,96.2,13.32,12.78
135,230000,黑龙江,中部,2015,32759,12669.311419665628,28.9972293106107,43.20701454234388,4.5,55.77,44.0,2518.0,35.8,12.711291702309666,0.0039033361847733,3.868021668084345,86.61,97.2,13.14,13.11
136,230000,黑龙江,中部,2016,34025,13843.777071902976,27.166255848831653,45.85119798234552,4.2,57.92,48.0,2427.0,35.4,11.629676334594368,0.001837746952501,2.6834841768109494,86.66,97.25,13.71,13.58
137,230000,黑龙江,中部,2017,35887,14937.92291850544,26.78923871167917,47.33371233655486,4.2,63.8,,2403.0,35.5,,0.0014919191098838,4.162824170236238,87.77,98.53,13.89,14.09
138,230000,黑龙江,中部,2018,38199,15855.124737000302,27.425028064360934,49.11298797337796,4.0,66.29,,2405.0,36.0,,0.0011372747440937,3.2948094296252743,89.5,98.48,14.86,14.03
139,230000,黑龙江,中部,2019,41156,17041.16743471582,25.19694466393697,49.622722305897646,3.5,70.0,,2531.0,36.4,,0.0009959835799297,4.211463097318998,91.09,98.79,15.22,14.81
140,230000,黑龙江,中部,2020,42432,15743.298643960894,21.149262030201434,49.42640867281823,3.4,79.5,,2695.0,36.9,,0.0010503616119236,4.0420889600892576,90.82,98.99,15.59,13.99
141,230000,黑龙江,中部,2021,47199,17206.079999999998,25.47616855475522,49.18698092635716,3.2,83.37,,3448.0,37.4,,0.0007423510250232,2.753089733016508,92.23,99.17,16.54,13.11
142,230000,黑龙江,中部,2022,50873,16130.041949015813,23.67319088993193,48.12809904304709,,84.31,,3734.0,38.0,,0.0006480750402678,2.919117606598692,93.22,99.1,16.63,16.78
