row_id,全国主要城市间公路里程表,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
65,,,118,717,1032,1392,457,1106,1141,1490,1493,1609,2257,279,722,1253.0,1645.0,2478.0,2657.0,1224.0,1782.0,2006.0,3820.0,3896.0,2161.0,2136.0,2618.0,3228.0,503.0,578.0,1253.0,0.0
66,,,,704,1019,1379,347,996,1031,1380,1383,1499,2147,333,734,1193.0,1585.0,2374.0,2597.0,1276.0,1837.0,2061.0,3875.0,3951.0,2213.0,2188.0,2630.0,3280.0,557.0,696.0,1371.0,0.0
67,,,,,315,675,1051,1700,1735,2084,2087,2203,2851,996,1438,1897.0,2289.0,3078.0,3301.0,1941.0,2499.0,2723.0,4537.0,4613.0,2878.0,2853.0,3334.0,3945.0,1220.0,1295.0,1970.0,0.0
68,,,,,,360,1366,2015,2050,2399,2402,2518,3166,1311,1753,2212.0,2604.0,3393.0,3616.0,2256.0,1814.0,3038.0,4852.0,4928.0,3193.0,3168.0,3649.0,4260.0,1535.0,1610.0,2285.0,0.0
69,,,,,,,1726,2375,2410,2759,2762,2878,3256,1671,2113,2572.0,2964.0,3753.0,3976.0,2616.0,3122.0,3346.0,5160.0,5236.0,3553.0,3528.0,4009.0,4620.0,1895.0,1918.0,2593.0,0.0
70,,,,,,,,649,684,1033,1036,1152,1800,314,434,893.0,1285.0,2027.0,2297.0,976.0,1667.0,1891.0,3705.0,3781.0,1913.0,1888.0,2270.0,2907.0,538.0,1035.0,1433.0,0.0
71,,,,,,,,,162,511,514,503,1172,954,649,512.0,904.0,1378.0,1861.0,987.0,1678.0,1902.0,3716.0,3792.0,2004.0,1743.0,1806.0,2471.0,1144.0,1684.0,1667.0,0.0
72,,,,,,,,,,349,352,665,1116,989,746,674.0,1066.0,1540.0,2023.0,1149.0,1840.0,2064.0,3878.0,3954.0,2166.0,1905.0,1968.0,2633.0,1213.0,1719.0,1829.0,0.0
73,,,,,,,,,,,213,837,1107,1338,1095,919.0,1223.0,1653.0,2195.0,1498.0,2189.0,2413.0,4227.0,4303.0,2411.0,2150.0,2121.0,2786.0,1562.0,2068.0,2178.0,0.0
74,,,,,,,,,,,,624,894,1341,1098,875.0,1010.0,1440.0,1982.0,1501.0,2192.0,2416.0,4230.0,4306.0,2367.0,2106.0,1908.0,2573.0,1565.0,2071.0,2181.0,0.0
75,,,,,,,,,,,,,725,1406,963,432.0,405.0,875.0,1358.0,1298.0,1989.0,2213.0,4027.0,4074.0,1924.0,1760.0,1303.0,1968.0,1458.0,2047.0,1978.0,0.0
76,,,,,,,,,,,,,,2131,1688,1157.0,1130.0,985.0,1714.0,2023.0,2714.0,2938.0,4752.0,4799.0,2649.0,2485.0,2028.0,2691.0,2183.0,2772.0,2703.0,0.0
77,,,,,,,,,,,,,,,443,974.0,1366.0,2199.0,2378.0,945.0,1504.0,1728.0,3542.0,3618.0,1882.0,1857.0,2339.0,2949.0,224.0,813.0,1119.0,0.0
78,,,,,,,,,,,,,,,,531.0,923.0,1756.0,1935.0,542.0,1233.0,1457.0,3271.0,3347.0,1479.0,1454.0,1896.0,2546.0,495.0,1084.0,1206.0,0.0
79,,,,,,,,,,,,,,,,,392.0,1225.0,1404.0,866.0,1557.0,1781.0,3595.0,3642.0,1492.0,1231.0,1377.0,2014.0,1026.0,1615.0,1546.0,0.0
80,,,,,,,,,,,,,,,,,,833.0,1012.0,1200.0,1891.0,2115.0,3929.0,3902.0,1752.0,1355.0,957.0,1622.0,1418.0,2007.0,1880.0,0.0
81,,,,,,,,,,,,,,,,,,,729.0,2033.0,2724.0,2948.0,4762.0,403.0,2200.0,1870.0,1359.0,1706.0,2251.0,2840.0,2713.0,0.0
82,,,,,,,,,,,,,,,,,,,,2073.0,2439.0,2663.0,4477.0,3302.0,1491.0,1161.0,650.0,977.0,2430.0,3019.0,2753.0,0.0
83,,,,,,,,,,,,,,,,,,,,,691.0,915.0,2729.0,2805.0,937.0,912.0,1423.0,2004.0,721.0,1152.0,680.0,0.0
84,,,,,,,,,,,,,,,,,,,,,,224.0,2038.0,2114.0,1084.0,1278.0,1789.0,2178.0,1280.0,1204.0,529.0,0.0
85,,,,,,,,,,,,,,,,,,,,,,,1824.0,1890.0,1308.0,1502.0,2013.0,2402.0,1504.0,1428.0,753.0,0.0
86,,,,,,,,,,,,,,,,,,,,,,,,2650.0,3122.0,3316.0,3827.0,4216.0,3318.0,3242.0,2567.0,0.0
87,,,,,,,,,,,,,,,,,,,,,,,,,2150.0,2547.0,2956.0,2325.0,3808.0,4239.0,2643.0,0.0
88,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,841.0,1094.0,1658.0,2089.0,1613.0,0.0
89,,,,,,,,,,,,,,,,,,,,,,,,,,,511.0,1092.0,1632.0,2064.0,1592.0,0.0
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.0,2144.0,2575.0,2103.0,0.0
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2725.0,3156.0,2684.0,0.0
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.0,895.0,0.0
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.0,0.0
94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
95,,0,1224,1889,2710,2770,2318,2912,1141,2444,2142,3984,2769,1183,2737,1415.0,2148.0,4178.0,4341.0,2891.0,3684.0,2655.0,4964.0,4883.0,2672.0,4140.0,3614.0,7020.0,4219.0,3049.0,1767.0,1743.0
96,,1106,0,2961,2801,3857,3004,3614,1031,1659,2105,2891,3400,1978,1766,2334.0,3194.0,3091.0,3175.0,2529.0,3843.0,2518.0,4378.0,5175.0,3703.0,4349.0,2748.0,7176.0,4377.0,3924.0,2864.0,2136.0
97,,1172,2257,0,3029,1660,2765,3728,1735,4215,3775,5459,4008,2126,4604,3013.0,3014.0,5929.0,6073.0,4644.0,5437.0,4523.0,6720.0,6636.0,3985.0,5502.0,5481.0,8744.0,5972.0,3986.0,2864.0,2485.0
98,,1678,1782,2714,0,3084,3805,3804,2050,3903,3635,5640,4723,3202,3567,4052.0,4593.0,5892.0,4820.0,2785.0,2038.0,4705.0,6132.0,5619.0,5382.0,4252.0,5486.0,6374.0,3573.0,3788.0,4477.0,1278.0
99,,1378,2478,985,2724,0,2455,3734,2410,4958,4518,6631,4481,2504,5506,4112.0,3839.0,6831.0,6816.0,5329.0,6070.0,5373.0,7411.0,7269.0,5206.0,5728.0,6383.0,5023.0,6657.0,3624.0,4033.0,1870.0
100,,1861,2657,1714,2439,729,0,1299,684,3411,2971,5128,3204,1326,4050,2916.0,2643.0,5328.0,5316.0,3729.0,4330.0,4188.0,6135.0,5854.0,4108.0,3379.0,4867.0,6209.0,5015.0,2012.0,3415.0,1161.0
101,,1806,2618,2028,1789,1359,650,0,162,2850,2410,4512,2549,1911,4298,2480.0,2207.0,4712.0,4436.0,3090.0,3691.0,4172.0,5860.0,5215.0,4125.0,2584.0,4436.0,5427.0,4971.0,2398.0,3575.0,511.0
102,,0,0,0,0,0,0,0,0,349,352,665,1116,989,746,674.0,1066.0,1540.0,2023.0,1149.0,1840.0,2064.0,3878.0,3954.0,2166.0,1905.0,1968.0,2633.0,1213.0,1719.0,1829.0,0.0
103,,954,279,2131,1504,2199,2378,2339,0,0,656,2508,2081,2704,2406,1908.0,2629.0,2649.0,3008.0,2617.0,3917.0,2727.0,4451.0,5248.0,3749.0,4032.0,2454.0,6404.0,5104.0,5017.0,3519.0,1857.0
104,,649,722,1688,1233,1756,1935,1896,0,443,0,2737,1425,2264,2851,1621.0,1973.0,2878.0,3066.0,2707.0,3649.0,2850.0,4725.0,4848.0,3462.0,3585.0,2642.0,5920.0,4836.0,4617.0,3279.0,1454.0
105,,2375,1392,3256,3122,3753,3976,4009,0,1671,2113,0,3297,4370,1323,2842.0,3283.0,1550.0,3276.0,3891.0,5335.0,3939.0,5922.0,6690.0,4683.0,5313.0,2682.0,7204.0,6618.0,6667.0,4740.0,3528.0
106,,512,1253,1157,1557,1225,1404,1377,0,974,531,2572,0,2523,3900,1831.0,1562.0,2882.0,3329.0,3569.0,4495.0,3831.0,5778.0,5665.0,3568.0,3977.0,3221.0,6333.0,5778.0,4786.0,3578.0,1231.0
107,,904,1645,1130,1891,833,1012,957,0,1366,923,2964,392,0,3047,2040.0,1771.0,4488.0,4385.0,2825.0,3619.0,3013.0,4960.0,4818.0,3105.0,3609.0,3924.0,6851.0,4153.0,2435.0,2129.0,1355.0
108,,2015,1032,3166,1814,3393,3616,3649,0,1311,1753,360,2212,2604,0,2581.0,3441.0,2071.0,3545.0,2827.0,4271.0,2823.0,4806.0,5603.0,3878.0,4647.0,2915.0,7474.0,5347.0,5344.0,3608.0,3168.0
109,,162,1141,1116,1840,1540,2023,1968,0,989,746,2410,674,1066,2050,0.0,1057.0,2960.0,3123.0,2695.0,3621.0,2465.0,4808.0,4791.0,1841.0,3397.0,2408.0,5968.0,4904.0,4248.0,1898.0,1905.0
110,,503,1609,725,1989,875,1358,1303,0,1406,963,2878,432,405,2518,665.0,0.0,3036.0,3059.0,3178.0,4104.0,3267.0,5387.0,5200.0,2589.0,3279.0,2456.0,5696.0,5445.0,3975.0,2504.0,1760.0
111,,1700,717,2851,2499,3078,3301,3334,0,996,1438,675,1897,2289,315,1735.0,2203.0,0.0,2024.0,4003.0,5447.0,3999.0,5982.0,2344.0,4284.0,4748.0,2063.0,6319.0,6788.0,6785.0,4800.0,2853.0
112,,1684,578,2772,1204,2840,3019,2575,0,813,1084,1918,1615,2007,1610,1719.0,2047.0,1295.0,0.0,2748.0,3867.0,3698.0,5066.0,4454.0,3559.0,3250.0,1346.0,5216.0,5672.0,6175.0,4824.0,2064.0
113,,1667,1253,2703,529,2713,2753,2103,0,1119,1206,2593,1546,1880,2285,1829.0,1978.0,1970.0,675.0,0.0,1444.0,2348.0,3624.0,3485.0,3115.0,2525.0,2794.0,4647.0,3288.0,3836.0,2861.0,1592.0
114,,1902,2006,2938,224,2948,2663,2013,0,1728,1457,3346,1781,2115,3038,2064.0,2213.0,2723.0,1428.0,753.0,0.0,2115.0,3542.0,3029.0,3497.0,2586.0,3850.0,4068.0,3104.0,3606.0,2945.0,1502.0
115,,649,457,1800,1667,2027,2297,2270,0,314,434,1726,893,1285,1366,684.0,1152.0,1051.0,1035.0,1433.0,1891.0,0.0,2362.0,2866.0,2341.0,3415.0,2360.0,6183.0,5209.0,4335.0,1789.0,1888.0
116,,1144,503,2183,1280,2251,2430,2144,0,224,495,1895,1026,1418,1535,1213.0,1458.0,1220.0,589.0,895.0,1504.0,538.0,0.0,3371.0,4684.0,4974.0,4384.0,8024.0,6636.0,5967.0,4132.0,1632.0
117,,987,1224,2023,691,2033,2073,1423,0,945,542,2616,866,1200,2256,1149.0,1298.0,1941.0,1152.0,680.0,915.0,976.0,721.0,0.0,3648.0,3484.0,4232.0,5130.0,6537.0,6243.0,4144.0,912.0
118,,511,1490,1107,2189,1653,2195,2121,0,1338,1095,2759,919,1223,2399,349.0,837.0,2084.0,2068.0,2178.0,2413.0,1033.0,1562.0,1498.0,0.0,2751.0,2221.0,5397.0,5885.0,4875.0,1826.0,2150.0
119,,2004,2161,2649,1084,2200,1491,841,0,1882,1479,3553,1492,1752,3193,2166.0,1924.0,2878.0,2089.0,1613.0,1308.0,1913.0,1658.0,937.0,2411.0,0.0,2724.0,3242.0,4754.0,3158.0,3959.0,340.0
120,,996,118,2147,1837,2374,2597,2630,0,333,734,1379,1193,1585,1019,1031.0,1499.0,704.0,696.0,1371.0,2061.0,347.0,557.0,1276.0,1380.0,2213.0,0.0,4665.0,6019.0,5855.0,3486.0,2188.0
121,,3792,3896,4799,2114,403,3302,2956,0,3618,3347,5236,3642,3902,4928,3954.0,4074.0,4613.0,4239.0,2643.0,1890.0,3781.0,3808.0,2805.0,4303.0,2150.0,3951.0,0.0,5375.0,5481.0,6990.0,2547.0
122,,3716,3820,4752,2038,4762,4477,3827,0,3542,3271,5160,3595,3929,4852,3878.0,4027.0,4537.0,3242.0,2567.0,1824.0,3705.0,3318.0,2729.0,4227.0,3122.0,3875.0,2650.0,0.0,4805.0,5125.0,3316.0
123,,2471,3228,2691,2178,1706,977,714,0,2949,2546,4620,2014,1622,4260,2633.0,1968.0,3945.0,3156.0,2684.0,2402.0,2907.0,2725.0,2004.0,2786.0,1094.0,3280.0,2325.0,4216.0,0.0,3248.0,1092.0
124,,514,1493,894,2192,1440,1982,1908,0,1341,1098,2762,875,1010,2402,352.0,624.0,2087.0,2071.0,2181.0,2416.0,1036.0,1565.0,1501.0,213.0,2367.0,1383.0,4306.0,4230.0,2573.0,0.0,2106.0
125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1743.0
