row_id,地区,id,year,年末就业人数（万人）,固定资本存量,能源消耗总量(万吨标准煤),地区GDP（亿元）,工业废水（万吨）,工业二氧化硫（万吨）,一般工业固体废弃物（万吨）,id.1,year.1,规模报酬可变+全局,规模报酬可变+非全局,规模报酬不变+全局,规模报酬不变+非全局,id.2,year.2,规模报酬可变+全局.1,规模报酬可变+非全局.1,规模报酬不变+全局.1,规模报酬不变+非全局.1
322,重庆市,22,2021,1668.0,45296.8317029563,8046.31,27894.0,16268.0,4.1733,2267.26,22,2021,1.05363051496199,1.05687389339891,1.08415607761476,1.08956656790995,22,2021,1.38600001423154,1.5928657464023,1.65541270757494,1.98683341004767
323,四川省,23,2021,4727.0,79475.0856969125,17241.3,53850.8,43240.234,10.5531,14435.15,23,2021,1.14476228406723,1.16000112730091,1.06084130113385,1.06312363225512,23,2021,1.54407050991686,4.5955835972714,1.49211346109682,2.39719115103258
324,贵州省,24,2021,1886.0,40186.0915229053,10732.26,19586.4,21400.0,11.08,10911.24,24,2021,1.02142383496467,1.01420336325599,1.04613347405332,1.04741659936073,24,2021,1.05594758985116,1.15821541639731,1.31675708083895,1.52308395807146
325,云南省,25,2021,2774.0,67008.1954373813,13426.35,27146.8,19096.0,11.7115,17844.52,25,2021,1.03695985248821,1.03322768206923,1.06056782486567,1.0628008489883,25,2021,1.05968285533131,1.17396345957736,1.24963940210832,1.45886286397351
326,陕西省,26,2021,2091.0,59419.5428297718,14515.23,29801.0,31690.42,5.578778,13049.63,26,2021,1.05253571735388,1.05519040067193,1.0943614465254,1.09592979702979,26,2021,1.06595469785921,1.18461127954702,1.23991928055381,1.40981258630924
327,甘肃省,27,2021,1319.0,18850.9886164371,8034.74746070112,10243.3,8975.4004,6.6481,6261.89,27,2021,0.953685363618027,0.352121028813406,1.09627077336635,1.09490859060009,27,2021,1.09304938472711,0.635404363141362,1.12535941507987,1.25262391021991
328,青海省,28,2021,277.0,15056.5302326994,4694.47,3346.6,9124.8145,3.9335,15752.53,28,2021,0.918327468264474,0.997806422183726,1.0789142979371,1.08132917857158,28,2021,0.850596389443039,0.859123982601825,0.888605409795496,1.04215187651379
329,宁夏回族自治区,29,2021,345.0,14081.1610641087,8636.8,4522.3,8857.3076,5.9634,7856.98,29,2021,0.862464283459899,1.00719066068734,1.14300827624703,1.14428936766281,29,2021,0.839022364222291,0.89428953409504,1.06496351997591,1.21038605660699
330,新疆维吾尔自治区,30,2021,1360.0,39103.1138918182,19661.2231088512,15983.6,17575.422,12.0054,10581.27,30,2021,1.00616559672549,1.00496086289228,1.09602806357059,1.09537827863972,30,2021,0.886062540281044,0.932474251128981,1.02874722182915,1.15520969290996
331,北京市,1,2022,1132.0,52879.3679341045,7444.17576883456,41610.9,7922.42388083715,0.0799,171.0,1,2022,1.03108510746388,1.60265604827067,1.08230113959957,1.03030452294273,1,2022,2.02301838899017,38.2616160951351,2.56653889616847,3.33732532589913
332,天津市,2,2022,621.0,55243.8281530821,8121.77,16311.3,10142.6362763217,0.6227,1946.0,2,2022,1.60455596347514,1.22780299600177,1.05977864769679,1.06205752701866,2,2022,2.59837898399446,7.46282891262465,1.11643180694608,4.20296205407013
333,河北省,3,2022,3580.0,102523.654312398,32538.5,42370.4,26093.9185494772,12.4402,37092.0,3,2022,1.03131179396002,1.07012897984694,1.04206438202546,1.04389016310267,3,2022,0.980772154988494,1.66994006948638,1.04864720354813,1.19145817542351
334,山西省,4,2022,1672.0,39502.3783981303,19582.62,25642.6,17236.8017932567,9.0866,48014.0,4,2022,1.10891399732238,1.11064060166601,1.14561469542255,1.1475131727504,4,2022,1.30997380797887,1.35257672041585,1.4775724160573,1.62938885721928
335,内蒙古自治区,5,2022,1190.0,51774.8982944471,26900.46,23158.6,24394.8206180182,14.7641,41323.0,5,2022,1.10301099841927,1.10222104514301,1.1484732332101,1.14928593360124,5,2022,1.09668274042827,1.16063090567781,1.17165163530181,1.32219256432697
336,辽宁省,6,2022,2122.0,61630.1125376757,24707.3,28975.1,29230.1,8.2831,26372.0,6,2022,1.01602708692366,1.01665313851785,1.03196990440069,1.03148824553078,6,2022,1.02787147000529,1.17219516535043,1.04147772433651,1.14623079835178
337,吉林省,7,2022,1185.0,52431.3337323047,7027.83,13070.2,16115.9494118575,3.5552,4820.0,7,2022,1.02148812349181,1.02141352172467,1.00595820144408,1.00660546291793,7,2022,1.14685683621099,1.22153910991495,1.02677587674627,1.18590153364911
338,黑龙江省,8,2022,1351.0,48705.6264451082,12305.0,15901.0,12466.29,4.6245,10118.0,8,2022,1.07222231322638,1.07389199646929,1.07782948277137,1.08050241602766,8,2022,0.952809894188485,0.993262960882351,0.841225471942413,0.972673529150698
339,上海市,9,2022,1347.0,63634.7511464025,10951.01,44652.8,32300.0,0.653,2084.0,9,2022,1.02374283681229,1.34886002316297,1.0373623334424,1.03666082041351,9,2022,1.32150031287721,6.69160483253084,1.65316210587864,7.56895876134061
340,江苏省,10,2022,4805.0,170772.722018208,35823.95,122875.6,112921.829527446,7.1112,13278.0,10,2022,1.1038578307989,1.01737226270952,1.0232323143702,1.02491502463466,10,2022,2.95734615183863,3.23049429584792,1.54117417451045,3.68406467685369
341,浙江省,11,2022,3885.0,119669.615372187,29112.0,77715.4,101700.0,3.9605,5503.0,11,2022,1.06525257012839,1.07590404209766,1.00443015322918,1.00580341905059,11,2022,2.03399397975887,9.92330710951031,1.31058004753675,1.47165699336564
342,安徽省,12,2022,3176.0,69753.394162627,15882.7,45045.0,33682.5355265973,6.857,15164.0,12,2022,0.997302331453235,1.05229972784565,1.00708099117021,1.00853280937498,12,2022,1.1924187628199,2.06852889401159,1.39808017447436,2.12077522251206
343,福建省,13,2022,2174.0,95272.0065866392,15157.51,53109.9,78178.6644424193,5.2159,6618.0,13,2022,1.15341649018131,1.16304143531094,1.07048971314597,1.07210105775874,13,2022,1.52118006902233,4.27152577928374,1.58205595017068,1.82254480033517
344,江西省,14,2022,2193.0,49685.405498231,10785.69,32074.7,39725.34,5.9634,12714.0,14,2022,0.950997001206581,0.951404983282851,0.974647098227691,0.973230972237561,14,2022,1.15468280722148,0.270361221765367,1.36567781797998,1.33053402905818
345,山东省,15,2022,5338.0,165339.786055838,48166.9,87435.1,131142.0,10.8334,25787.0,15,2022,1.05796447396049,1.06735453882609,1.02803986305432,1.02913707306698,15,2022,1.71293762381872,3.12225241777441,1.21897565225132,1.37416850129118
346,河南省,16,2022,4782.0,153660.620164402,24371.0,61345.1,42937.39,5.3005,17854.0,16,2022,1.04686860639185,1.05398226810252,1.01205270045542,1.01309281738653,16,2022,1.58048673467382,4.82455340776591,1.31643001454083,1.55129976289846
347,湖北省,17,2022,3243.0,92821.7828876805,15374.0,53734.9,43843.3987878777,4.6243,9786.0,17,2022,1.18640465914693,1.20126278554129,1.10825724831294,1.10979557926867,17,2022,1.58519163726074,4.35596048525788,1.53653727499917,1.8250215419554
348,湖南省,18,2022,3219.0,81416.0396378482,17027.69,48670.4,32729.1546307417,3.8076,4790.0,18,2022,1.09292396851674,1.10896601996943,1.02984285214874,1.0317952441804,18,2022,1.32614985403734,2.68472080136217,1.36843181894317,1.2982215457758
349,广东省,19,2022,6904.0,200497.45027889,36519.05,129118.6,101116.528529564,7.2418,8423.0,19,2022,1.07530334003824,1.00951167768901,1.02010154726764,1.02156556769388,19,2022,0.830468720610472,1.55387399812288,1.25988771769215,0.708260093326708
350,广西壮族自治区,20,2022,2508.0,57246.4596763595,13207.1,26300.9,38521.0,5.7136,10282.0,20,2022,1.02699538825356,1.02795706954968,1.04664606705844,1.04686437792082,20,2022,1.12753013928494,1.24095324008036,1.27904222019682,1.45174324335868
351,海南省,21,2022,531.0,11227.7878225388,2424.0,6818.2,6722.78398520522,0.3566,714.0,21,2022,1.00751238612755,1.02207430314402,1.05056152210831,1.05163646514116,21,2022,0.892667244819249,0.550353105670742,1.35525929704425,1.60599813293936
352,重庆市,22,2022,1644.0,47634.1533182139,8022.76,29129.0,15720.0,3.6837,2472.0,22,2022,1.01690332242999,1.01823454608079,1.03069834092757,1.03189354989291,22,2022,1.40942801936006,1.62191093025558,1.7062311312479,2.05020058053992
353,四川省,23,2022,4706.0,84194.5622453869,22545.0,56749.8,42119.386995558,9.156,15127.0,23,2022,0.981578923859078,0.986631741420332,0.948402074110086,0.949226798563927,23,2022,1.51562706948673,4.5341486474186,1.4151235013118,2.27547808184043
354,贵州省,24,2022,1878.0,41984.4386368158,10980.0,20164.6,24200.0,9.0098,11497.0,24,2022,0.99603128659948,0.990431307950272,0.999792383568105,1.00010080745823,24,2022,1.05175683650107,1.14713280975056,1.31648370043216,1.52323749629394
355,云南省,25,2022,2735.0,72325.317597905,14158.53,28954.2,18100.0,11.6326,16923.0,25,2022,1.0073725367765,1.00733107839364,1.02167905180466,1.02324685184408,25,2022,1.06749540615367,1.18256987773079,1.27673039944377,1.49277683283314
356,陕西省,26,2022,2066.0,62237.2755089529,16099.28,32772.7,31607.99,4.6177,13745.0,26,2022,1.02908679622134,1.03077170631498,1.05492269765446,1.05626835884748,26,2022,1.09695990493702,1.22106378993866,1.3080189923156,1.48914042682338
357,甘肃省,27,2022,1307.0,19679.5472515152,8002.5432,11201.6,8832.98588761288,6.0367,7002.0,27,2022,1.04825317516323,1.03751029116085,1.07131319169897,1.07232478971355,27,2022,1.1457924881504,0.659238565807669,1.2056123867777,1.34321967111673
358,青海省,28,2022,256.0,15337.1904246221,4798.04,3610.1,9312.05359468621,3.9748,16663.0,28,2022,1.09038572441016,1.06161586406084,1.10638511067519,1.10802967772778,28,2022,0.927478160283514,0.912059649125227,0.983139794663162,1.15473520787698
359,宁夏回族自治区,29,2022,336.0,14509.7604564484,8679.0,5069.6,8389.92498941443,5.3188,7888.0,29,2022,1.16503444886106,1.01678533576141,1.11937128726095,1.1206329812275,29,2022,0.97748995768382,0.90930048419274,1.19208958624138,1.35639853505169
360,新疆维吾尔自治区,30,2022,1273.0,41723.2629902961,19932.0,17741.3,17169.1527300089,8.8706,10730.0,30,2022,1.08018168090762,1.06884980172557,1.09821725253821,1.1006605829299,30,2022,0.957108524150053,0.996674918433411,1.12978794751353,1.27149377400454
361,北京市,1,2023,1129.0,54727.3220119653,7492.54432553935,45038.9078530996,7870.28028001057,0.0589188549862414,148.386654592457,1,2023,1.23535873787192,1.60265604827067,1.33515060969872,1.15751827222862,1,2023,2.49915344371458,61.3202104514787,3.42671597203481,3.86301504509958
362,天津市,2,2023,635.0,54919.6476180058,8175.8057784559,17183.0603579936,9620.12841732414,0.494296385133553,1972.87721110798,2,2023,1.00928550428552,1.00391453554069,1.04889344880256,1.04949038997867,2,2023,2.62250624318574,7.4920424216372,1.17101800834055,4.41096828519161
363,河北省,3,2023,3623.0,107518.223069748,32836.9371435394,44656.3584109919,23301.8300558527,10.2406167975573,36568.3733538541,3,2023,1.01961878062371,1.05015201799947,1.03214344561758,1.03272402153106,3,2023,1.00001370873906,1.75369093390929,1.0823543379074,1.23044747840943
364,山西省,4,2023,1704.0,40333.1917036031,19718.7123113178,27734.968060123,16179.6136218149,7.26203749514958,50748.0570285288,4,2023,1.04683202816196,1.04755462950267,1.06867645181143,1.06904441390705,4,2023,1.37132253824557,1.41689800522916,1.57904684688655,1.74188905589267
365,内蒙古自治区,5,2023,1211.0,53471.0119453585,27873.0718248827,25422.8301714979,24909.7974804444,12.445810598029,43812.2135227085,5,2023,1.04105814963384,1.03815117396786,1.07114083134518,1.07131329959826,5,2023,1.14171050448563,1.2049103372728,1.25500390668413,1.41648247879341
366,辽宁省,6,2023,2091.0,62029.7451313618,24915.6766214454,30364.8689310209,26609.530078047,6.73701761868238,26473.1769960757,6,2023,1.04058737831455,1.041033493152,1.05200783635262,1.052316573649,6,2023,1.06959007821712,1.22029442764065,1.0956427273887,1.2061976663325
367,吉林省,7,2023,1170.0,53210.6637226666,6878.01332995454,13429.0869611878,15651.3037062238,2.97659133019866,4795.45574292296,7,2023,1.03092693218911,1.02823020716816,1.03567055867627,1.03588480631977,7,2023,1.1823255998151,1.25602341205185,1.06340154590513,1.22845738049843
368,黑龙江省,8,2023,1319.0,49162.4452074734,12331.6411008603,16528.5535924985,11363.9595372379,3.8308846687136,10729.6023632611,8,2023,1.03970280401248,1.04024948713256,1.04791758467799,1.04829778492682,8,2023,0.990639118678602,1.03324128564563,0.881534964727496,1.01965150606563
369,上海市,9,2023,1345.0,67613.8288438035,10928.2434892456,48236.0528746514,31536.879304327,0.512873884260897,2057.89914451744,9,2023,1.24192452820899,1.44480133993645,1.06918654416708,1.0711361426793,9,2023,1.64120365259806,9.66803962836578,1.76753867893235,8.10738529172107
370,江苏省,10,2023,4840.0,178389.564027968,36692.2525972229,132741.337627097,105381.984264555,5.72830344425969,13613.1206619848,10,2023,1.24846956232539,1.12538034318029,1.05771670622473,1.05839504505312,10,2023,3.69215665583066,3.6355347793033,1.63012567158181,3.89919579963717
371,浙江省,11,2023,3921.0,127737.743309469,30451.3302145405,84714.2567080943,96604.2002645006,3.24768852205853,5640.60815598248,11,2023,1.1774963291111,1.34854579386789,1.04836946393094,1.04907620544765,11,2023,2.39502044460015,13.3820340637895,1.37397210187469,1.54388033432052
372,安徽省,12,2023,3191.0,74644.3186843509,16483.5472575384,48912.4057380152,31762.698340445,5.8027553350398,15590.9321729234,12,2023,1.12050359179208,1.12304760736575,1.04445399736637,1.04501927354293,12,2023,1.33610950665996,2.32305642518664,1.46023042686842,2.2162509823774
373,福建省,13,2023,2192.0,100928.607064158,15659.35879583,57038.1986530178,76994.4340692287,4.50339805144326,7164.71894372975,13,2023,1.10725361345217,1.10969367311217,1.04069181073827,1.04104604072623,13,2023,1.68433212813639,4.74008513180669,1.64643267147238,1.8973530484351
374,江西省,14,2023,2231.0,52420.3392203558,11229.3432310296,34170.9747314366,38680.5339382405,4.98452356885183,12873.7278036944,14,2023,1.00954413614582,1.01004834549908,1.02451105965083,1.02478799669158,14,2023,1.16570325713884,0.273077904731219,1.3991520284403,1.36351530216851
375,山东省,15,2023,5370.0,170965.468674489,49368.3606738188,94276.8406138904,127210.109268193,8.6290438872756,26638.1638036318,15,2023,1.11130935228733,1.11729936689936,1.05628237395747,1.05661798673305,15,2023,1.90360360123458,3.48849064967934,1.28758249575638,1.45197115526626
376,河南省,16,2023,4828.0,161487.251016551,24507.1045563251,62612.649882498,39391.4951414656,4.1992406237962,18445.608702945,16,2023,1.03513704348128,1.04151344886711,1.00140527444065,1.00191498426222,16,2023,1.63602036579164,5.02483725896584,1.31827995999317,1.5542704775304
377,湖北省,17,2023,3254.0,98983.1239101181,15316.9286690949,57694.5452041044,40880.1348395834,3.82260967121847,10142.0871720254,17,2023,1.1320443948946,1.13898022095438,1.05238587648496,1.05306423575804,17,2023,1.79450730779482,4.96135283596757,1.61703012690181,1.92186491532122
378,湖南省,18,2023,3238.0,85661.5399790883,17125.4961278431,51730.7554329183,30088.1601130235,3.01676320892096,4615.74935292086,18,2023,1.12511962007303,1.1346515070775,1.04310928086817,1.0438842941199,18,2023,1.49207721993439,3.0462225033479,1.42742393057493,1.35519308192341
379,广东省,19,2023,7057.0,210767.491718148,37375.3519840662,140500.441807079,96226.0897322469,5.95701586700854,8833.87700736716,19,2023,1.24973582602428,1.12366867702731,1.05815153384164,1.05883517750318,19,2023,1.03786651253945,1.74603953973787,1.33315212094419,0.749930701636004
380,广西壮族自治区,20,2023,2529.0,57615.4128034338,13739.6240310147,28513.1654881414,36099.8215656804,4.84694868086981,10659.1713622656,20,2023,1.04679188457445,1.04752050037506,1.06985436124683,1.06999591296924,20,2023,1.18028939941657,1.29992395899103,1.36838889749639,1.5533593370745
381,海南省,21,2023,552.0,11470.2984245556,2517.83627772671,7567.9508694548,6774.57146337577,0.300552887873438,760.77621494182,21,2023,1.04128255762673,0.996732101128105,1.0814106511353,1.0818048551869,21,2023,0.929518831794994,0.548554607377576,1.4655918388738,1.73737657763489
382,重庆市,22,2023,1662.0,50052.2004734217,7980.51508609107,31408.1028346768,15065.1625604122,3.03576235522537,2414.77704419427,22,2023,1.03953105253235,1.04052458013681,1.06332001746602,1.0640271943218,22,2023,1.46514419243395,1.68763818972349,1.81426971627959,2.18146917150882
383,四川省,23,2023,4722.0,88719.102866729,22979.2585502551,61967.8974128898,40022.8745067209,7.63525360695317,15453.7938017002,23,2023,1.14040714135426,1.14569127081212,1.0620556199929,1.06260529177439,23,2023,1.7284319336725,5.19473452591207,1.50293986755223,2.41793505108028
384,贵州省,24,2023,1884.0,43249.7309308929,11182.3131470915,22482.3719687995,25086.6169676134,7.44081012017988,12051.2436470667,24,2023,1.05986734795229,1.05813821708892,1.09434275669944,1.0945609711336,24,2023,1.11472272899308,1.21382506607366,1.44068440188081,1.66727631321061
385,云南省,25,2023,2748.0,75683.7379837228,14683.1459556781,31570.9555590858,17077.6146500547,10.1014200515736,16976.2220179857,25,2023,1.04044468000696,1.0392414399734,1.06252977887712,1.06301508012161,25,2023,1.11066991626446,1.22897562260211,1.35656406900668,1.5868442845578
386,陕西省,26,2023,2085.0,64755.5054802753,16856.5268983883,35970.8468357499,31253.1780305451,3.67732702436246,14649.2996318214,26,2023,1.04116401416911,1.04196272977197,1.06642918163905,1.06679480534093,26,2023,1.14211517800679,1.27230295979019,1.39490962354346,1.58860727175836
387,甘肃省,27,2023,1316.0,20572.8280565288,8158.67285365819,12007.9323358564,8473.38920683721,5.20429540235677,7084.14170452928,27,2023,1.02307786104934,1.02111428644994,1.0422994551977,1.04264612837417,27,2023,1.17223492798332,0.67315791772498,1.256609133918,1.40050278964588
388,青海省,28,2023,271.0,15433.3902869388,4984.75619717325,3959.63818522222,9394.80968965201,3.63265229411022,17242.2090970002,28,2023,0.989172358561701,0.983114547319437,1.06042169151623,1.06026418824876,28,2023,0.917435759322111,0.896659109078072,1.04254276405363,1.22432438782195
389,宁夏回族自治区,29,2023,341.0,14991.5513184288,9256.71167018659,5578.96690990999,7842.41376366377,4.50440420867935,8576.38681340161,29,2023,1.01798348890368,1.00685922133093,1.07256908155059,1.07277479649274,29,2023,0.995068637491286,0.91553757747014,1.27859843264094,1.45511016240313
390,新疆维吾尔自治区,30,2023,1388.0,44912.5691948275,21262.8912318679,19816.4625293992,17108.1937747518,7.5012065694541,11738.5170333498,30,2023,0.993717871771358,0.994882517149356,1.03794028332385,1.03808865247719,30,2023,0.951095845672616,0.991574451630661,1.17265242233806,1.31992325848951
