row_id,证券代码,证券简称,统计截止日期,年份,营业收入（亿元）,所属省份,Unnamed: 8
7155,821.0,京山轻机,2017-12-31,2017.0,1536524895.37,湖北省,
7156,852.0,石化机械,2017-12-31,2017.0,3993954898.77,湖北省,
7157,883.0,湖北能源,2017-12-31,2017.0,11567951117.15,湖北省,
7158,939.0,凯迪生态,2017-12-31,2017.0,5445743305.64,湖北省,
7159,952.0,广济药业,2017-12-31,2017.0,801556325.69,湖北省,
7160,966.0,长源电力,2017-12-31,2017.0,5464035312.69,湖北省,
7161,988.0,华工科技,2017-12-31,2017.0,4480552788.24,湖北省,
7162,2194.0,武汉凡谷,2017-12-31,2017.0,1425343511.35,湖北省,
7163,2281.0,光迅科技,2017-12-31,2017.0,4553066950.98,湖北省,
7164,2365.0,永安药业,2017-12-31,2017.0,932771728.82,湖北省,
7165,2414.0,高德红外,2017-12-31,2017.0,1016457840.62,湖北省,
7166,2861.0,瀛通通讯,2017-12-31,2017.0,721688400.67,湖北省,
7167,300018.0,中元股份,2017-12-31,2017.0,404040309.75,湖北省,
7168,300046.0,台基股份,2017-12-31,2017.0,278651806.1,湖北省,
7169,300161.0,华中数控,2017-12-31,2017.0,985192133.8,湖北省,
7170,300205.0,天喻信息,2017-12-31,2017.0,1936070390.59,湖北省,
7171,300220.0,金运激光,2017-12-31,2017.0,184949471.36,湖北省,
7172,300276.0,三丰智能,2017-12-31,2017.0,625311214.23,湖北省,
7173,300278.0,华昌达,2017-12-31,2017.0,2966026801.75,湖北省,
7174,300323.0,华灿光电,2017-12-31,2017.0,2629903384.19,湖北省,
7175,300395.0,菲利华,2017-12-31,2017.0,545340468.73,湖北省,
7176,300516.0,久之洋,2017-12-31,2017.0,311153016.49,湖北省,
7177,300527.0,华舟应急,2017-12-31,2017.0,2203813336.15,湖北省,
7178,300557.0,理工光科,2017-12-31,2017.0,224291012.37,湖北省,
7179,300567.0,精测电子,2017-12-31,2017.0,895080970.69,湖北省,
7180,300683.0,海特生物,2017-12-31,2017.0,750258800.06,湖北省,
7181,430198.0,微创光电,2017-12-31,2017.0,150638009.89,湖北省,
7182,600079.0,人福医药,2017-12-31,2017.0,15448209519.92,湖北省,
7183,600168.0,武汉控股,2017-12-31,2017.0,1250921369.14,湖北省,
7184,600184.0,光电股份,2017-12-31,2017.0,1886034907.22,湖北省,
7185,600260.0,凯乐科技,2017-12-31,2017.0,15138429293.96,湖北省,
7186,600293.0,三峡新材,2017-12-31,2017.0,12050492171.87,湖北省,
7187,600345.0,长江通信,2017-12-31,2017.0,254829228.13,湖北省,
7188,600355.0,精伦电子,2017-12-31,2017.0,341860367.45,湖北省,
7189,600421.0,仰帆控股,2017-12-31,2017.0,28767309.13,湖北省,
7190,600498.0,烽火通信,2017-12-31,2017.0,21056224656.67,湖北省,
7191,600566.0,济川药业,2017-12-31,2017.0,5642009138.99,湖北省,
7192,600568.0,中珠医疗,2017-12-31,2017.0,981023762.62,湖北省,
7193,600681.0,百川能源,2017-12-31,2017.0,2972300082.82,湖北省,
7194,600703.0,三安光电,2017-12-31,2017.0,8393725783.69,湖北省,
7195,600745.0,闻泰科技,2017-12-31,2017.0,16916232210.01,湖北省,
7196,600769.0,祥龙电业,2017-12-31,2017.0,58387444.73,湖北省,
7197,600801.0,华新水泥,2017-12-31,2017.0,20889291990.0,湖北省,
7198,600879.0,航天电子,2017-12-31,2017.0,13054287257.6,湖北省,
7199,600885.0,宏发股份,2017-12-31,2017.0,6020204799.9,湖北省,
7200,600993.0,马应龙,2017-12-31,2017.0,1750592393.66,湖北省,
7201,601311.0,骆驼股份,2017-12-31,2017.0,7617980446.75,湖北省,
7202,603738.0,泰晶科技,2017-12-31,2017.0,539964464.17,湖北省,
7203,835237.0,力佳科技,2017-12-31,2017.0,187328640.83,湖北省,
7204,838670.0,恒进感应,2017-12-31,2017.0,44247350.65,湖北省,
7205,900956.0,东贝B股,2017-12-31,2017.0,3789307855.3,湖北省,
7206,,,,,215106408972.46,湖北省 汇总,
7207,157.0,中联重科,2017-12-31,2017.0,23272893731.36,湖南省,
7208,519.0,中兵红箭,2017-12-31,2017.0,4775366633.11,湖南省,
7209,590.0,启迪古汉,2017-12-31,2017.0,343539198.75,湖南省,
7210,622.0,恒立实业,2017-12-31,2017.0,58733082.43,湖南省,
7211,722.0,湖南发展,2017-12-31,2017.0,244487722.74,湖南省,
7212,908.0,景峰医药,2017-12-31,2017.0,2583652335.22,湖南省,
7213,989.0,九芝堂,2017-12-31,2017.0,3797212593.87,湖南省,
7214,2097.0,山河智能,2017-12-31,2017.0,3946203040.18,湖南省,
7215,2297.0,博云新材,2017-12-31,2017.0,544703596.01,湖南省,
7216,2412.0,汉森制药,2017-12-31,2017.0,829937833.67,湖南省,
7217,2452.0,长高集团,2017-12-31,2017.0,1415714602.71,湖南省,
7218,2523.0,天桥起重,2017-12-31,2017.0,1245952876.95,湖南省,
7219,2533.0,金杯电工,2017-12-31,2017.0,3961364315.34,湖南省,
7220,2716.0,金贵银业,2017-12-31,2017.0,11301766097.65,湖南省,
7221,2848.0,高斯贝尔,2017-12-31,2017.0,1078131837.36,湖南省,
7222,2879.0,长缆科技,2017-12-31,2017.0,616891573.3,湖南省,
7223,2892.0,科力尔,2017-12-31,2017.0,591659441.43,湖南省,
7224,2903.0,宇环数控,2017-12-31,2017.0,250258758.35,湖南省,
7225,2913.0,奥士康,2017-12-31,2017.0,1736368033.47,湖南省,
7226,300035.0,中科电气,2017-12-31,2017.0,420670309.16,湖南省,
7227,300216.0,千山药机,2017-12-31,2017.0,307916482.92,湖南省,
7228,300267.0,尔康制药,2017-12-31,2017.0,2827885190.81,湖南省,
7229,300298.0,三诺生物,2017-12-31,2017.0,1033007660.36,湖南省,
7230,300358.0,楚天科技,2017-12-31,2017.0,1280416134.34,湖南省,
7231,300433.0,蓝思科技,2017-12-31,2017.0,23702962254.39,湖南省,
7232,300474.0,景嘉微,2017-12-31,2017.0,306245883.16,湖南省,
7233,300490.0,华自科技,2017-12-31,2017.0,621106157.08,湖南省,
7234,300515.0,三德科技,2017-12-31,2017.0,206160684.69,湖南省,
7235,300672.0,国科微,2017-12-31,2017.0,411751765.92,湖南省,
7236,300700.0,岱勒新材,2017-12-31,2017.0,435454577.92,湖南省,
7237,300705.0,九典制药,2017-12-31,2017.0,534515072.36,湖南省,
7238,300726.0,宏达电子,2017-12-31,2017.0,524366048.96,湖南省,
7239,600031.0,三一重工,2017-12-31,2017.0,38335087000.0,湖南省,
7240,600416.0,湘电股份,2017-12-31,2017.0,9705970007.56,湖南省,
7241,600478.0,科力远,2017-12-31,2017.0,1565058882.24,湖南省,
7242,600479.0,千金药业,2017-12-31,2017.0,3182743792.32,湖南省,
7243,600744.0,华银电力,2017-12-31,2017.0,7338122564.75,湖南省,
7244,600961.0,株冶集团,2017-12-31,2017.0,13796828901.74,湖南省,
7245,600969.0,郴电国际,2017-12-31,2017.0,2522166044.05,湖南省,
7246,601636.0,旗滨集团,2017-12-31,2017.0,7585004069.43,湖南省,
7247,603989.0,艾华集团,2017-12-31,2017.0,1792502985.37,湖南省,
7248,603998.0,方盛制药,2017-12-31,2017.0,720769349.3,湖南省,
7249,835174.0,五新隧装,2017-12-31,2017.0,272410811.36,湖南省,
7250,,,,,182023959934.09,湖南省 汇总,
7251,420.0,吉林化纤,2017-12-31,2017.0,2197822695.2,吉林省,
7252,623.0,吉林敖东,2017-12-31,2017.0,2976771644.51,吉林省,
7253,661.0,长春高新,2017-12-31,2017.0,4102261578.1,吉林省,
7254,669.0,金鸿控股,2017-12-31,2017.0,3764721319.53,吉林省,
7255,766.0,通化金马,2017-12-31,2017.0,1521410294.36,吉林省,
7256,875.0,吉电股份,2017-12-31,2017.0,5102633471.26,吉林省,
7257,2118.0,紫鑫药业,2017-12-31,2017.0,1327230839.27,吉林省,
7258,2338.0,奥普光电,2017-12-31,2017.0,368437727.92,吉林省,
7259,2501.0,利源精制,2017-12-31,2017.0,3031363016.14,吉林省,
7260,2566.0,益盛药业,2017-12-31,2017.0,1034442376.85,吉林省,
7261,2622.0,融钰集团,2017-12-31,2017.0,194929409.68,吉林省,
7262,300108.0,吉药控股,2017-12-31,2017.0,700439094.96,吉林省,
7263,300396.0,迪瑞医疗,2017-12-31,2017.0,867690655.05,吉林省,
7264,300510.0,金冠电气,2017-12-31,2017.0,741314476.23,吉林省,
7265,600110.0,诺德股份,2017-12-31,2017.0,2537745848.41,吉林省,
7266,600333.0,长春燃气,2017-12-31,2017.0,1462821920.06,吉林省,
7267,600360.0,华微电子,2017-12-31,2017.0,1634890299.33,吉林省,
7268,600432.0,*ST 吉恩,2017-12-31,2017.0,3130025734.31,吉林省,
7269,600856.0,中天能源,2017-12-31,2017.0,6492917442.51,吉林省,
7270,600867.0,通化东宝,2017-12-31,2017.0,2545324962.99,吉林省,
7271,600881.0,亚泰集团,2017-12-31,2017.0,17654682882.78,吉林省,
7272,836077.0,吉林碳谷,2017-12-31,2017.0,172455768.02,吉林省,
7273,,,,,63562333457.47,吉林省 汇总,
7274,301.0,东方市场,2017-12-31,2017.0,1112023498.46,江苏省,
7275,418.0,小天鹅A,2017-12-31,2017.0,21384699076.65,江苏省,
7276,421.0,南京公用,2017-12-31,2017.0,3609320538.83,江苏省,
7277,425.0,徐工机械,2017-12-31,2017.0,29131104625.6,江苏省,
7278,518.0,四环生物,2017-12-31,2017.0,346054646.61,江苏省,
7279,570.0,苏常柴A,2017-12-31,2017.0,2429066805.06,江苏省,
7280,727.0,华东科技,2017-12-31,2017.0,5994988894.87,江苏省,
7281,777.0,中核科技,2017-12-31,2017.0,873853363.76,江苏省,
7282,816.0,智慧农业,2017-12-31,2017.0,1740271458.34,江苏省,
7283,919.0,金陵药业,2017-12-31,2017.0,3191811863.89,江苏省,
7284,936.0,华西股份,2017-12-31,2017.0,2842387322.25,江苏省,
7285,2009.0,天奇股份,2017-12-31,2017.0,2458332708.71,江苏省,
7286,2015.0,霞客环保,2017-12-31,2017.0,409899036.84,江苏省,
7287,2074.0,国轩高科,2017-12-31,2017.0,4838098642.04,江苏省,
7288,2077.0,大港股份,2017-12-31,2017.0,1310686562.45,江苏省,
7289,2079.0,苏州固锝,2017-12-31,2017.0,1854591461.11,江苏省,
7290,2080.0,中材科技,2017-12-31,2017.0,10267819232.27,江苏省,
7291,2089.0,新海宜,2017-12-31,2017.0,1604715291.66,江苏省,
7292,2090.0,金智科技,2017-12-31,2017.0,2305959694.01,江苏省,
7293,2104.0,恒宝股份,2017-12-31,2017.0,1207704433.57,江苏省,
7294,2156.0,通富微电,2017-12-31,2017.0,6519255165.45,江苏省,
7295,2160.0,常铝股份,2017-12-31,2017.0,4063850376.07,江苏省,
7296,2172.0,澳洋科技,2017-12-31,2017.0,5366490321.8,江苏省,
7297,2182.0,云海金属,2017-12-31,2017.0,4926860046.62,江苏省,
7298,2201.0,九鼎新材,2017-12-31,2017.0,994216079.28,江苏省,
7299,2223.0,鱼跃医疗,2017-12-31,2017.0,3541562711.05,江苏省,
7300,2245.0,澳洋顺昌,2017-12-31,2017.0,3588421311.25,江苏省,
7301,2255.0,海陆重工,2017-12-31,2017.0,1171553611.2,江苏省,
7302,2262.0,恩华药业,2017-12-31,2017.0,3393676955.99,江苏省,
7303,2290.0,中科新材,2017-12-31,2017.0,1431589639.38,江苏省,
7304,2309.0,中利集团,2017-12-31,2017.0,17995777309.63,江苏省,
7305,2333.0,罗普斯金,2017-12-31,2017.0,1032480739.29,江苏省,
7306,2349.0,精华制药,2017-12-31,2017.0,1120920317.81,江苏省,
7307,2367.0,康力电梯,2017-12-31,2017.0,3279935046.43,江苏省,
7308,2384.0,东山精密,2017-12-31,2017.0,15389565629.62,江苏省,
7309,2411.0,必康股份,2017-12-31,2017.0,5368005750.79,江苏省,
7310,2413.0,雷科防务,2017-12-31,2017.0,767180576.4,江苏省,
7311,2426.0,胜利精密,2017-12-31,2017.0,15761159653.66,江苏省,
7312,2435.0,长江润发,2017-12-31,2017.0,2986947600.31,江苏省,
7313,2438.0,江苏神通,2017-12-31,2017.0,755661421.21,江苏省,
7314,2463.0,沪电股份,2017-12-31,2017.0,4626744296.0,江苏省,
7315,2471.0,中超控股,2017-12-31,2017.0,7414740672.08,江苏省,
7316,2483.0,润邦股份,2017-12-31,2017.0,1842939896.04,江苏省,
7317,2484.0,江海股份,2017-12-31,2017.0,1666811782.97,江苏省,
7318,2491.0,通鼎互联,2017-12-31,2017.0,4213584403.82,江苏省,
7319,2499.0,科林环保,2017-12-31,2017.0,885516751.09,江苏省,
7320,2519.0,银河电子,2017-12-31,2017.0,1624485263.9,江苏省,
7321,2531.0,天顺风能,2017-12-31,2017.0,3169619034.25,江苏省,
7322,2540.0,亚太科技,2017-12-31,2017.0,3407489577.27,江苏省,
7323,2546.0,新联电子,2017-12-31,2017.0,621054006.76,江苏省,
7324,2550.0,千红制药,2017-12-31,2017.0,1065466101.93,江苏省,
7325,2553.0,南方轴承,2017-12-31,2017.0,389347225.41,江苏省,
7326,2559.0,亚威股份,2017-12-31,2017.0,1439039317.44,江苏省,
7327,2576.0,通达动力,2017-12-31,2017.0,1084725284.14,江苏省,
7328,2608.0,江苏国信,2017-12-31,2017.0,19190734838.27,江苏省,
7329,2610.0,爱康科技,2017-12-31,2017.0,4856493249.54,江苏省,
7330,2623.0,亚玛顿,2017-12-31,2017.0,1612431323.24,江苏省,
7331,2635.0,安洁科技,2017-12-31,2017.0,2714600818.92,江苏省,
7332,2645.0,华宏科技,2017-12-31,2017.0,1299942959.61,江苏省,
7333,2680.0,长生生物,2017-12-31,2017.0,1553373907.11,江苏省,
7334,2685.0,华东重机,2017-12-31,2017.0,5001881612.76,江苏省,
7335,2692.0,睿康股份,2017-12-31,2017.0,2572700903.13,江苏省,
7336,2747.0,埃斯顿,2017-12-31,2017.0,1076503102.66,江苏省,
7337,2796.0,世嘉科技,2017-12-31,2017.0,576692686.38,江苏省,
7338,2808.0,苏州恒久,2017-12-31,2017.0,286359847.67,江苏省,
7339,2866.0,传艺科技,2017-12-31,2017.0,668634585.88,江苏省,
7340,2877.0,智能自控,2017-12-31,2017.0,307423199.69,江苏省,
7341,200468.0,*ST 宁通B,2017-12-31,2017.0,1770309320.54,江苏省,
7342,300029.0,天龙光电,2017-12-31,2017.0,333720631.77,江苏省,
7343,300091.0,金通灵,2017-12-31,2017.0,961733148.84,江苏省,
7344,300128.0,锦富技术,2017-12-31,2017.0,3021464069.38,江苏省,
7345,300141.0,和顺电气,2017-12-31,2017.0,542710320.68,江苏省,
7346,300160.0,秀强股份,2017-12-31,2017.0,1377788854.42,江苏省,
7347,300165.0,天瑞仪器,2017-12-31,2017.0,792027581.7,江苏省,
7348,300196.0,长海股份,2017-12-31,2017.0,2027190741.15,江苏省,
7349,300201.0,海伦哲,2017-12-31,2017.0,1379652609.58,江苏省,
7350,300211.0,亿通科技,2017-12-31,2017.0,169449585.49,江苏省,
7351,300217.0,东方电热,2017-12-31,2017.0,1730197836.81,江苏省,
7352,300228.0,富瑞特装,2017-12-31,2017.0,1745566577.25,江苏省,
7353,300260.0,新莱应材,2017-12-31,2017.0,637747334.17,江苏省,
7354,300265.0,通光线缆,2017-12-31,2017.0,1516466077.34,江苏省,
7355,300279.0,和晶科技,2017-12-31,2017.0,1429480842.35,江苏省,
7356,300331.0,苏大维格,2017-12-31,2017.0,944117737.91,江苏省,
7357,300337.0,银邦股份,2017-12-31,2017.0,1989102562.37,江苏省,
7358,300342.0,天银机电,2017-12-31,2017.0,772973746.08,江苏省,
7359,300346.0,南大光电,2017-12-31,2017.0,177213496.48,江苏省,
7360,300354.0,东华测试,2017-12-31,2017.0,129488610.27,江苏省,
7361,300356.0,光一科技,2017-12-31,2017.0,540224208.56,江苏省,
7362,300373.0,扬杰科技,2017-12-31,2017.0,1469508389.85,江苏省,
7363,300382.0,斯莱克,2017-12-31,2017.0,548578226.19,江苏省,
7364,300385.0,雪浪环境,2017-12-31,2017.0,818035386.3,江苏省,
7365,300390.0,天华超净,2017-12-31,2017.0,736332720.43,江苏省,
7366,300393.0,中来股份,2017-12-31,2017.0,3242852763.05,江苏省,
7367,300394.0,天孚通信,2017-12-31,2017.0,337992404.01,江苏省,
7368,300402.0,宝色股份,2017-12-31,2017.0,440058247.68,江苏省,
7369,300420.0,五洋科技,2017-12-31,2017.0,754572739.63,江苏省,
7370,300421.0,力星股份,2017-12-31,2017.0,663356782.3,江苏省,
7371,300447.0,全信股份,2017-12-31,2017.0,566755591.64,江苏省,
7372,300450.0,先导智能,2017-12-31,2017.0,2176895329.22,江苏省,
7373,300466.0,赛摩电气,2017-12-31,2017.0,456772949.37,江苏省,
7374,300509.0,新美星,2017-12-31,2017.0,500484643.95,江苏省,
7375,300549.0,优德精密,2017-12-31,2017.0,460802342.1,江苏省,
7376,300554.0,三超新材,2017-12-31,2017.0,283913948.05,江苏省,
7377,300555.0,路通视信,2017-12-31,2017.0,377233779.93,江苏省,
7378,300563.0,神宇股份,2017-12-31,2017.0,324402439.48,江苏省,
7379,300584.0,海辰药业,2017-12-31,2017.0,455034585.52,江苏省,
7380,300617.0,安靠智电,2017-12-31,2017.0,359659866.37,江苏省,
7381,300618.0,寒锐钴业,2017-12-31,2017.0,1464896612.27,江苏省,
7382,300623.0,捷捷微电,2017-12-31,2017.0,430806893.96,江苏省,
7383,300631.0,久吾高科,2017-12-31,2017.0,293538746.86,江苏省,
7384,300660.0,江苏雷利,2017-12-31,2017.0,2022828950.85,江苏省,
7385,300670.0,大烨智能,2017-12-31,2017.0,339810515.98,江苏省,
7386,300697.0,电工合金,2017-12-31,2017.0,1313564133.87,江苏省,
7387,300707.0,威唐工业,2017-12-31,2017.0,436833859.32,江苏省,
7388,300708.0,聚灿光电,2017-12-31,2017.0,620944425.22,江苏省,
7389,300709.0,精研科技,2017-12-31,2017.0,922285875.42,江苏省,
7390,300715.0,凯伦股份,2017-12-31,2017.0,394228044.92,江苏省,
7391,430418.0,苏轴股份,2017-12-31,2017.0,342635041.22,江苏省,
7392,600074.0,ST 保千里,2017-12-31,2017.0,2845811907.7,江苏省,
7393,600105.0,永鼎股份,2017-12-31,2017.0,2869207060.49,江苏省,
7394,600200.0,江苏吴中,2017-12-31,2017.0,2960487767.54,江苏省,
7395,600268.0,国电南自,2017-12-31,2017.0,6078377429.97,江苏省,
7396,600276.0,恒瑞医药,2017-12-31,2017.0,13835629369.98,江苏省,
7397,600401.0,*ST 海润,2017-12-31,2017.0,3256402597.55,江苏省,
7398,600481.0,双良节能,2017-12-31,2017.0,1718356014.06,江苏省,
7399,600487.0,亨通光电,2017-12-31,2017.0,25950269006.99,江苏省,
7400,600513.0,联环药业,2017-12-31,2017.0,689099349.22,江苏省,
7401,600522.0,中天科技,2017-12-31,2017.0,27101395690.07,江苏省,
7402,600527.0,江南高纤,2017-12-31,2017.0,1429411737.99,江苏省,
7403,600557.0,康缘药业,2017-12-31,2017.0,3274698153.55,江苏省,
7404,600562.0,国睿科技,2017-12-31,2017.0,1154448171.07,江苏省,
7405,600584.0,长电科技,2017-12-31,2017.0,23855512379.95,江苏省,
7406,600775.0,南京熊猫,2017-12-31,2017.0,4191928908.95,江苏省,
7407,600854.0,春兰股份,2017-12-31,2017.0,818590991.97,江苏省,
7408,600889.0,南京化纤,2017-12-31,2017.0,1607092730.23,江苏省,
7409,600973.0,宝胜股份,2017-12-31,2017.0,20691164048.09,江苏省,
7410,601100.0,恒立液压,2017-12-31,2017.0,2795211617.28,江苏省,
7411,601199.0,江南水务,2017-12-31,2017.0,1100958069.75,江苏省,
7412,601218.0,吉鑫科技,2017-12-31,2017.0,1348925012.49,江苏省,
7413,601222.0,林洋能源,2017-12-31,2017.0,3588198201.68,江苏省,
7414,601313.0,江南嘉捷,2017-12-31,2017.0,2184521590.68,江苏省,
7415,601388.0,怡球资源,2017-12-31,2017.0,5384040136.13,江苏省,
7416,603005.0,晶方科技,2017-12-31,2017.0,628779607.76,江苏省,
7417,603016.0,新宏泰,2017-12-31,2017.0,379320459.99,江苏省,
7418,603036.0,如通股份,2017-12-31,2017.0,196793265.45,江苏省,
7419,603042.0,华脉科技,2017-12-31,2017.0,1053893723.13,江苏省,
7420,603090.0,宏盛股份,2017-12-31,2017.0,367951683.19,江苏省,
7421,603133.0,碳元科技,2017-12-31,2017.0,499916813.43,江苏省,
7422,603203.0,快克股份,2017-12-31,2017.0,361855533.79,江苏省,
7423,603269.0,海鸥股份,2017-12-31,2017.0,565325055.77,江苏省,
7424,603283.0,赛腾股份,2017-12-31,2017.0,683175388.07,江苏省,
7425,603339.0,四方冷链,2017-12-31,2017.0,1008714515.86,江苏省,
7426,603355.0,莱克电气,2017-12-31,2017.0,5709587581.22,江苏省,
7427,603366.0,日出东方,2017-12-31,2017.0,2783914360.6,江苏省,
7428,603380.0,易德龙,2017-12-31,2017.0,862815557.8,江苏省,
7429,603387.0,基蛋生物,2017-12-31,2017.0,488582766.19,江苏省,
7430,603416.0,信捷电气,2017-12-31,2017.0,483573418.49,江苏省,
7431,603488.0,展鹏科技,2017-12-31,2017.0,279203455.7,江苏省,
7432,603507.0,振江股份,2017-12-31,2017.0,942657546.76,江苏省,
7433,603519.0,立霸股份,2017-12-31,2017.0,1223241655.39,江苏省,
7434,603528.0,多伦科技,2017-12-31,2017.0,508753398.06,江苏省,
7435,603660.0,苏州科达,2017-12-31,2017.0,1825436497.01,江苏省,
7436,603688.0,石英股份,2017-12-31,2017.0,563121082.21,江苏省,
7437,603699.0,纽威股份,2017-12-31,2017.0,2395169023.57,江苏省,
7438,603707.0,健友股份,2017-12-31,2017.0,1112726003.22,江苏省,
7439,603800.0,道森股份,2017-12-31,2017.0,830490477.47,江苏省,
7440,603819.0,神力股份,2017-12-31,2017.0,717931419.83,江苏省,
7441,603829.0,洛凯股份,2017-12-31,2017.0,486134754.79,江苏省,
7442,603880.0,南卫股份,2017-12-31,2017.0,488708743.99,江苏省,
7443,603890.0,春秋电子,2017-12-31,2017.0,1739628804.19,江苏省,
7444,603912.0,佳力图,2017-12-31,2017.0,460166790.96,江苏省,
7445,603966.0,法兰泰克,2017-12-31,2017.0,636607711.16,江苏省,
7446,603988.0,中电电机,2017-12-31,2017.0,307558151.93,江苏省,
7447,830946.0,森萱医药,2017-12-31,2017.0,184095512.14,江苏省,
7448,831641.0,格利尔,2017-12-31,2017.0,315043824.83,江苏省,
7449,832278.0,鹿得医疗,2017-12-31,2017.0,282272713.72,江苏省,
7450,832662.0,方盛股份,2017-12-31,2017.0,135519418.54,江苏省,
7451,832735.0,德源药业,2017-12-31,2017.0,240820370.86,江苏省,
7452,833509.0,同惠电子,2017-12-31,2017.0,83185934.5,江苏省,
7453,833914.0,远航精密,2017-12-31,2017.0,292926013.53,江苏省,
7454,834014.0,特瑞斯,2017-12-31,2017.0,347541544.86,江苏省,
7455,836149.0,旭杰科技,2017-12-31,2017.0,121983360.24,江苏省,
7456,837046.0,亿能电力,2017-12-31,2017.0,77503803.11,江苏省,
7457,839167.0,同享科技,2017-12-31,2017.0,244264563.12,江苏省,
7458,870299.0,灿能电力,2017-12-31,2017.0,91231366.4,江苏省,
7459,871396.0,常辅股份,2017-12-31,2017.0,177275649.62,江苏省,
7460,,,,,514997215462.11,江苏省 汇总,
7461,404.0,华意压缩,2017-12-31,2017.0,8114110395.94,江西省,
7462,650.0,仁和药业,2017-12-31,2017.0,3843771351.48,江西省,
7463,789.0,万年青,2017-12-31,2017.0,7093811211.83,江西省,
7464,899.0,赣能股份,2017-12-31,2017.0,2126267944.86,江西省,
7465,2176.0,江特电机,2017-12-31,2017.0,3338395523.82,江西省,
7466,2378.0,章源钨业,2017-12-31,2017.0,1830606073.38,江西省,
7467,2460.0,赣锋锂业,2017-12-31,2017.0,4383446140.42,江西省,
7468,300066.0,三川智慧,2017-12-31,2017.0,610367498.27,江西省,
7469,300095.0,华伍股份,2017-12-31,2017.0,679932407.42,江西省,
7470,300294.0,博雅生物,2017-12-31,2017.0,1460521856.51,江西省,
7471,300453.0,三鑫医疗,2017-12-31,2017.0,403871872.86,江西省,
7472,300497.0,富祥股份,2017-12-31,2017.0,958150476.04,江西省,
7473,300636.0,同和药业,2017-12-31,2017.0,296716027.7,江西省,
7474,600071.0,凤凰光学,2017-12-31,2017.0,794493004.29,江西省,
7475,600362.0,江西铜业,2017-12-31,2017.0,205046854771.0,江西省,
7476,600363.0,联创光电,2017-12-31,2017.0,3009262847.19,江西省,
7477,600461.0,洪城水业,2017-12-31,2017.0,3544170588.07,江西省,
7478,600590.0,泰豪科技,2017-12-31,2017.0,5100618164.65,江西省,
7479,600750.0,江中药业,2017-12-31,2017.0,1746642528.67,江西省,
7480,,,,,254382010684.4,江西省 汇总,
7481,410.0,*ST 沈机,2017-12-31,2017.0,4189236907.84,辽宁省,
7482,511.0,*ST 烯碳,2017-12-31,2017.0,2412289096.93,辽宁省,
7483,530.0,大冷股份,2017-12-31,2017.0,2079715105.37,辽宁省,
7484,585.0,东北电气,2017-12-31,2017.0,32985857.66,辽宁省,
7485,597.0,东北制药,2017-12-31,2017.0,5676351554.6,辽宁省,
7486,633.0,合金投资,2017-12-31,2017.0,66457739.1,辽宁省,
7487,692.0,惠天热电,2017-12-31,2017.0,1766202433.85,辽宁省,
7488,751.0,锌业股份,2017-12-31,2017.0,6699527470.8,辽宁省,
7489,2204.0,大连重工,2017-12-31,2017.0,6434246071.09,辽宁省,
7490,2231.0,奥维通信,2017-12-31,2017.0,503368707.63,辽宁省,
7491,2606.0,大连电瓷,2017-12-31,2017.0,832787070.66,辽宁省,
7492,2667.0,鞍重股份,2017-12-31,2017.0,180466521.94,辽宁省,
7493,2689.0,远大智能,2017-12-31,2017.0,1179314586.23,辽宁省,
7494,200706.0,瓦轴B,2017-12-31,2017.0,2190412052.05,辽宁省,
7495,300024.0,机器人,2017-12-31,2017.0,2455063972.29,辽宁省,
7496,300097.0,智云股份,2017-12-31,2017.0,912991825.2,辽宁省,
7497,300125.0,易世达,2017-12-31,2017.0,112684305.11,辽宁省,
7498,300202.0,聚龙股份,2017-12-31,2017.0,683124351.15,辽宁省,
7499,300210.0,森远股份,2017-12-31,2017.0,406641337.8,辽宁省,
7500,300293.0,蓝英装备,2017-12-31,2017.0,1348624995.87,辽宁省,
7501,300473.0,德尔股份,2017-12-31,2017.0,2540913519.56,辽宁省,
7502,300573.0,兴齐眼药,2017-12-31,2017.0,360006690.25,辽宁省,
7503,600167.0,联美控股,2017-12-31,2017.0,2376375380.44,辽宁省,
7504,600241.0,时代万恒,2017-12-31,2017.0,1501375285.29,辽宁省,
7505,600346.0,恒力股份,2017-12-31,2017.0,47480611087.91,辽宁省,
7506,600396.0,金山股份,2017-12-31,2017.0,6906908817.95,辽宁省,
7507,600719.0,大连热电,2017-12-31,2017.0,782018705.22,辽宁省,
7508,600795.0,国电电力,2017-12-31,2017.0,59833177754.22,辽宁省,
7509,603315.0,福鞍股份,2017-12-31,2017.0,313661078.71,辽宁省,
7510,603318.0,派思股份,2017-12-31,2017.0,564069443.76,辽宁省,
7511,603396.0,金辰股份,2017-12-31,2017.0,570833432.94,辽宁省,
7512,603399.0,新华龙,2017-12-31,2017.0,2198909742.38,辽宁省,
7513,835368.0,连城数控,2017-12-31,2017.0,876559888.59,辽宁省,
7514,,,,,166467912790.39,辽宁省 汇总,
7515,2688.0,金河生物,2017-12-31,2017.0,1457826359.89,内蒙古自治区,
7516,300049.0,福瑞股份,2017-12-31,2017.0,849675042.33,内蒙古自治区,
7517,300239.0,东宝生物,2017-12-31,2017.0,356244410.51,内蒙古自治区,
7518,600111.0,北方稀土,2017-12-31,2017.0,10203975366.68,内蒙古自治区,
7519,600201.0,生物股份,2017-12-31,2017.0,1901010264.21,内蒙古自治区,
