row_id,year,id,GDP（亿元）,第一产业增加值（亿元）,第二产业增加值（亿元）,第三产业增加值（亿元）,第一产业占比,第二产业占比,第三产业占比,自2014年开始统计年鉴采用 一二三产业增加值
340,2011,宁夏,2102.21,184.14,1056.15,861.92,0.0875935325205379,0.50239985539028,0.410006612089182,
341,2011,新疆,6610.05,1139.03,3225.9,2245.12,0.172317909849396,0.488029591304151,0.339652498846453,
342,2012,北京,17879.4,150.2,4059.27,13669.93,0.00840072933096189,0.227036142152421,0.764563128516617,
343,2012,天津,12893.88,171.6,6663.82,6058.46,0.0133086394475519,0.516820383003409,0.469870977549039,
344,2012,河北,26575.01,3186.66,14003.57,9384.78,0.119911902196838,0.526945051008447,0.353143046794714,
345,2012,山西,12112.83,698.32,6731.56,4682.95,0.0576512672926145,0.555738006725101,0.386610725982285,
346,2012,内蒙古,15880.58,1448.58,8801.5,5630.5,0.091217071416787,0.554230387051355,0.354552541531858,
347,2012,辽宁,24846.43,2155.82,13230.49,9460.12,0.086765784863258,0.5324905831542,0.380743631982542,
348,2012,吉林,11939.24,1412.11,6376.77,4150.36,0.118274697551938,0.534101835627728,0.347623466820334,
349,2012,黑龙江,13691.58,2113.66,6037.61,5540.31,0.154376631477156,0.440972480897018,0.404650887625826,
350,2012,上海,20181.72,127.8,7854.77,12199.15,0.00633246323901035,0.389202208731466,0.604465328029524,
351,2012,江苏,54058.22,3418.29,27121.95,23517.98,0.0632334915948028,0.501717407639393,0.435049100765804,
352,2012,浙江,34665.33,1667.88,17316.32,15681.13,0.04811377823318,0.499528491435102,0.452357730331718,
353,2012,安徽,17212.05,2178.73,9404.84,5628.48,0.126581668075563,0.546410218422559,0.327008113501878,
354,2012,福建,19701.78,1776.71,10187.94,7737.13,0.0901801766134837,0.517107591293782,0.392712232092735,
355,2012,江西,12948.88,1520.23,6942.59,4486.06,0.117402431716102,0.536153705957581,0.346443862326317,
356,2012,山东,50013.24,4281.7,25735.73,19995.81,0.0856113301197843,0.514578339655659,0.399810330224557,
357,2012,河南,29599.31,3769.54,16672.2,9157.57,0.127352293009533,0.563263130120263,0.309384576870204,
358,2012,湖北,22250.45,2848.77,11193.1,8208.58,0.128032017329987,0.503050500102245,0.368917482567768,
359,2012,湖南,22154.23,3004.21,10506.42,8643.6,0.135604351855154,0.474239908134925,0.390155740009921,
360,2012,广东,57067.92,2847.26,27700.97,26519.69,0.0498924789969566,0.48540353319343,0.464703987809614,
361,2012,广西,13035.1,2172.37,6247.43,4615.3,0.166655414994898,0.479277489240589,0.354067095764513,
362,2012,海南,2855.54,711.54,804.47,1339.53,0.249178789300798,0.281722546348502,0.469098664350701,
363,2012,重庆,11409.6,940.01,5975.18,4494.41,0.0823876384798766,0.523697587996073,0.39391477352405,
364,2012,四川,23872.8,3297.21,12333.28,8242.31,0.138115763546798,0.516624777990014,0.345259458463188,
365,2012,贵州,6852.2,891.91,2677.54,3282.75,0.130164034908497,0.39075625346604,0.479079711625463,
366,2012,云南,10309.47,1654.55,4419.2,4235.72,0.160488366521266,0.428654431314122,0.410857202164612,
367,2012,西藏,701.03,80.38,242.85,377.8,0.114659857638047,0.346418840848466,0.538921301513487,
368,2012,陕西,14453.68,1370.16,8073.87,5009.65,0.0947966192692795,0.558603068561086,0.346600312169634,
369,2012,甘肃,5650.2,780.5,2600.09,2269.61,0.138136703125553,0.46017663091572,0.401686665958727,
370,2012,青海,1893.54,176.91,1092.34,624.29,0.0934281821350486,0.576877171858001,0.32969464600695,
371,2012,宁夏,2341.29,199.4,1159.37,982.52,0.0851667243271872,0.495184278752312,0.419648996920501,
372,2012,新疆,7505.31,1320.57,3481.56,2703.18,0.175951426390116,0.46387957326213,0.360169000347754,
373,2013,北京,19500.56,161.83,4352.3,14986.43,0.00829873603629844,0.223188462280058,0.768512801683644,
374,2013,天津,14370.16,188.45,7276.68,6905.03,0.0131139806376547,0.506374320118913,0.480511699243432,
375,2013,河北,28301.41,3500.42,14762.1,10038.89,0.123683590322885,0.521602987271659,0.354713422405456,
376,2013,山西,12602.24,773.81,6792.68,5035.75,0.0614025760499721,0.539005764054644,0.399591659895384,
377,2013,内蒙古,16832.38,1599.41,9084.19,6148.78,0.0950198367669931,0.539685415847313,0.365294747385694,
378,2013,辽宁,27077.65,2321.63,14269.46,10486.56,0.0857397152263952,0.52698295457693,0.387277330196675,
379,2013,吉林,12981.46,1509.34,6858.23,4613.89,0.116268894253805,0.528309604620744,0.355421501125451,
380,2013,黑龙江,14382.93,2516.79,5918.22,5947.92,0.174984512891323,0.411475269642555,0.413540217466121,
381,2013,上海,21602.12,129.28,8027.77,13445.07,0.00598459780799292,0.371619544748386,0.622395857443621,
382,2013,江苏,59161.75,3646.08,29094.03,26421.64,0.0616290086077575,0.49177094998035,0.446600041411892,
383,2013,浙江,37568.49,1784.62,18446.65,17337.22,0.0475031069920564,0.491013878918211,0.461483014089733,
384,2013,安徽,19038.87,2348.09,10403.96,6286.82,0.123331374183447,0.546458902235269,0.330209723581284,
385,2013,福建,21759.64,1936.31,11315.3,8508.03,0.0889863067587515,0.520013198747773,0.391000494493475,
386,2013,江西,14338.5,1636.49,7671.38,5030.63,0.11413258011647,0.53501970220037,0.350847717683161,
387,2013,山东,54684.33,4742.63,27422.47,22519.23,0.0867274043587989,0.501468519409491,0.41180407623171,
388,2013,河南,32155.86,4058.98,17806.39,10290.49,0.126228314217067,0.553752566406248,0.320019119376686,
389,2013,湖北,24668.49,3098.16,12171.56,9398.77,0.125591797471187,0.493405149646371,0.381003052882442,
390,2013,湖南,24501.67,3099.23,11517.35,9885.09,0.126490561663756,0.470063877278569,0.403445561057675,
391,2013,广东,62163.97,3047.51,29427.49,29688.97,0.0490237351314596,0.473384984903635,0.477591279964906,
392,2013,广西,14378.0,2343.57,6863.04,5171.39,0.162996939769092,0.477329253025456,0.359673807205453,
393,2013,海南,3146.46,756.47,871.29,1518.7,0.24041939195159,0.276911195438683,0.482669412609727,
394,2013,重庆,12656.69,1016.74,6397.92,5242.03,0.0803322195613545,0.505497092841809,0.414170687596836,
395,2013,四川,26260.77,3425.61,13579.03,9256.13,0.130445908478693,0.517084228680271,0.352469862841036,
396,2013,贵州,8006.79,1029.05,3243.7,3734.04,0.128522166810919,0.405118655541109,0.466359177647971,
397,2013,云南,11720.91,1895.34,4927.82,4897.75,0.161705874373236,0.420429813043526,0.417864312583238,
398,2013,西藏,807.67,86.82,292.92,427.93,0.107494397464311,0.362672873822229,0.52983272871346,
399,2013,陕西,16045.21,1526.05,8911.64,5607.52,0.0951093815537472,0.555408124917031,0.349482493529222,
400,2013,甘肃,6268.01,879.37,2821.04,2567.6,0.140294926140833,0.450069479787046,0.409635594072122,
401,2013,青海,2101.05,207.59,1204.31,689.15,0.0988029794626496,0.573194355203351,0.328002665334,
402,2013,宁夏,2565.06,222.98,1264.96,1077.12,0.0869297404349216,0.493150257693777,0.419920001871301,
403,2013,新疆,8360.24,1468.29,3765.97,3125.98,0.175627733175124,0.45046194846081,0.373910318364066,
404,2014,北京,21330.83,158.99,4544.8,16627.04,0.00745353087526364,0.213062501552917,0.77948396757182,自2014年开始统计年鉴采用 一二三产业增加值
405,2014,天津,15726.93,199.9,7731.85,7795.18,0.0127106816142756,0.491631233813592,0.495658084572132,
406,2014,河北,29421.15,3447.46,15012.85,10960.84,0.117176249058925,0.51027407154377,0.372549679397304,
407,2014,山西,12761.49,788.89,6293.91,5678.69,0.0618180165482244,0.493195543780546,0.44498643967123,
408,2014,内蒙古,17770.19,1627.85,9119.79,7022.55,0.0916056609411604,0.513207230761179,0.39518710829766,
409,2014,辽宁,28626.58,2285.75,14384.64,11956.19,0.0798471211021365,0.502492438845297,0.417660440052567,
410,2014,吉林,13803.14,1524.01,7286.59,4992.54,0.11041038488344,0.527893653183261,0.361695961933299,
411,2014,黑龙江,15039.38,2611.36,5544.41,6883.61,0.173634817392738,0.368659479313642,0.45770570329362,
412,2014,上海,23567.7,124.26,8167.71,15275.72,0.00527247037258621,0.346563729171705,0.648163376146166,
413,2014,江苏,65088.32,3634.33,30854.5,30599.49,0.055836899769421,0.474040503734003,0.470122596496576,
414,2014,浙江,40173.03,1777.18,19175.06,19220.79,0.044238136879394,0.477311768616905,0.478450094503701,
415,2014,安徽,20848.75,2392.39,11077.67,7378.68,0.114749805144193,0.531334972120631,0.353914743090113,
416,2014,福建,24055.76,2014.8,12515.36,9525.6,0.0837554082681237,0.520264585280199,0.395980006451677,
417,2014,江西,15714.63,1683.72,8247.93,5782.98,0.107143470765777,0.524856773592506,0.367999755641717,
418,2014,山东,59426.59,4798.36,28788.11,25840.12,0.0807443267399324,0.484431464097132,0.434824209162935,
419,2014,河南,34938.24,4160.01,17816.56,12961.67,0.119067531736,0.509944404755363,0.370988063508637,
420,2014,湖北,27379.22,3176.89,12852.4,11349.93,0.116032889176536,0.469421700106869,0.414545410716595,
421,2014,湖南,27037.32,3148.75,12482.06,11406.51,0.116459397603017,0.461660401252787,0.421880201144196,
422,2014,广东,67809.85,3166.82,31419.75,33223.28,0.0467014747857428,0.463350825875592,0.489947699338665,
423,2014,广西,15672.89,2413.44,7324.96,5934.49,0.153988192349975,0.467364985015527,0.378646822634498,
424,2014,海南,3500.72,809.52,875.97,1815.23,0.231243858406271,0.250225667862611,0.518530473731118,
425,2014,重庆,14262.6,1061.03,6529.06,6672.51,0.0743924670116248,0.457774879755444,0.467832653232931,
426,2014,四川,28536.66,3531.05,13962.41,11043.2,0.123737325951951,0.489279754533292,0.386982919514758,
427,2014,贵州,9266.39,1280.45,3857.44,4128.5,0.138182183137122,0.416282932188263,0.445534884674614,
428,2014,云南,12814.59,1990.07,5281.82,5542.7,0.155297204202397,0.412172375393984,0.432530420403618,
429,2014,西藏,920.83,91.64,336.84,492.35,0.0995189122856553,0.365800419187038,0.534680668527307,
430,2014,陕西,17689.94,1564.94,9577.24,6547.76,0.0884649693554642,0.541394713605586,0.37014031703895,
431,2014,甘肃,6836.82,900.76,2926.45,3009.61,0.131751311282146,0.428042569498685,0.440206119219169,
432,2014,青海,2303.32,215.93,1234.31,853.08,0.093747286525537,0.535882986298039,0.370369727176424,
433,2014,宁夏,2752.1,216.99,1341.24,1193.87,0.0788452454489299,0.487351477053886,0.433803277497184,
434,2014,新疆,9273.46,1538.6,3948.96,3785.9,0.165914340494271,0.425834586012125,0.408251073493604,
435,2015,北京,23014.59,140.21,4542.64,18331.74,0.00609222236850624,0.197380878825128,0.796526898806366,
436,2015,天津,16538.19,208.82,7704.22,8625.15,0.012626532891447,0.465844206651393,0.52152926045716,
437,2015,河北,29806.11,3439.45,14386.87,11979.79,0.115394125566872,0.482681906495011,0.401923967938117,
438,2015,山西,12766.49,783.16,5194.27,6789.06,0.0613449742254919,0.406867510177034,0.531787515597474,
439,2015,内蒙古,17831.51,1617.42,9000.58,7213.51,0.0907057226224812,0.504757028428888,0.404537248948631,
440,2015,辽宁,28669.02,2384.03,13041.97,13243.02,0.0831570105988974,0.454915096504868,0.461927892896234,
441,2015,吉林,14063.13,1596.28,7005.71,5461.14,0.113508159278909,0.498161504586817,0.388330336134275,
442,2015,黑龙江,15083.67,2633.5,4798.08,7652.09,0.174592788094675,0.318097651301043,0.507309560604283,
443,2015,上海,25123.45,109.82,7991.0,17022.63,0.0043712149406232,0.318069373433983,0.677559411625394,
444,2015,江苏,70116.38,3986.05,32044.45,34085.88,0.0568490558126361,0.457018032020478,0.486132912166886,
445,2015,浙江,42886.49,1832.91,19711.67,21341.91,0.0427386340080524,0.459624231313871,0.497637134678077,
446,2015,安徽,22005.63,2456.69,10946.83,8602.11,0.111639157797345,0.497455878336589,0.390904963866065,
447,2015,福建,25979.82,2118.1,13064.82,10796.9,0.0815286634010551,0.502883391801791,0.415587944797154,
448,2015,江西,16723.78,1772.98,8411.57,6539.23,0.106015506063821,0.50297062027843,0.39101387365775,
449,2015,山东,63002.33,4979.08,29485.9,28537.35,0.0790300930140203,0.468012849683496,0.452957057302484,
450,2015,河南,37002.16,4209.56,17917.37,14875.23,0.113765250461054,0.484224974974434,0.402009774564512,
451,2015,湖北,29550.19,3309.84,13503.56,12736.79,0.112007401644456,0.456970327432751,0.431022270922793,
452,2015,湖南,28902.21,3331.62,12810.82,12759.77,0.115272153928713,0.443247073493688,0.441480772577599,
453,2015,广东,72812.55,3345.54,32613.54,36853.47,0.0459472989203097,0.447910971391608,0.506141729688083,
454,2015,广西,16803.12,2565.45,7717.52,6520.15,0.152677002842329,0.459290893595951,0.388032103561719,
455,2015,海南,3702.76,854.72,875.82,1972.22,0.230833216303514,0.236531668269075,0.532635115427411,
456,2015,重庆,15717.27,1150.15,7069.37,7497.75,0.0731774665702123,0.449783582008835,0.477038951420953,
457,2015,四川,30053.1,3677.3,13248.08,13127.72,0.12236008930859,0.440822410999198,0.436817499692211,
458,2015,贵州,10502.56,1640.61,4147.83,4714.12,0.156210485824409,0.394935139623101,0.44885437455249,
459,2015,云南,13619.17,2055.78,5416.12,6147.27,0.150947524702313,0.397683559277107,0.45136891602058,
460,2015,西藏,1026.39,98.04,376.19,552.16,0.0955192470698273,0.366517600522219,0.537963152407954,
461,2015,陕西,18021.86,1597.63,9082.13,7342.1,0.0886495622538406,0.503950757579961,0.407399680166198,
462,2015,甘肃,6790.32,954.09,2494.77,3341.46,0.140507369313965,0.367400947230764,0.492091683455272,
463,2015,青海,2417.05,208.93,1207.31,1000.81,0.0864400819180406,0.499497321114582,0.414062596967378,
464,2015,宁夏,2911.77,237.76,1379.6,1294.41,0.0816548010316749,0.473801158745368,0.444544040222957,
465,2015,新疆,9324.8,1559.08,3596.4,4169.32,0.167197151681537,0.385681194234729,0.447121654083734,
466,2016,北京,25669.13,129.79,4944.44,20594.9,0.00505626797635915,0.192622032768543,0.802321699255097,
467,2016,天津,17885.39,220.22,7571.35,10093.82,0.0123128430523461,0.423325966053857,0.564361190893797,
468,2016,河北,32070.45,3492.81,15256.93,13320.71,0.108910539141172,0.475731709408505,0.415357751450323,
469,2016,山西,13050.41,784.78,5028.99,7236.64,0.0601345091840026,0.385351111574272,0.554514379241725,
470,2016,内蒙古,18128.1,1637.39,8553.63,7937.08,0.0903233102200451,0.471843712247836,0.437832977532119,
471,2016,辽宁,22246.9,2173.06,8606.54,11467.3,0.0976792272181742,0.386864686765347,0.515456086016479,
472,2016,吉林,14776.8,1498.52,7004.95,6273.33,0.101410318878242,0.474050538682259,0.4245391424395,
473,2016,黑龙江,15386.09,2670.46,4400.69,8314.94,0.173563263961149,0.286017435228833,0.540419300810017,
474,2016,上海,28178.65,109.47,8406.28,19662.9,0.00388485608785375,0.29832089188091,0.697794252031236,
475,2016,江苏,77388.28,4077.18,34619.5,38691.6,0.0526847217692395,0.4473480997381,0.499967178492661,
476,2016,浙江,47251.36,1965.18,21194.61,24091.57,0.041589914025755,0.448550263950075,0.50985982202417,
477,2016,安徽,24407.62,2567.72,11821.58,10018.32,0.105201572295865,0.48433972669191,0.410458701012225,
478,2016,福建,28810.58,2363.22,14093.47,12353.89,0.0820261167945942,0.489176892655406,0.428796990549999,
479,2016,江西,18499.0,1904.53,8829.54,7764.93,0.102953132601762,0.477298232336883,0.419748635061355,
480,2016,山东,68024.49,4929.13,31343.67,31751.69,0.0724611092269857,0.460770378432826,0.466768512340188,
481,2016,河南,40471.79,4286.21,19275.82,16909.76,0.105906113863508,0.476277920991387,0.417815965145105,
482,2016,湖北,32665.38,3659.33,14654.38,14351.67,0.112024718524628,0.448621139567334,0.439354141908038,
483,2016,湖南,31551.37,3578.37,13341.17,14631.83,0.113414092636865,0.422839642145492,0.463746265217644,
484,2016,广东,80854.91,3694.37,35109.66,42050.88,0.0456913500985902,0.434230401097472,0.520078248803938,
485,2016,广西,18317.64,2796.8,8273.66,7247.18,0.152683424283914,0.451677181121586,0.3956393945945,
486,2016,海南,4053.2,948.35,905.95,2198.9,0.233975624198164,0.223514753774795,0.54250962202704,
487,2016,重庆,17740.59,1303.24,7898.92,8538.43,0.0734609164633194,0.445245620354227,0.481293463182453,
488,2016,四川,32934.54,3929.33,13448.92,15556.29,0.119307268296445,0.408353054270684,0.472339677432871,
489,2016,贵州,11776.73,1846.19,4669.53,5261.01,0.156765927383917,0.396504802266843,0.44672927034924,
490,2016,云南,14788.42,2195.11,5690.16,6903.15,0.148434383118683,0.384771327836239,0.466794289045077,
491,2016,西藏,1151.41,115.78,429.17,606.46,0.100554971730313,0.372734299684734,0.526710728584952,
492,2016,陕西,19399.59,1693.85,9490.72,8215.02,0.0873137009596595,0.489222710376869,0.423463588663472,
493,2016,甘肃,7200.37,983.39,2515.56,3701.42,0.136574926010747,0.349365379834647,0.514059694154606,
494,2016,青海,2572.49,221.19,1249.98,1101.32,0.0859828415270808,0.485902763470412,0.428114395002507,
495,2016,宁夏,3168.59,241.6,1488.44,1438.55,0.0762484259560246,0.469748373882389,0.454003200161586,
496,2016,新疆,9649.7,1648.97,3647.01,4353.72,0.170883032633139,0.377940246847052,0.451176720519809,
497,2017,北京,28014.94,120.42,5326.76,22567.76,0.00429842077120279,0.190139975313172,0.805561603915625,
498,2017,天津,18549.19,168.96,7593.59,10786.64,0.00910875353586868,0.409375827192454,0.581515419271677,
499,2017,河北,34016.32,3129.98,15846.21,15040.13,0.0920140685412179,0.465841396129858,0.442144535328924,
500,2017,山西,15528.42,719.16,6778.89,8030.37,0.046312503139405,0.436547311316927,0.517140185543668,
501,2017,内蒙古,16096.21,1649.77,6399.68,8046.76,0.102494313878857,0.397589246164159,0.499916439956984,
502,2017,辽宁,23409.24,1902.28,9199.8,12307.16,0.0812619290502383,0.392998662066774,0.525739408882988,
503,2017,吉林,14944.53,1095.36,6998.51,6850.66,0.0732950450766936,0.468299103417772,0.458405851505534,
504,2017,黑龙江,15902.68,2965.25,4060.6,8876.83,0.186462281829226,0.255340609255798,0.558197108914975,
505,2017,上海,30632.99,110.78,9330.67,21191.54,0.00361636262082154,0.304595470438896,0.691788166940282,
506,2017,江苏,85869.76,4045.16,38654.87,43169.73,0.0471080855472287,0.450156958631304,0.502734955821467,
507,2017,浙江,51768.26,1933.92,22232.08,27602.26,0.03735725326677,0.429453877723532,0.533188869009698,
508,2017,安徽,27018.0,2582.27,12838.28,11597.45,0.0955759123547265,0.47517506847287,0.429249019172404,
509,2017,福建,32182.09,2215.13,15354.29,14612.67,0.0688311417934634,0.47710667641536,0.454062181791176,
510,2017,江西,20006.31,1835.26,9627.98,8543.07,0.091734057904731,0.481247166518963,0.427018775576306,
511,2017,山东,72634.15,4832.71,32942.84,34858.6,0.0665349563531755,0.453544785751606,0.479920257895219,
512,2017,河南,44552.83,4139.29,21105.52,19308.02,0.0929074539148243,0.473718953431241,0.433373592653935,
513,2017,湖北,35478.09,3528.96,15441.75,16507.38,0.0994687143529993,0.435247500640536,0.465283785006465,
514,2017,湖南,33902.96,2998.4,14145.49,16759.07,0.0884406553292102,0.417234660336443,0.494324684334347,
515,2017,广东,89705.23,3611.44,38008.06,48085.73,0.0402589681783325,0.423699487755619,0.536041544066048,
516,2017,广西,18523.26,2878.3,7450.85,8194.11,0.15538841435039,0.402242909725394,0.442368675924216,
517,2017,海南,4462.54,962.84,996.35,2503.35,0.215760530998041,0.223269707386376,0.560969761615582,
518,2017,重庆,19424.73,1276.09,8584.61,9564.03,0.0656940920156934,0.441942307563606,0.492363600420701,
519,2017,四川,36980.22,4262.35,14328.13,18389.74,0.115260266163911,0.387453887510675,0.497285846325414,
520,2017,贵州,13540.83,2032.27,5428.14,6080.42,0.150084595995962,0.400872029262608,0.44904337474143,
521,2017,云南,16376.34,2338.37,6204.97,7833.0,0.142789536611966,0.37889845960697,0.478312003781065,
522,2017,西藏,1310.92,122.72,513.65,674.55,0.0936136453788179,0.391824062490465,0.514562292130717,
523,2017,陕西,21898.81,1741.45,10882.88,9274.48,0.0795225859304684,0.496962163697479,0.423515250372052,
524,2017,甘肃,7459.9,859.75,2561.79,4038.36,0.115249534176061,0.343408088580276,0.541342377243663,
525,2017,青海,2624.83,238.41,1162.41,1224.01,0.0908287393850268,0.442851537051923,0.46631972356305,
526,2017,宁夏,3443.56,250.62,1580.57,1612.37,0.0727793330158324,0.458993018852583,0.468227648131585,
527,2017,新疆,10881.96,1551.84,4330.89,4999.23,0.14260666277031,0.397988046271076,0.459405290958614,
528,2018,北京,30319.98,118.69,5647.65,24553.64,0.00391458041858867,0.186268262709936,0.809817156871475,
529,2018,天津,18809.64,172.71,7609.81,11027.12,0.00918199391375912,0.404569678101229,0.586248327985012,
530,2018,河北,36010.27,3338.0,16040.06,16632.21,0.0926957781766146,0.445430150898619,0.461874070924767,
531,2018,山西,16818.11,740.64,7089.19,8988.28,0.0440382421092501,0.421521205414877,0.534440552475873,
532,2018,内蒙古,17289.22,1753.82,6807.3,8728.1,0.10144008810114,0.393730891272134,0.504829020626726,
533,2018,辽宁,25315.35,2033.3,10025.1,13256.95,0.0803188579261199,0.396008745681968,0.523672396391912,
534,2018,吉林,15074.62,1160.75,6410.85,7503.02,0.0770002825941881,0.425274401610124,0.497725315795688,
535,2018,黑龙江,16361.62,3000.96,4030.94,9329.72,0.183414600754693,0.246365579936461,0.570219819308846,
536,2018,上海,32679.87,104.37,9732.54,22842.96,0.00319370915490178,0.297814526189976,0.698991764655123,
537,2018,江苏,92595.4,4141.72,41248.52,47205.16,0.0447292198100554,0.445470509334157,0.509800270855788,
538,2018,浙江,56197.15,1967.01,23505.88,30724.26,0.0350019529460124,0.418275303996733,0.546722743057255,
539,2018,安徽,30006.82,2638.01,13842.09,13526.72,0.0879136809565292,0.461298131558092,0.450788187485378,
540,2018,福建,35804.04,2379.82,17232.36,16191.86,0.0664679181455501,0.481296524079406,0.452235557775044,
541,2018,江西,21984.78,1877.33,10250.21,9857.24,0.0853922577346692,0.466241190496334,0.448366551768997,
542,2018,山东,76469.67,4950.52,33641.72,37877.43,0.0647383465889156,0.43993546722511,0.495326186185974,
543,2018,河南,48055.86,4289.38,22034.83,21731.65,0.0892582090925019,0.458525349457902,0.452216441449596,
544,2018,湖北,39366.55,3547.51,17088.95,18730.09,0.0901148309923018,0.434098238225092,0.475786930782606,
545,2018,湖南,36425.78,3083.59,14453.54,18888.65,0.0846540554519354,0.396794248469079,0.518551696078986,
546,2018,广东,97277.77,3831.44,40695.15,52751.18,0.039386593668831,0.418339667942635,0.542273738388534,
547,2018,广西,20352.51,3019.37,8072.94,9260.2,0.148353692001625,0.396655744180939,0.454990563817436,
548,2018,海南,4832.05,1000.11,1095.79,2736.15,0.206974265580861,0.226775385188481,0.566250349230658,
549,2018,重庆,20363.19,1378.2747,8328.79,10656.1253,0.0676846162119,0.40901204575511,0.52330333803299,
550,2018,四川,40678.13,4426.66,15322.72,20928.75,0.10882161987289,0.376682015618712,0.514496364508398,
551,2018,贵州,14806.45,2159.54,5755.54,6891.37,0.145851301290991,0.38871843014362,0.465430268565389,
552,2018,云南,17881.12,2498.86,6957.44,8424.82,0.139748516871426,0.389094195441896,0.471157287686677,
553,2018,西藏,1477.63,130.25,628.37,719.01,0.0881479125356145,0.425255307485636,0.48659677997875,
554,2018,陕西,24438.32,1830.19,12157.48,10450.65,0.0748901724832149,0.497476094919782,0.427633732597003,
555,2018,甘肃,8246.07,921.3048,2794.67,4530.0952,0.111726531547755,0.338909322865316,0.549364145586928,
556,2018,青海,2865.23,268.1,1247.06,1350.07,0.0935701496912988,0.43523905585241,0.471190794456291,
557,2018,宁夏,3705.18,279.85,1650.26,1775.07,0.0755293939835582,0.44539266648314,0.479077939533302,
558,2018,新疆,12199.08,1692.09,4922.97,5584.02,0.138706361463323,0.403552562980159,0.457741075556517,
559,2019,北京,35371.28,113.69,5715.06,29542.53,0.00321418959110329,0.161573457336008,0.835212353072889,
560,2019,天津,14104.28,185.23,4969.18,8949.87,0.0131328929941833,0.352317168972822,0.634549938032994,
561,2019,河北,35104.52,3518.44,13597.26,17988.82,0.100227549044966,0.387336445563136,0.512436005391898,
562,2019,山西,17026.68,824.72,7453.09,8748.87,0.0484369236985719,0.437730080086077,0.513832996215352,
563,2019,内蒙古,17212.53,1863.19,6818.88,8530.46,0.108246143942814,0.396157915193176,0.49559594086401,
564,2019,辽宁,24909.45,2177.77,9531.24,13200.44,0.0874274622683359,0.382635505802015,0.529937031929649,
565,2019,吉林,11726.82,1287.32,4134.82,6304.68,0.109775710721236,0.352595162200835,0.537629127077929,
566,2019,黑龙江,13612.68,3182.45,3615.21,6815.03,0.233785705680292,0.265576653531854,0.500638375397056,
567,2019,上海,38155.32,103.88,10299.16,27752.28,0.00272255612061437,0.269927234262483,0.727350209616903,
568,2019,江苏,99631.52,4296.28,44270.51,51064.73,0.0431216948210767,0.444342412923139,0.512535892255784,
569,2019,浙江,62351.74,2097.38,26566.6,33687.76,0.0336378744201846,0.426076321206112,0.540285804373703,
570,2019,安徽,37113.98,2915.7,15337.9,18860.38,0.0785606933020926,0.413264758993781,0.508174547704127,
571,2019,福建,42395.0,2596.23,20581.74,19217.03,0.0612390612100484,0.485475645712938,0.453285293077014,
572,2019,江西,24757.5,2057.56,10939.83,11760.11,0.0831085529637484,0.441879430475613,0.475012016560638,
573,2019,山东,71067.53,5116.44,28310.92,37640.17,0.0719940597344526,0.398366455116704,0.529639485148844,
574,2019,河南,54259.2,4635.4,23605.79,26018.01,0.0854306735079028,0.435055990504836,0.479513335987261,
575,2019,湖北,45828.31,3809.09,19098.62,22920.6,0.0831165277532599,0.41674283865148,0.50014063359526,
576,2019,湖南,39752.12,3646.95,14946.98,21158.19,0.0917422768898866,0.376004600509356,0.532253122600757,
577,2019,广东,107671.07,4351.26,43546.43,59773.38,0.0404125267817994,0.404439465494306,0.555148007723895,
578,2019,广西,21237.14,3387.74,7077.43,10771.97,0.159519596329826,0.333257208833204,0.50722319483697,
579,2019,海南,5308.93,1080.36,1099.03,3129.54,0.203498633434609,0.207015349609055,0.589486016956336,
580,2019,重庆,23605.77,1551.42,9496.84,12557.51,0.0657220671047799,0.402310113163011,0.53196781973221,
581,2019,四川,46615.82,4807.24,17365.33,24443.25,0.103124647383656,0.372520101544926,0.524355251071417,
582,2019,贵州,16769.34,2280.56,6058.45,8430.33,0.13599581140343,0.361281362295713,0.502722826300856,
583,2019,云南,23223.75,3037.62,7961.58,12224.55,0.130797997739383,0.342820603907638,0.526381398352979,
584,2019,西藏,1697.82,138.19,635.62,924.01,0.0813926093461027,0.374374197500324,0.544233193153573,
585,2019,陕西,25793.17,1990.93,11980.75,11821.49,0.0771882634046145,0.464493119690213,0.458318616905173,
586,2019,甘肃,8718.3,1050.48,2862.42,4805.4,0.120491380200268,0.328323182271773,0.551185437527958,
587,2019,青海,2965.95,301.9,1159.75,1504.3,0.101788634333013,0.391021426524385,0.507189939142602,
588,2019,宁夏,3748.48,279.93,1584.72,1883.83,0.0746782695919413,0.422763360081953,0.502558370326106,
589,2019,新疆,13597.11,1781.75,4795.5,7019.86,0.131038875172739,0.35268523973109,0.516275885096171,
590,2020,北京,36102.55,107.61,5716.37,30278.57,0.00298067588023561,0.158337014975396,0.838682309144368,
591,2020,天津,14083.73,210.18,4804.08,9069.47,0.014923603335196,0.341108498955887,0.643967897708917,
592,2020,河北,36206.89,3880.14,13597.2,18729.54,0.107165790820476,0.375541782240894,0.517292150748104,
593,2020,山西,17651.93,946.68,7675.44,9029.81,0.0536303962229626,0.434821574751316,0.511548029025721,
594,2020,内蒙古,17359.82,2025.12,6868.03,8466.66,0.116655587442727,0.39562795005939,0.487715886455044,
595,2020,辽宁,25114.96,2284.61,9400.91,13429.44,0.0909661014789592,0.374315149217837,0.534718749303204,
596,2020,吉林,12311.32,1553.0,4326.22,6432.1,0.126144069035652,0.351401799319651,0.522454131644698,
