row_id,year,region,resilience,weight_method,gi_star_z,p_value,gi_bin,class_95
966,2017,吉林,0.480768,Queen Contiguity,-0.82183,0.411174,0,Not Significant
967,2017,四川,0.462113,Queen Contiguity,-2.671107,0.00756,-3,Cold Spot
968,2017,天津,0.59329,Queen Contiguity,2.970628,0.002972,3,Hot Spot
969,2017,宁夏,0.51035,Queen Contiguity,-0.802305,0.422377,0,Not Significant
970,2017,安徽,0.540702,Queen Contiguity,1.303771,0.192312,0,Not Significant
971,2017,山东,0.579711,Queen Contiguity,1.285788,0.198517,0,Not Significant
972,2017,山西,0.513252,Queen Contiguity,-0.166962,0.8674,0,Not Significant
973,2017,广东,0.58098,Queen Contiguity,-0.413327,0.679367,0,Not Significant
974,2017,广西,0.472798,Queen Contiguity,-1.361981,0.173204,0,Not Significant
975,2017,新疆,0.493587,Queen Contiguity,-1.962514,0.049703,-2,Cold Spot
976,2017,江苏,0.641002,Queen Contiguity,2.50155,0.012365,2,Hot Spot
977,2017,江西,0.499632,Queen Contiguity,0.598152,0.549739,0,Not Significant
978,2017,河北,0.564887,Queen Contiguity,1.972901,0.048507,2,Hot Spot
979,2017,河南,0.493947,Queen Contiguity,0.282821,0.777314,0,Not Significant
980,2017,浙江,0.614031,Queen Contiguity,1.954493,0.050643,1,Not Significant
981,2017,海南,0.530451,Queen Contiguity,-0.489093,0.624776,0,Not Significant
982,2017,湖北,0.532118,Queen Contiguity,-0.610969,0.54122,0,Not Significant
983,2017,湖南,0.468337,Queen Contiguity,-0.8642,0.387478,0,Not Significant
984,2017,甘肃,0.452088,Queen Contiguity,-1.516295,0.129445,0,Not Significant
985,2017,福建,0.546261,Queen Contiguity,1.015509,0.309863,0,Not Significant
986,2017,西藏,0.417682,Queen Contiguity,-2.278642,0.022688,-2,Cold Spot
987,2017,贵州,0.442363,Queen Contiguity,-2.05351,0.040023,-2,Cold Spot
988,2017,辽宁,0.508142,Queen Contiguity,-0.158373,0.874163,0,Not Significant
989,2017,重庆,0.539043,Queen Contiguity,-1.298337,0.194172,0,Not Significant
990,2017,陕西,0.504228,Queen Contiguity,-1.077746,0.281147,0,Not Significant
991,2017,青海,0.474588,Queen Contiguity,-2.21826,0.026537,-2,Cold Spot
992,2017,黑龙江,0.475114,Queen Contiguity,-0.783278,0.433464,0,Not Significant
993,2017,上海,0.625288,4-Nearest Neighbors,2.50155,0.012365,2,Hot Spot
994,2017,云南,0.443124,4-Nearest Neighbors,-1.818252,0.069026,-1,Not Significant
995,2017,内蒙古,0.528268,4-Nearest Neighbors,2.319009,0.020395,2,Hot Spot
996,2017,北京,0.773938,4-Nearest Neighbors,2.665533,0.007687,3,Hot Spot
997,2017,吉林,0.480768,4-Nearest Neighbors,1.359905,0.17386,0,Not Significant
998,2017,四川,0.462113,4-Nearest Neighbors,-1.606537,0.108156,0,Not Significant
999,2017,天津,0.59329,4-Nearest Neighbors,2.665533,0.007687,3,Hot Spot
1000,2017,宁夏,0.51035,4-Nearest Neighbors,-1.047482,0.294877,0,Not Significant
1001,2017,安徽,0.540702,4-Nearest Neighbors,1.923837,0.054375,1,Not Significant
1002,2017,山东,0.579711,4-Nearest Neighbors,3.526067,0.000422,3,Hot Spot
1003,2017,山西,0.513252,4-Nearest Neighbors,1.487891,0.13678,0,Not Significant
1004,2017,广东,0.58098,4-Nearest Neighbors,-0.413327,0.679367,0,Not Significant
1005,2017,广西,0.472798,4-Nearest Neighbors,-0.905593,0.365151,0,Not Significant
1006,2017,新疆,0.493587,4-Nearest Neighbors,-1.893332,0.058314,-1,Not Significant
1007,2017,江苏,0.641002,4-Nearest Neighbors,2.50155,0.012365,2,Hot Spot
1008,2017,江西,0.499632,4-Nearest Neighbors,0.266714,0.78969,0,Not Significant
1009,2017,河北,0.564887,4-Nearest Neighbors,2.665533,0.007687,3,Hot Spot
1010,2017,河南,0.493947,4-Nearest Neighbors,-0.30394,0.761173,0,Not Significant
1011,2017,浙江,0.614031,4-Nearest Neighbors,2.276228,0.022832,2,Hot Spot
1012,2017,海南,0.530451,4-Nearest Neighbors,-0.905593,0.365151,0,Not Significant
1013,2017,湖北,0.532118,4-Nearest Neighbors,-0.371975,0.709912,0,Not Significant
1014,2017,湖南,0.468337,4-Nearest Neighbors,-0.996099,0.319202,0,Not Significant
1015,2017,甘肃,0.452088,4-Nearest Neighbors,-1.522362,0.127918,0,Not Significant
1016,2017,福建,0.546261,4-Nearest Neighbors,0.538029,0.590557,0,Not Significant
1017,2017,西藏,0.417682,4-Nearest Neighbors,-2.21826,0.026537,-2,Cold Spot
1018,2017,贵州,0.442363,4-Nearest Neighbors,-1.776326,0.075679,-1,Not Significant
1019,2017,辽宁,0.508142,4-Nearest Neighbors,1.964624,0.049458,2,Hot Spot
1020,2017,重庆,0.539043,4-Nearest Neighbors,-1.24883,0.211727,0,Not Significant
1021,2017,陕西,0.504228,4-Nearest Neighbors,-0.508394,0.611177,0,Not Significant
1022,2017,青海,0.474588,4-Nearest Neighbors,-2.105343,0.035261,-2,Cold Spot
1023,2017,黑龙江,0.475114,4-Nearest Neighbors,0.921912,0.356575,0,Not Significant
1024,2018,上海,0.632914,Fixed Distance Band,2.115534,0.034384,2,Hot Spot
1025,2018,云南,0.446277,Fixed Distance Band,-1.743154,0.081307,-1,Not Significant
1026,2018,内蒙古,0.536834,Fixed Distance Band,1.264896,0.205909,0,Not Significant
1027,2018,北京,0.749653,Fixed Distance Band,1.792797,0.073005,1,Not Significant
1028,2018,吉林,0.490411,Fixed Distance Band,1.030858,0.302607,0,Not Significant
1029,2018,四川,0.491918,Fixed Distance Band,-2.230623,0.025706,-2,Cold Spot
1030,2018,天津,0.544526,Fixed Distance Band,2.383904,0.01713,2,Hot Spot
1031,2018,宁夏,0.544898,Fixed Distance Band,0.916064,0.359633,0,Not Significant
1032,2018,安徽,0.558274,Fixed Distance Band,3.561271,0.000369,3,Hot Spot
1033,2018,山东,0.589928,Fixed Distance Band,2.702261,0.006887,3,Hot Spot
1034,2018,山西,0.547753,Fixed Distance Band,1.895371,0.058043,1,Not Significant
1035,2018,广东,0.608917,Fixed Distance Band,0.369567,0.711705,0,Not Significant
1036,2018,广西,0.481223,Fixed Distance Band,-0.940704,0.346857,0,Not Significant
1037,2018,新疆,0.521332,Fixed Distance Band,-1.725434,0.084449,-1,Not Significant
1038,2018,江苏,0.643986,Fixed Distance Band,2.910208,0.003612,3,Hot Spot
1039,2018,江西,0.513969,Fixed Distance Band,1.395102,0.162985,0,Not Significant
1040,2018,河北,0.589582,Fixed Distance Band,2.383904,0.01713,2,Hot Spot
1041,2018,河南,0.526978,Fixed Distance Band,2.619198,0.008814,3,Hot Spot
1042,2018,浙江,0.622554,Fixed Distance Band,2.225881,0.026022,2,Hot Spot
1043,2018,海南,0.552357,Fixed Distance Band,-1.215898,0.224024,0,Not Significant
1044,2018,湖北,0.562906,Fixed Distance Band,1.596727,0.110326,0,Not Significant
1045,2018,湖南,0.499629,Fixed Distance Band,0.484528,0.628011,0,Not Significant
1046,2018,甘肃,0.469432,Fixed Distance Band,-0.951737,0.34123,0,Not Significant
1047,2018,福建,0.57635,Fixed Distance Band,1.720387,0.085362,1,Not Significant
1048,2018,西藏,0.391744,Fixed Distance Band,-1.872726,0.061106,-1,Not Significant
1049,2018,贵州,0.457073,Fixed Distance Band,-1.315166,0.188454,0,Not Significant
1050,2018,辽宁,0.506709,Fixed Distance Band,1.598407,0.109952,0,Not Significant
1051,2018,重庆,0.559405,Fixed Distance Band,-1.333115,0.182494,0,Not Significant
1052,2018,陕西,0.514207,Fixed Distance Band,1.082688,0.278947,0,Not Significant
1053,2018,青海,0.488336,Fixed Distance Band,-2.153184,0.031304,-2,Cold Spot
1054,2018,黑龙江,0.475458,Fixed Distance Band,-1.250776,0.211016,0,Not Significant
1055,2018,上海,0.632914,Queen Contiguity,2.479876,0.013143,2,Hot Spot
1056,2018,云南,0.446277,Queen Contiguity,-2.982796,0.002856,-3,Cold Spot
1057,2018,内蒙古,0.536834,Queen Contiguity,-0.977977,0.328085,0,Not Significant
1058,2018,北京,0.749653,Queen Contiguity,2.342728,0.019143,2,Hot Spot
1059,2018,吉林,0.490411,Queen Contiguity,-1.116426,0.26424,0,Not Significant
1060,2018,四川,0.491918,Queen Contiguity,-2.894191,0.003801,-3,Cold Spot
1061,2018,天津,0.544526,Queen Contiguity,2.342728,0.019143,2,Hot Spot
1062,2018,宁夏,0.544898,Queen Contiguity,-0.685125,0.493265,0,Not Significant
1063,2018,安徽,0.558274,Queen Contiguity,1.536497,0.124416,0,Not Significant
1064,2018,山东,0.589928,Queen Contiguity,1.516855,0.129303,0,Not Significant
1065,2018,山西,0.547753,Queen Contiguity,0.158247,0.874262,0,Not Significant
1066,2018,广东,0.608917,Queen Contiguity,-0.089499,0.928686,0,Not Significant
1067,2018,广西,0.481223,Queen Contiguity,-1.215898,0.224024,0,Not Significant
1068,2018,新疆,0.521332,Queen Contiguity,-2.184432,0.02893,-2,Cold Spot
1069,2018,江苏,0.643986,Queen Contiguity,2.492693,0.012678,2,Hot Spot
1070,2018,江西,0.513969,Queen Contiguity,1.066864,0.286033,0,Not Significant
1071,2018,河北,0.589582,Queen Contiguity,1.673679,0.094194,1,Not Significant
1072,2018,河南,0.526978,Queen Contiguity,0.739519,0.459592,0,Not Significant
1073,2018,浙江,0.622554,Queen Contiguity,2.07091,0.038367,2,Hot Spot
1074,2018,海南,0.552357,Queen Contiguity,-0.458045,0.64692,0,Not Significant
1075,2018,湖北,0.562906,Queen Contiguity,-0.213763,0.830732,0,Not Significant
1076,2018,湖南,0.499629,Queen Contiguity,-0.536628,0.591525,0,Not Significant
1077,2018,甘肃,0.469432,Queen Contiguity,-1.254493,0.209663,0,Not Significant
1078,2018,福建,0.57635,Queen Contiguity,1.291211,0.196631,0,Not Significant
1079,2018,西藏,0.391744,Queen Contiguity,-2.481403,0.013087,-2,Cold Spot
1080,2018,贵州,0.457073,Queen Contiguity,-1.934976,0.052993,-1,Not Significant
1081,2018,辽宁,0.506709,Queen Contiguity,-0.236822,0.812795,0,Not Significant
1082,2018,重庆,0.559405,Queen Contiguity,-0.956509,0.338815,0,Not Significant
1083,2018,陕西,0.514207,Queen Contiguity,-0.528016,0.597488,0,Not Significant
1084,2018,青海,0.488336,Queen Contiguity,-2.318737,0.020409,-2,Cold Spot
1085,2018,黑龙江,0.475458,Queen Contiguity,-0.9875,0.323397,0,Not Significant
1086,2018,上海,0.632914,4-Nearest Neighbors,2.492693,0.012678,2,Hot Spot
1087,2018,云南,0.446277,4-Nearest Neighbors,-1.804965,0.07108,-1,Not Significant
1088,2018,内蒙古,0.536834,4-Nearest Neighbors,1.935549,0.052923,1,Not Significant
1089,2018,北京,0.749653,4-Nearest Neighbors,2.308538,0.020969,2,Hot Spot
1090,2018,吉林,0.490411,4-Nearest Neighbors,0.519357,0.603512,0,Not Significant
1091,2018,四川,0.491918,4-Nearest Neighbors,-1.57325,0.115661,0,Not Significant
1092,2018,天津,0.544526,4-Nearest Neighbors,2.308538,0.020969,2,Hot Spot
1093,2018,宁夏,0.544898,4-Nearest Neighbors,-0.629165,0.529241,0,Not Significant
1094,2018,安徽,0.558274,4-Nearest Neighbors,2.050465,0.040319,2,Hot Spot
1095,2018,山东,0.589928,4-Nearest Neighbors,2.984582,0.00284,3,Hot Spot
1096,2018,山西,0.547753,4-Nearest Neighbors,1.653317,0.098266,1,Not Significant
1097,2018,广东,0.608917,4-Nearest Neighbors,-0.089499,0.928686,0,Not Significant
1098,2018,广西,0.481223,4-Nearest Neighbors,-0.65775,0.510699,0,Not Significant
1099,2018,新疆,0.521332,4-Nearest Neighbors,-1.946549,0.051589,-1,Not Significant
1100,2018,江苏,0.643986,4-Nearest Neighbors,2.492693,0.012678,2,Hot Spot
1101,2018,江西,0.513969,4-Nearest Neighbors,0.547591,0.583973,0,Not Significant
1102,2018,河北,0.589582,4-Nearest Neighbors,2.308538,0.020969,2,Hot Spot
1103,2018,河南,0.526978,4-Nearest Neighbors,0.121464,0.903323,0,Not Significant
1104,2018,浙江,0.622554,4-Nearest Neighbors,2.397307,0.016516,2,Hot Spot
1105,2018,海南,0.552357,4-Nearest Neighbors,-0.65775,0.510699,0,Not Significant
1106,2018,湖北,0.562906,4-Nearest Neighbors,0.100909,0.919623,0,Not Significant
1107,2018,湖南,0.499629,4-Nearest Neighbors,-0.701425,0.483038,0,Not Significant
1108,2018,甘肃,0.469432,4-Nearest Neighbors,-1.292873,0.196055,0,Not Significant
1109,2018,福建,0.57635,4-Nearest Neighbors,0.903362,0.366334,0,Not Significant
1110,2018,西藏,0.391744,4-Nearest Neighbors,-2.318737,0.020409,-2,Cold Spot
1111,2018,贵州,0.457073,4-Nearest Neighbors,-1.750795,0.079981,-1,Not Significant
1112,2018,辽宁,0.506709,4-Nearest Neighbors,1.321087,0.186472,0,Not Significant
1113,2018,重庆,0.559405,4-Nearest Neighbors,-0.856335,0.391813,0,Not Significant
1114,2018,陕西,0.514207,4-Nearest Neighbors,0.027497,0.978063,0,Not Significant
1115,2018,青海,0.488336,4-Nearest Neighbors,-2.153184,0.031304,-2,Cold Spot
1116,2018,黑龙江,0.475458,4-Nearest Neighbors,0.46532,0.641702,0,Not Significant
1117,2019,上海,0.634019,Fixed Distance Band,2.546913,0.010868,2,Hot Spot
1118,2019,云南,0.463685,Fixed Distance Band,-1.6949,0.090094,-1,Not Significant
1119,2019,内蒙古,0.537024,Fixed Distance Band,1.294837,0.195376,0,Not Significant
1120,2019,北京,0.735102,Fixed Distance Band,1.721221,0.085211,1,Not Significant
1121,2019,吉林,0.51554,Fixed Distance Band,1.191087,0.233619,0,Not Significant
1122,2019,四川,0.519097,Fixed Distance Band,-2.430615,0.015073,-2,Cold Spot
1123,2019,天津,0.652388,Fixed Distance Band,2.2402,0.025078,2,Hot Spot
1124,2019,宁夏,0.538119,Fixed Distance Band,0.865268,0.386892,0,Not Significant
1125,2019,安徽,0.591981,Fixed Distance Band,3.958567,7.5e-05,3,Hot Spot
1126,2019,山东,0.596554,Fixed Distance Band,2.552771,0.010687,2,Hot Spot
1127,2019,山西,0.584477,Fixed Distance Band,1.695046,0.090067,1,Not Significant
1128,2019,广东,0.631258,Fixed Distance Band,0.621782,0.534085,0,Not Significant
1129,2019,广西,0.498959,Fixed Distance Band,-0.766653,0.443288,0,Not Significant
1130,2019,新疆,0.545591,Fixed Distance Band,-1.774734,0.075942,-1,Not Significant
1131,2019,江苏,0.653848,Fixed Distance Band,3.211791,0.001319,3,Hot Spot
1132,2019,江西,0.53653,Fixed Distance Band,1.387172,0.165389,0,Not Significant
1133,2019,河北,0.610651,Fixed Distance Band,2.2402,0.025078,2,Hot Spot
1134,2019,河南,0.525705,Fixed Distance Band,2.898745,0.003747,3,Hot Spot
1135,2019,浙江,0.640056,Fixed Distance Band,2.192896,0.028315,2,Hot Spot
1136,2019,海南,0.566877,Fixed Distance Band,-1.155931,0.247709,0,Not Significant
1137,2019,湖北,0.587328,Fixed Distance Band,2.03258,0.042095,2,Hot Spot
1138,2019,湖南,0.543166,Fixed Distance Band,0.499301,0.617567,0,Not Significant
1139,2019,甘肃,0.469733,Fixed Distance Band,-1.040754,0.29799,0,Not Significant
1140,2019,福建,0.613097,Fixed Distance Band,1.716472,0.086076,1,Not Significant
1141,2019,西藏,0.410796,Fixed Distance Band,-1.81328,0.069789,-1,Not Significant
1142,2019,贵州,0.484633,Fixed Distance Band,-1.31229,0.189422,0,Not Significant
1143,2019,辽宁,0.511952,Fixed Distance Band,1.789675,0.073506,1,Not Significant
1144,2019,重庆,0.577607,Fixed Distance Band,-1.329312,0.183745,0,Not Significant
1145,2019,陕西,0.545181,Fixed Distance Band,1.130671,0.258194,0,Not Significant
1146,2019,青海,0.522431,Fixed Distance Band,-2.462061,0.013814,-2,Cold Spot
1147,2019,黑龙江,0.516244,Fixed Distance Band,-1.228061,0.219424,0,Not Significant
1148,2019,上海,0.634019,Queen Contiguity,2.235286,0.025399,2,Hot Spot
1149,2019,云南,0.463685,Queen Contiguity,-3.063555,0.002187,-3,Cold Spot
1150,2019,内蒙古,0.537024,Queen Contiguity,-1.23875,0.215438,0,Not Significant
1151,2019,北京,0.735102,Queen Contiguity,2.868283,0.004127,3,Hot Spot
1152,2019,吉林,0.51554,Queen Contiguity,-1.265618,0.20565,0,Not Significant
1153,2019,四川,0.519097,Queen Contiguity,-2.96471,0.00303,-3,Cold Spot
1154,2019,天津,0.652388,Queen Contiguity,2.868283,0.004127,3,Hot Spot
1155,2019,宁夏,0.538119,Queen Contiguity,-1.191705,0.233377,0,Not Significant
1156,2019,安徽,0.591981,Queen Contiguity,1.351917,0.176402,0,Not Significant
1157,2019,山东,0.596554,Queen Contiguity,1.295645,0.195098,0,Not Significant
1158,2019,山西,0.584477,Queen Contiguity,0.022448,0.98209,0,Not Significant
1159,2019,广东,0.631258,Queen Contiguity,0.167173,0.867234,0,Not Significant
1160,2019,广西,0.498959,Queen Contiguity,-1.155931,0.247709,0,Not Significant
1161,2019,新疆,0.545591,Queen Contiguity,-2.316714,0.020519,-2,Cold Spot
1162,2019,江苏,0.653848,Queen Contiguity,2.29361,0.021813,2,Hot Spot
1163,2019,江西,0.53653,Queen Contiguity,1.424674,0.154252,0,Not Significant
1164,2019,河北,0.610651,Queen Contiguity,1.668604,0.095196,1,Not Significant
1165,2019,河南,0.525705,Queen Contiguity,0.777425,0.436908,0,Not Significant
1166,2019,浙江,0.640056,Queen Contiguity,2.088586,0.036745,2,Hot Spot
1167,2019,海南,0.566877,Queen Contiguity,-0.587351,0.556968,0,Not Significant
1168,2019,湖北,0.587328,Queen Contiguity,-0.079159,0.936907,0,Not Significant
1169,2019,湖南,0.543166,Queen Contiguity,-0.385237,0.700061,0,Not Significant
1170,2019,甘肃,0.469733,Queen Contiguity,-1.54732,0.121786,0,Not Significant
1171,2019,福建,0.613097,Queen Contiguity,1.438908,0.150177,0,Not Significant
1172,2019,西藏,0.410796,Queen Contiguity,-2.451743,0.014217,-2,Cold Spot
1173,2019,贵州,0.484633,Queen Contiguity,-1.840186,0.065741,-1,Not Significant
1174,2019,辽宁,0.511952,Queen Contiguity,-0.515058,0.606512,0,Not Significant
1175,2019,重庆,0.577607,Queen Contiguity,-0.694274,0.48751,0,Not Significant
1176,2019,陕西,0.545181,Queen Contiguity,-0.913754,0.360846,0,Not Significant
1177,2019,青海,0.522431,Queen Contiguity,-2.407917,0.016044,-2,Cold Spot
1178,2019,黑龙江,0.516244,Queen Contiguity,-1.002044,0.316323,0,Not Significant
1179,2019,上海,0.634019,4-Nearest Neighbors,2.29361,0.021813,2,Hot Spot
1180,2019,云南,0.463685,4-Nearest Neighbors,-1.854778,0.063628,-1,Not Significant
1181,2019,内蒙古,0.537024,4-Nearest Neighbors,2.316682,0.020521,2,Hot Spot
1182,2019,北京,0.735102,4-Nearest Neighbors,2.748059,0.005995,3,Hot Spot
1183,2019,吉林,0.51554,4-Nearest Neighbors,0.951348,0.341428,0,Not Significant
1184,2019,四川,0.519097,4-Nearest Neighbors,-1.519836,0.128552,0,Not Significant
1185,2019,天津,0.652388,4-Nearest Neighbors,2.748059,0.005995,3,Hot Spot
1186,2019,宁夏,0.538119,4-Nearest Neighbors,-0.990763,0.321801,0,Not Significant
1187,2019,安徽,0.591981,4-Nearest Neighbors,1.780211,0.075041,1,Not Significant
1188,2019,山东,0.596554,4-Nearest Neighbors,3.250748,0.001151,3,Hot Spot
1189,2019,山西,0.584477,4-Nearest Neighbors,1.457797,0.144896,0,Not Significant
1190,2019,广东,0.631258,4-Nearest Neighbors,0.167173,0.867234,0,Not Significant
1191,2019,广西,0.498959,4-Nearest Neighbors,-0.543821,0.586565,0,Not Significant
1192,2019,新疆,0.545591,4-Nearest Neighbors,-2.270076,0.023203,-2,Cold Spot
1193,2019,江苏,0.653848,4-Nearest Neighbors,2.29361,0.021813,2,Hot Spot
1194,2019,江西,0.53653,4-Nearest Neighbors,0.905,0.365466,0,Not Significant
1195,2019,河北,0.610651,4-Nearest Neighbors,2.748059,0.005995,3,Hot Spot
1196,2019,河南,0.525705,4-Nearest Neighbors,0.25168,0.801288,0,Not Significant
1197,2019,浙江,0.640056,4-Nearest Neighbors,2.413487,0.015801,2,Hot Spot
1198,2019,海南,0.566877,4-Nearest Neighbors,-0.543821,0.586565,0,Not Significant
1199,2019,湖北,0.587328,4-Nearest Neighbors,0.187296,0.851428,0,Not Significant
1200,2019,湖南,0.543166,4-Nearest Neighbors,-0.512147,0.608548,0,Not Significant
1201,2019,甘肃,0.469733,4-Nearest Neighbors,-1.488256,0.136683,0,Not Significant
1202,2019,福建,0.613097,4-Nearest Neighbors,1.189616,0.234197,0,Not Significant
1203,2019,西藏,0.410796,4-Nearest Neighbors,-2.407917,0.016044,-2,Cold Spot
1204,2019,贵州,0.484633,4-Nearest Neighbors,-1.680365,0.092886,-1,Not Significant
1205,2019,辽宁,0.511952,4-Nearest Neighbors,1.635457,0.101953,0,Not Significant
1206,2019,重庆,0.577607,4-Nearest Neighbors,-0.638473,0.523166,0,Not Significant
1207,2019,陕西,0.545181,4-Nearest Neighbors,-0.138624,0.889747,0,Not Significant
1208,2019,青海,0.522431,4-Nearest Neighbors,-2.462061,0.013814,-2,Cold Spot
1209,2019,黑龙江,0.516244,4-Nearest Neighbors,0.115376,0.908147,0,Not Significant
1210,2020,上海,0.602457,Fixed Distance Band,2.519919,0.011738,2,Hot Spot
1211,2020,云南,0.451505,Fixed Distance Band,-1.819206,0.06888,-1,Not Significant
1212,2020,内蒙古,0.539244,Fixed Distance Band,1.099447,0.271573,0,Not Significant
1213,2020,北京,0.678455,Fixed Distance Band,1.578191,0.114522,0,Not Significant
1214,2020,吉林,0.514003,Fixed Distance Band,1.03893,0.298837,0,Not Significant
1215,2020,四川,0.522168,Fixed Distance Band,-2.810483,0.004947,-3,Cold Spot
1216,2020,天津,0.549141,Fixed Distance Band,1.902438,0.057114,1,Not Significant
1217,2020,宁夏,0.529011,Fixed Distance Band,0.434457,0.663956,0,Not Significant
1218,2020,安徽,0.570763,Fixed Distance Band,3.702333,0.000214,3,Hot Spot
1219,2020,山东,0.598762,Fixed Distance Band,2.401271,0.016338,2,Hot Spot
1220,2020,山西,0.592089,Fixed Distance Band,1.117576,0.263748,0,Not Significant
1221,2020,广东,0.592478,Fixed Distance Band,0.538821,0.59001,0,Not Significant
1222,2020,广西,0.505758,Fixed Distance Band,-1.031161,0.302465,0,Not Significant
1223,2020,新疆,0.538861,Fixed Distance Band,-1.464013,0.14319,0,Not Significant
1224,2020,江苏,0.631126,Fixed Distance Band,3.143379,0.00167,3,Hot Spot
1225,2020,江西,0.543501,Fixed Distance Band,1.408179,0.159078,0,Not Significant
1226,2020,河北,0.598597,Fixed Distance Band,1.902438,0.057114,1,Not Significant
1227,2020,河南,0.514465,Fixed Distance Band,2.756599,0.005841,3,Hot Spot
1228,2020,浙江,0.620341,Fixed Distance Band,2.502564,0.01233,2,Hot Spot
1229,2020,海南,0.547922,Fixed Distance Band,-1.177737,0.238901,0,Not Significant
1230,2020,湖北,0.540453,Fixed Distance Band,1.890794,0.058652,1,Not Significant
1231,2020,湖南,0.557289,Fixed Distance Band,0.231812,0.816684,0,Not Significant
1232,2020,甘肃,0.471536,Fixed Distance Band,-1.078797,0.280678,0,Not Significant
1233,2020,福建,0.587198,Fixed Distance Band,1.690977,0.090841,1,Not Significant
1234,2020,西藏,0.450169,Fixed Distance Band,-1.377835,0.168254,0,Not Significant
1235,2020,贵州,0.489773,Fixed Distance Band,-1.742372,0.081443,-1,Not Significant
1236,2020,辽宁,0.498686,Fixed Distance Band,1.933844,0.053132,1,Not Significant
1237,2020,重庆,0.531393,Fixed Distance Band,-1.584853,0.113,0,Not Significant
1238,2020,陕西,0.516455,Fixed Distance Band,0.952171,0.34101,0,Not Significant
1239,2020,青海,0.532763,Fixed Distance Band,-2.134058,0.032838,-2,Cold Spot
1240,2020,黑龙江,0.527241,Fixed Distance Band,-1.165897,0.243656,0,Not Significant
1241,2020,上海,0.602457,Queen Contiguity,2.503259,0.012306,2,Hot Spot
1242,2020,云南,0.451505,Queen Contiguity,-2.944445,0.003235,-3,Cold Spot
1243,2020,内蒙古,0.539244,Queen Contiguity,-1.006567,0.314143,0,Not Significant
1244,2020,北京,0.678455,Queen Contiguity,2.17921,0.029316,2,Hot Spot
1245,2020,吉林,0.514003,Queen Contiguity,-1.103701,0.269723,0,Not Significant
1246,2020,四川,0.522168,Queen Contiguity,-3.211707,0.001319,-3,Cold Spot
1247,2020,天津,0.549141,Queen Contiguity,2.17921,0.029316,2,Hot Spot
1248,2020,宁夏,0.529011,Queen Contiguity,-1.339987,0.18025,0,Not Significant
1249,2020,安徽,0.570763,Queen Contiguity,1.598334,0.109969,0,Not Significant
1250,2020,山东,0.598762,Queen Contiguity,1.698981,0.089323,1,Not Significant
1251,2020,山西,0.592089,Queen Contiguity,0.263111,0.792465,0,Not Significant
1252,2020,广东,0.592478,Queen Contiguity,0.501453,0.616052,0,Not Significant
1253,2020,广西,0.505758,Queen Contiguity,-1.177737,0.238901,0,Not Significant
1254,2020,新疆,0.538861,Queen Contiguity,-1.988384,0.046769,-2,Cold Spot
1255,2020,江苏,0.631126,Queen Contiguity,2.729751,0.006338,3,Hot Spot
1256,2020,江西,0.543501,Queen Contiguity,1.537288,0.124223,0,Not Significant
1257,2020,河北,0.598597,Queen Contiguity,1.55458,0.120046,0,Not Significant
1258,2020,河南,0.514465,Queen Contiguity,0.872632,0.382864,0,Not Significant
1259,2020,浙江,0.620341,Queen Contiguity,2.41332,0.015808,2,Hot Spot
1260,2020,海南,0.547922,Queen Contiguity,-0.554856,0.578993,0,Not Significant
1261,2020,湖北,0.540453,Queen Contiguity,-0.426825,0.669507,0,Not Significant
1262,2020,湖南,0.557289,Queen Contiguity,-0.539811,0.589327,0,Not Significant
1263,2020,甘肃,0.471536,Queen Contiguity,-1.45374,0.146018,0,Not Significant
1264,2020,福建,0.587198,Queen Contiguity,1.620518,0.105121,0,Not Significant
1265,2020,西藏,0.450169,Queen Contiguity,-2.22969,0.025768,-2,Cold Spot
1266,2020,贵州,0.489773,Queen Contiguity,-1.937108,0.052732,-1,Not Significant
1267,2020,辽宁,0.498686,Queen Contiguity,-0.368336,0.712623,0,Not Significant
1268,2020,重庆,0.531393,Queen Contiguity,-1.065754,0.286535,0,Not Significant
1269,2020,陕西,0.516455,Queen Contiguity,-1.235268,0.216731,0,Not Significant
1270,2020,青海,0.532763,Queen Contiguity,-2.041535,0.041198,-2,Cold Spot
1271,2020,黑龙江,0.527241,Queen Contiguity,-0.691959,0.488963,0,Not Significant
1272,2020,上海,0.602457,4-Nearest Neighbors,2.729751,0.006338,3,Hot Spot
1273,2020,云南,0.451505,4-Nearest Neighbors,-2.181493,0.029147,-2,Cold Spot
1274,2020,内蒙古,0.539244,4-Nearest Neighbors,2.110524,0.034813,2,Hot Spot
1275,2020,北京,0.678455,4-Nearest Neighbors,2.669588,0.007594,3,Hot Spot
1276,2020,吉林,0.514003,4-Nearest Neighbors,0.32582,0.744561,0,Not Significant
1277,2020,四川,0.522168,4-Nearest Neighbors,-2.081015,0.037433,-2,Cold Spot
1278,2020,天津,0.549141,4-Nearest Neighbors,2.669588,0.007594,3,Hot Spot
1279,2020,宁夏,0.529011,4-Nearest Neighbors,-1.026517,0.304648,0,Not Significant
1280,2020,安徽,0.570763,4-Nearest Neighbors,1.937934,0.052631,1,Not Significant
1281,2020,山东,0.598762,4-Nearest Neighbors,3.03627,0.002395,3,Hot Spot
1282,2020,山西,0.592089,4-Nearest Neighbors,1.570745,0.116242,0,Not Significant
1283,2020,广东,0.592478,4-Nearest Neighbors,0.501453,0.616052,0,Not Significant
