row_id,id,field_002,year,energy_consumption,population,field_006,energy_consumption_2,energy_consumption_3
663,3,河北,2022,32538.48,7420.0,42370.4,4.38523989218329,0.767953099333497
664,4,山西,2022,21918.5,3481.0,25642.6,6.29661016949153,0.854769017182345
665,5,内蒙古,2022,27980.98,2401.0,23158.6,11.653885880883,1.20823279472852
666,6,辽宁,2022,24707.3,4197.0,28975.1,5.88689540147725,0.852708014812719
667,7,吉林,2022,7027.8,2348.0,13070.2,2.99310051107325,0.537696439228168
668,8,黑龙江,2022,12035.0,3099.0,15901.0,3.88351080993869,0.756870637066851
669,9,上海,2022,10951.01,2475.0,44652.8,4.42465050505051,0.245248002364913
670,10,江苏,2022,35823.95,8515.0,122875.6,4.20715795654727,0.291546490922526
671,11,浙江,2022,29112.3,6577.0,77715.4,4.42637980842329,0.374601430347138
672,12,安徽,2022,15882.66,6127.0,45045.0,2.59224090093031,0.352595404595405
673,13,福建,2022,,,,,
674,14,江西,2022,10785.7,4528.0,32074.7,2.38200088339223,0.336268149039586
675,15,山东,2022,48166.9,10163.0,87435.1,4.73943717406278,0.550887458240455
676,16,河南,2022,24371.0,9872.0,61345.1,2.46869935170178,0.397277044132294
677,17,湖北,2022,18627.0,5844.0,53734.9,3.18737166324435,0.346646220612674
678,18,湖南,2022,17027.6924570683,6604.0,48670.4,2.57839074153063,0.349857253218965
679,19,广东,2022,36519.0536939061,12657.0,129118.6,2.88528511447469,0.282833408152707
680,20,广西,2022,13207.0,5047.0,26300.9,2.61680206063008,0.502150116535936
681,21,海南,2022,2424.0,1027.0,6818.2,2.36027263875365,0.355519051949195
682,22,重庆,2022,8022.76,3213.0,29129.0,2.49696856520386,0.275421744653095
683,23,四川,2022,17196.117213,8374.0,56749.8,2.05351292249821,0.303016349185372
684,24,贵州,2022,10980.64,3856.0,20164.6,2.84767634854772,0.544550350614443
685,25,云南,2022,14158.53,4693.0,28954.2,3.01694651608779,0.488997451146984
686,26,陕西,2022,16099.28,3956.0,32772.7,4.06958543983822,0.491240575234875
687,27,甘肃,2022,8667.89423056423,2492.0,11201.6,3.47828821451213,0.773808583645571
688,28,青海,2022,4798.04,595.0,3610.1,8.06393277310924,1.32906013683831
689,29,宁夏,2022,9283.7,728.0,5069.6,12.7523351648352,1.83124901372889
690,30,新疆,2022,,2587.0,17741.3,,
691,1,北京,2023,7571.35,2186.0,43760.7,3.46356358645929,0.173017113528806
692,2,天津,2023,8493.12,1364.0,16737.3,6.22662756598241,0.507436683336022
693,3,河北,2023,,7393.0,43944.1,,
694,4,山西,2023,,3466.0,25698.2,,
695,5,内蒙古,2023,,2396.0,24627.0,,
696,6,辽宁,2023,,4182.0,30209.4,,
697,7,吉林,2023,7434.0,2339.0,13531.2,3.17828131680205,0.549396949272792
698,8,黑龙江,2023,12067.4945,3062.0,15883.9,3.94104980404964,0.759731205812175
699,9,上海,2023,,2487.0,47218.7,,
700,10,江苏,2023,,8526.0,128222.2,,
701,11,浙江,2023,,6627.0,82553.2,,
702,12,安徽,2023,,6121.0,47050.6,,
703,13,福建,2023,,4183.0,54355.1,,
704,14,江西,2023,11533.9,4515.0,32200.1,2.55457364341085,0.35819453976851
705,15,山东,2023,52589.3,10123.0,92068.7,5.19503111725773,0.57119629146496
706,16,河南,2023,,9815.0,59132.4,,
707,17,湖北,2023,,5838.0,55803.6,,
708,18,湖南,2023,,6568.0,50012.9,,
709,19,广东,2023,,12706.0,135673.2,,
710,20,广西,2023,,5027.0,27202.4,,
711,21,海南,2023,3027.77,1043.0,7551.2,2.90294343240652,0.400965409471342
712,22,重庆,2023,,3191.0,30145.8,,
713,23,四川,2023,,8368.0,60132.9,,
714,24,贵州,2023,,3865.0,30021.1,,
715,25,云南,2023,,4673.0,2392.7,,
716,26,陕西,2023,17169.59,3952.0,33786.1,4.34453188259109,0.508185022834834
717,27,甘肃,2023,9088.69,2465.0,11863.8,3.6870953346856,0.766085908393601
718,28,青海,2023,5035.1,594.0,3799.1,8.47659932659933,1.32534021215551
719,29,宁夏,2023,,729.0,5315.0,,
720,30,新疆,2023,,2598.0,19125.9,,
