row_id,code,year,province,province_2,province_3,income,income_2,income_3
372,31,2011,新疆,650000,新疆维吾尔自治区,5853.0,16464.0,2.812916453100974
373,1,2012,北京,110000,北京市,15365.0,40306.0,2.623234624145786
374,2,2012,天津,120000,天津市,13593.0,26586.0,1.9558596336349592
375,3,2012,河北,130000,河北省,8158.0,20222.0,2.4787938220152
376,4,2012,山西,140000,山西省,7064.0,20232.0,2.8640996602491504
377,5,2012,内蒙古,150000,内蒙古自治区,7956.0,23611.0,2.9676973353443943
378,6,2012,辽宁,210000,辽宁省,9061.0,24238.0,2.6749806864584484
379,7,2012,吉林,220000,吉林省,8741.0,19352.0,2.213934332456241
380,8,2012,黑龙江,230000,黑龙江省,8367.0,18894.0,2.2581570455360342
381,9,2012,上海,310000,上海市,17452.0,41130.0,2.356749942699977
