row_id,province,province_2,region,year,population,population_2,population_3,urbanization_rate
1,110000,北京市,北京,2000,1363.6,1057.4,306.2,0.7754473452625404
2,120000,天津市,天津,2000,1001.14,724.83,276.31,0.7240046347164233
3,130000,河北省,河北,2000,6674.27,1741.0,5382.4,0.2608524977263431
4,140000,山西省,山西,2000,3247.0,1165.31,2082.49,0.35888820449645825
5,150000,内蒙古自治区,内蒙古,2000,2372.0,1001.06,1371.3,0.42203204047217535
6,210000,辽宁省,辽宁,2000,4184.0,1872.5,2311.5,0.44753824091778205
7,220000,吉林省,吉林,2000,2681.7,1331.8,1349.9,0.49662527501211917
8,230000,黑龙江省,黑龙江,2000,3807.0,1977.4,1829.6,0.5194116101917521
9,310000,上海市,上海,2000,1608.63,1242.3300000000002,366.3,0.7722907069991235
10,320000,江苏省,江苏,2000,7327.24,3040.81,4286.43,0.41500073697599643
11,330000,浙江省,浙江,2000,4679.91,1134.4099999999999,3545.5,0.24239996068300457
12,340000,安徽省,安徽,2000,6093.0,1003.8999999999996,5089.1,0.16476284260626942
13,350000,福建省,福建,2000,3409.79,1432.0,1978.0,0.4199672120570475
14,360000,江西省,江西,2000,4149.0,1148.73,2999.81,0.27686912509038325
15,370000,山东省,山东,2000,8998.0,3432.59,7035.9,0.38148366303623027
16,410000,河南省,河南,2000,9488.0,1661.3000000000002,7826.7,0.17509485666104554
17,420000,湖北省,湖北,2000,5646.0,2285.11,3360.89,0.4047307828551187
18,430000,湖南省,湖南,2000,6562.0,1952.21,5386.2,0.2975022858884486
19,440000,广东省,广东,2000,8650.03,4757.52,3892.51,0.5500004046228741
20,450000,广西壮族自治区,广西,2000,4751.0,1337.0,3414.0,0.2814144390654599
21,460000,海南省,海南,2000,789.0,320.5,467.55,0.4062103929024081
22,500000,重庆市,重庆,2000,2848.82,1013.88,1834.94,0.3558947213232145
23,510000,四川省,四川,2000,8329.0,1387.8000000000002,6941.2,0.1666226437747629
24,520000,贵州省,贵州,2000,3755.72,896.49,2859.23,0.23869990308116687
25,530000,云南省,云南,2000,4240.8,990.6,3250.2,0.2335880022637238
26,540000,西藏自治区,西藏,2000,258.0,50.22,209.61,0.19465116279069766
27,610000,陕西省,陕西,2000,3644.0,1176.0,2468.0,0.3227222832052689
28,620000,甘肃省,甘肃,2000,2515.31,603.93,1911.38,0.24010161769324653
29,630000,青海省,青海,2000,516.5,179.54,336.96,0.3476089060987415
30,640000,宁夏回族自治区,宁夏,2000,554.0,180.39,373.94,0.32561371841155234
31,650000,新疆维吾尔自治区,新疆,2000,1849.41,624.18,1225.23,0.33750223044105954
32,110000,北京市,北京,2001,1385.1,1081.2,303.9,0.7805934589560322
33,120000,天津市,天津,2001,1004.06,616.8599999999999,387.2,0.6143656753580463
34,130000,河北省,河北,2001,6699.13,1313.5299999999997,5385.6,0.19607471417930383
35,140000,山西省,山西,2001,3271.63,1147.92,2123.71,0.35087097257330446
36,150000,内蒙古自治区,内蒙古,2001,2381.45,1036.8,1344.6,0.43536500871317896
37,210000,辽宁省,辽宁,2001,4194.0,1875.4,2318.6,0.4471626132570339
38,220000,吉林省,吉林,2001,2690.8,1340.0,1433.0,0.49799316188494125
39,230000,黑龙江省,黑龙江,2001,3811.0,1996.2,1814.8,0.5237995276830228
40,310000,上海市,上海,2001,1668.33,1304.6299999999999,363.7,0.7819975664287041
41,320000,江苏省,江苏,2001,7358.52,3134.73,4223.79,0.42600006523050826
42,330000,浙江省,浙江,2001,4728.8,1097.5,3631.3,0.23208847910675012
43,340000,安徽省,安徽,2001,6128.0,1021.8000000000002,5106.2,0.16674281984334208
44,350000,福建省,福建,2001,3445.38,1473.0,1972.0,0.42752903888685717
45,360000,江西省,江西,2001,4186.0,1272.89,2912.88,0.3040826564739608
46,370000,山东省,山东,2001,9041.0,2007.8999999999996,7033.1,0.222088264572503
47,410000,河南省,河南,2001,9555.0,1689.3999999999996,7865.6,0.17680795395081106
48,420000,湖北省,湖北,2001,5658.0,2308.5,3349.5,0.4080063626723224
49,430000,湖南省,湖南,2001,6595.85,2031.52,5413.8,0.30799972710113177
50,440000,广东省,广东,2001,8733.18,2548.1800000000003,6185.0,0.29178145875843625
51,450000,广西壮族自治区,广西,2001,4788.0,1350.0,3438.0,0.2819548872180451
52,460000,海南省,海南,2001,795.55,290.94999999999993,504.6,0.3657218276663943
53,500000,重庆市,重庆,2001,2829.21,1058.12,1771.09,0.37399839531176543
54,510000,四川省,四川,2001,8143.0,1217.1000000000004,6925.9,0.14946579884563432
55,520000,贵州省,贵州,2001,3798.51,910.12,2888.39,0.23959921126968206
56,530000,云南省,云南,2001,4287.4,1066.0,3221.4,0.2486355366889024
57,540000,西藏自治区,西藏,2001,263.55,51.77,211.78,0.19643331436160122
58,610000,陕西省,陕西,2001,3653.14,1228.0,2425.0,0.33614917577755027
59,620000,甘肃省,甘肃,2001,2523.35,618.47,1904.88,0.24509877741890743
60,630000,青海省,青海,2001,523.1,190.0,333.1,0.36321926973809976
61,640000,宁夏回族自治区,宁夏,2001,563.22,187.67,375.56,0.33320904797414863
62,650000,新疆维吾尔自治区,新疆,2001,1876.19,633.21,1242.98,0.33749780139538105
63,110000,北京市,北京,2002,1423.2,1118.0,305.2,0.7855536818437324
64,120000,天津市,天津,2002,1007.18,620.5799999999999,386.6,0.6161559999205702
65,130000,河北省,河北,2002,6735.0,1346.1999999999998,5388.8,0.1998812175204157
66,140000,山西省,山西,2002,3293.71,1254.56,2039.15,0.38089570727234634
67,150000,内蒙古自治区,内蒙古,2002,2384.05,1050.3,1333.8,0.4405528407541788
68,210000,辽宁省,辽宁,2002,4203.0,1888.5,2314.5,0.4493219129193433
69,220000,吉林省,吉林,2002,2699.4,1373.5,1443.5,0.5088167740979477
70,230000,黑龙江省,黑龙江,2002,3813.0,2004.5,1808.5,0.5257015473380541
71,310000,上海市,上海,2002,1712.97,1352.27,360.7,0.7894300542332907
72,320000,江苏省,江苏,2002,7405.5,3310.25,4095.25,0.44699885220444263
73,330000,浙江省,浙江,2002,4776.4,1112.2999999999997,3664.1,0.23287413114479522
74,340000,安徽省,安徽,2002,6144.0,1024.1000000000004,5119.9,0.1666829427083334
75,350000,福建省,福建,2002,3476.03,1587.0,1889.0,0.4565553231703984
76,360000,江西省,江西,2002,4222.0,1359.62,2862.81,0.32203221222169587
77,370000,山东省,山东,2002,9082.0,2043.8999999999996,7038.1,0.22504954855758638
78,410000,河南省,河南,2002,9613.0,1705.1000000000004,7907.9,0.17737438884843446
79,420000,湖北省,湖北,2002,5672.0,2348.2,3323.8,0.4139985895627644
80,430000,湖南省,湖南,2002,6629.0,2121.12,5420.8,0.3199758636295067
81,440000,广东省,广东,2002,8842.08,2779.58,6062.5,0.31435816007093353
82,450000,广西壮族自治区,广西,2002,4822.0,1365.0,3457.0,0.2830775611779345
83,460000,海南省,海南,2002,803.13,295.53,507.6,0.3679728063949796
84,500000,重庆市,重庆,2002,2814.83,1123.12,1691.71,0.399001005389313
85,510000,四川省,四川,2002,8110.0,1205.1000000000004,6904.9,0.14859432799013567
86,520000,贵州省,贵州,2002,3837.28,932.11,2905.17,0.24290903973648
87,530000,云南省,云南,2002,4333.1,1127.0,3206.1,0.26009092797304467
88,540000,西藏自治区,西藏,2002,268.24,53.36,214.88,0.1989263346257083
89,610000,陕西省,陕西,2002,3662.24,1268.0,2394.0,0.34623618331949846
90,620000,甘肃省,甘肃,2002,2530.76,656.99,1873.77,0.2596018587301838
91,630000,青海省,青海,2002,528.6,199.16,329.44,0.37676882330684824
92,640000,宁夏回族自治区,宁夏,2002,571.54,195.47,376.07,0.3420058088672709
93,650000,新疆维吾尔自治区,新疆,2002,1905.19,644.72,1260.47,0.33840194416304936
94,110000,北京市,北京,2003,1456.4,1151.3,305.1,0.7905108486679483
95,120000,天津市,天津,2003,1011.3,619.9,391.4,0.6129734005735192
96,130000,河北省,河北,2003,6769.44,2268.0,5383.0,0.33503509891512445
97,140000,山西省,山西,2003,3314.29,1286.28,2028.01,0.3881012222829022
98,150000,内蒙古自治区,内蒙古,2003,2385.78,1067.4,1318.4,0.44740085003646607
99,210000,辽宁省,辽宁,2003,4210.0,1884.4,2325.6,0.4476009501187649
100,220000,吉林省,吉林,2003,2703.7,1399.7,1439.4,0.5176979694492733
101,230000,黑龙江省,黑龙江,2003,3815.0,2006.3,1808.7,0.5258977719528178
102,310000,上海市,上海,2003,1765.84,1409.94,355.9,0.7984528609613556
103,320000,江苏省,江苏,2003,7457.7,3487.97,3969.73,0.46770049747241105
104,330000,浙江省,浙江,2003,4856.8,1144.7000000000003,3712.1,0.23569016636468462
105,340000,安徽省,安徽,2003,6163.0,1020.3000000000002,5142.7,0.16555249067012823
106,350000,福建省,福建,2003,3501.98,1624.0,1878.0,0.46373765698262126
107,360000,江西省,江西,2003,4254.0,1447.29,2806.94,0.34021861777150914
108,370000,山东省,山东,2003,9125.0,2080.6000000000004,7044.4,0.22801095890410963
109,410000,河南省,河南,2003,9667.0,1730.8999999999996,7936.1,0.17905244646736315
110,420000,湖北省,湖北,2003,5685.0,2387.7,3297.3,0.42
111,430000,湖南省,湖南,2003,6662.8,2232.04,5425.9,0.335000300174101
112,440000,广东省,广东,2003,8962.69,2787.8900000000003,6174.8,0.3110550515526031
113,450000,广西壮族自治区,广西,2003,4857.0,1411.0,3446.0,0.290508544368952
114,460000,海南省,海南,2003,810.52,299.12,511.4,0.36904703153531065
115,500000,重庆市,重庆,2003,2803.19,1174.55,1628.64,0.4190047767008301
116,510000,四川省,四川,2003,8176.0,1303.8999999999996,6872.1,0.15947896281800386
117,520000,贵州省,贵州,2003,3869.66,958.52,2911.14,0.24770134843888095
118,530000,云南省,云南,2003,4375.6,1163.9,3211.7,0.2659978060151751
119,540000,西藏自治区,西藏,2003,272.16,55.0,217.16,0.20208700764256318
120,610000,陕西省,陕西,2003,3671.74,1305.0,2367.0,0.3554173225773067
121,620000,甘肃省,甘肃,2003,2537.19,694.68,1842.51,0.2737989665732562
122,630000,青海省,青海,2003,533.8,203.8,330.0,0.3817909329336831
123,640000,宁夏回族自治区,宁夏,2003,580.19,214.23,365.96,0.3692411106706423
124,650000,新疆维吾尔自治区,新疆,2003,1933.95,665.11,1268.84,0.3439127174952817
125,110000,北京市,北京,2004,1492.7,1187.2,305.5,0.7953373082334025
126,120000,天津市,天津,2004,1023.67,628.47,395.2,0.6139380855158402
127,130000,河北省,河北,2004,6808.75,2440.0,5389.9,0.3583624013218285
128,140000,山西省,山西,2004,3335.07,1321.65,2013.42,0.3962885336739559
129,150000,内蒙古自治区,内蒙古,2004,2392.66,1097.3,1295.4,0.45861091839208246
130,210000,辽宁省,辽宁,2004,4217.0,1878.1,2338.9,0.44536400284562483
131,220000,吉林省,吉林,2004,2708.5,1416.5,1440.1,0.5229832010337825
132,230000,黑龙江省,黑龙江,2004,3816.8,2014.5,1802.3,0.5277981555229512
133,310000,上海市,上海,2004,1834.98,1487.08,347.9,0.810406652933547
134,320000,江苏省,江苏,2004,7522.95,3624.56,3898.39,0.48180035757249484
135,330000,浙江省,浙江,2004,4925.2,1190.3999999999996,3734.8,0.24169576869974818
136,340000,安徽省,安徽,2004,6228.0,1029.8000000000002,5198.2,0.16535003211303792
137,350000,福建省,福建,2004,3529.1,1681.0,1848.0,0.4763254087444391
138,360000,江西省,江西,2004,4284.0,1524.09,2759.47,0.35576330532212885
139,370000,山东省,山东,2004,9180.0,2137.5,7042.5,0.23284313725490197
140,410000,河南省,河南,2004,9717.0,1748.1999999999998,7968.8,0.1799114953174848
141,420000,湖北省,湖北,2004,5698.0,2427.3,3270.7,0.425991575991576
142,430000,湖南省,湖南,2004,6698.0,2377.68,5455.8,0.35498357718722007
143,440000,广东省,广东,2004,9110.66,2856.16,6254.5,0.3134964975095108
144,450000,广西壮族自治区,广西,2004,4889.0,1550.0,3339.0,0.31703824913070155
145,460000,海南省,海南,2004,817.83,298.23,519.6,0.36466013719232604
146,500000,重庆市,重庆,2004,2793.32,1215.42,1577.9,0.43511663540160095
147,510000,四川省,四川,2004,8090.0,1204.3000000000002,6885.7,0.14886279357231152
148,520000,贵州省,贵州,2004,3903.7,1025.89,2877.81,0.26279939544534675
149,530000,云南省,云南,2004,4415.2,1240.7,3174.5,0.281006522920819
150,540000,西藏自治区,西藏,2004,276.35,56.7,219.65,0.20517459743079428
151,610000,陕西省,陕西,2004,3681.23,1338.0,2343.0,0.36346547213838853
152,620000,甘肃省,甘肃,2004,2541.48,727.12,1814.36,0.2861010120087508
153,630000,青海省,青海,2004,538.6,207.51,331.09,0.38527664314890453
154,640000,宁夏回族自治区,宁夏,2004,587.71,238.61,349.1,0.4059995576049412
155,650000,新疆维吾尔自治区,新疆,2004,1963.11,690.11,1273.0,0.351539139426726
156,110000,北京市,北京,2005,1538.0,1286.1,251.9,0.8362158647594278
157,120000,天津市,天津,2005,1042.53,783.4,259.6,0.7514412055288576
158,130000,河北省,河北,2005,6850.83,2582.08,4269.0,0.3769003171878444
159,140000,山西省,山西,2005,3355.21,1412.81,1942.4,0.4210794555333347
160,150000,内蒙古自治区,内蒙古,2005,2403.11,1134.3,1268.8,0.47201334936811046
161,210000,辽宁省,辽宁,2005,4221.0,2478.0,1743.0,0.5870646766169154
162,220000,吉林省,吉林,2005,2716.0,1426.5,1289.5,0.5252209131075111
163,230000,黑龙江省,黑龙江,2005,3819.95,2028.4,1791.6,0.5310017146821294
164,310000,上海市,上海,2005,1890.26,1684.0,206.0,0.8908827357083152
165,320000,江苏省,江苏,2005,7588.24,3832.0,3756.0,0.5049919348887225
166,330000,浙江省,浙江,2005,4990.9,2796.0,2195.0,0.560219599671402
167,340000,安徽省,安徽,2005,6120.09,2173.0,3947.0,0.3550601380045065
168,350000,福建省,福建,2005,3557.4,1758.0,1799.0,0.4941811435317929
169,360000,江西省,江西,2005,4311.24,1599.47,2711.77,0.3709999907219269
170,370000,山东省,山东,2005,9248.18,4162.0,5086.4,0.45003449327327105
171,410000,河南省,河南,2005,9380.0,2874.97,6505.0,0.3065
172,420000,湖北省,湖北,2005,5710.0,2466.7,3243.3,0.43199649737302975
173,430000,湖南省,湖南,2005,6326.0,2341.0,3985.0,0.37006006955422066
174,440000,广东省,广东,2005,9194.0,5578.92,3615.08,0.6068000870132695
175,450000,广西壮族自治区,广西,2005,4660.0,1567.0,3093.0,0.33626609442060085
176,460000,海南省,海南,2005,828.0,374.26,454.0,0.4520048309178744
177,500000,重庆市,重庆,2005,2798.0,1265.95,1532.05,0.4524481772694782
178,510000,四川省,四川,2005,8212.0,2709.0,5502.0,0.32988309790550413
179,520000,贵州省,贵州,2005,3730.0,1002.25,2727.75,0.26869973190348523
180,530000,云南省,云南,2005,4450.4,1312.9,3137.5,0.2950071903649111
181,540000,西藏自治区,西藏,2005,280.31,58.45,221.86,0.20851913952409834
182,610000,陕西省,陕西,2005,3690.19,1374.0,2316.0,0.37233855167349106
183,620000,甘肃省,甘肃,2005,2545.1,764.04,1781.06,0.30020038505363245
184,630000,青海省,青海,2005,543.2,213.21,329.99,0.39250736377025036
185,640000,宁夏回族自治区,宁夏,2005,596.2,252.07,344.13,0.4227943643072794
186,650000,新疆维吾尔自治区,新疆,2005,2010.35,746.85,1263.5,0.37150247469346137
187,110000,北京市,北京,2006,1601.0,1350.2,250.8,0.8433479075577764
188,120000,天津市,天津,2006,1075.0,814.1,260.9,0.7573023255813953
189,130000,河北省,河北,2006,6897.86,2674.3,4224.0,0.3876999533188555
190,140000,山西省,山西,2006,3374.55,1451.39,1923.16,0.43009882799188043
191,150000,内蒙古自治区,内蒙古,2006,2415.05,1174.7,1240.4,0.4864081488996087
192,210000,辽宁省,辽宁,2006,4271.0,2519.46,1751.54,0.5898993210021073
193,220000,吉林省,吉林,2006,2723.0,1442.37,1280.63,0.5296988615497612
194,230000,黑龙江省,黑龙江,2006,3823.01,2045.31,1777.7,0.5349999084491016
195,310000,上海市,上海,2006,1964.11,1742.0,222.0,0.8869157022773674
196,320000,江苏省,江苏,2006,7655.66,3973.29,3682.0,0.5190003213308846
197,330000,浙江省,浙江,2006,5071.8,2866.0,2206.0,0.5650853740289443
198,340000,安徽省,安徽,2006,6110.0,2266.81,3843.19,0.371
199,350000,福建省,福建,2006,3584.52,1807.0,1778.0,0.5041121265887761
200,360000,江西省,江西,2006,4339.13,1678.37,2660.75,0.3867987361521779
201,370000,山东省,山东,2006,9308.91,4291.45,5017.55,0.4610045644441723
202,410000,河南省,河南,2006,9392.0,3049.58,6342.42,0.3246997444633731
203,420000,湖北省,湖北,2006,5693.0,2493.53,3199.47,0.4379992973827508
204,430000,湖南省,湖南,2006,6342.0,2454.99,3887.01,0.38710028382213807
205,440000,广东省,广东,2006,9442.07,5948.5,3493.57,0.6299995657731833
206,450000,广西壮族自治区,广西,2006,4719.0,1634.66,3084.34,0.3463996609451155
207,460000,海南省,海南,2006,835.88,385.4,450.6,0.4610709671244676
208,500000,重庆市,重庆,2006,2808.0,1311.34,1496.66,0.46700142450142446
209,510000,四川省,四川,2006,8169.0,2801.97,5367.03,0.34300036724201244
210,520000,贵州省,贵州,2006,3690.0,1013.27,2676.73,0.27459891598915986
211,530000,云南省,云南,2006,4483.0,1367.32,3115.69,0.3050011153245594
212,540000,西藏自治区,西藏,2006,285.08,60.25,224.83,0.21134418408867686
213,610000,陕西省,陕西,2006,3699.25,1447.0,2252.0,0.3911603703453403
214,620000,甘肃省,甘肃,2006,2546.79,791.8,1754.99,0.3109011736342612
215,630000,青海省,青海,2006,547.7,215.02,332.68,0.392587182764287
216,640000,宁夏回族自治区,宁夏,2006,603.73,259.36,344.37,0.42959601146207743
217,650000,新疆维吾尔自治区,新疆,2006,2050.0,777.77,1272.23,0.3794
218,110000,北京市,北京,2007,1676.0,1416.2,259.8,0.8449880668257757
219,120000,天津市,天津,2007,1115.0,850.89,264.11,0.7631300448430494
220,130000,河北省,河北,2007,6943.19,2794.63,4148.0,0.402499427496583
221,140000,山西省,山西,2007,3392.58,1493.75,1898.83,0.44029912338102567
222,150000,内蒙古自治区,内蒙古,2007,2428.83,1218.0,1210.8,0.5014760193179432
223,210000,辽宁省,辽宁,2007,4298.0,2544.42,1753.58,0.5920009306654258
224,220000,吉林省,吉林,2007,2729.82,1451.27,1278.73,0.5316357855096673
225,230000,黑龙江省,黑龙江,2007,3824.03,2061.14,1762.86,0.5389968174935865
226,310000,上海市,上海,2007,2063.59,1830.0,233.0,0.8868040647609263
227,320000,江苏省,江苏,2007,7723.13,4108.7,3614.0,0.5319993318771016
228,330000,浙江省,浙江,2007,5154.9,2949.0,2206.0,0.5720770529011232
229,340000,安徽省,安徽,2007,6118.0,2367.67,3750.33,0.3870006538084341
230,350000,福建省,福建,2007,3611.64,1856.0,1756.0,0.5138939650685007
231,360000,江西省,江西,2007,4368.41,1738.63,2629.78,0.398000645543802
232,370000,山东省,山东,2007,9366.97,4379.07,4987.93,0.467501230387201
233,410000,河南省,河南,2007,9360.0,3214.22,6145.78,0.3433995726495726
234,420000,湖北省,湖北,2007,5699.0,2524.66,3174.34,0.44300052640814175
235,430000,湖南省,湖南,2007,6355.0,2570.6,3784.4,0.40450039339103067
236,440000,广东省,广东,2007,9659.52,6099.02,3560.5,0.6313999039289737
237,450000,广西壮族自治区,广西,2007,4768.0,1727.92,3040.08,0.3623993288590604
238,460000,海南省,海南,2007,845.03,398.84,446.16,0.4719832431984663
239,500000,重庆市,重庆,2007,2816.0,1361.35,1454.65,0.48343394886363633
240,510000,四川省,四川,2007,8127.0,2893.21,5233.79,0.35599975390673066
241,520000,贵州省,贵州,2007,3631.98,1025.68,2606.32,0.28240243613676286
242,530000,云南省,云南,2007,4514.0,1426.42,3087.58,0.31599911386796636
243,540000,西藏自治区,西藏,2007,288.83,62.1,226.73,0.21500536647855142
244,610000,陕西省,陕西,2007,3708.37,1506.0,2202.0,0.40610834409727187
245,620000,甘肃省,甘肃,2007,2548.19,822.0,1726.0,0.3225819110819837
246,630000,青海省,青海,2007,551.6,221.02,330.58,0.4006889050036258
247,640000,宁夏回族自治区,宁夏,2007,610.25,268.66,341.6,0.44024580090127
248,650000,新疆维吾尔自治区,新疆,2007,2095.19,820.27,1274.92,0.39150148673867285
249,110000,北京市,北京,2008,1771.0,1503.6,267.4,0.8490118577075099
250,120000,天津市,天津,2008,1176.0,908.22,267.78,0.772295918367347
251,130000,河北省,河北,2008,6988.82,2928.32,4061.0,0.41900063243866636
252,140000,山西省,山西,2008,3410.64,1538.58,1872.08,0.4511118147913588
253,150000,内蒙古自治区,内蒙古,2008,2444.33,1264.1,1180.2,0.5171560304868819
254,210000,辽宁省,辽宁,2008,4315.0,2591.0,1723.72,0.6004634994206257
255,220000,吉林省,吉林,2008,2734.21,1454.87,1279.24,0.532098851222108
256,230000,黑龙江省,黑龙江,2008,3825.04,2119.27,1706.12,0.5540517223349298
257,310000,上海市,上海,2008,2140.64,1897.0,244.0,0.8861835712684057
258,320000,江苏省,江苏,2008,7762.48,4215.17,3547.0,0.5430184683245561
259,330000,浙江省,浙江,2008,5212.4,3002.0,2210.0,0.5759343104903691
260,340000,安徽省,安徽,2008,6135.0,2485.0,3650.33,0.4050529747351263
261,350000,福建省,福建,2008,3638.76,1929.0,1710.0,0.5301256471984962
262,360000,江西省,江西,2008,4400.1,1820.0,2580.0,0.4136269630235676
263,370000,山东省,山东,2008,9417.23,4482.6,4934.63,0.4759998428412602
264,410000,河南省,河南,2008,9429.0,3397.27,6031.73,0.36030013787252096
265,420000,湖北省,湖北,2008,5711.0,2581.37,3129.63,0.4519996497986342
266,430000,湖南省,湖南,2008,6380.0,2689.17,3690.83,0.4215
267,440000,广东省,广东,2008,9893.48,6269.5,3623.98,0.6337001742561769
268,450000,广西壮族自治区,广西,2008,4816.0,1837.79,2978.21,0.38160091362126247
269,460000,海南省,海南,2008,854.18,410.0,444.0,0.4799925074340303
270,500000,重庆市,重庆,2008,2839.0,1419.09,1419.91,0.49985558295174354
271,510000,四川省,四川,2008,8138.0,3044.0,5094.0,0.37404767756205454
272,520000,贵州省,贵州,2008,3595.98,1046.79,2549.21,0.29110006173560476
273,530000,云南省,云南,2008,4543.0,1499.19,3043.81,0.33
274,540000,西藏自治区,西藏,2008,292.33,64.01,228.32,0.21896486847056412
275,610000,陕西省,陕西,2008,3717.6,1565.0,2153.0,0.4209705186141597
276,620000,甘肃省,甘肃,2008,2550.88,856.0,1695.0,0.3355704697986577
277,630000,青海省,青海,2008,554.3,226.49,327.81,0.40860544831318785
278,640000,宁夏回族自治区,宁夏,2008,617.69,277.82,339.87,0.44977253962343566
279,650000,新疆维吾尔自治区,新疆,2008,2130.81,844.65,1286.0,0.3963985526630718
280,110000,北京市,北京,2009,1860.0,1581.1,278.9,0.8500537634408601
281,120000,天津市,天津,2009,1228.16,958.09,270.07,0.7801019411151642
282,130000,河北省,河北,2009,7034.4,3076.85,3957.0,0.4374004890253611
283,140000,山西省,山西,2009,3427.36,1576.09,1851.27,0.459855398907614
284,150000,内蒙古自治区,内蒙古,2009,2458.22,1312.69,1145.53,0.534000211535176
285,210000,辽宁省,辽宁,2009,4341.0,2620.0,1721.0,0.6035475696844045
286,220000,吉林省,吉林,2009,2739.55,1460.73,1278.82,0.5332007081454984
287,230000,黑龙江省,黑龙江,2009,3826.01,2123.43,1702.57,0.5549985494026414
288,310000,上海市,上海,2009,2210.28,1958.0,252.0,0.8858606149447128
289,320000,江苏省,江苏,2009,7810.27,4342.51,3468.0,0.5559999846356144
290,330000,浙江省,浙江,2009,5275.5,3055.0,2221.0,0.5790920291915458
291,340000,安徽省,安徽,2009,6131.0,2581.15,3549.85,0.42099983689447074
292,350000,福建省,福建,2009,3665.88,2019.0,1647.0,0.5507545255163835
293,360000,江西省,江西,2009,4432.16,1913.81,2518.35,0.4318007472654417
294,370000,山东省,山东,2009,9470.31,4576.05,4894.25,0.48319959959072095
295,410000,河南省,河南,2009,9487.05,3576.6,5910.0,0.37699811848783343
296,420000,湖北省,湖北,2009,5720.0,2631.2,3088.8,0.45999999999999996
297,430000,湖南省,湖南,2009,6406.0,2767.39,3638.61,0.4319996877926943
298,440000,广东省,广东,2009,10130.19,6422.54,3707.65,0.6339999545911774
299,450000,广西壮族自治区,广西,2009,4856.0,1903.55,2952.45,0.3919995881383855
300,460000,海南省,海南,2009,864.07,425.0,439.55,0.4918582985174812
