row_id,model,params_json,alpha,cat_depth,cat_iterations,cat_l2_leaf_reg,cat_learning_rate,xgb_colsample_bytree,xgb_learning_rate,xgb_max_depth,xgb_n_estimators,xgb_subsample,train_r2,train_mae,train_rmse,field_016,val_r2,val_mae,val_rmse,field_020,test_r2,test_mae,test_rmse,field_024
1,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.3,6,500,5,0.05,0.8,0.05,5,500,1.0,0.9989330566152158,0.002494745732888723,0.003208227415859295,0.5689518148526268,0.532240598140024,0.0292569748449938,0.03374247650878084,5.071575031997157,0.7439683731286472,0.02270160654966821,0.0277365086349893,4.18464986840254
2,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.3,6,500,3,0.05,0.8,0.05,5,500,1.0,0.9992675404371505,0.002074087653737323,0.002658191622416781,0.4726380592744918,0.531240010447197,0.02926753185041061,0.03377854662364075,5.07418032797779,0.7390604824049427,0.02302272973894895,0.0280010883918078,4.247222359613255
3,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.3,6,500,5,0.05,0.8,0.05,5,300,1.0,0.9980566801962354,0.003351840933771355,0.004329787641039372,0.7616703041370626,0.529577516705616,0.02930131204841955,0.03383839272906127,5.079482305818782,0.7408473490158484,0.02285283058347513,0.0279050505029831,4.217484504542109
4,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.3,6,500,3,0.05,0.8,0.05,5,300,1.0,0.9985081774986603,0.002927554657893819,0.00379361308762362,0.6651805646365161,0.5285661773467558,0.02931186905383636,0.03387474699171186,5.082087601799414,0.7360129519837546,0.02316172204047787,0.02816412704921539,4.277699512279279
5,CATBOOST_XGBOOST,"{""alpha"": 0.5, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.5,6,500,5,0.05,0.8,0.05,5,500,1.0,0.9977439548606631,0.003658963726015829,0.004665179414974718,0.8356991152113474,0.5247518684219861,0.02938660819780623,0.0340115089748432,5.10436967111648,0.7430702269195542,0.02246604644992539,0.02778511519114089,4.12734301333348
6,CATBOOST_XGBOOST,"{""alpha"": 0.5, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.5,6,500,3,0.05,0.8,0.05,5,500,1.0,0.9985646463202068,0.002938500349446419,0.003721122109568229,0.6710510508525627,0.5240057041241102,0.02945427855371644,0.03403819842249923,5.119377081793966,0.7364776638611898,0.02295117399398746,0.02813932664799395,4.221071925952204
7,CATBOOST_XGBOOST,"{""alpha"": 0.5, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.5,6,500,5,0.05,0.8,0.05,5,300,1.0,0.9969431171080847,0.004233493833046324,0.005430425486562361,0.9652978812660584,0.5228676492873832,0.02941927466758017,0.03407886509649745,5.11036133621325,0.7409490248367374,0.02256174806941529,0.02789957583920127,4.14728726639855
8,CATBOOST_XGBOOST,"{""alpha"": 0.5, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.5,6,500,3,0.05,0.8,0.05,5,300,1.0,0.9979031104247437,0.00351371179065717,0.004497614604790791,0.8007969947025798,0.522108685061728,0.02948694502349038,0.03410595858744473,5.125368746890737,0.7344439535534927,0.02306936183297254,0.02824769934223464,4.246351684123557
9,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 300, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.3,6,300,5,0.05,0.8,0.05,5,500,1.0,0.9979329951979067,0.003505493260355103,0.004465449692737472,0.8056841146299398,0.5207621214622911,0.02957730330740625,0.03415397529635773,5.124664377011434,0.7391223976394414,0.02299714432514178,0.02799776617211473,4.240933330330225
10,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 300, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.3,6,300,3,0.05,0.8,0.05,5,500,1.0,0.9983837641610721,0.003129396267677351,0.003948633489563582,0.7160167857076887,0.5192454680930861,0.02973134819650302,0.03420797647806095,5.153039325246049,0.7363542764567061,0.02317236387881328,0.02814591362692393,4.273418141341594
11,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 300, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.3,6,300,5,0.05,0.8,0.05,5,300,1.0,0.9968000472617602,0.004326726938165357,0.005556051213577835,0.989889533428682,0.518058138695743,0.02962164051083199,0.03425019250172182,5.132571650833059,0.7357676871781067,0.0231483683589487,0.02817720736035429,4.273767966469793
12,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.3,6,500,5,0.05,1.0,0.05,5,500,1.0,0.9989136154860501,0.002516804235351004,0.003237324554788542,0.5737153956273718,0.5166253804113394,0.02965783382975476,0.03430106568119416,5.143268742316255,0.74413431627202,0.02257826531699244,0.02772751867246484,4.180239418275849
13,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.03, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.3,6,500,5,0.05,1.0,0.03,5,500,1.0,0.9980167933967333,0.003362286469959739,0.004373996569783691,0.771192862305661,0.5165523520673843,0.02935201685450126,0.03430365668961303,5.091591501596211,0.7404076152285223,0.02275569488537544,0.02792871530555274,4.215653826505116
14,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 300, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.3,6,300,3,0.05,0.8,0.05,5,300,1.0,0.9973504395785953,0.003960386829641162,0.005055700892223021,0.902843671208272,0.5164769604656053,0.02977568539992877,0.03430633133992585,5.160946599067676,0.7330778662744704,0.0233235879126202,0.02832026278567582,4.306252777481162
15,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.3,6,500,3,0.05,1.0,0.05,5,500,1.0,0.9992516549202073,0.002091314867731103,0.002686862314500028,0.4762918452877995,0.5156481629200926,0.02966681147630691,0.03433572066287571,5.145566430709398,0.7385354885038808,0.02289986585656395,0.02802924245241666,4.242700153267518
16,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.03, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.3,6,500,3,0.05,1.0,0.03,5,500,1.0,0.9984764169464883,0.002932169829424945,0.003833782979442156,0.6730618286287672,0.5156094191131968,0.02936257385991807,0.03433709391040701,5.094196797576844,0.734968952005579,0.02307251811872684,0.02821976298844515,4.277193807166492
17,CATBOOST_XGBOOST,"{""alpha"": 0.5, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.5,6,500,5,0.05,1.0,0.05,5,500,1.0,0.9977240147981822,0.003675897889370419,0.004685750662113883,0.8391748815900345,0.5152513696452834,0.02961279797073514,0.03434978212896864,5.142286391808568,0.7468595563538427,0.02230589534909281,0.02757945967448286,4.110344057384451
18,CATBOOST_XGBOOST,"{""alpha"": 0.5, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.03, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.5,6,500,5,0.05,1.0,0.03,5,500,1.0,0.9969063667908781,0.00426190915739204,0.005462970669024594,0.9762643584313492,0.5145543935042747,0.02938408533507959,0.03437446747889448,5.103964121018296,0.7436425219222134,0.02240897325039978,0.02775415313673383,4.131482146819968
19,CATBOOST_XGBOOST,"{""alpha"": 0.5, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.5,6,500,3,0.05,1.0,0.05,5,500,1.0,0.9985489391878679,0.002953678766192659,0.003741426905200077,0.6742920736038707,0.5145330288984552,0.02968046832664536,0.03437522388585134,5.157293802486053,0.7394444478760301,0.02282746993437023,0.02798047938397196,4.211774579727188
20,CATBOOST_XGBOOST,"{""alpha"": 0.5, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.03, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.5,6,500,3,0.05,1.0,0.03,5,500,1.0,0.9978760341127009,0.003528486028485073,0.004526559432217688,0.8085649058187132,0.5138768681131392,0.0294517556909898,0.03439844694610528,5.118971531695781,0.7364180863919554,0.0229305478356772,0.02814250735583887,4.232912669162705
21,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.3,6,500,5,0.05,1.0,0.05,5,300,1.0,0.9979717610046343,0.003418302978142909,0.004423377681813302,0.7836568338838165,0.5137968313334373,0.0296707199694091,0.03440127856162375,5.143688591262921,0.7434713445781436,0.02262193853749359,0.02776341771806295,4.188657961508734
22,CATBOOST_XGBOOST,"{""alpha"": 0.5, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.5,6,500,5,0.05,1.0,0.05,5,300,1.0,0.9968671130483695,0.004294635026039142,0.005497520027527613,0.9835948138068629,0.5133892826658286,0.02960928105635209,0.03441569358331532,5.139887699855115,0.746246568201371,0.02234094416204106,0.02761283178132638,4.117034642051968
23,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.3,6,500,3,0.05,1.0,0.05,5,300,1.0,0.9984364450926566,0.003002705838214724,0.003883747857702493,0.6882053118485552,0.5128760867130303,0.02967969761596125,0.03443383677226694,5.145986279656067,0.7380158413403688,0.02293876177084499,0.02805708196012326,4.250197942170108
24,CATBOOST_XGBOOST,"{""alpha"": 0.5, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.5,6,500,3,0.05,1.0,0.05,5,300,1.0,0.9978428050056574,0.003577498136561065,0.004561830664047218,0.8193579007274316,0.5127381686147539,0.0296769514122623,0.03443871100760585,5.1548951105326,0.7390020855867921,0.02286251874731848,0.02800422146073962,4.218465164394705
25,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.03, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.3,6,500,5,0.05,1.0,0.03,5,300,1.0,0.9961716779055334,0.004634151754910814,0.006077132328634153,1.066010433328813,0.5117058149942408,0.0295221203390857,0.03447517406943149,5.119747982472147,0.7380696364459445,0.02292908992430832,0.02805420123026831,4.248580390222983
26,CATBOOST_XGBOOST,"{""alpha"": 0.5, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.03, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.5,6,500,5,0.05,1.0,0.03,5,300,1.0,0.9954292078931134,0.005144729527009294,0.006640338101379002,1.181028540281337,0.5109903440010792,0.02950653538684872,0.03450042212579607,5.124371693274556,0.741611047291733,0.02254921512840683,0.02786390339826393,4.157881427712955
27,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.03, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.3,6,500,3,0.05,1.0,0.03,5,300,1.0,0.9968248085904063,0.004199715937957121,0.005534513022811388,0.9667335741928323,0.5109428655681255,0.02953267734450251,0.03450209692526191,5.12235327845278,0.7329137094651389,0.02324591315765972,0.02832896991190073,4.310120370884358
28,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.03, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.3,6,500,3,0.03,0.8,0.05,5,500,1.0,0.9984598724625576,0.002994201901650166,0.003854542169229579,0.6861691588221546,0.5107973707233783,0.02997206396358966,0.03450722874277715,5.189864438475589,0.7365923470194191,0.02313587157238035,0.02813320295829467,4.272991425254047
29,CATBOOST_XGBOOST,"{""alpha"": 0.7, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.7,6,500,3,0.05,0.8,0.05,5,500,1.0,0.9976052066061917,0.003818258117111642,0.004806494879102171,0.873017288215495,0.5107851435568436,0.02985427650764813,0.03450765997819052,5.20916312650801,0.7263073305862789,0.02306649707279433,0.02867718827794971,4.237245847360676
30,CATBOOST_XGBOOST,"{""alpha"": 0.7, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.7,6,500,5,0.05,0.8,0.05,5,500,1.0,0.996087732695988,0.004837135404197752,0.006143398937643853,1.105674813557179,0.5105396965350154,0.02975953800937384,0.03451631541880879,5.18815275155953,0.7333147645278766,0.02243724036076926,0.02830769262157639,4.11787077055622
31,CATBOOST_XGBOOST,"{""alpha"": 0.5, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.03, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.5,6,500,3,0.05,1.0,0.03,5,300,1.0,0.9966292409510216,0.004412406766224018,0.005702408334334756,1.013345917705745,0.5105270837800165,0.02957420574275893,0.03451676013620694,5.139379103952041,0.7347232009179783,0.02307078971368425,0.0282328434003599,4.259311950055691
32,CATBOOST_XGBOOST,"{""alpha"": 0.7, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.7,6,500,3,0.05,0.8,0.05,5,300,1.0,0.9971368041534471,0.004154683978731507,0.005255571948263331,0.9488045346368882,0.5096546693558133,0.02987387586076162,0.03454750699919945,5.212758035325506,0.7251729675743639,0.02312195599020704,0.02873655542250817,4.248746844735467
33,CATBOOST_XGBOOST,"{""alpha"": 0.7, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.7,6,500,5,0.05,0.8,0.05,5,300,1.0,0.9955023165026712,0.005173804042536729,0.006587018810060973,1.181580150076246,0.509419974820252,0.02977913736248732,0.03455577376614598,5.191747660377026,0.732106907074288,0.02249269927818196,0.02837172509436122,4.129371767931011
34,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.03, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.3,6,500,3,0.03,0.8,0.05,5,300,1.0,0.9974382115475604,0.003840029890122258,0.004971255563937209,0.8758568550385003,0.5078157841524285,0.03001640116701541,0.03461222613245583,5.197771712297214,0.7332473316622403,0.02327270781403067,0.0283112712752237,4.303053029621903
35,CATBOOST_XGBOOST,"{""alpha"": 0.7, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.7,6,500,3,0.05,1.0,0.05,5,500,1.0,0.9975931658367528,0.003828040701349461,0.00481856300429774,0.8750855581861804,0.5061001679022643,0.02998999027526896,0.03467249791591342,5.231913144748363,0.7300924715838142,0.02288993176897503,0.02847819661658528,4.208746817010326
36,CATBOOST_XGBOOST,"{""alpha"": 0.7, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.7,6,500,5,0.05,1.0,0.05,5,500,1.0,0.9960721362610568,0.004847329757202093,0.006155632229922181,1.107750302063745,0.5058313506386474,0.02989525177699466,0.03468193231689359,5.210902769799882,0.737790842248498,0.0222488999781001,0.02806912746541414,4.087538398739153
37,CATBOOST_XGBOOST,"{""alpha"": 0.5, ""cat_depth"": 6, ""cat_iterations"": 300, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.5,6,300,5,0.05,0.8,0.05,5,500,1.0,0.9951960431917203,0.005383130710939597,0.006807599618208275,1.2396265264941,0.5053457095901808,0.02986933182057471,0.03469896985453087,5.182372612063858,0.7348958597445436,0.02289605038188374,0.02822365404970927,4.208617030655507
38,CATBOOST_XGBOOST,"{""alpha"": 0.7, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.03, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.7,6,500,3,0.05,1.0,0.03,5,500,1.0,0.9971179249439184,0.004168997560815747,0.005272870454293859,0.9546234624960244,0.5053293299406704,0.02985276331876303,0.03469954434895116,5.208919882365879,0.727989357733746,0.02295936300853383,0.02858893208104172,4.223229298975663
39,CATBOOST_XGBOOST,"{""alpha"": 0.7, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.7,6,500,3,0.05,1.0,0.05,5,300,1.0,0.9970951806985775,0.004193598891666059,0.005293635316489883,0.9599924853790542,0.5051343476688196,0.02998788079959479,0.03470638236242031,5.230474038109694,0.7297843258397422,0.02291525300775941,0.02849444835268974,4.213779501318373
40,CATBOOST_XGBOOST,"{""alpha"": 0.7, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.03, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.7,6,500,5,0.05,1.0,0.03,5,500,1.0,0.995475311268636,0.005193750454596541,0.006606764282160997,1.188785239722934,0.5050262281301529,0.02975802482048873,0.03471017352583397,5.187909507417398,0.7355275640599879,0.02234255473756867,0.02819000757837809,4.106632363552869
41,CATBOOST_XGBOOST,"{""alpha"": 0.7, ""cat_depth"": 6, ""cat_iterations"": 500, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 300, ""xgb_subsample"": 1.0}",0.7,6,500,5,0.05,1.0,0.05,5,300,1.0,0.9954475063395188,0.005209990002366317,0.006627032997858958,1.192076120312955,0.5048090568643913,0.02989314230132049,0.03471778728851514,5.209463663161214,0.7373393713441092,0.02227744148127289,0.02809328174045861,4.093188797029901
42,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 300, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.03, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.3,6,300,3,0.03,0.8,0.05,5,500,1.0,0.9968018522085765,0.004387943192462075,0.005554484035512174,1.012685922708483,0.5047711941686911,0.03023466806342819,0.03471911453804137,5.234572083338271,0.7360345243422861,0.02322179561159814,0.02816297627484272,4.290814971749554
43,CATBOOST_XGBOOST,"{""alpha"": 0.3, ""cat_depth"": 6, ""cat_iterations"": 300, ""cat_l2_leaf_reg"": 5, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 1.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.3,6,300,5,0.05,1.0,0.05,5,500,1.0,0.9979055737931236,0.003526130525465612,0.00449497199128474,0.8095547652392217,0.5043277197625429,0.02995389999385319,0.0347346564381431,5.191632583065318,0.7389472841726189,0.02284187409624718,0.02800716131256282,4.230895297309909
44,CATBOOST_XGBOOST,"{""alpha"": 0.5, ""cat_depth"": 6, ""cat_iterations"": 300, ""cat_l2_leaf_reg"": 3, ""cat_learning_rate"": 0.05, ""xgb_colsample_bytree"": 0.8, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 5, ""xgb_n_estimators"": 500, ""xgb_subsample"": 1.0}",0.5,6,300,3,0.05,0.8,0.05,5,500,1.0,0.9963631944204686,0.004723577156465212,0.0059231741341048,1.08278720530283,0.5041600550559866,0.03009796957433959,0.03474053056487056,5.223583015553937,0.7315148630659081,0.02319502800775796,0.0284030585628524,4.264005567241688
