row_id,province,province_2,region,year,gdp,primary_industry,primary_industry_2,tertiary_industry,tertiary_industry_2,secondary_industry,secondary_industry_2,industrial_structure,industrial_structure_2
454,450000,广西壮族自治区,广西,2014,13587.82,2413.44,17.8,6028.83,44.4,5145.55,37.9,1.17165900632585,2.268
455,460000,海南省,海南,2014,3449.01,793.15,23.0,1829.34,53.0,826.52,24.0,2.21330397328558,2.3
456,500000,重庆市,重庆,2014,14623.78,990.75,6.8,6858.45,46.9,6774.58,46.3,1.01238010326839,2.401
457,510000,四川省,四川,2014,28891.33,3524.74,12.2,12283.9,42.5,13082.69,45.3,0.938942984967159,2.303
458,520000,贵州省,贵州,2014,9173.13,1281.52,13.8,4309.25,44.5,3582.36,41.7,1.20290813876886,2.307
459,530000,云南省,云南,2014,14041.65,2007.43,14.3,6657.73,47.41,5376.49,38.29,1.23830417242476,2.3311
460,540000,西藏自治区,西藏,2014,939.74,88.11,9.38,541.29,57.6,310.34,33.03,1.74418379841464,2.4824
461,610000,陕西省,陕西,2014,17402.5,1566.85,8.85,6790.62,37.01,9045.03,54.14,0.750757045581938,2.2816
462,620000,甘肃省,甘肃,2014,6518.39,695.77,10.67,2999.36,46.01,2823.26,43.31,1.06237470158611,2.3532
463,630000,青海省,青海,2014,1847.72,215.93,11.7,916.98,49.6,714.81,38.7,1.28283040248458,2.379
464,640000,宁夏回族自治区,宁夏,2014,2473.94,216.92,8.8,1143.4,46.2,1113.7,45.0,1.02666786387717,2.374
465,650000,新疆维吾尔自治区,新疆,2014,9264.54,1406.71,15.2,4028.5,43.5,3829.3,41.3,1.05201995142715,2.283
466,110000,北京市,北京,2015,24779.1,140.4,0.61,20218.9,81.6,4419.8,17.8,4.57461876102991,2.8101
467,120000,天津市,天津,2015,10879.51,162.31,1.5,6227.6,57.2,4489.6,41.3,1.38711689237349,2.557
468,130000,河北省,河北,2015,26398.35,3100.54,11.7,11778.4,44.6,11519.5,43.7,1.02247493380789,2.329
469,140000,山西省,山西,2015,11836.39,726.21,6.14,5890.53,49.77,5219.65,44.1,1.12852969068807,2.4365
470,150000,内蒙古自治区,内蒙古,2015,12948.99,1630.21,12.59,6049.24,46.7,5269.54,40.7,1.14796357936366,2.3409
471,210000,辽宁省,辽宁,2015,20210.26,2053.71,10.16,9811.91,48.55,8344.64,41.29,1.17583382866127,2.3839
472,220000,吉林省,吉林,2015,10018.0,1270.64,11.4,4909.6,38.83,3837.76,49.82,1.27928791795214,2.2753
473,230000,黑龙江省,黑龙江,2015,11690.03,2712.2,23.2,5050.9,43.21,3926.9,33.59,1.28623086913341,2.2001
474,310000,上海市,上海,2015,26887.02,125.53,0.4,18352.8,68.3,8408.7,31.3,2.18259659638232,2.679
475,320000,江苏省,江苏,2015,71255.93,3952.47,5.55,33931.69,47.62,33371.77,46.83,1.01677825299647,2.4207
476,330000,浙江省,浙江,2015,43507.72,1771.36,4.1,21129.81,48.6,20606.55,47.4,1.0253928969187,2.447
477,340000,安徽省,安徽,2015,23831.18,2376.05,10.0,10616.78,44.5,10838.34,45.5,0.979557755154387,2.345
478,350000,福建省,福建,2015,26819.46,1932.84,7.2,11150.94,41.6,13735.68,51.2,0.811822931227285,2.344
479,360000,江西省,江西,2015,16780.89,1714.47,10.22,6698.77,39.92,8367.65,49.86,0.800555711579715,2.297
480,370000,山东省,山东,2015,55288.79,4902.82,8.9,25571.09,46.2,24814.88,44.9,1.03047405427711,2.373
481,410000,河南省,河南,2015,37084.1,4015.56,10.83,15120.68,40.77,17947.86,48.4,0.842478156170151,2.2994
482,420000,湖北省,湖北,2015,30344.0,3109.93,10.3,13664.58,45.0,13569.49,44.7,1.00700763256394,2.347
483,430000,湖南省,湖南,2015,28538.6,2747.91,9.6,13124.97,46.0,12665.72,44.4,1.03625928885211,2.364
484,440000,广东省,广东,2015,74732.44,3189.76,4.32,37628.92,50.3,33913.76,45.4,1.10954727520629,2.4602
485,450000,广西壮族自治区,广西,2015,14797.8,2565.45,17.3,6841.35,46.2,5391.0,36.4,1.26903171953255,2.287
486,460000,海南省,海南,2015,3734.19,835.35,22.4,2015.99,54.0,882.85,23.6,2.28350229370788,2.316
487,500000,重庆市,重庆,2015,16040.54,1067.72,6.7,7764.81,48.4,7208.01,44.9,1.07724739560572,2.417
488,510000,四川省,四川,2015,30342.01,3660.96,12.1,13488.6,44.4,13192.45,43.5,1.0224484458914,2.323
489,520000,贵州省,贵州,2015,10541.0,1641.98,15.58,4872.31,46.22,4026.71,38.2,1.20999774009055,2.3064
490,530000,云南省,云南,2015,14960.0,2079.31,13.9,7389.0,49.39,5491.69,36.71,1.34548745468153,2.3549
491,540000,西藏自治区,西藏,2015,1043.0,93.61,8.98,607.58,58.2,341.81,32.77,1.77753722828472,2.4912
492,610000,陕西省,陕西,2015,17898.8,1599.74,8.94,7634.46,42.65,8664.6,48.41,0.881109341458348,2.3371
493,620000,甘肃省,甘肃,2015,6556.55,733.37,11.19,3317.77,50.6,2505.41,38.21,1.32424233957716,2.3941
494,630000,青海省,青海,2015,2011.02,208.93,10.39,1040.96,51.76,761.13,37.8,1.3676507298359,2.4127
495,640000,宁夏回族自治区,宁夏,2015,2579.38,236.82,9.2,1225.8,47.5,1116.8,43.3,1.09760028653295,2.383
496,650000,新疆维吾尔自治区,新疆,2015,9306.88,1409.66,15.1,4451.2,47.9,3446.1,37.0,1.29166303937785,2.328
497,110000,北京市,北京,2016,27041.2,129.79,0.51,22245.7,82.3,4665.8,17.3,4.76782116678812,2.8201
498,120000,天津市,天津,2016,11477.2,168.46,1.5,6940.8,60.5,4368.0,38.0,1.58901098901099,2.59
499,130000,河北省,河北,2016,28474.1,3082.5,10.8,13059.3,45.9,12332.3,43.3,1.05895088507415,2.351
500,140000,山西省,山西,2016,11946.4,724.28,6.06,6108.5,51.13,5113.62,42.8,1.1945549336869,2.4505
501,150000,内蒙古自治区,内蒙古,2016,13789.26,1650.56,12.0,6558.93,47.5,5579.77,40.5,1.17548393571778,2.355
502,210000,辽宁省,辽宁,2016,20392.48,1841.21,9.03,10685.6,52.4,7865.67,38.57,1.35851109949947,2.4337
503,220000,吉林省,吉林,2016,10427.0,1130.05,10.14,5395.53,42.45,3901.42,47.41,1.38296568941565,2.3231
504,230000,黑龙江省,黑龙江,2016,11895.01,2751.2,23.1,5454.0,45.9,3689.7,31.0,1.47816895682576,2.228
505,310000,上海市,上海,2016,29887.02,114.34,0.39,21202.4,70.9,8570.2,28.7,2.47396793540407,2.7049
506,320000,江苏省,江苏,2016,77350.85,4039.75,5.22,38269.57,49.48,35041.53,45.3,1.09212040684297,2.4426
507,330000,浙江省,浙江,2016,47254.04,1890.43,4.0,23792.36,50.3,21571.25,45.6,1.10296621660775,2.461
508,340000,安徽省,安徽,2016,26307.7,2489.76,9.5,12300.46,46.7,11517.48,43.8,1.06798188492622,2.372
509,350000,福建省,福建,2016,29609.43,2145.1,7.2,12780.61,43.2,14683.72,49.6,0.870393197364156,2.36
510,360000,江西省,江西,2016,18388.59,1794.12,9.76,7861.95,42.75,8732.52,47.49,0.900307127839386,2.3299
511,370000,山东省,山东,2016,58762.46,4830.25,8.2,28367.17,48.3,25565.04,43.5,1.10960788639486,2.401
512,410000,河南省,河南,2016,40249.34,4063.65,10.1,17198.81,42.73,18986.89,47.17,0.90582554594249,2.3263
513,420000,湖北省,湖北,2016,33353.0,3406.46,10.2,15419.53,46.2,14527.01,43.6,1.06143865805833,2.36
514,430000,湖南省,湖南,2016,30853.45,2915.58,9.4,14995.88,48.6,12941.99,42.0,1.15869970537761,2.392
515,440000,广东省,广东,2016,82163.22,3500.49,4.3,43163.49,52.5,35499.24,43.2,1.21589898826003,2.482
516,450000,广西壮族自治区,广西,2016,16116.55,2800.29,17.4,7695.3,47.7,5620.96,34.9,1.36903660584669,2.303
517,460000,海南省,海南,2016,4090.2,924.74,22.6,2261.51,55.3,903.95,22.1,2.50180872835887,2.327
518,500000,重庆市,重庆,2016,18023.04,1236.98,6.9,9020.68,50.0,7765.38,43.1,1.16165338978904,2.431
519,510000,四川省,四川,2016,33138.48,3900.6,11.8,15787.75,47.6,13450.13,40.6,1.17379906365217,2.358
520,520000,贵州省,贵州,2016,11792.35,1861.81,15.79,5461.81,46.32,4468.73,37.9,1.22222868689762,2.3055
521,530000,云南省,云南,2016,16369.0,2225.49,13.6,8396.14,51.29,5747.37,35.11,1.46086644847991,2.3769
522,540000,西藏自治区,西藏,2016,1173.0,110.52,9.42,672.07,57.29,390.41,33.28,1.72144668425501,2.4785
523,610000,陕西省,陕西,2016,19045.75,1696.1,8.73,8443.14,42.36,8906.51,48.91,0.947974010021883,2.3363
524,620000,甘肃省,甘肃,2016,6907.91,800.75,11.59,3623.66,52.46,2483.5,35.95,1.45909402053553,2.4087
525,630000,青海省,青海,2016,2258.19,221.19,9.8,1169.32,51.8,867.68,38.4,1.34763968283238,2.42
526,640000,宁夏回族自治区,宁夏,2016,2781.39,241.0,8.7,1360.7,48.9,1179.7,42.4,1.15342883784013,2.402
527,650000,新疆维吾尔自治区,新疆,2016,9630.83,1473.17,15.3,4711.6,48.9,3446.1,35.8,1.36722672006036,2.336
528,110000,北京市,北京,2017,29883.0,121.9,0.43,24711.7,82.7,5049.4,16.9,4.89398740444409,2.8233
529,120000,天津市,天津,2017,12450.56,168.96,1.3,7717.5,62.0,4564.1,36.7,1.69091387129993,2.607
530,130000,河北省,河北,2017,30640.76,3129.98,10.2,14732.8,48.1,12778.0,41.7,1.152981687275,2.379
531,140000,山西省,山西,2017,14484.27,719.16,4.97,7129.78,49.22,6635.33,45.81,1.07451777078156,2.4425
532,150000,内蒙古自治区,内蒙古,2017,14898.05,1649.77,11.07,7374.03,49.5,5874.25,39.4,1.25531429544197,2.3837
533,210000,辽宁省,辽宁,2017,21692.97,1902.28,8.77,11461.78,52.84,8328.91,38.39,1.3761440572656,2.4407
534,220000,吉林省,吉林,2017,10922.0,1095.36,7.33,5831.19,45.84,3995.45,46.83,1.4594576330576,2.3851
535,230000,黑龙江省,黑龙江,2017,12312.99,2965.25,24.1,5828.2,47.3,3519.5,28.6,1.65597385992328,2.232
536,310000,上海市,上海,2017,32925.01,110.78,0.36,23288.3,70.7,9525.9,28.9,2.44473488069369,2.7026
537,320000,江苏省,江苏,2017,85869.76,4045.16,4.71,42700.49,49.73,39124.11,45.56,1.09141115286712,2.4502
538,330000,浙江省,浙江,2017,52403.13,1933.92,3.74,27222.48,51.9,23246.72,44.4,1.17102455744294,2.4824
539,340000,安徽省,安徽,2017,29676.22,2582.27,8.7,14412.71,48.6,12681.24,42.7,1.13653790954197,2.399
540,350000,福建省,福建,2017,33842.44,2215.13,6.6,15337.3,45.3,16290.02,48.1,0.941515111706431,2.387
541,360000,江西省,江西,2017,20210.78,1835.26,9.08,8930.92,44.19,9444.6,46.73,0.945611248755903,2.3511
542,370000,山东省,山东,2017,63012.1,4832.71,7.7,31253.8,49.6,26925.59,42.7,1.16074708112246,2.419
543,410000,河南省,河南,2017,44824.92,4139.29,9.23,19745.3,44.05,20940.33,46.72,0.942931653894661,2.3482
544,420000,湖北省,湖北,2017,37235.0,3528.96,9.5,17992.18,48.3,15713.86,42.2,1.14498792785477,2.388
545,430000,湖南省,湖南,2017,33828.11,2998.4,8.9,17369.89,51.3,13459.82,39.8,1.29049942718402,2.424
546,440000,广东省,广东,2017,91648.73,3611.44,3.9,49500.68,54.0,38536.61,42.1,1.28451049534456,2.501
547,450000,广西壮族自治区,广西,2017,17790.68,2878.3,16.2,8774.13,49.3,6138.25,34.5,1.42941880829227,2.331
548,460000,海南省,海南,2017,4497.54,962.84,21.4,2538.35,56.4,996.35,22.2,2.54764891855272,2.35
549,500000,重庆市,重庆,2017,20066.29,1276.09,6.4,10335.18,51.5,8455.02,42.1,1.22237203460193,2.451
550,510000,四川省,四川,2017,37905.14,4262.51,11.2,19073.46,50.4,14569.17,38.4,1.30916586188506,2.392
551,520000,贵州省,贵州,2017,13605.42,2032.27,14.94,6602.3,48.53,4970.85,36.54,1.32820342597342,2.3361
552,530000,云南省,云南,2017,18486.0,2338.37,12.65,9829.81,53.17,6317.82,34.18,1.55588636586671,2.4052
553,540000,西藏自治区,西藏,2017,1349.0,118.15,8.76,761.24,56.43,469.61,34.81,1.62100466344413,2.4767
554,610000,陕西省,陕西,2017,21473.45,1741.07,7.95,9618.32,42.35,10114.06,49.7,0.950985064355956,2.344
555,620000,甘肃省,甘肃,2017,7336.74,859.75,11.72,3961.24,53.99,2515.75,34.29,1.57457617012819,2.4227
556,630000,青海省,青海,2017,2465.11,238.41,9.7,1251.03,50.7,975.67,39.6,1.28222657250915,2.41
557,640000,宁夏回族自治区,宁夏,2017,3200.28,250.62,7.8,1543.7,48.3,1406.0,43.9,1.09793741109531,2.405
558,650000,新疆维吾尔自治区,新疆,2017,11159.87,1551.84,13.9,5511.9,49.4,4096.2,36.7,1.34561300717738,2.355
559,110000,北京市,北京,2018,33105.97,120.56,0.39,27508.06,83.1,5477.35,16.5,5.02214757136206,2.8269
560,120000,天津市,天津,2018,13362.92,175.3,1.3,8352.32,62.5,4835.3,36.2,1.72736334870639,2.612
561,130000,河北省,河北,2018,32494.61,3338.59,10.27,16251.96,50.01,12904.06,39.71,1.25944547684992,2.3972
562,140000,山西省,山西,2018,15958.13,740.75,4.64,8142.92,51.1,7074.46,44.33,1.15103060869664,2.466
563,150000,内蒙古自治区,内蒙古,2018,16140.76,1750.67,10.85,8054.7,49.9,6335.38,39.3,1.27138387910433,2.3915
564,210000,辽宁省,辽宁,2018,23510.54,2020.56,8.59,12441.02,52.92,9048.96,38.49,1.37485633708183,2.4433
565,220000,吉林省,吉林,2018,11253.81,1160.71,10.3,6041.58,53.7,4051.52,36.0,1.4911884922202,2.434
566,230000,黑龙江省,黑龙江,2018,12846.48,3001.17,23.4,6309.34,49.1,3535.97,27.5,1.78433074941247,2.257
567,310000,上海市,上海,2018,36011.82,104.78,0.32,25546.26,70.9,10360.78,28.8,2.46566957314025,2.7062
568,320000,江苏省,江苏,2018,93207.55,4141.71,4.44,46936.47,50.36,42129.37,45.2,1.11410329658383,2.4592
569,330000,浙江省,浙江,2018,58002.84,1975.89,3.4,30718.83,53.0,25308.13,43.6,1.21379295902147,2.496
570,340000,安徽省,安徽,2018,34010.91,2638.0,7.8,17278.47,50.8,14094.44,41.4,1.22590681148027,2.43
571,350000,福建省,福建,2018,38687.77,2379.02,6.1,17461.0,45.2,18847.75,48.7,0.926423578411216,2.391
572,360000,江西省,江西,2018,22716.51,1877.33,8.26,10758.02,47.36,10081.16,44.38,1.06714108297061,2.391
573,370000,山东省,山东,2018,66648.87,4950.52,7.4,34174.68,51.3,27523.67,41.3,1.24164691699908,2.439
574,410000,河南省,河南,2018,49935.9,4311.12,8.63,23586.21,47.23,22038.56,44.13,1.07022464262638,2.3858
575,420000,湖北省,湖北,2018,42021.95,3548.17,8.5,20899.91,49.7,17573.87,41.8,1.18926053282515,2.412
576,430000,湖南省,湖南,2018,36329.68,3084.18,8.5,19341.39,53.2,13904.11,38.3,1.39105559435304,2.447
577,440000,广东省,广东,2018,99945.22,3836.4,3.8,54709.0,54.8,41398.45,41.4,1.32152290725861,2.51
578,450000,广西壮族自治区,广西,2018,19627.81,3021.09,15.4,9913.85,50.5,6692.87,34.1,1.48125542554988,2.351
579,460000,海南省,海南,2018,4910.69,985.96,20.1,2871.59,58.5,1053.14,21.4,2.7266935070361,2.384
580,500000,重庆市,重庆,2018,21588.8,1378.68,6.4,11367.89,52.6,8842.23,41.0,1.2856360895385,2.462
581,510000,四川省,四川,2018,42902.1,4427.43,10.3,22417.73,52.3,16056.94,37.4,1.3961396131517,2.42
582,520000,贵州省,贵州,2018,15353.21,2156.02,14.04,7690.95,50.09,5506.24,35.86,1.39676984657407,2.3603
583,530000,云南省,云南,2018,20880.63,2498.67,11.97,11114.46,53.23,7267.5,34.8,1.52933746130031,2.4126
584,540000,西藏自治区,西藏,2018,1548.39,128.34,8.29,837.33,54.08,582.72,37.63,1.43693369028007,2.4579
585,610000,陕西省,陕西,2018,23941.88,1830.19,7.64,10896.42,45.51,11215.27,46.9,0.971570011243599,2.3797
586,620000,甘肃省,甘肃,2018,8104.07,926.05,11.43,4416.38,54.5,2761.64,34.08,1.59918743934763,2.4309
587,630000,青海省,青海,2018,2748.0,268.1,9.8,1386.18,50.44,1093.72,39.8,1.26739933438174,2.4072
588,640000,宁夏回族自治区,宁夏,2018,3510.21,279.39,8.0,1742.69,49.6,1488.13,42.4,1.17106032403083,2.416
589,650000,新疆维吾尔自治区,新疆,2018,12809.39,1692.09,13.2,6460.14,50.4,4657.16,36.4,1.38714151972447,2.372
590,110000,北京市,北京,2019,35445.13,114.38,0.3,29663.38,83.7,5667.4,16.2,5.2340367717119,2.838
591,120000,天津市,天津,2019,14055.46,185.4,1.3,8922.9,63.5,4947.2,35.2,1.80362629366106,2.622
592,130000,河北省,河北,2019,34978.55,3518.44,10.1,18066.4,51.6,13393.7,38.3,1.34887297759394,2.415
593,140000,山西省,山西,2019,16961.61,825.3,4.87,8670.0,51.12,7466.3,44.02,1.16121773837108,2.4627
594,150000,内蒙古自治区,内蒙古,2019,17212.53,1863.3,10.8,8586.1,49.9,6763.1,39.3,1.2695509455723,2.391
595,210000,辽宁省,辽宁,2019,24855.26,2177.97,8.7,13201.42,53.0,9475.9,38.12,1.39315737819099,2.4394
596,220000,吉林省,吉林,2019,11726.82,1287.32,11.0,6304.68,53.8,4134.82,35.3,1.52477737845904,2.43
597,230000,黑龙江省,黑龙江,2019,13544.43,3183.2,23.5,6721.1,49.6,3640.1,26.9,1.84640531853521,2.261
598,310000,上海市,上海,2019,37987.55,107.1,0.3,27686.9,72.9,10193.6,27.0,2.71610618427248,2.73
599,320000,江苏省,江苏,2019,98656.82,4297.2,4.36,50852.1,51.54,43507.5,44.1,1.16881227374591,2.4718
600,330000,浙江省,浙江,2019,62461.99,2086.7,3.4,34075.8,54.6,26299.5,42.1,1.29568242742257,2.514
601,340000,安徽省,安徽,2019,36845.49,2915.97,7.9,18959.52,51.5,14970.0,40.6,1.26650100200401,2.436
602,350000,福建省,福建,2019,42326.58,2595.5,6.1,19665.6,46.5,20065.5,47.4,0.980070269866188,2.404
603,360000,江西省,江西,2019,24667.29,2057.7,8.34,11789.3,47.79,10820.3,43.86,1.08955389406948,2.3943
604,370000,山东省,山东,2019,70540.48,5117.0,7.3,37251.7,53.0,28171.8,39.9,1.32230457407762,2.461
605,410000,河南省,河南,2019,53717.75,4635.7,8.63,26046.5,48.49,23035.6,42.88,1.13070638489989,2.3986
606,420000,湖北省,湖北,2019,45428.96,3809.4,8.4,22896.5,50.4,18723.1,41.2,1.22290112214323,2.42
607,430000,湖南省,湖南,2019,39894.14,3647.2,9.14,20845.2,52.25,15401.7,38.61,1.35343501042093,2.4311
608,440000,广东省,广东,2019,107986.92,4350.6,4.0,60268.1,55.5,43368.2,40.4,1.38968414644832,2.513
609,450000,广西壮族自治区,广西,2019,21237.14,3389.67,16.0,10801.04,50.9,7046.43,33.2,1.53283861473115,2.351
610,460000,海南省,海南,2019,5330.84,1079.0,20.2,3168.08,59.5,1083.75,20.3,2.92325720876586,2.393
611,500000,重庆市,重庆,2019,23605.77,1551.6,6.6,12662.2,53.6,9392.0,39.8,1.34818994889267,2.47
612,510000,四川省,四川,2019,46363.75,4807.5,10.4,24368.3,52.5,17187.9,37.1,1.41775900488134,2.421
613,520000,贵州省,贵州,2019,16769.34,2280.56,13.6,8517.3,50.8,5971.45,35.6,1.42633698682899,2.372
614,530000,云南省,云南,2019,23223.75,3037.69,13.08,12125.7,52.2,8060.4,34.7,1.50435462259937,2.3908
615,540000,西藏自治区,西藏,2019,1697.82,138.19,8.2,924.01,54.42,635.62,37.4,1.45371448349643,2.4626
616,610000,陕西省,陕西,2019,25793.17,1991.1,7.7,12022.6,46.61,11779.5,45.67,1.02063754828303,2.3887
617,620000,甘肃省,甘肃,2019,8718.3,1059.3,12.15,4796.6,55.02,2862.42,32.83,1.67571495447908,2.4287
618,630000,青海省,青海,2019,2941.07,301.9,10.3,1485.3,50.5,1153.9,39.2,1.2871999306699,2.402
619,640000,宁夏回族自治区,宁夏,2019,3748.48,279.96,7.5,1881.4,50.3,1587.1,42.3,1.18543254993384,2.43
620,650000,新疆维吾尔自治区,新疆,2019,13597.11,1781.75,13.1,7030.9,51.7,4784.4,35.2,1.46954686063038,2.386
621,110000,北京市,北京,2020,35943.25,108.3,0.3,30095.9,83.7,5739.1,15.8,5.24401038490356,2.83
622,120000,天津市,天津,2020,14007.99,210.3,1.5,8885.9,63.4,4911.8,35.1,1.80909238975528,2.619
623,130000,河北省,河北,2020,36013.84,3880.4,10.8,18368.4,51.0,13765.1,38.2,1.33441820255574,2.402
624,140000,山西省,山西,2020,17835.58,1166.6,6.54,8965.8,50.27,7703.2,43.19,1.16390590923253,2.4373
625,150000,内蒙古自治区,内蒙古,2020,17258.04,2028.8,11.7,8321.1,48.2,6908.2,39.6,1.20452505717843,2.355
626,210000,辽宁省,辽宁,2020,25011.38,2284.8,9.1,13369.1,53.47,9357.5,37.43,1.42870424792947,2.4437
627,220000,吉林省,吉林,2020,12255.98,1553.0,12.6,6383.1,52.2,4319.9,35.1,1.4776036482326,2.394
628,230000,黑龙江省,黑龙江,2020,13633.43,3445.1,25.27,6738.5,49.43,3449.9,25.3,1.95324502159483,2.2416
629,310000,上海市,上海,2020,38963.3,107.7,0.27,28597.1,73.4,10258.6,26.3,2.78762209268321,2.7307
630,320000,江苏省,江苏,2020,102807.68,4537.6,4.41,53638.9,52.17,44631.3,43.41,1.20182248780564,2.4774
631,330000,浙江省,浙江,2020,64689.06,2166.3,3.4,36161.3,55.9,26361.5,40.8,1.37174667602375,2.527
632,340000,安徽省,安徽,2020,38061.51,3184.68,8.4,19660.1,51.6,15216.5,40.5,1.29202510432754,2.442
633,350000,福建省,福建,2020,43608.55,2730.8,6.26,20709.3,47.49,20168.4,46.25,1.02681918248349,2.4123
634,360000,江西省,江西,2020,25781.95,2243.8,8.7,12430.2,48.21,11107.9,43.08,1.11904140296546,2.3949
635,370000,山东省,山东,2020,72798.17,5364.4,7.4,38977.2,53.5,28456.7,39.1,1.36970203853574,2.461
636,410000,河南省,河南,2020,54259.43,5354.02,9.87,26684.5,49.18,22220.9,40.95,1.20087395200014,2.3931
637,420000,湖北省,湖北,2020,43004.49,4133.2,9.6,22937.6,53.3,15933.8,37.1,1.43955616362701,2.437
638,430000,湖南省,湖南,2020,41542.57,4240.7,10.2,21352.7,51.4,15949.2,38.4,1.33879442229077,2.412
639,440000,广东省,广东,2020,111151.63,4732.7,4.3,62550.8,56.5,43868.1,39.2,1.42588350076707,2.522
640,450000,广西壮族自治区,广西,2020,22120.87,3645.9,16.5,11428.1,51.7,7046.8,31.9,1.62174320258841,2.354
641,460000,海南省,海南,2020,5566.24,1135.98,20.4,3358.02,60.3,1072.24,19.3,3.13178019846303,2.399
642,500000,重庆市,重庆,2020,25041.43,1803.5,7.2,13268.3,53.0,9969.55,39.8,1.33088253732616,2.458
643,510000,四川省,四川,2020,48501.64,5556.58,11.5,25439.2,52.4,17505.6,36.1,1.45320354629376,2.409
644,520000,贵州省,贵州,2020,17860.41,2539.88,14.2,9057.5,50.7,6263.0,35.1,1.44619192080473,2.365
645,530000,云南省,云南,2020,24555.72,3611.8,14.7,12556.5,51.1,8387.5,34.2,1.49704918032787,2.364
646,540000,西藏自治区,西藏,2020,1902.74,150.3,7.9,1037.5,54.5,714.9,37.6,1.45125192334592,2.466
647,610000,陕西省,陕西,2020,26014.14,2267.7,8.7,12524.4,48.2,11222.0,43.1,1.1160577437177,2.395
648,620000,甘肃省,甘肃,2020,8979.67,1188.1,13.23,4966.7,55.31,2824.8,31.46,1.75824837156613,2.4208
649,630000,青海省,青海,2020,3009.81,338.0,11.2,1528.6,50.8,1143.2,38.1,1.33712386284115,2.398
650,640000,宁夏回族自治区,宁夏,2020,3956.34,338.1,8.62,1989.0,50.34,1629.3,41.04,1.22076965568035,2.4172
651,650000,新疆维吾尔自治区,新疆,2020,13800.74,1981.28,14.3,7032.8,50.9,4786.7,34.7,1.46923767940335,2.364
652,110000,北京市,北京,2021,41045.6,111.4,0.28,33545.2,81.67,7389.0,18.05,4.53988361077277,2.8139
653,120000,天津市,天津,2021,15685.05,265.9,1.7,9746.5,62.1,5672.7,36.2,1.7181412731151,2.604
654,130000,河北省,河北,2021,40397.1,4030.4,9.98,20010.9,49.51,16355.8,40.51,1.22347424155346,2.3953
655,140000,山西省,山西,2021,22870.4,1286.87,5.63,10005.4,43.8,11578.1,50.62,0.864165968509514,2.3827
656,150000,内蒙古自治区,内蒙古,2021,21166.0,2353.9,10.85,8931.5,42.2,9880.6,46.7,0.903943080379734,2.3085
657,210000,辽宁省,辽宁,2021,27569.5,2461.9,8.92,14224.2,51.65,10883.3,39.43,1.30697490650814,2.4273
658,220000,吉林省,吉林,2021,13163.84,1553.84,11.74,6841.7,52.23,4768.28,36.03,1.43483604150763,2.4049
659,230000,黑龙江省,黑龙江,2021,14858.2,3463.4,23.31,7308.3,49.19,4086.5,27.5,1.78840083200783,2.2588
660,310000,上海市,上海,2021,43653.17,96.1,0.23,32190.4,73.27,11366.7,26.49,2.83199169503902,2.7302
661,320000,江苏省,江苏,2021,117392.36,4721.0,4.06,59992.7,51.1,52678.7,44.9,1.13884169503044,2.4716
662,330000,浙江省,浙江,2021,74040.8,2211.7,3.0,40655.1,54.9,31174.0,42.1,1.30413485596972,2.519
663,340000,安徽省,安徽,2021,42565.2,3363.9,7.9,21961.1,51.6,17240.1,40.5,1.27383831880326,2.437
664,350000,福建省,福建,2021,49566.05,2899.9,5.85,23346.3,47.1,23319.8,47.05,1.00113637338228,2.4125
665,360000,江西省,江西,2021,29827.8,2334.1,7.83,14263.0,47.82,13230.7,44.36,1.07802308267892,2.4001
666,370000,山东省,山东,2021,82875.0,6029.03,7.26,44011.7,52.81,32834.5,39.94,1.34041023923008,2.4557
667,410000,河南省,河南,2021,58071.43,5626.9,9.69,28878.2,49.73,23566.4,40.58,1.22539717563989,2.4004
668,420000,湖北省,湖北,2021,50091.2,4635.2,9.32,26123.9,52.1,19332.1,38.6,1.35132241194697,2.4282
669,430000,湖南省,湖南,2021,45713.45,4322.92,9.46,23537.9,51.49,17852.5,39.35,1.31846520095225,2.4263
670,440000,广东省,广东,2021,124719.5,4984.7,4.02,69179.0,55.6,50555.8,40.38,1.36836920788515,2.5158
671,450000,广西壮族自治区,广西,2021,25209.09,4051.3,16.1,12643.9,50.2,8513.9,33.09,1.48508908960641,2.3288
672,460000,海南省,海南,2021,6504.05,1254.44,19.3,4008.83,61.6,1240.78,19.13,3.23089508212576,2.4236
673,500000,重庆市,重庆,2021,28077.28,1921.91,6.8,14938.11,53.2,11217.26,40.0,1.33170756494902,2.464
674,510000,四川省,四川,2021,54088.0,5661.86,10.51,28476.2,52.6,19949.7,36.9,1.4273999107756,2.4211
675,520000,贵州省,贵州,2021,19458.6,2730.92,13.94,9877.2,50.8,6850.5,35.66,1.44182176483468,2.3766
676,530000,云南省,云南,2021,27161.6,3831.3,14.11,13793.1,50.78,9537.2,35.11,1.44624208363042,2.3667
677,540000,西藏自治区,西藏,2021,2080.17,164.12,7.89,1158.77,55.71,757.28,36.4,1.53017377984365,2.4782
678,610000,陕西省,陕西,2021,30121.7,2409.9,8.08,13692.9,45.6,14019.0,46.32,0.976738711748341,2.3752
679,620000,甘肃省,甘肃,2021,10225.5,1364.8,13.35,5409.5,52.9,3451.2,33.75,1.56742582290218,2.3955
680,630000,青海省,青海,2021,3385.1,353.6,10.54,1666.7,49.2,1364.7,40.3,1.22129405730197,2.3874
