row_id,admincode,region,zone,year,pcgdp,pcrs,fsr,tig,ruur,hbtp,ipr,hesp,gcr,wei,sdei,epes,ugpr,uwpr,pcura,ptvp
203,210000,辽宁,东部,2017,50221.0,20167.903525046382,49.038000418082476,52.836398838334944,3.8,68.35,,2859.0,40.7,,0.0016088139031023832,2.1832512880629253,97.14,98.45,13.68,13.23
204,210000,辽宁,东部,2018,54657.0,21237.007690515027,49.0111882976252,52.91678186342273,3.9,72.14,,2866.0,39.9,,0.0013661980817081729,1.7649857991801738,97.52,99.16,14.93,11.72
205,210000,辽宁,东部,2019,58019.0,22382.277297170913,46.16811921136135,53.11301814904669,4.2,72.12,,3136.0,40.8,,0.0010585267528454695,2.2581021359108386,97.95,99.16,15.06,12.14
206,210000,辽宁,东部,2020,58629.0,20648.413631022326,44.15821302025051,53.45202587620045,4.6,73.8,,3487.0,41.7,,0.0008252236979937148,1.6284873889497637,98.75,99.71,16.21,12.3
207,210000,辽宁,东部,2021,64992.0,22446.91416410499,47.04016355938979,51.59397159904968,4.3,76.74,,3742.0,41.8,,0.000592321224541613,1.3673605807582991,97.86,99.66,19.8,11.95
208,210000,辽宁,东部,2022,68422.0,21782.70192994997,40.32736930701134,51.566115430113676,,77.71,,3931.0,40.9,,0.000452714727278404,1.2011633125340375,97.73,98.99,19.37,11.52
209,210000,辽宁,东部,2023,72107.0,23521.04256336681,41.90695354065079,52.38071593609936,,79.92,,3963.0,41.1,,0.0004336398604407899,1.3241507700637893,97.0,97.22,19.98,
210,210000,辽宁,东部,2024,78236.0,24618.29121540313,42.40125372637772,56.860364213941196,,,,,,,,,,,,
211,220000,吉林,中部,1990,,,70.71299009348402,,1.9,,,,,,,,,,,
212,220000,吉林,中部,1991,,,78.94337714863498,,1.8,,,,,,,,,,,
213,220000,吉林,中部,1992,2246.0,,71.21969507623095,30.49632682314997,1.6,,,,,,,,,,,
214,220000,吉林,中部,1993,2826.0,,77.41247211715643,29.585304759254104,1.3,,,,,,,,,,,
215,220000,吉林,中部,1994,3657.0,,49.01998278994168,30.180228217980165,1.9,,,,,,,,,,,
216,220000,吉林,中部,1995,4402.0,,52.34077750206782,31.67428772423496,2.0,,,,,,,,,,,
217,220000,吉林,中部,1996,5178.0,,52.49776678348107,32.387882387882385,2.2,,,,,,,,,,,
218,220000,吉林,中部,1997,5591.0,,49.388971684053644,36.3313528648501,2.1,,,,,,,,,,,
219,220000,吉林,中部,1998,5983.0,,49.258285113098374,35.806226618476956,3.1,,,,,,,,,,,
220,220000,吉林,中部,1999,6311.0,,43.167675389992326,35.74417214584579,3.3,,,,,,,,,,,
221,220000,吉林,中部,2000,6646.0,3023.489932885906,39.83197145816549,38.843211145369416,3.7,,,674.8695003728561,,,,,,,,
222,220000,吉林,中部,2001,7076.0,3378.2980304719435,37.09830591551022,39.349781682360984,3.1,,,809.3645484949834,,,,,,,,
223,220000,吉林,中部,2002,7581.0,3735.0870692849203,36.26109977386796,39.54774607214527,3.6,,,980.7336050389033,,,,,,,,
224,220000,吉林,中部,2003,7925.0,4106.139053254438,37.63164968355204,39.635684259691736,4.3,,,1181.5828402366865,,,,,,,,
225,220000,吉林,中部,2004,9073.0,4623.846437799926,32.746465004529526,40.30221570544151,4.2,,,1337.0247323735696,,35.40363310524601,0.011608015640273705,,71.33,77.25,6.82,7.09
226,220000,吉林,中部,2005,10237.0,5413.475699558174,32.82260109012549,41.61714388618765,4.2,,,1499.6318114874814,,35.29803709706465,0.013794345398883485,,76.23,83.2,7.77,7.28
227,220000,吉林,中部,2006,11864.0,6234.300403966213,34.133303636059914,46.15217728188439,4.2,,,1597.8699963275799,31.6,27.849062451572912,0.012676274600960793,,75.03,80.53,8.51,7.65
228,220000,吉林,中部,2007,14966.0,7466.300366300366,36.28700099574545,45.27853344116854,3.9,,,1722.3443223443223,31.3,23.983040462711074,0.009778692743180648,3.4455055671222956,82.38,88.03,9.56,8.68
229,220000,吉林,中部,2008,17696.0,9324.067300658375,35.82686506456971,45.15688667342337,4.0,36.65,,2659.0,31.5,22.293213643038865,0.007818478912859122,3.8648612005558762,84.82,88.63,10.39,9.27
230,220000,吉林,中部,2009,19858.0,10793.065693430657,32.92906348659081,45.83609332450136,4.0,39.42,,2695.0,32.8,20.18749540001472,0.006679178626628394,3.3450287653544795,85.48,88.75,10.94,9.56
231,220000,吉林,中部,2010,23370.0,12759.00982890426,33.70597286333753,46.74050386085329,3.8,42.2,32.0,2716.0,34.1,17.850557678808205,0.005558068793385852,4.003357112882921,85.64,89.6,12.39,9.75
232,220000,吉林,中部,2011,28270.0,15118.532110091744,38.61037179685158,47.80337703307217,3.7,44.47,35.0,2807.0,34.2,15.01848835104595,0.005342228428102293,4.6517754139907534,88.28,92.71,11.9,9.31
233,220000,吉林,中部,2012,32005.0,17690.511489992587,42.13539980576238,48.02028117077668,3.7,46.45,39.0,2889.0,33.9,13.771491126987785,0.004649688868402858,4.607073486565231,89.46,92.38,12.61,9.75
234,220000,吉林,中部,2013,35139.0,20338.830584707644,42.150822825623635,48.849690811315355,3.7,48.43,42.0,3033.0,31.4,12.484540565767563,0.004046500281080622,4.6207205598930345,91.43,93.84,13.61,10.21
235,220000,吉林,中部,2014,37539.0,23016.275548826645,41.307131210847,49.07941604374655,3.4,51.23,45.0,3168.0,35.8,12.258164852255055,0.003735513971805548,4.815927229039732,91.98,93.79,14.62,10.32
236,220000,吉林,中部,2015,38128.0,13668.9628779181,38.212986851512234,49.0077859852266,3.5,52.48,48.0,3169.0,36.1,12.667997604312237,0.003622479536833699,3.6585744925554073,92.46,93.64,14.52,10.62
237,220000,吉林,中部,2016,40259.0,14853.525516166732,35.241167957301684,51.74546849525271,3.5,55.32,51.0,3048.0,35.0,9.309772705476167,0.0013810300182219239,3.4059379435541217,93.0,93.4,14.98,10.26
238,220000,吉林,中部,2017,42890.0,15804.829770387967,32.501368862931194,53.38948910455961,3.5,56.55,,3038.0,35.8,,0.001123420618934261,3.0898725615451514,92.99,94.85,14.3,11.15
239,220000,吉林,中部,2018,44925.0,16400.161030595813,32.74470325285849,53.6849775187048,3.5,61.76,,3131.0,37.6,,0.0007961755140485882,3.1874160529239313,93.04,93.89,13.81,10.73
240,220000,吉林,中部,2019,47554.0,17163.39869281046,28.396408214734254,53.763174949687894,3.1,63.3,,3373.0,39.2,,0.0008391035917726916,3.761866263963675,91.8,94.7,14.13,10.22
241,220000,吉林,中部,2020,50561.0,15863.693205502292,26.28968518379422,52.08142950391645,3.4,71.9,,3707.0,40.4,,0.0005580939947780678,3.1869295425194504,92.93,95.6,15.71,10.07
242,220000,吉林,中部,2021,55148.0,17616.421052631576,30.944806916177058,51.9735942509002,3.3,74.34,,4550.0,41.1,,0.0004732675975022411,3.0369180164681184,94.85,95.91,16.19,9.57
243,220000,吉林,中部,2022,54279.0,16035.34923339012,21.043469229799133,52.72778336883,,75.47,,4989.0,42.7,,0.00042986089982134635,2.622891634788242,96.54,96.46,17.15,11.23
244,220000,吉林,中部,2023,57739.0,17485.6776400171,24.390210694713907,53.9597374955658,,78.53,,5839.0,42.8,,0.0004064680146624098,3.4577986543676316,96.83,96.35,17.51,
245,220000,吉林,中部,2024,61689.0,18265.42943461373,25.495567021119513,57.05512074199927,,,,,,,,,,,,
246,230000,黑龙江,中部,1990,,,82.60166109373314,,2.2,,,,,,,,,,,
247,230000,黑龙江,中部,1991,,,86.07249931861543,,2.3,,,,,,,,,,,
248,230000,黑龙江,中部,1992,2387.0,,82.52000780792504,26.63867506414742,1.9,,,,,,,,,,,
249,230000,黑龙江,中部,1993,2967.0,,86.52953417640468,24.923277224960476,2.2,,,,,,,,,,,
250,230000,黑龙江,中部,1994,3961.0,,59.45224719101123,23.87266072785029,2.4,,,,,,,,,,,
251,230000,黑龙江,中部,1995,4856.0,,58.020731916843246,24.254273265556918,2.9,,,,,,,,,,,
252,230000,黑龙江,中部,1996,5755.0,,60.74301034086557,23.264408682634734,3.0,,,,,,,,,,,
253,230000,黑龙江,中部,1997,6412.0,,64.44653711154868,24.60377043710377,2.6,,,,,,,,,,,
254,230000,黑龙江,中部,1998,6566.0,,60.623699020892765,26.48368553153591,2.4,,,,,,,,,,,
255,230000,黑龙江,中部,1999,6707.0,,50.18139987611716,27.63609129252237,2.5,,,,,,,,,,,
256,230000,黑龙江,中部,2000,7515.0,2873.6537956396114,48.53484170005499,29.644545613727896,3.3,,,551.8781192540058,,,,,,,,
257,230000,黑龙江,中部,2001,7990.0,3145.893466281816,44.66932904008196,31.247946375763945,4.7,,,712.1490422461296,,,,,,,,
258,230000,黑龙江,中部,2002,8507.0,3461.8410700236036,43.59899975557937,32.386591420729644,4.9,,,878.5733018620508,,,,,,,,
259,230000,黑龙江,中部,2003,9464.0,3608.1258191349934,44.053034996725145,32.14394548023382,4.2,,,1028.0471821756225,,,,,,,,
260,230000,黑龙江,中部,2004,10836.0,4074.9279538904902,41.49093254963802,31.042155416354273,4.5,,,1220.0681163217187,,27.653759643988682,0.009021210728710668,,68.84,80.77,7.64,6.73
261,230000,黑龙江,中部,2005,12456.0,4643.455497382199,40.39274425925691,29.96804305777479,4.4,,,1415.9685863874347,,23.97632663358843,0.010680346480531495,,70.96,79.55,7.96,6.68
262,230000,黑龙江,中部,2006,13947.0,5307.350248495945,39.94094142669819,30.01801193290555,4.4,,,1548.522103060424,28.7,20.67638560546362,0.009718938796952981,,70.72,79.2,8.47,8.72
263,230000,黑龙江,中部,2007,16023.0,6240.062761506276,37.09939609355918,30.212363090282878,4.3,,,1660.3033472803347,28.8,17.787734848113868,0.008412908280691444,3.7346180733952683,74.45,81.84,8.73,8.96
264,230000,黑龙江,中部,2008,18654.0,7655.686274509804,37.49465084613888,29.791707549550058,4.2,35.4,,2352.0,31.4,15.558296655546522,0.007092596226626672,3.1453024703365107,79.45,84.24,9.28,9.71
265,230000,黑龙江,中部,2009,18871.0,8891.270256142185,34.171930086167414,33.37073515355525,4.3,38.5,,2420.0,33.6,15.308149441050576,0.006793278754380861,3.145802933313451,83.78,86.56,9.39,10.14
266,230000,黑龙江,中部,2010,21694.0,10537.959822593268,33.53259928903327,34.54858394617431,4.3,41.6,30.0,2447.0,34.9,14.271872705607647,0.00590012397241313,3.949815157526617,84.67,88.43,10.0,10.0
267,230000,黑龙江,中部,2011,26093.0,12559.756742464306,35.70227051480273,33.44942123804731,4.1,43.1,32.0,2409.0,36.3,15.164670357322597,0.005253145445395068,3.3023392315180664,81.41,90.78,11.2,11.14
268,230000,黑龙江,中部,2012,29352.0,14744.897959183674,36.67547422056302,34.4641333357541,4.2,46.48,35.0,2441.0,36.0,14.759618003231722,0.0046687485248461304,3.306301079608516,83.39,94.14,11.83,11.26
269,230000,黑龙江,中部,2013,32068.0,17051.827605019094,37.91426994105392,34.6600163725515,4.4,49.33,40.0,2529.0,36.0,12.919968605210522,0.004127739659552202,3.4355540517277205,85.58,95.46,13.15,12.62
270,230000,黑龙江,中部,2014,33464.0,19443.736141906873,37.892447193249126,37.856180366122196,4.5,52.53,42.0,2555.0,36.0,12.295329805764618,0.0038797778289019623,3.2487726470639617,86.23,96.2,13.32,12.78
271,230000,黑龙江,中部,2015,32759.0,12669.311419665628,28.9972293106107,43.20701454234388,4.5,55.77,44.0,2518.0,35.8,12.711291702309666,0.0039033361847733107,3.868021668084345,86.61,97.2,13.14,13.11
272,230000,黑龙江,中部,2016,34025.0,13843.777071902976,27.166255848831653,45.85119798234552,4.2,57.92,48.0,2427.0,35.4,11.629676334594368,0.0018377469525010508,2.6834841768109494,86.66,97.25,13.71,13.58
273,230000,黑龙江,中部,2017,35887.0,14937.922918505441,26.789238711679175,47.33371233655486,4.2,63.8,,2403.0,35.5,,0.0014919191098838626,4.162824170236238,87.77,98.53,13.89,14.09
274,230000,黑龙江,中部,2018,38199.0,15855.124737000302,27.425028064360934,49.11298797337796,4.0,66.29,,2405.0,36.0,,0.001137274744093722,3.2948094296252743,89.5,98.48,14.86,14.03
275,230000,黑龙江,中部,2019,41156.0,17041.16743471582,25.196944663936975,49.622722305897646,3.5,70.0,,2531.0,36.4,,0.0009959835799297127,4.211463097318998,91.09,98.79,15.22,14.81
276,230000,黑龙江,中部,2020,42432.0,15743.298643960894,21.149262030201434,49.426408672818226,3.4,79.5,,2695.0,36.9,,0.001050361611923658,4.0420889600892576,90.82,98.99,15.59,13.99
277,230000,黑龙江,中部,2021,47199.0,17206.079999999998,25.47616855475522,49.18698092635716,3.2,83.37,,3448.0,37.4,,0.0007423510250232194,2.7530897330165076,92.23,99.17,16.54,13.11
278,230000,黑龙江,中部,2022,50873.0,16130.041949015813,23.673190889931934,48.12809904304709,,84.31,,3734.0,38.0,,0.0006480750402678205,2.9191176065986917,93.22,99.1,16.63,16.78
279,230000,黑龙江,中部,2023,51563.0,17461.78967994775,24.169730837678575,50.83323365168504,,89.26,,3817.0,39.7,,0.0005999785946776295,2.662885791248589,93.42,99.39,16.61,
280,230000,黑龙江,中部,2024,54102.0,17978.54077253219,22.496603160880806,55.38784601472364,,,,,,,,,,,,
281,310000,上海,东部,1990,,,225.02646903123343,,1.5,,,,,,,,,,,
282,310000,上海,东部,1991,,,203.9860546194073,,1.4,,,,,,,,,,,
283,310000,上海,东部,1992,8208.0,,195.346878618802,36.67773490083461,1.8,,,,,,,,,,,
284,310000,上海,东部,1993,11061.0,,187.48259322296147,38.625592417061604,2.5,,,,,,,,,,,
285,310000,上海,东部,1994,14328.0,,89.03615681495025,40.41388316841629,2.7,,,,,,,,,,,
286,310000,上海,东部,1995,17910.0,,84.84825861361007,41.29303840196974,2.6,,,,,,,,,,,
287,310000,上海,东部,1996,20808.0,,84.19132667950738,44.11567364465915,2.6,,,,,,,,,,,
288,310000,上海,东部,1997,23573.0,,82.14352326774222,46.69725564886157,2.7,,,,,,,,,,,
289,310000,上海,东部,1998,25405.0,,80.99138389533029,49.149047246149834,2.8,,,,,,,,,,,
290,310000,上海,东部,1999,27293.0,,80.94051055216104,51.14747886223148,3.4,,,,,,,,,,,
291,310000,上海,东部,2000,30307.0,10704.1640770665,79.75877481267254,52.40014961971655,3.5,,,1409.5711622125543,,,,,,,,
292,310000,上海,东部,2001,32089.0,11158.872901678656,86.06631457056515,52.64279057382506,4.2,,,1678.6570743405275,,,,,,,,
293,310000,上海,东部,2002,34277.0,11880.91068301226,83.46552563834967,53.18550474547023,4.8,,,1935.7851722124924,,,,,,,,
294,310000,上海,东部,2003,39117.0,12574.178935447339,81.42203520635037,51.22574955908289,4.9,,,2143.2616081540205,,,,,,,,
295,310000,上海,东部,2004,44998.0,13376.566757493187,80.01200697272392,51.19976300977584,4.5,,,2265.3950953678477,,23.862570356472794,0.00585069615878345,,100.0,100.0,15.36,18.24
296,310000,上海,东部,2005,49377.0,15764.550264550266,86.09818619173156,52.12730099705342,4.4,,,2341.7989417989415,,21.714453469028278,0.005577845190331734,,100.0,99.98,11.78,12.95
297,310000,上海,东部,2006,54996.0,17185.336048879835,87.77546962802899,52.62998990461274,4.4,,,2374.2362525458248,37.3,20.99887724197794,0.004792950211814434,,105.25,100.0,11.84,12.52
298,310000,上海,东部,2007,63951.0,18765.988372093023,95.08635546917972,55.143764510393126,4.2,,,2349.3217054263564,37.6,17.596030655268,0.0038652969632028077,0.9185581753511055,100.0,100.0,4.5,12.41
299,310000,上海,东部,2008,69154.0,21378.794955628207,90.93379903774981,56.49141151139514,4.2,69.98,,4371.0,37.8,15.391933630966713,0.0030680543994937026,0.9668763878608438,100.0,100.0,4.63,12.51
300,310000,上海,东部,2009,72363.0,23408.14479638009,84.96981251986018,59.99911068197987,4.3,72.19,,4393.0,38.0,14.643129383067386,0.0024068756987498732,1.1359189202749487,100.0,100.0,4.48,12.76
301,310000,上海,东部,2010,79396.0,26863.22188449848,87.00198916706279,57.86139299150451,4.4,74.4,64.0,4300.0,38.2,13.856793596570547,0.001998838987686571,1.432381944297267,100.0,100.0,4.04,8.82
302,310000,上海,东部,2011,85897.0,30500.000000000004,87.61009277423574,58.54110756283202,3.5,75.48,66.0,3556.0,38.2,10.702559258759502,0.0011999180397507208,1.3185589341180315,99.87,100.0,4.04,11.79
303,310000,上海,东部,2012,89613.0,32681.95081283868,89.47638873619151,61.02667843196156,3.1,46.12,68.0,3481.0,38.3,10.290440072093723,0.0010710799038750377,1.318827347861626,100.0,100.0,4.08,11.91
304,310000,上海,东部,2013,95746.0,34955.06535947712,90.74550469128498,63.72149749397737,4.0,47.33,71.0,3421.0,38.4,9.60877603526963,0.0009300080589206218,1.2460777147954893,100.0,100.0,4.11,12.11
305,310000,上海,东部,2014,102827.0,37711.79570328334,93.13711551273094,65.31314058678738,4.1,48.44,71.0,3348.0,38.4,8.751948966750826,0.0007443667935638588,1.5704466795573826,100.0,100.0,4.11,11.97
306,310000,上海,东部,2015,109186.0,47216.029292107414,89.14554651816343,68.25900993044965,4.0,50.85,73.0,3330.0,38.5,8.336631085654778,0.0006352512366571205,1.6853587787245863,100.0,100.0,4.27,12.36
307,310000,上海,东部,2016,121369.0,51026.34779083908,92.58831555122606,70.94188108542177,4.1,53.37,74.0,3327.0,38.6,7.386455649613544,0.00021748586341887777,1.9426386122729782,100.0,100.0,4.37,12.7
308,310000,上海,东部,2017,133489.0,55553.527980535284,88.00469551991225,70.73135914958239,3.9,55.67,,3498.0,39.1,,4.19134396355353e-05,2.9765674477517416,100.0,100.0,4.51,13.94
309,310000,上海,东部,2018,145767.0,60100.202020202014,85.11184763528641,70.93869231751813,3.5,57.36,,3517.0,36.2,,3.082323016344643e-05,2.794574413820684,100.0,100.0,4.58,9.04
310,310000,上海,东部,2019,153299.0,62349.858927851674,87.60062010348099,72.88404637302699,3.6,60.32,,3582.0,36.8,,1.974328465078078e-05,2.2504425817431364,100.0,100.0,4.72,9.29
311,310000,上海,东部,2020,156803.0,61049.83922829582,86.96870321434787,73.39496397892374,3.7,61.2,,3722.0,37.3,,1.3859195704675939e-05,2.2448473298930773,100.0,100.0,4.76,9.21
312,310000,上海,东部,2021,175420.0,67570.51024507835,92.1827666453956,73.74121484793784,2.7,64.43,,3691.0,37.7,,1.3286540276543301e-05,1.8894869562535732,100.0,100.0,4.81,8.98
313,310000,上海,东部,2022,180536.0,60275.555555555555,80.99648674544873,74.3197252343832,,66.82,,3756.0,38.1,,1.4952319952866718e-05,2.1698073033109764,100.0,100.0,5.0,8.84
314,310000,上海,东部,2023,190321.0,65885.80619219944,86.24258313785015,75.20240921499321,,70.35,,3936.0,37.8,,1.3553952141842111e-05,2.6453258854324995,100.0,100.0,4.98,
315,310000,上海,东部,2024,217140.0,64001.20967741935,84.80309554382653,78.23471490004025,,,,,,,,,,,,
316,320000,江苏,东部,1990,,,134.8915519461226,,2.4,,,,,,,,,,,
317,320000,江苏,东部,1991,,,111.78811046965205,,2.0,,,,,,,,,,,
318,320000,江苏,东部,1992,3106.0,,121.01541395201016,29.16198501872659,2.0,,,,,,,,,,,
319,320000,江苏,东部,1993,4321.0,,135.04607310673094,30.334867587219,2.0,,,,,,,,,,,
320,320000,江苏,东部,1994,5801.0,,68.25198581205976,29.24532952136836,2.1,,,,,,,,,,,
321,320000,江苏,东部,1995,7319.0,,68.10525070022486,30.52780633522782,2.1,,,,,,,,,,,
322,320000,江苏,东部,1996,8471.0,,71.77268926480993,32.325705339595615,2.3,,,,,,,,,,,
323,320000,江苏,东部,1997,9371.0,,71.98756291006825,33.42215169977396,2.5,,,,,,,,,,,
324,320000,江苏,东部,1998,10049.0,,69.7999529301012,34.89861111111111,2.6,,,,,,,,,,,
325,320000,江苏,东部,1999,10695.0,,70.84700299184979,35.59848268336408,2.8,,,,,,,,,,,
326,320000,江苏,东部,2000,11765.0,3554.1149174286884,75.82025436341496,35.885055589978606,3.2,,,616.6234475228606,,,,,,,,
327,320000,江苏,东部,2001,12879.0,3898.6275309145262,78.41538292856751,36.53349970391676,3.6,,,795.6244054898764,,,,,,,,
328,320000,江苏,东部,2002,14369.0,4342.155009451796,74.82708514966579,36.69215322101651,4.2,,,945.4496354307317,,,,,,,,
329,320000,江苏,东部,2003,16743.0,4782.113167068919,76.17879505192425,36.11135667730192,4.1,,,1152.7219093590775,,,,,,,,
330,320000,江苏,东部,2004,19790.0,5529.310115645354,74.73019115270876,35.06014261524243,3.8,,,1322.3448092516282,,31.444906935796155,0.008365321693842718,,91.98,94.0,14.72,7.9
331,320000,江苏,东部,2005,23984.0,7558.645229309436,79.04147245129676,35.85338800196454,3.6,,,1528.4659989457039,,28.663782399717462,0.007576719109556158,,95.11,96.28,16.32,9.07
332,320000,江苏,东部,2006,27868.0,8759.404388714733,82.28883645846268,36.63421340062521,3.4,,,1706.1128526645766,41.7,23.955077021581108,0.0061391284697374865,,80.2,81.99,15.45,8.61
333,320000,江苏,东部,2007,33798.0,10340.411757089214,87.62628635872375,37.614474150005385,3.2,,,1906.3835297164312,42.8,19.4547567376214,0.004687091163749981,1.8917500744012656,97.41,99.47,19.28,11.55
334,320000,江苏,东部,2008,39967.0,12761.01520226746,84.10834213500273,38.474737845567205,3.3,32.01,,2679.0,42.6,16.470924690181125,0.003651581005315797,2.93087892495435,98.23,99.88,20.28,12.41
335,320000,江苏,东部,2009,44272.0,14704.353393085787,80.37069120019117,39.629319122642634,3.2,34.06,,2786.0,42.0,15.1524003748002,0.003116179358720342,3.6740546030228804,98.39,99.65,20.42,13.24
336,320000,江苏,东部,2010,52787.0,17291.015376795018,83.02422029849045,41.371161248698165,3.2,36.1,43.0,2819.0,42.1,13.423094488436323,0.002538426779496374,2.846729588161316,99.12,99.56,21.26,10.91
337,320000,江苏,东部,2011,61464.0,20015.330923594665,82.75701895938742,42.38234860521876,3.2,39.44,47.0,2824.0,42.1,12.13725859555439,0.0021576930007043524,2.738310306474737,99.03,99.58,21.86,13.21
338,320000,江苏,东部,2012,66533.0,22673.768472906402,83.39449632666303,43.40591301238876,3.1,42.06,50.0,2786.0,42.2,11.139475512039612,0.0018472344553917086,2.758097634066483,99.43,99.7,22.35,13.36
339,320000,江苏,东部,2013,72768.0,25486.083984375,84.2275471983607,45.07627709799931,3.0,46.39,52.0,2814.0,42.4,10.014574705051778,0.001586705173093578,2.9387815815153484,99.59,99.69,23.22,14.15
340,320000,江苏,东部,2014,78711.0,28327.617437507542,85.37247195321306,46.54337078998311,3.0,49.28,54.0,2858.0,42.6,9.272765133694788,0.0013954851497366208,2.8065081528955615,99.49,99.75,23.89,15.08
341,320000,江苏,东部,2015,85871.0,32122.790138304266,82.87508335415038,47.619495368102854,3.0,51.86,56.0,2896.0,42.8,8.719320084371962,0.0011719731278392387,3.183973706539714,99.56,99.83,24.42,15.81
342,320000,江苏,东部,2016,92658.0,35332.895835819116,81.35907176546489,49.475313150848926,3.0,55.39,57.0,2937.0,42.9,7.971775376886372,0.0007472440527518103,2.8562526798344217,99.54,99.86,25.37,16.57
343,320000,江苏,东部,2017,102202.0,38962.60239819541,76.93726502985115,49.72702859445346,3.0,58.43,,3045.0,43.0,,0.0004462570077023587,2.7502040762524915,99.73,99.98,25.62,17.42
344,320000,江苏,东部,2018,110508.0,41999.289604546524,74.03191977593535,50.35694514181247,3.0,61.05,,3143.0,43.1,,0.00033988644702792473,2.7278069200976205,99.81,99.98,25.2,15.63
345,320000,江苏,东部,2019,116650.0,43972.842130121615,70.00695905293254,51.54444498503904,3.0,63.94,,3311.0,43.4,,0.00028847479342528846,2.9647156133311596,99.77,100.0,25.41,15.52
346,320000,江苏,东部,2020,121333.0,42776.68986669813,66.21318490960454,52.17401031245714,3.2,63.1,,3653.0,43.5,,0.00010952487021886493,2.4624402936801753,99.92,100.0,25.6,15.61
347,320000,江苏,东部,2021,138255.0,48513.93298059965,68.666311056505,51.10441561804683,2.5,64.5,,3531.0,43.7,,7.547336965595728e-05,2.3091806385350693,99.92,100.0,25.62,14.67
348,320000,江苏,东部,2022,143466.0,47918.96652965355,62.134421197514044,50.97825935606151,,66.11,,3726.0,44.1,,6.126663024523853e-05,1.8736532278575726,99.92,100.0,25.66,16.51
349,320000,江苏,东部,2023,150487.0,50364.297443115174,65.14891472929246,51.65774725437561,,67.89,,3845.0,44.0,,5.490468889162719e-05,1.6219358258738195,99.94,100.0,25.78,
350,320000,江苏,东部,2024,160694.0,52688.36500117288,65.635014198462,52.97705243489431,,,,,,,,,,,,
351,330000,浙江,东部,1990,,,126.62345755951638,,2.2,,,,,,,,,,,
352,330000,浙江,东部,1991,,,123.19348637340268,,2.0,,,,,,,,,,,
353,330000,浙江,东部,1992,3209.0,,124.18424089812193,33.49567492912699,2.4,,,,,,,,,,,
354,330000,浙江,东部,1993,4459.0,,133.26935380678182,32.59774650812607,2.6,,,,,,,,,,,
355,330000,浙江,东部,1994,6183.0,,61.837548193164736,31.79265979994794,3.0,,,,,,,,,,,
356,330000,浙江,东部,1995,8144.0,,64.79560707748627,32.48127051825247,3.2,,,,,,,,,,,
357,330000,浙江,东部,1996,9534.0,,65.33620326610827,32.577815911149244,3.0,,,,,,,,,,,
358,330000,浙江,东部,1997,10615.0,,63.26350074389803,32.351625886411554,3.4,,,,,,,,,,,
359,330000,浙江,东部,1998,11395.0,,69.07011610473832,33.24252294936334,3.2,,,,,,,,,,,
360,330000,浙江,东部,1999,12229.0,,71.3492617137542,34.27205976598978,3.5,,,,,,,,,,,
361,330000,浙江,东部,2000,13467.0,4911.9658119658125,79.4736842105263,36.4440046716844,3.5,,,411.11111111111103,,,,,,,,
362,330000,浙江,东部,2001,14726.0,5403.890886022415,83.82554830068642,38.65496485124933,3.7,,,619.792768027067,,,,,,,,
363,330000,浙江,东部,2002,16918.0,6024.916247906198,75.59007867715695,40.327334684791126,4.2,,,823.0737018425461,,,,,,,,
364,330000,浙江,东部,2003,20249.0,6500.102944204241,78.78943318799692,40.081407509176294,4.2,,,996.7057854642783,,,,,,,,
365,330000,浙江,东部,2004,23476.0,7401.827411167513,75.82271812143676,39.34733193405387,4.1,,,1163.0456852791879,,24.501267189799776,0.007089295512144991,,98.22,98.86,14.04,11.09
366,330000,浙江,东部,2005,26277.0,9308.555399719495,84.28089417082171,39.860918155093145,3.7,,,1304.948908034462,,24.039667493072773,0.006601014714122334,,98.47,99.1,16.03,11.71
367,330000,浙江,东部,2006,30415.0,10563.880126182965,88.20132349544116,39.82238428512615,3.5,,,1419.3611987381703,35.5,19.834081567305116,0.005613388486999027,,70.13,70.96,12.21,9.33
368,330000,浙江,东部,2007,36454.0,12165.470417070805,91.29450572562389,40.493025751072956,3.3,,,1509.2143549951504,36.1,18.13846566523605,0.004275751072961373,1.7367818064080494,97.78,99.58,14.6,11.34
369,330000,浙江,东部,2008,41061.0,14453.760552570991,87.53995780093999,40.868045441304986,3.5,34.32,,2324.0,37.7,16.461526173853397,0.0034813903009687755,2.1063307645636566,97.72,99.7,15.2,13.24
370,330000,浙江,东部,2009,43543.0,16342.494313874146,80.747357114591,42.9921563303363,3.3,36.56,,2303.0,38.2,15.98588927769043,0.003071337540565042,2.0886803474852544,97.93,99.81,16.03,13.7
371,330000,浙江,东部,2010,51110.0,19069.212410501194,81.31445066523685,43.562567746597615,3.2,38.8,54.0,2285.0,38.3,14.409833612531433,0.002475556480133139,2.558387470853024,99.07,99.79,16.7,11.87
372,330000,浙江,东部,2011,57828.0,22500.53859964093,81.99677821469373,44.10198776950413,3.1,40.73,56.0,2218.0,38.4,13.189032736039781,0.0020781797405728494,2.032743540164316,99.34,99.84,17.53,13.55
373,330000,浙江,东部,2012,61097.0,24977.30870712401,82.6845079627476,45.753350551444925,3.0,38.94,59.0,2288.0,39.9,12.243502489645865,0.0018201172693005723,1.8669447461243476,99.49,99.88,17.88,13.96
